pt,n,h,td,val
CCGT,GERMANY,1,1,2.470038590646596e-11
CCGT,GERMANY,1,2,4.659461903205625e-10
CCGT,GERMANY,1,3,4.238273892584366e-10
CCGT,GERMANY,1,4,5.392264284564773e-10
CCGT,GERMANY,1,5,3.192709457339059e-11
CCGT,GERMANY,1,6,4.548089581667716e-10
CCGT,GERMANY,1,7,5.478467067069939e-10
CCGT,GERMANY,1,8,5.868548985900994e-10
CCGT,GERMANY,1,9,4.956439821735156e-10
CCGT,GERMANY,1,10,2.561467696370001e-11
CCGT,GERMANY,1,11,5.361299940405879e-10
CCGT,GERMANY,1,12,1.442563367046641e-11
CCGT,GERMANY,2,1,2.470035159492647e-11
CCGT,GERMANY,2,2,4.659477927468095e-10
CCGT,GERMANY,2,3,4.238284729509071e-10
CCGT,GERMANY,2,4,5.39226660828902e-10
CCGT,GERMANY,2,5,3.211544755290805e-11
CCGT,GERMANY,2,6,4.548102112079553e-10
CCGT,GERMANY,2,7,5.478471542167346e-10
CCGT,GERMANY,2,8,5.868531221162106e-10
CCGT,GERMANY,2,9,4.956452343601622e-10
CCGT,GERMANY,2,10,2.561466618041721e-11
CCGT,GERMANY,2,11,5.361292561042931e-10
CCGT,GERMANY,2,12,1.442556449521377e-11
CCGT,GERMANY,3,1,2.470031607787712e-11
CCGT,GERMANY,3,2,4.659493449814839e-10
CCGT,GERMANY,3,3,4.238295355436279e-10
CCGT,GERMANY,3,4,5.392264108247189e-10
CCGT,GERMANY,3,5,3.354742995950752e-11
CCGT,GERMANY,3,6,4.548114386139516e-10
CCGT,GERMANY,3,7,5.478476063363197e-10
CCGT,GERMANY,3,8,5.868508241302772e-10
CCGT,GERMANY,3,9,4.956464871282968e-10
CCGT,GERMANY,3,10,2.561465495789571e-11
CCGT,GERMANY,3,11,5.361284765513109e-10
CCGT,GERMANY,3,12,1.442549301795305e-11
CCGT,GERMANY,4,1,2.470027926664414e-11
CCGT,GERMANY,4,2,4.659508432947026e-10
CCGT,GERMANY,4,3,4.238305714337675e-10
CCGT,GERMANY,4,4,5.392261468583887e-10
CCGT,GERMANY,4,5,3.354743195665074e-11
CCGT,GERMANY,4,6,4.548126642942108e-10
CCGT,GERMANY,4,7,5.478480624821965e-10
CCGT,GERMANY,4,8,3.14804519745561e-10
CCGT,GERMANY,4,9,4.956477410058064e-10
CCGT,GERMANY,4,10,2.561464338014564e-11
CCGT,GERMANY,4,11,5.361275780175428e-10
CCGT,GERMANY,4,12,1.442541893230896e-11
CCGT,GERMANY,5,1,2.470024148663791e-11
CCGT,GERMANY,5,2,4.659523088961971e-10
CCGT,GERMANY,5,3,4.238315781626273e-10
CCGT,GERMANY,5,4,5.391724260770982e-10
CCGT,GERMANY,5,5,3.354743445838737e-11
CCGT,GERMANY,5,6,4.548022906479436e-10
CCGT,GERMANY,5,7,5.478485240713453e-10
CCGT,GERMANY,5,8,5.868475808247374e-10
CCGT,GERMANY,5,9,4.956489951011623e-10
CCGT,GERMANY,5,10,2.561463174090544e-11
CCGT,GERMANY,5,11,5.361267362238385e-10
CCGT,GERMANY,5,12,1.442534233985019e-11
CCGT,GERMANY,6,1,2.470020427486092e-11
