j,n,h,td,val
BATT_LI,GERMANY,1,1,2.390141918706009e-09
BATT_LI,GERMANY,1,2,2.392054324245744e-09
BATT_LI,GERMANY,1,3,2.3909918090899e-09
BATT_LI,GERMANY,1,4,2.283979236965486e-09
BATT_LI,GERMANY,1,5,2.495800380791801e-09
BATT_LI,GERMANY,1,6,2.234334389536039e-09
BATT_LI,GERMANY,1,7,2.356698438797069e-09
BATT_LI,GERMANY,1,8,2.066038642644525e-09
BATT_LI,GERMANY,1,9,2.38902291726517e-09
BATT_LI,GERMANY,1,10,2.390141924995864e-09
BATT_LI,GERMANY,1,11,2.397735468416219e-09
BATT_LI,GERMANY,1,12,2.405691958863285e-09
BATT_LI,GERMANY,2,1,2.363991385360076e-09
BATT_LI,GERMANY,2,2,2.365338964424637e-09
BATT_LI,GERMANY,2,3,2.364322976987108e-09
BATT_LI,GERMANY,2,4,2.142067255954906e-09
BATT_LI,GERMANY,2,5,2.543614656054443e-09
BATT_LI,GERMANY,2,6,2.037922159028282e-09
BATT_LI,GERMANY,2,7,2.290360448465867e-09
BATT_LI,GERMANY,2,8,1.694207164082747e-09
BATT_LI,GERMANY,2,9,2.358096847378435e-09
BATT_LI,GERMANY,2,10,2.363991396410679e-09
BATT_LI,GERMANY,2,11,2.374351304115104e-09
BATT_LI,GERMANY,2,12,2.396795908718005e-09
BATT_LI,GERMANY,3,1,2.345253320200163e-09
BATT_LI,GERMANY,3,2,2.344543979105787e-09
BATT_LI,GERMANY,3,3,2.34426614122985e-09
BATT_LI,GERMANY,3,4,1.993959942697002e-09
BATT_LI,GERMANY,3,5,2.337081668590534e-09
BATT_LI,GERMANY,3,6,1.821161886647065e-09
BATT_LI,GERMANY,3,7,2.224988421286412e-09
BATT_LI,GERMANY,3,8,1.285088257483249e-09
BATT_LI,GERMANY,3,9,2.331977334713453e-09
BATT_LI,GERMANY,3,10,2.345253337679958e-09
BATT_LI,GERMANY,3,11,2.355468404633251e-09
BATT_LI,GERMANY,3,12,2.398927373830362e-09
BATT_LI,GERMANY,4,1,2.331833127674679e-09
BATT_LI,GERMANY,4,2,2.328160408305712e-09
BATT_LI,GERMANY,4,3,2.32904968952991e-09
BATT_LI,GERMANY,4,4,1.831956588172808e-09
BATT_LI,GERMANY,4,5,2.134775070254067e-09
BATT_LI,GERMANY,4,6,1.564729437872171e-09
BATT_LI,GERMANY,4,7,2.157991981513012e-09
BATT_LI,GERMANY,4,8,1.511554675645033e-09
BATT_LI,GERMANY,4,9,2.309084058597618e-09
BATT_LI,GERMANY,4,10,2.331833146992748e-09
BATT_LI,GERMANY,4,11,2.340270156332034e-09
BATT_LI,GERMANY,4,12,2.412289065133947e-09
BATT_LI,GERMANY,5,1,2.322234985294811e-09
BATT_LI,GERMANY,5,2,2.315003884238726e-09
BATT_LI,GERMANY,5,3,2.317333996912513e-09
BATT_LI,GERMANY,5,4,1.646487587255916e-09
BATT_LI,GERMANY,5,5,1.920222627275561e-09
BATT_LI,GERMANY,5,6,1.242473985846507e-09
BATT_LI,GERMANY,5,7,2.086683944843149e-09
BATT_LI,GERMANY,5,8,9.688042525303173e-10
BATT_LI,GERMANY,5,9,2.288037690071683e-09
BATT_LI,GERMANY,5,10,2.322235000441984e-09
BATT_LI,GERMANY,5,11,2.328102622890287e-09
BATT_LI,GERMANY,5,12,2.438317731436505e-09
BATT_LI,GERMANY,6,1,2.315391295081602e-09
BATT_LI,GERMANY,6,2,2.304125702183003e-09
BATT_LI,GERMANY,6,3,2.308089989914464e-09
BATT_LI,GERMANY,6,4,1.424106842836363e-09
BATT_LI,GERMANY,6,5,1.675095060954867e-09
BATT_LI,GERMANY,6,6,8.147391489855818e-10
BATT_LI,GERMANY,6,7,2.008120067244423e-09
BATT_LI,GERMANY,6,8,3.112647451422556e-10
BATT_LI,GERMANY,6,9,2.267572827151244e-09
BATT_LI,GERMANY,6,10,2.315391306631214e-09
BATT_LI,GERMANY,6,11,2.318444047801938e-09
BATT_LI,GERMANY,6,12,2.47982363156497e-09
BATT_LI,GERMANY,7,1,2.310541965558667e-09
BATT_LI,GERMANY,7,2,2.294742752851194e-09
BATT_LI,GERMANY,7,3,2.300506992292424e-09
BATT_LI,GERMANY,7,4,1.143158671246972e-09
BATT_LI,GERMANY,7,5,1.37601425536431e-09
BATT_LI,GERMANY,7,6,2.151382931688332e-10
BATT_LI,GERMANY,7,7,1.918892491199234e-09
BATT_LI,GERMANY,7,8,2.496684127954889e-11
BATT_LI,GERMANY,7,9,2.246459445613581e-09
BATT_LI,GERMANY,7,10,2.310541970262029e-09
BATT_LI,GERMANY,7,11,2.310881203066453e-09
BATT_LI,GERMANY,7,12,2.541268503597578e-09
BATT_LI,GERMANY,8,1,2.30714897565538e-09
BATT_LI,GERMANY,8,2,2.286180271876204e-09
BATT_LI,GERMANY,8,3,2.293920720844449e-09
BATT_LI,GERMANY,8,4,7.632081623779945e-10
BATT_LI,GERMANY,8,5,9.891820900527924e-10
BATT_LI,GERMANY,8,6,2.780046186659152e-10
BATT_LI,GERMANY,8,7,1.814826660563909e-09
BATT_LI,GERMANY,8,8,5.435488025463629e-10
BATT_LI,GERMANY,8,9,2.223426835744979e-09
BATT_LI,GERMANY,8,10,2.307148979056217e-09
BATT_LI,GERMANY,8,11,2.305091009874822e-09
BATT_LI,GERMANY,8,12,2.629198898951534e-09
BATT_LI,GERMANY,9,1,2.304836159474421e-09
BATT_LI,GERMANY,9,2,2.277822820616298e-09
BATT_LI,GERMANY,9,3,2.28775461790959e-09
BATT_LI,GERMANY,9,4,2.000076236066933e-10
BATT_LI,GERMANY,9,5,4.604159767092069e-10
BATT_LI,GERMANY,9,6,8.418689627063865e-10
BATT_LI,GERMANY,9,7,1.690482404814369e-09
BATT_LI,GERMANY,9,8,8.129471935228765e-10
BATT_LI,GERMANY,9,9,2.197084408833015e-09
BATT_LI,GERMANY,9,10,2.304836177739415e-09
BATT_LI,GERMANY,9,11,2.300826363185274e-09
BATT_LI,GERMANY,9,12,2.752857506305986e-09
BATT_LI,GERMANY,10,1,2.303347233879593e-09
BATT_LI,GERMANY,10,2,2.269069716283238e-09
BATT_LI,GERMANY,10,3,2.281469039392934e-09
BATT_LI,GERMANY,10,4,6.418738467060481e-10
BATT_LI,GERMANY,10,5,2.416903416765839e-10
BATT_LI,GERMANY,10,6,1.29950055854028e-09
BATT_LI,GERMANY,10,7,1.538239438216747e-09
BATT_LI,GERMANY,10,8,9.256395362736106e-10
BATT_LI,GERMANY,10,9,2.165833136964272e-09
BATT_LI,GERMANY,10,10,2.303347280612307e-09
BATT_LI,GERMANY,10,11,2.297905361920222e-09
BATT_LI,GERMANY,10,12,2.924995700302108e-09
BATT_LI,GERMANY,11,1,2.302517252908248e-09
BATT_LI,GERMANY,11,2,2.259291537883065e-09
BATT_LI,GERMANY,11,3,2.274513725273065e-09
BATT_LI,GERMANY,11,4,8.764273615800757e-10
BATT_LI,GERMANY,11,5,9.904145665392744e-11
BATT_LI,GERMANY,11,6,1.660188702846946e-09
BATT_LI,GERMANY,11,7,1.346421552905874e-09
BATT_LI,GERMANY,11,8,9.149666893645281e-10
BATT_LI,GERMANY,11,9,2.127759981502343e-09
BATT_LI,GERMANY,11,10,2.302517259021814e-09
BATT_LI,GERMANY,11,11,2.29620344548179e-09
BATT_LI,GERMANY,11,12,3.162909686891046e-09
BATT_LI,GERMANY,12,1,2.302254278086195e-09
BATT_LI,GERMANY,12,2,2.247784473114348e-09
BATT_LI,GERMANY,12,3,2.266279515918274e-09
BATT_LI,GERMANY,12,4,1.341078192132408e-09
BATT_LI,GERMANY,12,5,8.769244514864585e-10
BATT_LI,GERMANY,12,6,1.951385046443752e-09
BATT_LI,GERMANY,12,7,1.815407808701703e-09
BATT_LI,GERMANY,12,8,1.015895548101551e-09
BATT_LI,GERMANY,12,9,2.270302147414454e-09
BATT_LI,GERMANY,12,10,2.302254254966007e-09
BATT_LI,GERMANY,12,11,2.295648018142125e-09
BATT_LI,GERMANY,12,12,3.489779003490126e-09
BATT_LI,GERMANY,13,1,2.302529129366101e-09
BATT_LI,GERMANY,13,2,2.233718953728369e-09
BATT_LI,GERMANY,13,3,2.256044517861298e-09
BATT_LI,GERMANY,13,4,1.71339984559916e-09
BATT_LI,GERMANY,13,5,1.607176970549726e-09
BATT_LI,GERMANY,13,6,2.214080310949072e-09
BATT_LI,GERMANY,13,7,2.187264561832742e-09
BATT_LI,GERMANY,13,8,1.951531164225907e-09
BATT_LI,GERMANY,13,9,2.364079905596067e-09
BATT_LI,GERMANY,13,10,2.302529109103485e-09
BATT_LI,GERMANY,13,11,2.296215320404713e-09
BATT_LI,GERMANY,13,12,3.937003695017587e-09
BATT_LI,GERMANY,14,1,2.303372127845982e-09
BATT_LI,GERMANY,14,2,2.216078631184855e-09
BATT_LI,GERMANY,14,3,2.242910111840715e-09
BATT_LI,GERMANY,14,4,1.990408570980229e-09
BATT_LI,GERMANY,14,5,2.318522856538479e-09
BATT_LI,GERMANY,14,6,2.470264553161748e-09
BATT_LI,GERMANY,14,7,2.482679021095392e-09
BATT_LI,GERMANY,14,8,2.987836807591216e-09
BATT_LI,GERMANY,14,9,2.415638661265437e-09
BATT_LI,GERMANY,14,10,2.303372118283721e-09
BATT_LI,GERMANY,14,11,2.297929320632006e-09
BATT_LI,GERMANY,14,12,4.554233827506324e-09
BATT_LI,GERMANY,15,1,2.304876412997879e-09
BATT_LI,GERMANY,15,2,2.193584517142386e-09
BATT_LI,GERMANY,15,3,2.225720635249273e-09
BATT_LI,GERMANY,15,4,2.19287674809341e-09
BATT_LI,GERMANY,15,5,3.030333623405699e-09
BATT_LI,GERMANY,15,6,2.741278870374754e-09
BATT_LI,GERMANY,15,7,2.721267233164087e-09
BATT_LI,GERMANY,15,8,4.024370792949446e-09
BATT_LI,GERMANY,15,9,2.428435305157585e-09
BATT_LI,GERMANY,15,10,2.304876420102157e-09
BATT_LI,GERMANY,15,11,2.300862672066874e-09
