p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.598683408518194
AMMONIA,GERMANY,1,2,1.006578462337021
AMMONIA,GERMANY,1,3,0.5921049538815
AMMONIA,GERMANY,1,4,2.072367398500178
AMMONIA,GERMANY,1,5,2.131577951819482
AMMONIA,GERMANY,1,6,0.8881574614345544
AMMONIA,GERMANY,1,7,2.249999092761659
AMMONIA,GERMANY,1,8,3.374998641542413
AMMONIA,GERMANY,1,9,1.36184156070954
AMMONIA,GERMANY,1,10,1.539472977373699
AMMONIA,GERMANY,1,11,2.01315697036402
AMMONIA,GERMANY,1,12,2.782893412195222
AMMONIA,GERMANY,2,1,1.598683408478168
AMMONIA,GERMANY,2,2,1.006578462302658
AMMONIA,GERMANY,2,3,0.5921049538767584
AMMONIA,GERMANY,2,4,2.072367398576637
AMMONIA,GERMANY,2,5,2.131577951910368
AMMONIA,GERMANY,2,6,0.8881574614671116
AMMONIA,GERMANY,2,7,2.249999092761879
AMMONIA,GERMANY,2,8,3.374998641601259
AMMONIA,GERMANY,2,9,1.361841560734175
AMMONIA,GERMANY,2,10,1.539472977351107
AMMONIA,GERMANY,2,11,2.013156970287209
AMMONIA,GERMANY,2,12,2.782893412090816
AMMONIA,GERMANY,3,1,1.598683408438321
AMMONIA,GERMANY,3,2,1.006578462268171
AMMONIA,GERMANY,3,3,0.5921049538720132
AMMONIA,GERMANY,3,4,2.072367398652954
AMMONIA,GERMANY,3,5,2.131577952003165
AMMONIA,GERMANY,3,6,0.8881574614996188
AMMONIA,GERMANY,3,7,2.24999909276189
AMMONIA,GERMANY,3,8,3.374998641660018
AMMONIA,GERMANY,3,9,1.36184156075868
AMMONIA,GERMANY,3,10,1.539472977328692
AMMONIA,GERMANY,3,11,2.013156970210221
AMMONIA,GERMANY,3,12,2.782893411986582
AMMONIA,GERMANY,4,1,1.59868340839865
AMMONIA,GERMANY,4,2,1.006578462233595
AMMONIA,GERMANY,4,3,0.5921049538672762
AMMONIA,GERMANY,4,4,2.072367398729085
AMMONIA,GERMANY,4,5,2.131577952094033
AMMONIA,GERMANY,4,6,0.8881574615320345
AMMONIA,GERMANY,4,7,2.249999092761726
AMMONIA,GERMANY,4,8,3.374998641689155
AMMONIA,GERMANY,4,9,1.361841560783047
AMMONIA,GERMANY,4,10,1.539472977306455
AMMONIA,GERMANY,4,11,2.013156970133049
AMMONIA,GERMANY,4,12,2.782893411882522
AMMONIA,GERMANY,5,1,1.598683408359157
AMMONIA,GERMANY,5,2,1.00657846219894
AMMONIA,GERMANY,5,3,0.592104953862535
AMMONIA,GERMANY,5,4,2.072367398805032
AMMONIA,GERMANY,5,5,2.131577952185026
AMMONIA,GERMANY,5,6,0.8881574615643939
AMMONIA,GERMANY,5,7,2.249999092761366
AMMONIA,GERMANY,5,8,3.374998641776685
AMMONIA,GERMANY,5,9,1.361841560807291
AMMONIA,GERMANY,5,10,1.539472977284395
AMMONIA,GERMANY,5,11,2.013156970055697
AMMONIA,GERMANY,5,12,2.782893411778638
AMMONIA,GERMANY,6,1,1.598683408319841
AMMONIA,GERMANY,6,2,1.00657846216419
AMMONIA,GERMANY,6,3,0.5921049538577939
AMMONIA,GERMANY,6,4,2.072367398880795
AMMONIA,GERMANY,6,5,2.13157795227612
AMMONIA,GERMANY,6,6,0.8881574615966925
AMMONIA,GERMANY,6,7,2.249999092760814
AMMONIA,GERMANY,6,8,3.374998641834826
AMMONIA,GERMANY,6,9,1.361841560831417
AMMONIA,GERMANY,6,10,1.539472977262514
AMMONIA,GERMANY,6,11,2.013156969978159
AMMONIA,GERMANY,6,12,2.782893411674929
AMMONIA,GERMANY,7,1,1.598683408280702
AMMONIA,GERMANY,7,2,1.006578462129358
AMMONIA,GERMANY,7,3,0.5921049538530548
AMMONIA,GERMANY,7,4,2.072367398956414
AMMONIA,GERMANY,7,5,2.131577952367319
AMMONIA,GERMANY,7,6,0.8881574616289415
AMMONIA,GERMANY,7,7,2.249999092760089
AMMONIA,GERMANY,7,8,3.374998641870211
AMMONIA,GERMANY,7,9,1.361841560855477
AMMONIA,GERMANY,7,10,1.53947297724081
AMMONIA,GERMANY,7,11,2.013156969900438
AMMONIA,GERMANY,7,12,2.782893411571395
AMMONIA,GERMANY,8,1,1.598683408241742
AMMONIA,GERMANY,8,2,1.006578462094454
AMMONIA,GERMANY,8,3,0.5921049538483487
AMMONIA,GERMANY,8,4,2.07236739903184
AMMONIA,GERMANY,8,5,2.131577952458654
AMMONIA,GERMANY,8,6,0.8881574615030811
AMMONIA,GERMANY,8,7,2.24999909275919
AMMONIA,GERMANY,8,8,3.374998641857748
AMMONIA,GERMANY,8,9,1.361841560879483
AMMONIA,GERMANY,8,10,1.539472977219285
AMMONIA,GERMANY,8,11,2.01315696982253
AMMONIA,GERMANY,8,12,2.782893411468035
AMMONIA,GERMANY,9,1,1.598683408202958
AMMONIA,GERMANY,9,2,1.006578462059498
AMMONIA,GERMANY,9,3,0.5921049538439498
AMMONIA,GERMANY,9,4,2.072367399107089
AMMONIA,GERMANY,9,5,2.131577952550093
AMMONIA,GERMANY,9,6,0.8881574614766204
AMMONIA,GERMANY,9,7,2.249999092758239
AMMONIA,GERMANY,9,8,3.37499864191561
AMMONIA,GERMANY,9,9,1.361841560903275
AMMONIA,GERMANY,9,10,1.539472977197938
AMMONIA,GERMANY,9,11,2.013156969744466
AMMONIA,GERMANY,9,12,2.782893411364851
AMMONIA,GERMANY,10,1,1.598683408164353
AMMONIA,GERMANY,10,2,1.0065784620245
AMMONIA,GERMANY,10,3,0.5921049538394355
AMMONIA,GERMANY,10,4,2.072367399101469
AMMONIA,GERMANY,10,5,2.131577952636465
AMMONIA,GERMANY,10,6,0.8881574615077328
AMMONIA,GERMANY,10,7,2.24999909275697
AMMONIA,GERMANY,10,8,3.374998641973587
AMMONIA,GERMANY,10,9,1.361841560926947
AMMONIA,GERMANY,10,10,1.539472977176768
AMMONIA,GERMANY,10,11,2.01315696966624
AMMONIA,GERMANY,10,12,2.782893411261842
AMMONIA,GERMANY,11,1,1.598683408125924
AMMONIA,GERMANY,11,2,1.006578461989416
AMMONIA,GERMANY,11,3,0.5921049538347396
AMMONIA,GERMANY,11,4,2.072367399177112
AMMONIA,GERMANY,11,5,2.131577952722611
AMMONIA,GERMANY,11,6,0.8881574615407377
AMMONIA,GERMANY,11,7,2.249999092755458
AMMONIA,GERMANY,11,8,3.374998642031666
AMMONIA,GERMANY,11,9,1.361841560950436
AMMONIA,GERMANY,11,10,1.539472977155775
AMMONIA,GERMANY,11,11,2.013156969587823
AMMONIA,GERMANY,11,12,2.782893411159003
AMMONIA,GERMANY,12,1,1.598683408087673
AMMONIA,GERMANY,12,2,1.006578461954241
AMMONIA,GERMANY,12,3,0.592104953830011
AMMONIA,GERMANY,12,4,2.072367399242706
AMMONIA,GERMANY,12,5,2.131577952799463
AMMONIA,GERMANY,12,6,0.8881574615739035
AMMONIA,GERMANY,12,7,2.249999092710882
AMMONIA,GERMANY,12,8,3.374998642088875
AMMONIA,GERMANY,12,9,1.361841560951806
AMMONIA,GERMANY,12,10,1.539472977134961
AMMONIA,GERMANY,12,11,2.013156969509248
AMMONIA,GERMANY,12,12,2.782893411056345
AMMONIA,GERMANY,13,1,1.598683408049599
AMMONIA,GERMANY,13,2,1.006578461918908
AMMONIA,GERMANY,13,3,0.5921049538252788
AMMONIA,GERMANY,13,4,2.072367399318384
AMMONIA,GERMANY,13,5,2.131577952891478
AMMONIA,GERMANY,13,6,0.8881574616065918
AMMONIA,GERMANY,13,7,2.249999092711876
AMMONIA,GERMANY,13,8,3.374998642140183
AMMONIA,GERMANY,13,9,1.361841560980201
AMMONIA,GERMANY,13,10,1.539472977114325
AMMONIA,GERMANY,13,11,2.013156969430469
AMMONIA,GERMANY,13,12,2.782893410953856
AMMONIA,GERMANY,14,1,1.598683408011703
AMMONIA,GERMANY,14,2,1.006578461883473
AMMONIA,GERMANY,14,3,0.5921049538205796
AMMONIA,GERMANY,14,4,2.072367399394815
AMMONIA,GERMANY,14,5,2.131577952983666
AMMONIA,GERMANY,14,6,0.8881574616394095
AMMONIA,GERMANY,14,7,2.249999092712891
AMMONIA,GERMANY,14,8,3.374998642189734
AMMONIA,GERMANY,14,9,1.361841561008605
AMMONIA,GERMANY,14,10,1.539472977093867
AMMONIA,GERMANY,14,11,2.01315696935149
AMMONIA,GERMANY,14,12,2.782893410851497
AMMONIA,GERMANY,15,1,1.598683407973984
AMMONIA,GERMANY,15,2,1.006578461847881
AMMONIA,GERMANY,15,3,0.592104953815824
AMMONIA,GERMANY,15,4,2.072367399471294
AMMONIA,GERMANY,15,5,2.131577953076024
AMMONIA,GERMANY,15,6,0.888157461672359
AMMONIA,GERMANY,15,7,2.249999092713912
AMMONIA,GERMANY,15,8,3.374998642248319
AMMONIA,GERMANY,15,9,1.361841561037103
AMMONIA,GERMANY,15,10,1.539472977073586
AMMONIA,GERMANY,15,11,2.013156969272301
AMMONIA,GERMANY,15,12,2.782893410769107
AMMONIA,GERMANY,16,1,1.598683407936443
AMMONIA,GERMANY,16,2,1.006578461812162
AMMONIA,GERMANY,16,3,0.5921049538110649
AMMONIA,GERMANY,16,4,2.07236739954782
AMMONIA,GERMANY,16,5,2.131577953168558
AMMONIA,GERMANY,16,6,0.8881574617054279
AMMONIA,GERMANY,16,7,2.249999092714935
AMMONIA,GERMANY,16,8,3.374998642323825
AMMONIA,GERMANY,16,9,1.361841561065698
AMMONIA,GERMANY,16,10,1.539472977053483
AMMONIA,GERMANY,16,11,2.013156969192913
AMMONIA,GERMANY,16,12,2.782893410667535
AMMONIA,GERMANY,17,1,1.598683407899079
AMMONIA,GERMANY,17,2,1.006578461776335
AMMONIA,GERMANY,17,3,0.5921049538063555
AMMONIA,GERMANY,17,4,2.072367399624395
AMMONIA,GERMANY,17,5,2.131577953282526
AMMONIA,GERMANY,17,6,0.8881574617386192
AMMONIA,GERMANY,17,7,2.249999092715981
AMMONIA,GERMANY,17,8,3.374998642382933
AMMONIA,GERMANY,17,9,1.361841561088313
AMMONIA,GERMANY,17,10,1.539472977033557
AMMONIA,GERMANY,17,11,2.013156969113286
AMMONIA,GERMANY,17,12,2.782893410565631
AMMONIA,GERMANY,18,1,1.598683407861892
AMMONIA,GERMANY,18,2,1.00657846174054
AMMONIA,GERMANY,18,3,0.5921049538013916
AMMONIA,GERMANY,18,4,2.072367399701012
AMMONIA,GERMANY,18,5,2.13157795337982
AMMONIA,GERMANY,18,6,0.8881574617757814
AMMONIA,GERMANY,18,7,2.249999092741461
AMMONIA,GERMANY,18,8,3.374998642445335
AMMONIA,GERMANY,18,9,1.361841561110829
AMMONIA,GERMANY,18,10,1.539472977013809
AMMONIA,GERMANY,18,11,2.013156969033574
AMMONIA,GERMANY,18,12,2.782893410464088
AMMONIA,GERMANY,19,1,1.598683407824883
AMMONIA,GERMANY,19,2,1.006578461704744
AMMONIA,GERMANY,19,3,0.5921049537966965
AMMONIA,GERMANY,19,4,2.07236739977768
AMMONIA,GERMANY,19,5,2.131577953468335
AMMONIA,GERMANY,19,6,0.8881574618099184
AMMONIA,GERMANY,19,7,2.249999092738932
AMMONIA,GERMANY,19,8,3.374998642593572
AMMONIA,GERMANY,19,9,1.361841561133126
AMMONIA,GERMANY,19,10,1.539472976994239
