pt,n,h,td,val
CCGT,GERMANY,1,1,1.859500936768459e-09
CCGT,GERMANY,1,2,3.536962278649379e-08
CCGT,GERMANY,1,3,3.216308391492773e-08
CCGT,GERMANY,1,4,4.093088060561707e-08
CCGT,GERMANY,1,5,2.300588269734075e-09
CCGT,GERMANY,1,6,3.452263369991877e-08
CCGT,GERMANY,1,7,4.158418541976234e-08
CCGT,GERMANY,1,8,4.453292925616518e-08
CCGT,GERMANY,1,9,3.762655354831549e-08
CCGT,GERMANY,1,10,1.928355475503885e-09
CCGT,GERMANY,1,11,4.069622383658993e-08
CCGT,GERMANY,1,12,1.085870742870972e-09
CCGT,GERMANY,2,1,1.859498363293589e-09
CCGT,GERMANY,2,2,3.536974481296645e-08
CCGT,GERMANY,2,3,3.216316713146273e-08
CCGT,GERMANY,2,4,4.093086964681068e-08
CCGT,GERMANY,2,5,2.312753207424554e-09
CCGT,GERMANY,2,6,3.452272917085472e-08
CCGT,GERMANY,2,7,4.158422014767298e-08
CCGT,GERMANY,2,8,4.453280067852097e-08
CCGT,GERMANY,2,9,3.762664923487892e-08
CCGT,GERMANY,2,10,1.928354669227298e-09
CCGT,GERMANY,2,11,4.06961692876092e-08
CCGT,GERMANY,2,12,1.085865587787744e-09
CCGT,GERMANY,3,1,1.859495699631807e-09
CCGT,GERMANY,3,2,3.536986318006974e-08
CCGT,GERMANY,3,3,3.216324863454634e-08
CCGT,GERMANY,3,4,4.093084685645421e-08
CCGT,GERMANY,3,5,2.525804617247006e-09
CCGT,GERMANY,3,6,3.45228229193173e-08
CCGT,GERMANY,3,7,4.158425522821297e-08
CCGT,GERMANY,3,8,4.453265829451764e-08
CCGT,GERMANY,3,9,3.762674499978231e-08
CCGT,GERMANY,3,10,1.928353830087596e-09
CCGT,GERMANY,3,11,4.069611157265151e-08
CCGT,GERMANY,3,12,1.085860262163699e-09
CCGT,GERMANY,4,1,1.859492939091501e-09
CCGT,GERMANY,4,2,3.536997767077418e-08
CCGT,GERMANY,4,3,3.216332824767253e-08
CCGT,GERMANY,4,4,4.093082333283133e-08
CCGT,GERMANY,4,5,2.52580564802287e-09
CCGT,GERMANY,4,6,3.452291628387707e-08
CCGT,GERMANY,4,7,4.158429064167084e-08
CCGT,GERMANY,4,8,3.481622058484522e-08
CCGT,GERMANY,4,9,3.76268408624603e-08
CCGT,GERMANY,4,10,1.928352963640958e-09
CCGT,GERMANY,4,11,4.069604497075591e-08
CCGT,GERMANY,4,12,1.08585474252192e-09
CCGT,GERMANY,5,1,1.859490105558663e-09
CCGT,GERMANY,5,2,3.537008980764013e-08
CCGT,GERMANY,5,3,3.216340572938108e-08
CCGT,GERMANY,5,4,4.092613186238143e-08
CCGT,GERMANY,5,5,2.525805453196207e-09
CCGT,GERMANY,5,6,3.452251446177423e-08
CCGT,GERMANY,5,7,4.158432644275222e-08
CCGT,GERMANY,5,8,4.453239281993307e-08
CCGT,GERMANY,5,9,3.762693678161231e-08
CCGT,GERMANY,5,10,1.928352091789158e-09
CCGT,GERMANY,5,11,4.069598263623659e-08
CCGT,GERMANY,5,12,1.085849036914024e-09
CCGT,GERMANY,6,1,1.859487313407815e-09
CCGT,GERMANY,6,2,3.537020576282652e-08
CCGT,GERMANY,6,3,3.216348377631176e-08
CCGT,GERMANY,6,4,4.093077962291317e-08
CCGT,GERMANY,6,5,2.525805057036247e-09
CCGT,GERMANY,6,6,3.452310303978826e-08
CCGT,GERMANY,6,7,4.15843625921398e-08
CCGT,GERMANY,6,8,4.453225861058447e-08
CCGT,GERMANY,6,9,3.762703274189173e-08
CCGT,GERMANY,6,10,1.928351211937201e-09
CCGT,GERMANY,6,11,4.069592269341158e-08
CCGT,GERMANY,6,12,1.085843208455978e-09
CCGT,GERMANY,7,1,1.859484557491859e-09
CCGT,GERMANY,7,2,3.537032518961335e-08
CCGT,GERMANY,7,3,3.21635615921891e-08
CCGT,GERMANY,7,4,4.093075927831786e-08
CCGT,GERMANY,7,5,2.525804078706483e-09
CCGT,GERMANY,7,6,3.45231970550506e-08
CCGT,GERMANY,7,7,4.158439906716823e-08
CCGT,GERMANY,7,8,4.04789233732508e-08
CCGT,GERMANY,7,9,3.762712872244722e-08
CCGT,GERMANY,7,10,1.928350317769947e-09
CCGT,GERMANY,7,11,4.069586515393847e-08
CCGT,GERMANY,7,12,1.085837251119668e-09
CCGT,GERMANY,8,1,1.859481802711549e-09
CCGT,GERMANY,8,2,3.53704462296236e-08
CCGT,GERMANY,8,3,3.216363878545837e-08
CCGT,GERMANY,8,4,4.093073957775325e-08
CCGT,GERMANY,8,5,2.525803612812934e-09
CCGT,GERMANY,8,6,6.068775794613232e-09
CCGT,GERMANY,8,7,4.158443580880627e-08
CCGT,GERMANY,8,8,1.627694803213675e-09
CCGT,GERMANY,8,9,3.762722482726626e-08
CCGT,GERMANY,8,10,1.928349407082712e-09
CCGT,GERMANY,8,11,4.069580818985595e-08
CCGT,GERMANY,8,12,1.085831133159014e-09
CCGT,GERMANY,9,1,1.8594790448036e-09
CCGT,GERMANY,9,2,3.537056864253249e-08
CCGT,GERMANY,9,3,3.216371508410923e-08
CCGT,GERMANY,9,4,4.093072027016852e-08
CCGT,GERMANY,9,5,2.525770884746982e-09
CCGT,GERMANY,9,6,5.621311728247533e-09
CCGT,GERMANY,9,7,4.158447271774295e-08
CCGT,GERMANY,9,8,1.627690031284586e-09
CCGT,GERMANY,9,9,3.762732104253225e-08
CCGT,GERMANY,9,10,1.928348479534257e-09
CCGT,GERMANY,9,11,4.069575141102309e-08
CCGT,GERMANY,9,12,1.085824837642792e-09
CCGT,GERMANY,10,1,1.859476276670348e-09
CCGT,GERMANY,10,2,3.537069212310682e-08
CCGT,GERMANY,10,3,3.216379081297399e-08
CCGT,GERMANY,10,4,7.034910239370043e-09
CCGT,GERMANY,10,5,2.204306387342697e-09
CCGT,GERMANY,10,6,5.553658170284706e-09
CCGT,GERMANY,10,7,4.158450769210387e-08
CCGT,GERMANY,10,8,1.627685425746865e-09
CCGT,GERMANY,10,9,3.762741645364062e-08
CCGT,GERMANY,10,10,1.928347538133234e-09
CCGT,GERMANY,10,11,4.069569450312046e-08
CCGT,GERMANY,10,12,1.085818365077135e-09
CCGT,GERMANY,11,1,1.859473489630369e-09
CCGT,GERMANY,11,2,3.5370816517519e-08
CCGT,GERMANY,11,3,3.216386608299842e-08
CCGT,GERMANY,11,4,7.036458979186979e-09
CCGT,GERMANY,11,5,1.999738657852298e-09
CCGT,GERMANY,11,6,5.586448340073701e-09
CCGT,GERMANY,11,7,4.158454607801963e-08
CCGT,GERMANY,11,8,1.627680763492182e-09
CCGT,GERMANY,11,9,3.762750981787089e-08
CCGT,GERMANY,11,10,1.92834658691045e-09
CCGT,GERMANY,11,11,4.069563711586033e-08
CCGT,GERMANY,11,12,1.085811750087796e-09
CCGT,GERMANY,12,1,1.859470675011734e-09
CCGT,GERMANY,12,2,3.537094096516302e-08
CCGT,GERMANY,12,3,3.216393981679624e-08
CCGT,GERMANY,12,4,6.106861426446045e-09
CCGT,GERMANY,12,5,1.412642452344298e-09
CCGT,GERMANY,12,6,5.619893622096826e-09
CCGT,GERMANY,12,7,2.211784521001815e-08
CCGT,GERMANY,12,8,1.575950869826281e-09
CCGT,GERMANY,12,9,3.762752494794302e-08
CCGT,GERMANY,12,10,1.928345587769582e-09
CCGT,GERMANY,12,11,4.069557789226423e-08
CCGT,GERMANY,12,12,1.085804795017189e-09
CCGT,GERMANY,13,1,1.859467829083929e-09
CCGT,GERMANY,13,2,3.53710647553749e-08
CCGT,GERMANY,13,3,3.21640119397815e-08
CCGT,GERMANY,13,4,5.951004522146114e-09
CCGT,GERMANY,13,5,1.412678517267926e-09
CCGT,GERMANY,13,6,5.621348509643842e-09
CCGT,GERMANY,13,7,2.41073747850471e-08
CCGT,GERMANY,13,8,1.354611128453175e-09
CCGT,GERMANY,13,9,3.584119326303377e-08
CCGT,GERMANY,13,10,1.928344546910681e-09
CCGT,GERMANY,13,11,4.069551591568065e-08
CCGT,GERMANY,13,12,1.085797651894004e-09
CCGT,GERMANY,14,1,1.859464940452346e-09
CCGT,GERMANY,14,2,3.537118724740366e-08
CCGT,GERMANY,14,3,3.216408229739234e-08
CCGT,GERMANY,14,4,6.106772911641983e-09
CCGT,GERMANY,14,5,1.412714894413857e-09
CCGT,GERMANY,14,6,5.621357790494338e-09
CCGT,GERMANY,14,7,2.620228805235749e-08
CCGT,GERMANY,14,8,8.990562680416356e-10
CCGT,GERMANY,14,9,3.676717790269197e-08
CCGT,GERMANY,14,10,1.928343450665719e-09
CCGT,GERMANY,14,11,4.069545141432675e-08
CCGT,GERMANY,14,12,1.212245175457308e-09
CCGT,GERMANY,15,1,1.859462012276507e-09
CCGT,GERMANY,15,2,3.537130871281842e-08
CCGT,GERMANY,15,3,3.216415150474123e-08
CCGT,GERMANY,15,4,6.272142720742919e-09
CCGT,GERMANY,15,5,1.412752044438197e-09
CCGT,GERMANY,15,6,5.621364370639441e-09
CCGT,GERMANY,15,7,2.833138177604377e-08
CCGT,GERMANY,15,8,9.649345660180206e-10
CCGT,GERMANY,15,9,3.762787476841158e-08
CCGT,GERMANY,15,10,1.928342301820718e-09
CCGT,GERMANY,15,11,4.069538473113531e-08
CCGT,GERMANY,15,12,1.919931417200001e-09
CCGT,GERMANY,16,1,1.859459044811614e-09
CCGT,GERMANY,16,2,3.537142974224351e-08
CCGT,GERMANY,16,3,3.216421939228017e-08
CCGT,GERMANY,16,4,6.44800600110432e-09
CCGT,GERMANY,16,5,1.412789358422736e-09
CCGT,GERMANY,16,6,5.621378965708685e-09
CCGT,GERMANY,16,7,3.041559657704886e-08
CCGT,GERMANY,16,8,1.616869295301793e-09
CCGT,GERMANY,16,9,3.762797546034596e-08
CCGT,GERMANY,16,10,1.928341110640574e-09
CCGT,GERMANY,16,11,4.069531540971808e-08
CCGT,GERMANY,16,12,1.9565403422647e-09
CCGT,GERMANY,17,1,1.859456050942553e-09
CCGT,GERMANY,17,2,3.537155159917649e-08
CCGT,GERMANY,17,3,3.216428219653839e-08
CCGT,GERMANY,17,4,6.635366218198742e-09
CCGT,GERMANY,17,5,2.20410589337473e-09
CCGT,GERMANY,17,6,5.621390463998375e-09
CCGT,GERMANY,17,7,3.238655745841285e-08
CCGT,GERMANY,17,8,1.627649509152551e-09
CCGT,GERMANY,17,9,3.762806698635597e-08
CCGT,GERMANY,17,10,1.928339894928956e-09
CCGT,GERMANY,17,11,4.069524457022083e-08
CCGT,GERMANY,17,12,1.957623966619007e-09
CCGT,GERMANY,18,1,1.859453038357989e-09
CCGT,GERMANY,18,2,3.537167459223688e-08
CCGT,GERMANY,18,3,3.216435406780775e-08
CCGT,GERMANY,18,4,6.835358325028932e-09
CCGT,GERMANY,18,5,2.525799310260417e-09
CCGT,GERMANY,18,6,5.83557504118488e-09
CCGT,GERMANY,18,7,4.158479603749938e-08
CCGT,GERMANY,18,8,1.880935553382021e-09
CCGT,GERMANY,18,9,3.76281580863046e-08
CCGT,GERMANY,18,10,1.92833866446755e-09
CCGT,GERMANY,18,11,4.069517215990552e-08
CCGT,GERMANY,18,12,1.957591287273562e-09
CCGT,GERMANY,19,1,1.859450015124966e-09
CCGT,GERMANY,19,2,3.537179901505918e-08
CCGT,GERMANY,19,3,3.216441982752475e-08
CCGT,GERMANY,19,4,7.049258989696399e-09
CCGT,GERMANY,19,5,2.20498744467818e-09
CCGT,GERMANY,19,6,5.874220245657681e-09
CCGT,GERMANY,19,7,4.158483224815533e-08
CCGT,GERMANY,19,8,4.453188415228969e-08
CCGT,GERMANY,19,9,3.762824924013029e-08
CCGT,GERMANY,19,10,1.928337410593084e-09
CCGT,GERMANY,19,11,4.069509843124432e-08
CCGT,GERMANY,19,12,1.970695741154167e-09
CCGT,GERMANY,20,1,1.859446987701231e-09
CCGT,GERMANY,20,2,3.537192496872895e-08
CCGT,GERMANY,20,3,3.216448389388673e-08
CCGT,GERMANY,20,4,7.050890450295645e-09
CCGT,GERMANY,20,5,1.728312619698831e-09
CCGT,GERMANY,20,6,1.28167120219792e-08
CCGT,GERMANY,20,7,4.158486832857775e-08
CCGT,GERMANY,20,8,4.45316864093595e-08
CCGT,GERMANY,20,9,3.76283404146372e-08
CCGT,GERMANY,20,10,1.928336136159633e-09
CCGT,GERMANY,20,11,4.069502363265271e-08
CCGT,GERMANY,20,12,1.98408742973858e-09
CCGT,GERMANY,21,1,1.859444584663224e-09
CCGT,GERMANY,21,2,3.537205272330622e-08
CCGT,GERMANY,21,3,3.216454253564532e-08
CCGT,GERMANY,21,4,7.052457204918941e-09
