pt,n,h,td,val
CCGT,GERMANY,1,1,6.307949255994689e-15
CCGT,GERMANY,1,2,1.00181011791283e-14
CCGT,GERMANY,1,3,1.703052746766746e-14
CCGT,GERMANY,1,4,4.865958837709587e-15
CCGT,GERMANY,1,5,4.730783247237856e-15
CCGT,GERMANY,1,6,1.135359228458311e-14
CCGT,GERMANY,1,7,4.481969062705293e-15
CCGT,GERMANY,1,8,2.987989217313507e-15
CCGT,GERMANY,1,9,7.405462677681941e-15
CCGT,GERMANY,1,10,6.550548941351716e-15
CCGT,GERMANY,1,11,5.009940497031425e-15
CCGT,GERMANY,1,12,3.623683699785093e-15
CCGT,GERMANY,2,1,6.307949237742795e-15
CCGT,GERMANY,2,2,1.001810120845888e-14
CCGT,GERMANY,2,3,1.703052747748215e-14
CCGT,GERMANY,2,4,4.865959825017503e-15
CCGT,GERMANY,2,5,4.730783248553348e-15
CCGT,GERMANY,2,6,1.135358581060557e-14
CCGT,GERMANY,2,7,4.481969091949036e-15
CCGT,GERMANY,2,8,2.987989217181432e-15
CCGT,GERMANY,2,9,7.40552377804149e-15
CCGT,GERMANY,2,10,6.550548943829219e-15
CCGT,GERMANY,2,11,5.00994062306156e-15
CCGT,GERMANY,2,12,3.623683700237356e-15
CCGT,GERMANY,3,1,6.307949219295213e-15
CCGT,GERMANY,3,2,1.001827261909127e-14
CCGT,GERMANY,3,3,1.703053260844714e-14
CCGT,GERMANY,3,4,4.865959832425778e-15
CCGT,GERMANY,3,5,4.730783249875908e-15
CCGT,GERMANY,3,6,1.135358581623428e-14
CCGT,GERMANY,3,7,4.481969121222869e-15
CCGT,GERMANY,3,8,2.987989217570688e-15
CCGT,GERMANY,3,9,7.405523905444874e-15
CCGT,GERMANY,3,10,6.550548945975931e-15
CCGT,GERMANY,3,11,5.009940720166627e-15
CCGT,GERMANY,3,12,3.623683700703857e-15
CCGT,GERMANY,4,1,6.30794920071899e-15
CCGT,GERMANY,4,2,1.001827263858333e-14
CCGT,GERMANY,4,3,1.703053778204262e-14
CCGT,GERMANY,4,4,4.865959827257111e-15
CCGT,GERMANY,4,5,4.730783251193823e-15
CCGT,GERMANY,4,6,1.13535858222689e-14
CCGT,GERMANY,4,7,4.481969150505184e-15
CCGT,GERMANY,4,8,2.9879892179554e-15
CCGT,GERMANY,4,9,7.405524032820591e-15
CCGT,GERMANY,4,10,6.550548948640236e-15
CCGT,GERMANY,4,11,5.009939998435588e-15
CCGT,GERMANY,4,12,3.623683701194794e-15
CCGT,GERMANY,5,1,6.307949181778049e-15
CCGT,GERMANY,5,2,1.001829045203576e-14
CCGT,GERMANY,5,3,1.703054299849964e-14
CCGT,GERMANY,5,4,4.865959844240567e-15
CCGT,GERMANY,5,5,4.730783252498207e-15
CCGT,GERMANY,5,6,1.135358584279574e-14
CCGT,GERMANY,5,7,4.48196917980729e-15
CCGT,GERMANY,5,8,2.98798921835142e-15
CCGT,GERMANY,5,9,7.405524284692443e-15
CCGT,GERMANY,5,10,6.550548951243351e-15
CCGT,GERMANY,5,11,5.009940972370683e-15
CCGT,GERMANY,5,12,3.623683695321529e-15
CCGT,GERMANY,6,1,6.3079491627638e-15
CCGT,GERMANY,6,2,1.001839864833586e-14
CCGT,GERMANY,6,3,1.703054825814614e-14
CCGT,GERMANY,6,4,4.865959848242982e-15
CCGT,GERMANY,6,5,4.730783253760789e-15
CCGT,GERMANY,6,6,1.135358586318405e-14
CCGT,GERMANY,6,7,4.481969209115858e-15
CCGT,GERMANY,6,8,2.987989218738757e-15
CCGT,GERMANY,6,9,7.405524287397541e-15
CCGT,GERMANY,6,10,6.550548953870497e-15
CCGT,GERMANY,6,11,5.009941098256829e-15
CCGT,GERMANY,6,12,3.623683695791866e-15
CCGT,GERMANY,7,1,6.307949143678263e-15
CCGT,GERMANY,7,2,1.001843776086512e-14
CCGT,GERMANY,7,3,1.703055356186344e-14
CCGT,GERMANY,7,4,4.865959849342995e-15
CCGT,GERMANY,7,5,4.730783254895739e-15
CCGT,GERMANY,7,6,1.135358584012477e-14
CCGT,GERMANY,7,7,4.481969238414935e-15
CCGT,GERMANY,7,8,2.987989219108626e-15
CCGT,GERMANY,7,9,7.405524414408135e-15
CCGT,GERMANY,7,10,6.550548956488354e-15
CCGT,GERMANY,7,11,5.009941224088852e-15
CCGT,GERMANY,7,12,3.623683696272806e-15
CCGT,GERMANY,8,1,6.307949124464287e-15
CCGT,GERMANY,8,2,1.001843784683576e-14
CCGT,GERMANY,8,3,1.703054342150639e-14
CCGT,GERMANY,8,4,4.865959850686355e-15
CCGT,GERMANY,8,5,4.730783220587938e-15
CCGT,GERMANY,8,6,1.135351313099255e-14
CCGT,GERMANY,8,7,4.481969209815609e-15
CCGT,GERMANY,8,8,2.987989218898095e-15
CCGT,GERMANY,8,9,7.405524541080466e-15
CCGT,GERMANY,8,10,6.550548959114895e-15
CCGT,GERMANY,8,11,5.009941349739324e-15
CCGT,GERMANY,8,12,3.623683696751525e-15
CCGT,GERMANY,9,1,6.307949105112179e-15
CCGT,GERMANY,9,2,1.001843793266948e-14
CCGT,GERMANY,9,3,1.703052751592585e-14
CCGT,GERMANY,9,4,4.865959851378231e-15
CCGT,GERMANY,9,5,4.730783221750757e-15
CCGT,GERMANY,9,6,1.135351313546934e-14
CCGT,GERMANY,9,7,4.481867928937076e-15
CCGT,GERMANY,9,8,2.987989219273416e-15
CCGT,GERMANY,9,9,7.405232437807872e-15
CCGT,GERMANY,9,10,6.550548961268271e-15
CCGT,GERMANY,9,11,5.009941475269435e-15
CCGT,GERMANY,9,12,3.623683697176223e-15
CCGT,GERMANY,10,1,6.307949085523387e-15
CCGT,GERMANY,10,2,1.001843801804195e-14
CCGT,GERMANY,10,3,1.703035257984726e-14
CCGT,GERMANY,10,4,4.865959851667421e-15
CCGT,GERMANY,10,5,4.730783222997788e-15
CCGT,GERMANY,10,6,1.135351314166472e-14
CCGT,GERMANY,10,7,4.481867897796634e-15
CCGT,GERMANY,10,8,2.98798921966358e-15
CCGT,GERMANY,10,9,7.405232505903658e-15
CCGT,GERMANY,10,10,6.550548963194454e-15
CCGT,GERMANY,10,11,5.009701319099051e-15
CCGT,GERMANY,10,12,3.623683697569416e-15
CCGT,GERMANY,11,1,6.307949066032742e-15
CCGT,GERMANY,11,2,1.001839864862505e-14
CCGT,GERMANY,11,3,1.70303526991713e-14
CCGT,GERMANY,11,4,4.865951024186159e-15
CCGT,GERMANY,11,5,4.730783224277333e-15
CCGT,GERMANY,11,6,1.135351314800993e-14
CCGT,GERMANY,11,7,4.48186790693904e-15
CCGT,GERMANY,11,8,2.987989220062024e-15
CCGT,GERMANY,11,9,7.40522988730692e-15
CCGT,GERMANY,11,10,6.550548965884003e-15
CCGT,GERMANY,11,11,5.009637538866572e-15
CCGT,GERMANY,11,12,3.623683703901205e-15
CCGT,GERMANY,12,1,6.307949046056411e-15
CCGT,GERMANY,12,2,1.001839849390593e-14
CCGT,GERMANY,12,3,1.703035271397492e-14
CCGT,GERMANY,12,4,4.865951026657401e-15
CCGT,GERMANY,12,5,4.730783225568187e-15
CCGT,GERMANY,12,6,1.135351315434344e-14
CCGT,GERMANY,12,7,4.481867916122845e-15
CCGT,GERMANY,12,8,2.987989220459459e-15
CCGT,GERMANY,12,9,7.405232644411175e-15
CCGT,GERMANY,12,10,6.55054896847803e-15
CCGT,GERMANY,12,11,5.009580797440678e-15
CCGT,GERMANY,12,12,3.623683698112758e-15
CCGT,GERMANY,13,1,6.307949025895701e-15
CCGT,GERMANY,13,2,1.001839864860769e-14
CCGT,GERMANY,13,3,1.703035270217952e-14
CCGT,GERMANY,13,4,4.865951029143386e-15
CCGT,GERMANY,13,5,4.730783226849752e-15
CCGT,GERMANY,13,6,1.135351316067291e-14
CCGT,GERMANY,13,7,4.48186792537713e-15
CCGT,GERMANY,13,8,2.98798922086073e-15
CCGT,GERMANY,13,9,7.405232713904847e-15
CCGT,GERMANY,13,10,6.550548970974314e-15
CCGT,GERMANY,13,11,5.009494049269247e-15
CCGT,GERMANY,13,12,3.623683698554621e-15
CCGT,GERMANY,14,1,6.307949005669358e-15
CCGT,GERMANY,14,2,1.001839864943689e-14
CCGT,GERMANY,14,3,1.703035274284223e-14
CCGT,GERMANY,14,4,4.865951028557534e-15
CCGT,GERMANY,14,5,4.73078322806427e-15
CCGT,GERMANY,14,6,1.135351316701732e-14
CCGT,GERMANY,14,7,4.481867934653023e-15
CCGT,GERMANY,14,8,2.987989221265031e-15
CCGT,GERMANY,14,9,7.405232783499898e-15
CCGT,GERMANY,14,10,6.550548973602269e-15
CCGT,GERMANY,14,11,5.009444351319388e-15
CCGT,GERMANY,14,12,3.623683705461963e-15
CCGT,GERMANY,15,1,6.307948985249548e-15
CCGT,GERMANY,15,2,1.001843844914886e-14
CCGT,GERMANY,15,3,1.703035250486383e-14
CCGT,GERMANY,15,4,4.865951034215522e-15
CCGT,GERMANY,15,5,4.730783229369866e-15
CCGT,GERMANY,15,6,1.135351317336294e-14
CCGT,GERMANY,15,7,4.481867943988896e-15
CCGT,GERMANY,15,8,2.987989221673875e-15
CCGT,GERMANY,15,9,7.405232853235909e-15
CCGT,GERMANY,15,10,6.550548976066443e-15
CCGT,GERMANY,15,11,5.009502286409315e-15
CCGT,GERMANY,15,12,3.623683705937754e-15
CCGT,GERMANY,16,1,6.307948964583765e-15
CCGT,GERMANY,16,2,1.001843853564982e-14
CCGT,GERMANY,16,3,1.703014899414521e-14
CCGT,GERMANY,16,4,4.865951039874722e-15
CCGT,GERMANY,16,5,4.730783230706966e-15
CCGT,GERMANY,16,6,1.135351317974249e-14
CCGT,GERMANY,16,7,4.481867966017628e-15
CCGT,GERMANY,16,8,2.987989222081407e-15
CCGT,GERMANY,16,9,7.405243905772434e-15
CCGT,GERMANY,16,10,6.550548979020342e-15
CCGT,GERMANY,16,11,5.009581016241663e-15
CCGT,GERMANY,16,12,3.623683706371135e-15
CCGT,GERMANY,17,1,6.307948943746326e-15
CCGT,GERMANY,17,2,1.001907828776168e-14
CCGT,GERMANY,17,3,1.703012549811141e-14
CCGT,GERMANY,17,4,4.865951045582793e-15
CCGT,GERMANY,17,5,4.730783232103843e-15
CCGT,GERMANY,17,6,1.135351318622463e-14
CCGT,GERMANY,17,7,4.481869353262927e-15
CCGT,GERMANY,17,8,2.987989222503883e-15
CCGT,GERMANY,17,9,7.405246779987571e-15
CCGT,GERMANY,17,10,6.550548982239601e-15
CCGT,GERMANY,17,11,5.00972438679021e-15
CCGT,GERMANY,17,12,3.6236837007083e-15
CCGT,GERMANY,18,1,6.30794892269462e-15
CCGT,GERMANY,18,2,1.001843870891144e-14
CCGT,GERMANY,18,3,1.703014864785946e-14
CCGT,GERMANY,18,4,4.865951051221394e-15
CCGT,GERMANY,18,5,4.730783269240941e-15
CCGT,GERMANY,18,6,1.135351319280451e-14
CCGT,GERMANY,18,7,4.481869707468087e-15
CCGT,GERMANY,18,8,2.987998620150381e-15
CCGT,GERMANY,18,9,7.405386770186814e-15
CCGT,GERMANY,18,10,6.550548985915668e-15
CCGT,GERMANY,18,11,5.009727792759293e-15
CCGT,GERMANY,18,12,3.623683701106138e-15
CCGT,GERMANY,19,1,6.307948901433291e-15
CCGT,GERMANY,19,2,1.001839865247136e-14
CCGT,GERMANY,19,3,1.703009036695593e-14
CCGT,GERMANY,19,4,4.865951057116672e-15
CCGT,GERMANY,19,5,4.730783270857134e-15
CCGT,GERMANY,19,6,1.135351319941267e-14
CCGT,GERMANY,19,7,4.481879734231385e-15
