p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.601113251399548,27,1,0.059300490792575856,59.30049079257586
AMMONIA,GERMANY,1,2,1.008108362601227,17,1,0.05930049191771924,59.300491917719235
AMMONIA,GERMANY,1,3,0.5930048964259405,10,1,0.059300489642594045,59.300489642594044
AMMONIA,GERMANY,1,4,2.075517204741177,35,1,0.05930049156403363,59.30049156403363
AMMONIA,GERMANY,1,5,2.134817751279325,36,1,0.05930049309109236,59.300493091092356
AMMONIA,GERMANY,1,6,0.8895073785130374,15,1,0.05930049190086916,59.30049190086916
AMMONIA,GERMANY,1,7,2.253418872129175,38,1,0.05930049663497829,59.300496634978295
AMMONIA,GERMANY,1,8,3.380128313103286,57,1,0.059300496721110284,59.300496721110285
AMMONIA,GERMANY,1,9,1.363911428370323,23,1,0.05930049688566622,59.30049688566622
AMMONIA,GERMANY,1,10,1.541812826668483,26,1,0.05930049333340319,59.30049333340319
AMMONIA,GERMANY,1,11,2.016216770546782,34,1,0.05930049325137594,59.30049325137594
AMMONIA,GERMANY,1,12,2.787123135977713,47,1,0.059300492254844954,59.300492254844954
AMMONIA,GERMANY,2,1,1.601113251362477,27,1,0.05930049079120286,59.300490791202854
AMMONIA,GERMANY,2,2,1.008108362568223,17,1,0.059300491915777825,59.300491915777826
AMMONIA,GERMANY,2,3,0.5930048964230233,10,1,0.059300489642302334,59.30048964230233
AMMONIA,GERMANY,2,4,2.075517204819513,35,1,0.0593004915662718,59.300491566271795
AMMONIA,GERMANY,2,5,2.134817751368052,36,1,0.059300493093557005,59.30049309355701
AMMONIA,GERMANY,2,6,0.8895073785454438,15,1,0.059300491903029585,59.30049190302959
AMMONIA,GERMANY,2,7,2.25341887212658,38,1,0.05930049663491001,59.300496634910004
AMMONIA,GERMANY,2,8,3.380128313156699,57,1,0.05930049672204735,59.30049672204735
AMMONIA,GERMANY,2,9,1.36391142839281,23,1,0.05930049688664391,59.30049688664391
