st,n,h,td,val
AMMONIA,GERMANY,12,12,3.816557962076904e-10
AMMONIA,GERMANY,13,1,6.643637574302073e-10
AMMONIA,GERMANY,13,2,1.055166011341584e-09
AMMONIA,GERMANY,13,3,1.793782069069422e-09
AMMONIA,GERMANY,13,4,5.125092004409419e-10
AMMONIA,GERMANY,13,5,4.982728624293754e-10
AMMONIA,GERMANY,13,6,1.195854815528013e-09
AMMONIA,GERMANY,13,7,4.720480368250697e-10
AMMONIA,GERMANY,13,8,3.146986924378699e-10
AMMONIA,GERMANY,13,9,7.799054600051282e-10
AMMONIA,GERMANY,13,10,6.899162758300866e-10
AMMONIA,GERMANY,13,11,5.275830319532981e-10
AMMONIA,GERMANY,13,12,3.816557961772766e-10
AMMONIA,GERMANY,14,1,6.643637573986023e-10
AMMONIA,GERMANY,14,2,1.05516601126191e-09
AMMONIA,GERMANY,14,3,1.793782069051211e-09
AMMONIA,GERMANY,14,4,5.125092004841141e-10
AMMONIA,GERMANY,14,5,4.982728624761475e-10
AMMONIA,GERMANY,14,6,1.195854815626374e-09
AMMONIA,GERMANY,14,7,4.720480368239579e-10
AMMONIA,GERMANY,14,8,3.146986924487622e-10
AMMONIA,GERMANY,14,9,7.799054600312803e-10
AMMONIA,GERMANY,14,10,6.899162758114519e-10
AMMONIA,GERMANY,14,11,5.275830319080083e-10
AMMONIA,GERMANY,14,12,3.816557961469158e-10
AMMONIA,GERMANY,15,1,6.643637573670504e-10
AMMONIA,GERMANY,15,2,1.055166011181972e-09
AMMONIA,GERMANY,15,3,1.793782069032999e-09
AMMONIA,GERMANY,15,4,5.125092005272334e-10
AMMONIA,GERMANY,15,5,4.98272862522999e-10
AMMONIA,GERMANY,15,6,1.19585481572516e-09
AMMONIA,GERMANY,15,7,4.720480368228197e-10
AMMONIA,GERMANY,15,8,3.146986924596678e-10
AMMONIA,GERMANY,15,9,7.799054600571678e-10
AMMONIA,GERMANY,15,10,6.89916275792976e-10
AMMONIA,GERMANY,15,11,5.275830318625597e-10
AMMONIA,GERMANY,15,12,3.816557961226695e-10
AMMONIA,GERMANY,16,1,6.643637573357631e-10
AMMONIA,GERMANY,16,2,1.055166011101821e-09
AMMONIA,GERMANY,16,3,1.793782069014682e-09
AMMONIA,GERMANY,16,4,5.125092005703792e-10
AMMONIA,GERMANY,16,5,4.982728625699299e-10
AMMONIA,GERMANY,16,6,1.195854815824315e-09
AMMONIA,GERMANY,16,7,4.720480368216815e-10
AMMONIA,GERMANY,16,8,3.146986924741468e-10
AMMONIA,GERMANY,16,9,7.799054600828435e-10
AMMONIA,GERMANY,16,10,6.899162757746589e-10
AMMONIA,GERMANY,16,11,5.275830318169787e-10
AMMONIA,GERMANY,16,12,3.81655796092441e-10
AMMONIA,GERMANY,17,1,6.643637573045817e-10
