pt,n,h,td,val
CCGT,GERMANY,1,1,1.996165490049194e-10
CCGT,GERMANY,1,2,3.834547878430479e-09
CCGT,GERMANY,1,3,3.485627207274791e-09
CCGT,GERMANY,1,4,4.437398796528862e-09
CCGT,GERMANY,1,5,2.576539947196002e-10
CCGT,GERMANY,1,6,3.742513953849959e-09
CCGT,GERMANY,1,7,4.507984885905272e-09
CCGT,GERMANY,1,8,4.826553430008995e-09
CCGT,GERMANY,1,9,4.079603890750975e-09
CCGT,GERMANY,1,10,2.070099490025348e-10
CCGT,GERMANY,1,11,4.411928897766175e-09
CCGT,GERMANY,1,12,1.16551532211268e-10
CCGT,GERMANY,2,1,1.996162607236218e-10
CCGT,GERMANY,2,2,3.83456431103885e-09
CCGT,GERMANY,2,3,3.485640453219007e-09
CCGT,GERMANY,2,4,4.437401390611733e-09
CCGT,GERMANY,2,5,2.591693421914045e-10
CCGT,GERMANY,2,6,3.742527780908963e-09
CCGT,GERMANY,2,7,4.507990639958266e-09
CCGT,GERMANY,2,8,4.826543538542255e-09
CCGT,GERMANY,2,9,4.079617226078131e-09
CCGT,GERMANY,2,10,2.07009845505551e-10
CCGT,GERMANY,2,11,4.411924585411749e-09
CCGT,GERMANY,2,12,1.165509513955152e-10
CCGT,GERMANY,3,1,1.99615961926794e-10
CCGT,GERMANY,3,2,3.834580434621015e-09
CCGT,GERMANY,3,3,3.485653578099134e-09
CCGT,GERMANY,3,4,4.437402603903844e-09
CCGT,GERMANY,3,5,2.711849599134766e-10
CCGT,GERMANY,3,6,3.742541975394132e-09
CCGT,GERMANY,3,7,4.507996421147655e-09
CCGT,GERMANY,3,8,4.826532929165541e-09
CCGT,GERMANY,3,9,4.079630544067581e-09
CCGT,GERMANY,3,10,2.070097375768643e-10
CCGT,GERMANY,3,11,4.411919896663411e-09
CCGT,GERMANY,3,12,1.165503495657154e-10
CCGT,GERMANY,4,1,1.996156519756936e-10
CCGT,GERMANY,4,2,3.834596232826909e-09
CCGT,GERMANY,4,3,3.485666577258395e-09
CCGT,GERMANY,4,4,4.437403746507244e-09
CCGT,GERMANY,4,5,2.711849620855205e-10
CCGT,GERMANY,4,6,3.742556834590099e-09
CCGT,GERMANY,4,7,4.508002227316681e-09
CCGT,GERMANY,4,8,1.869301167103674e-09
CCGT,GERMANY,4,9,4.079643848787202e-09
CCGT,GERMANY,4,10,2.07009625919671e-10
CCGT,GERMANY,4,11,4.411914798275751e-09
CCGT,GERMANY,4,12,1.165497250056475e-10
CCGT,GERMANY,5,1,1.99615333617606e-10
CCGT,GERMANY,5,2,3.834611883870357e-09
CCGT,GERMANY,5,3,3.485679359565998e-09
CCGT,GERMANY,5,4,4.437404989636302e-09
CCGT,GERMANY,5,5,2.711849648157062e-10
CCGT,GERMANY,5,6,3.742572624794919e-09
CCGT,GERMANY,5,7,4.508008064917193e-09
CCGT,GERMANY,5,8,4.826516112775434e-09
CCGT,GERMANY,5,9,4.079657138215548e-09
CCGT,GERMANY,5,10,2.07009513086862e-10
CCGT,GERMANY,5,11,4.411908722627429e-09
CCGT,GERMANY,5,12,1.165490783072684e-10
CCGT,GERMANY,6,1,1.99615019732792e-10
CCGT,GERMANY,6,2,3.834628092219979e-09
CCGT,GERMANY,6,3,3.485692381557244e-09
CCGT,GERMANY,6,4,4.437406412381874e-09
CCGT,GERMANY,6,5,2.711849534397626e-10
CCGT,GERMANY,6,6,3.742589845953695e-09
CCGT,GERMANY,6,7,4.508013931302638e-09
CCGT,GERMANY,6,8,4.826509137063761e-09
CCGT,GERMANY,6,9,4.079670413071328e-09
CCGT,GERMANY,6,10,2.070093989061855e-10
CCGT,GERMANY,6,11,4.411903730277071e-09
CCGT,GERMANY,6,12,1.165484170435026e-10
CCGT,GERMANY,7,1,1.996147097930473e-10
CCGT,GERMANY,7,2,3.834644831102759e-09
CCGT,GERMANY,7,3,3.485705496595483e-09
CCGT,GERMANY,7,4,4.437407911715741e-09
CCGT,GERMANY,7,5,2.711849029841142e-10
CCGT,GERMANY,7,6,3.742609408551036e-09
CCGT,GERMANY,7,7,4.508019824814524e-09
CCGT,GERMANY,7,8,2.749366564726102e-09
CCGT,GERMANY,7,9,4.079683673820198e-09
CCGT,GERMANY,7,10,2.070092826676159e-10
CCGT,GERMANY,7,11,4.411898995560466e-09
CCGT,GERMANY,7,12,1.165477404333792e-10
CCGT,GERMANY,8,1,1.996143998485644e-10
CCGT,GERMANY,8,2,3.834661904906178e-09
CCGT,GERMANY,8,3,3.485718674697865e-09
CCGT,GERMANY,8,4,4.437409496368272e-09
CCGT,GERMANY,8,5,2.711848967903579e-10
CCGT,GERMANY,8,6,1.969086080410668e-09
CCGT,GERMANY,8,7,4.508025741618758e-09
CCGT,GERMANY,8,8,1.747316644496521e-10
CCGT,GERMANY,8,9,4.079696933254896e-09
CCGT,GERMANY,8,10,2.070091641666081e-10
CCGT,GERMANY,8,11,4.411894312834532e-09
CCGT,GERMANY,8,12,1.165470449903054e-10
CCGT,GERMANY,9,1,1.99614089333446e-10
CCGT,GERMANY,9,2,3.8346793030491e-09
CCGT,GERMANY,9,3,3.485731989529365e-09
CCGT,GERMANY,9,4,4.437411164004197e-09
CCGT,GERMANY,9,5,2.711845346889213e-10
CCGT,GERMANY,9,6,6.039096814595102e-10
CCGT,GERMANY,9,7,4.508031677101551e-09
CCGT,GERMANY,9,8,1.747311898075138e-10
CCGT,GERMANY,9,9,4.07971019832808e-09
