st,n,h,td,val
AMMONIA,GERMANY,1,1,4.680646677343548e-09
AMMONIA,GERMANY,1,2,7.43396828994656e-09
AMMONIA,GERMANY,1,3,1.263769385240809e-08
AMMONIA,GERMANY,1,4,3.610774182468479e-09
AMMONIA,GERMANY,1,5,3.510476075864045e-09
AMMONIA,GERMANY,1,6,8.42514258299492e-09
AMMONIA,GERMANY,1,7,3.325722745655673e-09
AMMONIA,GERMANY,1,8,2.2171466349149e-09
AMMONIA,GERMANY,1,9,5.494668792453966e-09
AMMONIA,GERMANY,1,10,4.860672236856664e-09
AMMONIA,GERMANY,1,11,3.716986319534105e-09
AMMONIA,GERMANY,1,12,2.688885011054946e-09
AMMONIA,GERMANY,2,1,4.680646657673306e-09
AMMONIA,GERMANY,2,2,7.433968165042142e-09
AMMONIA,GERMANY,2,3,1.263769558645015e-08
AMMONIA,GERMANY,2,4,3.61077419729264e-09
AMMONIA,GERMANY,2,5,3.510476089031523e-09
AMMONIA,GERMANY,2,6,8.425142471059966e-09
AMMONIA,GERMANY,2,7,3.325722759410632e-09
AMMONIA,GERMANY,2,8,2.217146642660487e-09
AMMONIA,GERMANY,2,9,5.494668796641671e-09
AMMONIA,GERMANY,2,10,4.860672220815885e-09
AMMONIA,GERMANY,2,11,3.716986330095551e-09
AMMONIA,GERMANY,2,12,2.688885007854194e-09
AMMONIA,GERMANY,3,1,4.680646632490193e-09
AMMONIA,GERMANY,3,2,7.433968113343578e-09
AMMONIA,GERMANY,3,3,1.26376976728157e-08
AMMONIA,GERMANY,3,4,3.610774204281704e-09
AMMONIA,GERMANY,3,5,3.510476096175498e-09
AMMONIA,GERMANY,3,6,8.425142486818697e-09
AMMONIA,GERMANY,3,7,3.325722768135809e-09
AMMONIA,GERMANY,3,8,2.217146647283392e-09
AMMONIA,GERMANY,3,9,5.494668819883798e-09
AMMONIA,GERMANY,3,10,4.860672182599969e-09
AMMONIA,GERMANY,3,11,3.716986344947615e-09
AMMONIA,GERMANY,3,12,2.68888500207153e-09
AMMONIA,GERMANY,4,1,4.680646602673892e-09
AMMONIA,GERMANY,4,2,7.433968161550626e-09
AMMONIA,GERMANY,4,3,1.263770020753957e-08
AMMONIA,GERMANY,4,4,3.610774198689464e-09
AMMONIA,GERMANY,4,5,3.510476097287027e-09
AMMONIA,GERMANY,4,6,8.425142648705692e-09
AMMONIA,GERMANY,4,7,3.325722766292976e-09
AMMONIA,GERMANY,4,8,2.217146647771861e-09
AMMONIA,GERMANY,4,9,5.49466885683571e-09
AMMONIA,GERMANY,4,10,4.860672173029939e-09
AMMONIA,GERMANY,4,11,3.716986356803217e-09
AMMONIA,GERMANY,4,12,2.688884992721447e-09
AMMONIA,GERMANY,5,1,4.680646569219889e-09
AMMONIA,GERMANY,5,2,7.43396833749089e-09
AMMONIA,GERMANY,5,3,1.263770324461214e-08
AMMONIA,GERMANY,5,4,3.610774172356411e-09
AMMONIA,GERMANY,5,5,3.51047607603096e-09
AMMONIA,GERMANY,5,6,8.425142996631588e-09
AMMONIA,GERMANY,5,7,3.325722755079765e-09
AMMONIA,GERMANY,5,8,2.217146643801003e-09
AMMONIA,GERMANY,5,9,5.494668902049084e-09
AMMONIA,GERMANY,5,10,4.860672141073689e-09
AMMONIA,GERMANY,5,11,3.71698638418053e-09
AMMONIA,GERMANY,5,12,2.688884976842733e-09
AMMONIA,GERMANY,6,1,4.68064653469647e-09
AMMONIA,GERMANY,6,2,7.433968682133826e-09
AMMONIA,GERMANY,6,3,1.263770691702486e-08
AMMONIA,GERMANY,6,4,3.610774107215845e-09
AMMONIA,GERMANY,6,5,3.510476019002538e-09
AMMONIA,GERMANY,6,6,8.425143597084563e-09
AMMONIA,GERMANY,6,7,3.325722722046543e-09
AMMONIA,GERMANY,6,8,2.217146629958046e-09
AMMONIA,GERMANY,6,9,5.494668937810418e-09
AMMONIA,GERMANY,6,10,4.860672097973887e-09
AMMONIA,GERMANY,6,11,3.716986415563517e-09
AMMONIA,GERMANY,6,12,2.688884959832793e-09
AMMONIA,GERMANY,7,1,4.680646498886567e-09
AMMONIA,GERMANY,7,2,7.433969251989647e-09
AMMONIA,GERMANY,7,3,1.263771141591895e-08
AMMONIA,GERMANY,7,4,3.610773947071822e-09
AMMONIA,GERMANY,7,5,3.510475913072998e-09
AMMONIA,GERMANY,7,6,8.425144574447419e-09
AMMONIA,GERMANY,7,7,3.325722644042352e-09
AMMONIA,GERMANY,7,8,2.217146596666897e-09
AMMONIA,GERMANY,7,9,5.494668891112248e-09
AMMONIA,GERMANY,7,10,4.860672040673636e-09
AMMONIA,GERMANY,7,11,3.716986450447342e-09
AMMONIA,GERMANY,7,12,2.688884938506296e-09
AMMONIA,GERMANY,8,1,4.680646462519525e-09
AMMONIA,GERMANY,8,2,7.433970176116086e-09
AMMONIA,GERMANY,8,3,1.263771713911127e-08
AMMONIA,GERMANY,8,4,3.610773722619453e-09
AMMONIA,GERMANY,8,5,3.510475805058103e-09
AMMONIA,GERMANY,8,6,8.42514556694189e-09
AMMONIA,GERMANY,8,7,3.325722515522321e-09
AMMONIA,GERMANY,8,8,2.217146566011643e-09
AMMONIA,GERMANY,8,9,5.494668792014945e-09
AMMONIA,GERMANY,8,10,4.860671950329658e-09
AMMONIA,GERMANY,8,11,3.716986484766295e-09
AMMONIA,GERMANY,8,12,2.688884911394992e-09
AMMONIA,GERMANY,9,1,4.680646424734107e-09
AMMONIA,GERMANY,9,2,7.43397174674633e-09
AMMONIA,GERMANY,9,3,1.263772553019312e-08
AMMONIA,GERMANY,9,4,3.610773570274483e-09
AMMONIA,GERMANY,9,5,3.510475752234216e-09
AMMONIA,GERMANY,9,6,8.425146274768533e-09
AMMONIA,GERMANY,9,7,3.325722384638889e-09
AMMONIA,GERMANY,9,8,2.217146531337095e-09
AMMONIA,GERMANY,9,9,5.49466880601321e-09
AMMONIA,GERMANY,9,10,4.860671805306427e-09
AMMONIA,GERMANY,9,11,3.716986471950802e-09
AMMONIA,GERMANY,9,12,2.6888848642457e-09
AMMONIA,GERMANY,10,1,4.680646370644472e-09
AMMONIA,GERMANY,10,2,7.433973917560372e-09
AMMONIA,GERMANY,10,3,1.263773122618189e-08
AMMONIA,GERMANY,10,4,3.61077350228966e-09
AMMONIA,GERMANY,10,5,3.510475720855378e-09
AMMONIA,GERMANY,10,6,8.425146703141139e-09
AMMONIA,GERMANY,10,7,3.32572232183447e-09
AMMONIA,GERMANY,10,8,2.217146521729032e-09
AMMONIA,GERMANY,10,9,5.494668796708964e-09
AMMONIA,GERMANY,10,10,4.860671666959689e-09
AMMONIA,GERMANY,10,11,3.716986389928555e-09
AMMONIA,GERMANY,10,12,2.688884805635934e-09
AMMONIA,GERMANY,11,1,4.680646309919516e-09
AMMONIA,GERMANY,11,2,7.433975399964982e-09
AMMONIA,GERMANY,11,3,1.263773363675938e-08
AMMONIA,GERMANY,11,4,3.610773475948209e-09
AMMONIA,GERMANY,11,5,3.510475703754415e-09
AMMONIA,GERMANY,11,6,8.425146872010153e-09
AMMONIA,GERMANY,11,7,3.325722303306488e-09
AMMONIA,GERMANY,11,8,2.217146517390972e-09
AMMONIA,GERMANY,11,9,5.494668852493217e-09
AMMONIA,GERMANY,11,10,4.860671611587921e-09
AMMONIA,GERMANY,11,11,3.716986374111661e-09
AMMONIA,GERMANY,11,12,2.688884743985862e-09
AMMONIA,GERMANY,12,1,4.680646255136551e-09
