pt,n,h,td,val
CCGT,GERMANY,1,1,1.410807074624699e-09
CCGT,GERMANY,1,2,2.664240098717842e-08
CCGT,GERMANY,1,3,2.423352628670192e-08
CCGT,GERMANY,1,4,3.083196879034832e-08
CCGT,GERMANY,1,5,1.814217487870962e-09
CCGT,GERMANY,1,6,2.600565816247786e-08
CCGT,GERMANY,1,7,3.132572422148668e-08
CCGT,GERMANY,1,8,3.355243654532836e-08
CCGT,GERMANY,1,9,2.834115213466021e-08
CCGT,GERMANY,1,10,1.463040610542588e-09
CCGT,GERMANY,1,11,3.065533001141598e-08
CCGT,GERMANY,1,12,8.239507830808019e-10
CCGT,GERMANY,2,1,1.410805144779116e-09
CCGT,GERMANY,2,2,2.664263041476902e-08
CCGT,GERMANY,2,3,2.423358942169985e-08
CCGT,GERMANY,2,4,3.083249361166778e-08
CCGT,GERMANY,2,5,1.824849698950258e-09
CCGT,GERMANY,2,6,2.600573770545324e-08
CCGT,GERMANY,2,7,3.13257439483213e-08
CCGT,GERMANY,2,8,3.353810622622268e-08
CCGT,GERMANY,2,9,2.834122913456755e-08
CCGT,GERMANY,2,10,1.463040038013658e-09
CCGT,GERMANY,2,11,3.065528461959738e-08
CCGT,GERMANY,2,12,8.239405013126873e-10
CCGT,GERMANY,3,1,1.410803146093227e-09
CCGT,GERMANY,3,2,2.664277353703054e-08
CCGT,GERMANY,3,3,2.423365359354694e-08
CCGT,GERMANY,3,4,3.083261491780583e-08
CCGT,GERMANY,3,5,1.916147923972825e-09
CCGT,GERMANY,3,6,2.600580323142645e-08
CCGT,GERMANY,3,7,3.132576583241921e-08
CCGT,GERMANY,3,8,3.354403958578536e-08
CCGT,GERMANY,3,9,2.834130276799219e-08
CCGT,GERMANY,3,10,1.463039416873995e-09
CCGT,GERMANY,3,11,3.065523497996908e-08
CCGT,GERMANY,3,12,8.239356042254327e-10
CCGT,GERMANY,4,1,1.410800939483674e-09
CCGT,GERMANY,4,2,2.664287435299272e-08
CCGT,GERMANY,4,3,2.423371318666909e-08
CCGT,GERMANY,4,4,3.083266655118091e-08
CCGT,GERMANY,4,5,1.916161713739171e-09
CCGT,GERMANY,4,6,2.600588592205818e-08
CCGT,GERMANY,4,7,3.132578419005769e-08
CCGT,GERMANY,4,8,1.819466316822828e-08
CCGT,GERMANY,4,9,2.834137630808062e-08
CCGT,GERMANY,4,10,1.463038842684247e-09
CCGT,GERMANY,4,11,3.065518314159504e-08
CCGT,GERMANY,4,12,8.239301898265939e-10
CCGT,GERMANY,5,1,1.410798790594079e-09
CCGT,GERMANY,5,2,2.664296353677839e-08
CCGT,GERMANY,5,3,2.423377061283616e-08
CCGT,GERMANY,5,4,3.082960002126397e-08
CCGT,GERMANY,5,5,1.916203956824308e-09
CCGT,GERMANY,5,6,2.600529298585776e-08
CCGT,GERMANY,5,7,3.132580696527786e-08
CCGT,GERMANY,5,8,3.354523808561329e-08
CCGT,GERMANY,5,9,2.834144806952577e-08
CCGT,GERMANY,5,10,1.463038274110349e-09
CCGT,GERMANY,5,11,3.065513281466288e-08
CCGT,GERMANY,5,12,8.239267382754835e-10
CCGT,GERMANY,6,1,1.41079670251398e-09
CCGT,GERMANY,6,2,2.664305308071143e-08
CCGT,GERMANY,6,3,2.42338273856584e-08
CCGT,GERMANY,6,4,3.083274955871194e-08
CCGT,GERMANY,6,5,1.916210275799909e-09
CCGT,GERMANY,6,6,2.600603235157628e-08
CCGT,GERMANY,6,7,3.132582976189686e-08
CCGT,GERMANY,6,8,3.355427110190319e-08
CCGT,GERMANY,6,9,2.834151134374302e-08
CCGT,GERMANY,6,10,1.463037645563744e-09
CCGT,GERMANY,6,11,3.065508279716307e-08
CCGT,GERMANY,6,12,8.239223915544675e-10
CCGT,GERMANY,7,1,1.410794641338623e-09
CCGT,GERMANY,7,2,2.664314563419538e-08
CCGT,GERMANY,7,3,2.423388366728189e-08
CCGT,GERMANY,7,4,3.0832586406739e-08
CCGT,GERMANY,7,5,1.916153786575115e-09
CCGT,GERMANY,7,6,2.600604122762249e-08
CCGT,GERMANY,7,7,3.132584667242925e-08
CCGT,GERMANY,7,8,2.503269593013219e-08
CCGT,GERMANY,7,9,2.834155433718005e-08
CCGT,GERMANY,7,10,1.463037025703375e-09
CCGT,GERMANY,7,11,3.065503451637653e-08
CCGT,GERMANY,7,12,8.239176870969667e-10
CCGT,GERMANY,8,1,1.410792563706685e-09
CCGT,GERMANY,8,2,2.664324263672916e-08
CCGT,GERMANY,8,3,2.423393878693733e-08
CCGT,GERMANY,8,4,3.083212480940215e-08
CCGT,GERMANY,8,5,1.916156969137212e-09
CCGT,GERMANY,8,6,7.231812933465739e-09
CCGT,GERMANY,8,7,3.132590915432169e-08
CCGT,GERMANY,8,8,1.235218923558982e-09
CCGT,GERMANY,8,9,2.834160968951493e-08
CCGT,GERMANY,8,10,1.463036299180211e-09
CCGT,GERMANY,8,11,3.065500002700892e-08
CCGT,GERMANY,8,12,8.239120158119964e-10
CCGT,GERMANY,9,1,1.410790480641958e-09
CCGT,GERMANY,9,2,2.664333938043968e-08
CCGT,GERMANY,9,3,2.423399435012611e-08
CCGT,GERMANY,9,4,3.083630546575024e-08
CCGT,GERMANY,9,5,1.916038895774104e-09
CCGT,GERMANY,9,6,4.262444145333263e-09
CCGT,GERMANY,9,7,3.132571785464839e-08
CCGT,GERMANY,9,8,1.235148483332711e-09
CCGT,GERMANY,9,9,2.834173619333916e-08
CCGT,GERMANY,9,10,1.463035445746316e-09
CCGT,GERMANY,9,11,3.065497444941156e-08
CCGT,GERMANY,9,12,8.239034174611858e-10
CCGT,GERMANY,10,1,1.410788370916353e-09
CCGT,GERMANY,10,2,2.664343920646064e-08
CCGT,GERMANY,10,3,2.423406831790916e-08
CCGT,GERMANY,10,4,6.077686349595606e-09
CCGT,GERMANY,10,5,1.719496576722206e-09
CCGT,GERMANY,10,6,4.212289735349348e-09
CCGT,GERMANY,10,7,3.13250955817498e-08
CCGT,GERMANY,10,8,1.234967740614071e-09
CCGT,GERMANY,10,9,2.834172799743153e-08
CCGT,GERMANY,10,10,1.463034592384984e-09
CCGT,GERMANY,10,11,3.065495104005437e-08
CCGT,GERMANY,10,12,8.23898006938813e-10
CCGT,GERMANY,11,1,1.410786280602308e-09
CCGT,GERMANY,11,2,2.664354427014239e-08
CCGT,GERMANY,11,3,2.423412530299476e-08
CCGT,GERMANY,11,4,6.075532355235074e-09
CCGT,GERMANY,11,5,1.532276559451064e-09
CCGT,GERMANY,11,6,4.237166789838824e-09
CCGT,GERMANY,11,7,3.132493956553458e-08
CCGT,GERMANY,11,8,1.234959845181917e-09
CCGT,GERMANY,11,9,2.834158783878567e-08
CCGT,GERMANY,11,10,1.46303452964886e-09
CCGT,GERMANY,11,11,3.06549157366989e-08
CCGT,GERMANY,11,12,8.239018777639076e-10
CCGT,GERMANY,12,1,1.41078411324347e-09
CCGT,GERMANY,12,2,2.66436442689695e-08
CCGT,GERMANY,12,3,2.423418660744202e-08
CCGT,GERMANY,12,4,5.010162374478767e-09
CCGT,GERMANY,12,5,1.068612099699296e-09
CCGT,GERMANY,12,6,4.262425914630066e-09
CCGT,GERMANY,12,7,1.670384481584806e-08
CCGT,GERMANY,12,8,1.19572859233628e-09
CCGT,GERMANY,12,9,2.616648688040849e-08
CCGT,GERMANY,12,10,1.463033664727221e-09
CCGT,GERMANY,12,11,3.065485295278376e-08
CCGT,GERMANY,12,12,8.238877364454697e-10
CCGT,GERMANY,13,1,1.410781950779892e-09
CCGT,GERMANY,13,2,2.664374554330341e-08
CCGT,GERMANY,13,3,2.423422580950994e-08
CCGT,GERMANY,13,4,5.008988217846132e-09
CCGT,GERMANY,13,5,1.068601665722282e-09
CCGT,GERMANY,13,6,4.262423554530654e-09
CCGT,GERMANY,13,7,1.819528982601303e-08
CCGT,GERMANY,13,8,9.651152540536319e-10
CCGT,GERMANY,13,9,2.691750311654573e-08
CCGT,GERMANY,13,10,1.463032586321291e-09
CCGT,GERMANY,13,11,3.065467040320926e-08
CCGT,GERMANY,13,12,8.2388379716461e-10
CCGT,GERMANY,14,1,1.410779753944874e-09
CCGT,GERMANY,14,2,2.664384161705177e-08
CCGT,GERMANY,14,3,2.423426680615457e-08
CCGT,GERMANY,14,4,5.158958071277948e-09
CCGT,GERMANY,14,5,1.068594280353977e-09
CCGT,GERMANY,14,6,4.26242726952137e-09
CCGT,GERMANY,14,7,1.97638975241804e-08
CCGT,GERMANY,14,8,6.822341284933389e-10
CCGT,GERMANY,14,9,2.76196160231953e-08
CCGT,GERMANY,14,10,1.463031703722154e-09
CCGT,GERMANY,14,11,3.065444859252958e-08
CCGT,GERMANY,14,12,8.373013007157333e-10
CCGT,GERMANY,15,1,1.410777545831372e-09
CCGT,GERMANY,15,2,2.66439467372309e-08
CCGT,GERMANY,15,3,2.42343074883578e-08
CCGT,GERMANY,15,4,5.319336517461901e-09
CCGT,GERMANY,15,5,1.068606567778731e-09
CCGT,GERMANY,15,6,4.26242349378288e-09
CCGT,GERMANY,15,7,2.136031195972e-08
CCGT,GERMANY,15,8,6.859896121573509e-10
CCGT,GERMANY,15,9,2.827323134096871e-08
CCGT,GERMANY,15,10,1.46303080269856e-09
CCGT,GERMANY,15,11,3.065466457715801e-08
CCGT,GERMANY,15,12,1.465974304618434e-09
CCGT,GERMANY,16,1,1.410775325923916e-09
CCGT,GERMANY,16,2,2.664404555730484e-08
CCGT,GERMANY,16,3,2.423431713781074e-08
CCGT,GERMANY,16,4,5.491191434432522e-09
