j,n,h,td,val
BATT_LI,GERMANY,1,1,1.368257019592077e-07
BATT_LI,GERMANY,1,2,1.369591733637606e-07
BATT_LI,GERMANY,1,3,1.368850161908263e-07
BATT_LI,GERMANY,1,4,1.307651080989393e-07
BATT_LI,GERMANY,1,5,1.439829565818886e-07
BATT_LI,GERMANY,1,6,1.278980655181191e-07
BATT_LI,GERMANY,1,7,1.349591155464437e-07
BATT_LI,GERMANY,1,8,1.183969881929027e-07
BATT_LI,GERMANY,1,9,1.368929000256422e-07
BATT_LI,GERMANY,1,10,1.368257510348224e-07
BATT_LI,GERMANY,1,11,1.373021628526159e-07
BATT_LI,GERMANY,1,12,1.377576170103392e-07
BATT_LI,GERMANY,2,1,1.352433549323741e-07
BATT_LI,GERMANY,2,2,1.353565653275694e-07
BATT_LI,GERMANY,2,3,1.352774409561789e-07
BATT_LI,GERMANY,2,4,1.225517622949761e-07
BATT_LI,GERMANY,2,5,1.478256587813052e-07
BATT_LI,GERMANY,2,6,1.165515831154239e-07
BATT_LI,GERMANY,2,7,1.311051560002467e-07
BATT_LI,GERMANY,2,8,9.714120277970595e-08
BATT_LI,GERMANY,2,9,1.351603485405766e-07
BATT_LI,GERMANY,2,10,1.352434330569932e-07
BATT_LI,GERMANY,2,11,1.359008389837046e-07
BATT_LI,GERMANY,2,12,1.372159766497201e-07
BATT_LI,GERMANY,3,1,1.341096259531805e-07
BATT_LI,GERMANY,3,2,1.341092507563044e-07
BATT_LI,GERMANY,3,3,1.340688095145597e-07
BATT_LI,GERMANY,3,4,1.139937546468977e-07
BATT_LI,GERMANY,3,5,1.354147963752685e-07
BATT_LI,GERMANY,3,6,1.040575968064175e-07
BATT_LI,GERMANY,3,7,1.273185807913174e-07
BATT_LI,GERMANY,3,8,7.379180177753707e-08
BATT_LI,GERMANY,3,9,1.337310017804837e-07
BATT_LI,GERMANY,3,10,1.341097495719507e-07
BATT_LI,GERMANY,3,11,1.347695146851614e-07
BATT_LI,GERMANY,3,12,1.373413314441716e-07
BATT_LI,GERMANY,4,1,1.332977208817331e-07
BATT_LI,GERMANY,4,2,1.331273698707299e-07
BATT_LI,GERMANY,4,3,1.33152426380825e-07
BATT_LI,GERMANY,4,4,1.046452692255289e-07
BATT_LI,GERMANY,4,5,1.23399809627404e-07
BATT_LI,GERMANY,4,6,8.93027009512884e-08
BATT_LI,GERMANY,4,7,1.23449460790006e-07
BATT_LI,GERMANY,4,8,8.63765316773746e-08
BATT_LI,GERMANY,4,9,1.325180138689397e-07
BATT_LI,GERMANY,4,10,1.332978313462673e-07
BATT_LI,GERMANY,4,11,1.338588838841079e-07
BATT_LI,GERMANY,4,12,1.381458039901507e-07
BATT_LI,GERMANY,5,1,1.327170784557862e-07
BATT_LI,GERMANY,5,2,1.323403146421461e-07
BATT_LI,GERMANY,5,3,1.324475151123654e-07
BATT_LI,GERMANY,5,4,9.395247234993349e-08
BATT_LI,GERMANY,5,5,1.10795382454129e-07
BATT_LI,GERMANY,5,6,7.078322795158911e-08
BATT_LI,GERMANY,5,7,1.193417010016539e-07
BATT_LI,GERMANY,5,8,5.543499887239818e-08
BATT_LI,GERMANY,5,9,1.314482636070749e-07
BATT_LI,GERMANY,5,10,1.327170987849192e-07
BATT_LI,GERMANY,5,11,1.331297061024863e-07
BATT_LI,GERMANY,5,12,1.39713544732531e-07
BATT_LI,GERMANY,6,1,1.323030686564776e-07
BATT_LI,GERMANY,6,2,1.316911726924066e-07
BATT_LI,GERMANY,6,3,1.318921162539738e-07
BATT_LI,GERMANY,6,4,8.113687144635998e-08
BATT_LI,GERMANY,6,5,9.654076423241568e-08
BATT_LI,GERMANY,6,6,4.622072728813641e-08
BATT_LI,GERMANY,6,7,1.148252714366475e-07
BATT_LI,GERMANY,6,8,1.795132263494696e-08
BATT_LI,GERMANY,6,9,1.304575408582921e-07
BATT_LI,GERMANY,6,10,1.323029981138951e-07
BATT_LI,GERMANY,6,11,1.325507442653985e-07
BATT_LI,GERMANY,6,12,1.422144179222109e-07
BATT_LI,GERMANY,7,1,1.320097007437323e-07
BATT_LI,GERMANY,7,2,1.311333665717859e-07
BATT_LI,GERMANY,7,3,1.314374963287084e-07
BATT_LI,GERMANY,7,4,6.49480853817101e-08
BATT_LI,GERMANY,7,5,7.930590950011099e-08
BATT_LI,GERMANY,7,6,1.180055576089597e-08
BATT_LI,GERMANY,7,7,1.097063881774697e-07
BATT_LI,GERMANY,7,8,1.430391869898702e-09
BATT_LI,GERMANY,7,9,1.294878508186525e-07
BATT_LI,GERMANY,7,10,1.320095011634176e-07
BATT_LI,GERMANY,7,11,1.320972262217928e-07
BATT_LI,GERMANY,7,12,1.45917122316328e-07
BATT_LI,GERMANY,8,1,1.318044244668775e-07
BATT_LI,GERMANY,8,2,1.306279382171108e-07
BATT_LI,GERMANY,8,3,1.31044013239737e-07
BATT_LI,GERMANY,8,4,4.303884562731396e-08
BATT_LI,GERMANY,8,5,5.715674953975955e-08
BATT_LI,GERMANY,8,6,1.672613732732058e-08
BATT_LI,GERMANY,8,7,1.037476079499921e-07
BATT_LI,GERMANY,8,8,3.108894157280081e-08
BATT_LI,GERMANY,8,9,1.284809947239319e-07
BATT_LI,GERMANY,8,10,1.318041800109926e-07
BATT_LI,GERMANY,8,11,1.317497671188595e-07
BATT_LI,GERMANY,8,12,1.512162515359858e-07
BATT_LI,GERMANY,9,1,1.316644814283669e-07
BATT_LI,GERMANY,9,2,1.301381521471123e-07
BATT_LI,GERMANY,9,3,1.306799256042765e-07
BATT_LI,GERMANY,9,4,1.051293355430719e-08
BATT_LI,GERMANY,9,5,2.70548628734226e-08
BATT_LI,GERMANY,9,6,4.869689323912038e-08
BATT_LI,GERMANY,9,7,9.663100358367534e-08
BATT_LI,GERMANY,9,8,4.657834869058715e-08
BATT_LI,GERMANY,9,9,1.273787376339729e-07
BATT_LI,GERMANY,9,10,1.316644050455308e-07
BATT_LI,GERMANY,9,11,1.31493615005704e-07
BATT_LI,GERMANY,9,12,1.586683145040491e-07
BATT_LI,GERMANY,10,1,1.315744203349439e-07
BATT_LI,GERMANY,10,2,1.296310655894124e-07
BATT_LI,GERMANY,10,3,1.303132972245039e-07
BATT_LI,GERMANY,10,4,3.631981502195619e-08
BATT_LI,GERMANY,10,5,1.446287984726032e-08
BATT_LI,GERMANY,10,6,7.46710823586495e-08
BATT_LI,GERMANY,10,7,8.793042052126551e-08
BATT_LI,GERMANY,10,8,5.318543862205166e-08
BATT_LI,GERMANY,10,9,1.261133534575075e-07
BATT_LI,GERMANY,10,10,1.315746500838272e-07
BATT_LI,GERMANY,10,11,1.313183414964266e-07
BATT_LI,GERMANY,10,12,1.690366388770839e-07
BATT_LI,GERMANY,11,1,1.315242169523666e-07
BATT_LI,GERMANY,11,2,1.29069705532627e-07
BATT_LI,GERMANY,11,3,1.299102409284957e-07
BATT_LI,GERMANY,11,4,5.020987446546429e-08
BATT_LI,GERMANY,11,5,5.736116008144748e-09
BATT_LI,GERMANY,11,6,9.513501154028378e-08
BATT_LI,GERMANY,11,7,7.697215168684785e-08
BATT_LI,GERMANY,11,8,5.280423523915346e-08
BATT_LI,GERMANY,11,9,1.246080598157501e-07
BATT_LI,GERMANY,11,10,1.315242230707313e-07
BATT_LI,GERMANY,11,11,1.312165269285504e-07
BATT_LI,GERMANY,11,12,1.833500619443469e-07
BATT_LI,GERMANY,12,1,1.315083738618392e-07
BATT_LI,GERMANY,12,2,1.284141684146486e-07
BATT_LI,GERMANY,12,3,1.294353211213809e-07
BATT_LI,GERMANY,12,4,7.560155826304841e-08
BATT_LI,GERMANY,12,5,5.114291282147256e-08
BATT_LI,GERMANY,12,6,1.116527835552251e-07
BATT_LI,GERMANY,12,7,1.037505297452597e-07
BATT_LI,GERMANY,12,8,5.891503336573764e-08
BATT_LI,GERMANY,12,9,1.311676801440971e-07
BATT_LI,GERMANY,12,10,1.315082016657964e-07
BATT_LI,GERMANY,12,11,1.311842940351764e-07
BATT_LI,GERMANY,12,12,2.030116773748338e-07
BATT_LI,GERMANY,13,1,1.315251128364875e-07
BATT_LI,GERMANY,13,2,1.27615750307853e-07
BATT_LI,GERMANY,13,3,1.288469781774368e-07
BATT_LI,GERMANY,13,4,9.70589765618426e-08
BATT_LI,GERMANY,13,5,9.4204009514091e-08
BATT_LI,GERMANY,13,6,1.26557853111753e-07
BATT_LI,GERMANY,13,7,1.249883767475697e-07
