pt,n,h,td,val
CCGT,GERMANY,1,1,1.54888905731194e-09
CCGT,GERMANY,1,2,2.852384178003773e-08
CCGT,GERMANY,1,3,2.596831788820827e-08
CCGT,GERMANY,1,4,3.147345705090149e-08
CCGT,GERMANY,1,5,2.025335828759241e-09
CCGT,GERMANY,1,6,2.784688870641946e-08
CCGT,GERMANY,1,7,3.354314729107589e-08
CCGT,GERMANY,1,8,3.595895309541617e-08
CCGT,GERMANY,1,9,3.033597390405928e-08
CCGT,GERMANY,1,10,1.606170560272387e-09
CCGT,GERMANY,1,11,3.282169558845344e-08
CCGT,GERMANY,1,12,9.0488552853121e-10
CCGT,GERMANY,2,1,1.548886920050423e-09
CCGT,GERMANY,2,2,2.852393832205631e-08
CCGT,GERMANY,2,3,2.59683830663892e-08
CCGT,GERMANY,2,4,3.301260632449348e-08
CCGT,GERMANY,2,5,2.099632504369819e-09
CCGT,GERMANY,2,6,2.784696497256686e-08
CCGT,GERMANY,2,7,3.354317420001391e-08
CCGT,GERMANY,2,8,3.595884176949168e-08
CCGT,GERMANY,2,9,3.033605019055431e-08
CCGT,GERMANY,2,10,1.606169893013339e-09
CCGT,GERMANY,2,11,3.282165079517029e-08
CCGT,GERMANY,2,12,9.048812176266025e-10
CCGT,GERMANY,3,1,1.548884707829599e-09
CCGT,GERMANY,3,2,2.852403194902128e-08
CCGT,GERMANY,3,3,2.596844672716666e-08
CCGT,GERMANY,3,4,3.301258657513258e-08
CCGT,GERMANY,3,5,2.102961042339908e-09
CCGT,GERMANY,3,6,2.784703982146931e-08
CCGT,GERMANY,3,7,3.354320139484492e-08
CCGT,GERMANY,3,8,1.625044909362646e-08
CCGT,GERMANY,3,9,3.033612654861834e-08
CCGT,GERMANY,3,10,1.606169198809375e-09
CCGT,GERMANY,3,11,3.282160336947634e-08
CCGT,GERMANY,3,12,9.048767568137316e-10
CCGT,GERMANY,4,1,1.548882415310853e-09
CCGT,GERMANY,4,2,2.852412254834257e-08
CCGT,GERMANY,4,3,2.59685080723102e-08
CCGT,GERMANY,4,4,3.301167550124195e-08
CCGT,GERMANY,4,5,2.102960660893562e-09
CCGT,GERMANY,4,6,2.784706497912701e-08
CCGT,GERMANY,4,7,3.354322884974269e-08
CCGT,GERMANY,4,8,1.36942479587628e-08
CCGT,GERMANY,4,9,3.033620297112781e-08
CCGT,GERMANY,4,10,1.606168481782112e-09
CCGT,GERMANY,4,11,3.282154774273582e-08
CCGT,GERMANY,4,12,9.048721334164501e-10
CCGT,GERMANY,5,1,1.548880062305008e-09
CCGT,GERMANY,5,2,2.852421126021453e-08
CCGT,GERMANY,5,3,2.596856914900375e-08
CCGT,GERMANY,5,4,3.300870158620403e-08
CCGT,GERMANY,5,5,2.102960360172467e-09
CCGT,GERMANY,5,6,2.784636357914217e-08
CCGT,GERMANY,5,7,3.354325658085271e-08
CCGT,GERMANY,5,8,3.595849111414271e-08
CCGT,GERMANY,5,9,3.033627945767005e-08
CCGT,GERMANY,5,10,1.606167760491487e-09
CCGT,GERMANY,5,11,3.282149656474659e-08
CCGT,GERMANY,5,12,9.048673515825193e-10
CCGT,GERMANY,6,1,1.548877744121032e-09
CCGT,GERMANY,6,2,2.852430296906968e-08
CCGT,GERMANY,6,3,2.596863006774598e-08
CCGT,GERMANY,6,4,3.300965134357055e-08
