j,n,h,td,val
BATT_LI,GERMANY,1,1,1.507879828192114e-07
BATT_LI,GERMANY,1,2,1.509374301707281e-07
BATT_LI,GERMANY,1,3,1.508612990019766e-07
BATT_LI,GERMANY,1,4,1.4946218197054e-07
BATT_LI,GERMANY,1,5,1.574490770046494e-07
BATT_LI,GERMANY,1,6,1.410368603366582e-07
BATT_LI,GERMANY,1,7,1.482781177086651e-07
BATT_LI,GERMANY,1,8,1.176283389384712e-07
BATT_LI,GERMANY,1,9,1.506247774029555e-07
BATT_LI,GERMANY,1,10,1.507879828285246e-07
BATT_LI,GERMANY,1,11,1.51324271907048e-07
BATT_LI,GERMANY,1,12,1.517659256543257e-07
BATT_LI,GERMANY,2,1,1.490257049322701e-07
BATT_LI,GERMANY,2,2,1.491541397285199e-07
BATT_LI,GERMANY,2,3,1.490780197696759e-07
BATT_LI,GERMANY,2,4,1.391576393227039e-07
BATT_LI,GERMANY,2,5,1.485779146934103e-07
BATT_LI,GERMANY,2,6,1.28605481579306e-07
BATT_LI,GERMANY,2,7,1.435379066459944e-07
BATT_LI,GERMANY,2,8,8.047610014089803e-08
BATT_LI,GERMANY,2,9,1.48442256967086e-07
BATT_LI,GERMANY,2,10,1.490257049518188e-07
BATT_LI,GERMANY,2,11,1.497679178767784e-07
BATT_LI,GERMANY,2,12,1.510888508802787e-07
BATT_LI,GERMANY,3,1,1.477630685714274e-07
BATT_LI,GERMANY,3,2,1.477678040407594e-07
BATT_LI,GERMANY,3,3,1.477396480654101e-07
BATT_LI,GERMANY,3,4,1.286729964528607e-07
BATT_LI,GERMANY,3,5,1.394707179950656e-07
BATT_LI,GERMANY,3,6,1.149277570368834e-07
BATT_LI,GERMANY,3,7,1.388369591725696e-07
BATT_LI,GERMANY,3,8,9.409960057087893e-08
BATT_LI,GERMANY,3,9,1.465673185060203e-07
BATT_LI,GERMANY,3,10,1.477630686077745e-07
BATT_LI,GERMANY,3,11,1.485109957563129e-07
BATT_LI,GERMANY,3,12,1.511388816012926e-07
BATT_LI,GERMANY,4,1,1.468588297293541e-07
BATT_LI,GERMANY,4,2,1.466778405945116e-07
BATT_LI,GERMANY,4,3,1.467279348620145e-07
BATT_LI,GERMANY,4,4,1.174595604349726e-07
BATT_LI,GERMANY,4,5,1.300229729241514e-07
BATT_LI,GERMANY,4,6,9.878842761278796e-08
BATT_LI,GERMANY,4,7,1.339868159076992e-07
BATT_LI,GERMANY,4,8,1.125884571422693e-07
BATT_LI,GERMANY,4,9,1.44886597622142e-07
BATT_LI,GERMANY,4,10,1.468588297717244e-07
BATT_LI,GERMANY,4,11,1.474991877241814e-07
BATT_LI,GERMANY,4,12,1.519192886962317e-07
BATT_LI,GERMANY,5,1,1.462121485861332e-07
BATT_LI,GERMANY,5,2,1.458054980736599e-07
BATT_LI,GERMANY,5,3,1.459538125346825e-07
BATT_LI,GERMANY,5,4,1.048596007555989e-07
BATT_LI,GERMANY,5,5,1.194681341285778e-07
BATT_LI,GERMANY,5,6,7.854872999940805e-08
BATT_LI,GERMANY,5,7,1.287893765837848e-07
BATT_LI,GERMANY,5,8,6.69918250661853e-08
BATT_LI,GERMANY,5,9,1.432989216613377e-07
BATT_LI,GERMANY,5,10,1.462121486175374e-07
BATT_LI,GERMANY,5,11,1.466890156918102e-07
BATT_LI,GERMANY,5,12,1.535137194012935e-07
BATT_LI,GERMANY,6,1,1.457510678210032e-07
BATT_LI,GERMANY,6,2,1.450879221303407e-07
BATT_LI,GERMANY,6,3,1.453492979774994e-07
BATT_LI,GERMANY,6,4,8.996890987893704e-08
BATT_LI,GERMANY,6,5,1.068969170065903e-07
BATT_LI,GERMANY,6,6,5.172985410958007e-08
BATT_LI,GERMANY,6,7,1.230235211899914e-07
BATT_LI,GERMANY,6,8,1.733231414757245e-08
BATT_LI,GERMANY,6,9,1.417088859866009e-07
BATT_LI,GERMANY,6,10,1.457510678431629e-07
BATT_LI,GERMANY,6,11,1.46045798024081e-07
BATT_LI,GERMANY,6,12,1.560941783864384e-07
BATT_LI,GERMANY,7,1,1.454243636078303e-07
BATT_LI,GERMANY,7,2,1.444735040075624e-07
BATT_LI,GERMANY,7,3,1.448613942985643e-07
BATT_LI,GERMANY,7,4,7.134752890304437e-08
BATT_LI,GERMANY,7,5,9.11047432762308e-08
BATT_LI,GERMANY,7,6,1.4191132672463e-08
BATT_LI,GERMANY,7,7,1.164267680697294e-07
BATT_LI,GERMANY,7,8,1.641940105891625e-09
BATT_LI,GERMANY,7,9,1.400208866729593e-07
BATT_LI,GERMANY,7,10,1.4542436361067e-07
BATT_LI,GERMANY,7,11,1.455420699297217e-07
BATT_LI,GERMANY,7,12,1.599379727894724e-07
BATT_LI,GERMANY,8,1,1.451957816552166e-07
BATT_LI,GERMANY,8,2,1.439181053548784e-07
BATT_LI,GERMANY,8,3,1.444473788742214e-07
BATT_LI,GERMANY,8,4,4.632519894419929e-08
BATT_LI,GERMANY,8,5,7.031862542062248e-08
BATT_LI,GERMANY,8,6,1.653704901963264e-08
BATT_LI,GERMANY,8,7,1.086664008397817e-07
BATT_LI,GERMANY,8,8,3.639812140015472e-08
BATT_LI,GERMANY,8,9,1.38133126753388e-07
BATT_LI,GERMANY,8,10,1.451957816551022e-07
BATT_LI,GERMANY,8,11,1.451563589697157e-07
BATT_LI,GERMANY,8,12,1.654545892275349e-07
BATT_LI,GERMANY,9,1,1.450399763315897e-07
BATT_LI,GERMANY,9,2,1.433818526800955e-07
BATT_LI,GERMANY,9,3,1.440710273990902e-07
BATT_LI,GERMANY,9,4,9.403895017172123e-09
BATT_LI,GERMANY,9,5,4.167883286742679e-08
BATT_LI,GERMANY,9,6,5.245326608205294e-08
BATT_LI,GERMANY,9,7,9.928820573037357e-08
BATT_LI,GERMANY,9,8,5.737282951621129e-08
BATT_LI,GERMANY,9,9,1.359310929757184e-07
BATT_LI,GERMANY,9,10,1.450399763764435e-07
BATT_LI,GERMANY,9,11,1.448722414206722e-07
BATT_LI,GERMANY,9,12,1.732238848635549e-07
BATT_LI,GERMANY,10,1,1.449396808096763e-07
