pt,n,h,td,val
CCGT,GERMANY,1,1,3.362487137358627e-14
CCGT,GERMANY,1,2,5.34041910241964e-14
CCGT,GERMANY,1,3,9.078732710716429e-14
CCGT,GERMANY,1,4,2.593904596788273e-14
CCGT,GERMANY,1,5,2.521853121029359e-14
CCGT,GERMANY,1,6,6.05243771373101e-14
CCGT,GERMANY,1,7,2.389164496355735e-14
CCGT,GERMANY,1,8,1.592759297239796e-14
CCGT,GERMANY,1,9,3.947401138686529e-14
CCGT,GERMANY,1,10,3.491813373387488e-14
CCGT,GERMANY,1,11,2.670437621946653e-14
CCGT,GERMANY,1,12,1.931640342376302e-14
CCGT,GERMANY,2,1,3.362487129754931e-14
CCGT,GERMANY,2,2,5.340419116500726e-14
CCGT,GERMANY,2,3,9.078732761201979e-14
CCGT,GERMANY,2,4,2.593904597578004e-14
CCGT,GERMANY,2,5,2.521853121962073e-14
CCGT,GERMANY,2,6,6.052437714384871e-14
CCGT,GERMANY,2,7,2.389164488914356e-14
CCGT,GERMANY,2,8,1.592759297084234e-14
CCGT,GERMANY,2,9,3.947416250682092e-14
CCGT,GERMANY,2,10,3.491813375176981e-14
CCGT,GERMANY,2,11,2.670437666378988e-14
CCGT,GERMANY,2,12,1.931640342839047e-14
CCGT,GERMANY,3,1,3.36248712208533e-14
CCGT,GERMANY,3,2,5.340419130466595e-14
CCGT,GERMANY,3,3,9.078732811651494e-14
CCGT,GERMANY,3,4,2.593904598287329e-14
CCGT,GERMANY,3,5,2.521853122851841e-14
CCGT,GERMANY,3,6,6.052437710725781e-14
CCGT,GERMANY,3,7,2.389164496641151e-14
CCGT,GERMANY,3,8,1.592759296901456e-14
CCGT,GERMANY,3,9,3.947416282239101e-14
CCGT,GERMANY,3,10,3.49181337659772e-14
CCGT,GERMANY,3,11,2.67043771079687e-14
CCGT,GERMANY,3,12,1.931640343264634e-14
CCGT,GERMANY,4,1,3.362487114406611e-14
CCGT,GERMANY,4,2,5.340458777867641e-14
CCGT,GERMANY,4,3,9.078732862174999e-14
CCGT,GERMANY,4,4,2.593904598888074e-14
CCGT,GERMANY,4,5,2.521853123771266e-14
CCGT,GERMANY,4,6,6.052437715674524e-14
CCGT,GERMANY,4,7,2.389164504305783e-14
CCGT,GERMANY,4,8,1.592759296645021e-14
CCGT,GERMANY,4,9,3.947416313809782e-14
CCGT,GERMANY,4,10,3.491813378723032e-14
CCGT,GERMANY,4,11,2.670435972415298e-14
CCGT,GERMANY,4,12,1.931640343613731e-14
CCGT,GERMANY,5,1,3.362487106722776e-14
CCGT,GERMANY,5,2,5.340469481042165e-14
CCGT,GERMANY,5,3,9.078732912811344e-14
CCGT,GERMANY,5,4,2.593904599354742e-14
CCGT,GERMANY,5,5,2.52185312451999e-14
CCGT,GERMANY,5,6,6.052437716226421e-14
CCGT,GERMANY,5,7,2.389164511894119e-14
CCGT,GERMANY,5,8,1.592759296277895e-14
CCGT,GERMANY,5,9,3.947416343949742e-14
CCGT,GERMANY,5,10,3.491813380422239e-14
CCGT,GERMANY,5,11,2.670437799540688e-14
CCGT,GERMANY,5,12,1.931640343961996e-14
CCGT,GERMANY,6,1,3.362487098866457e-14
CCGT,GERMANY,6,2,5.340518741168363e-14
CCGT,GERMANY,6,3,9.078732963232347e-14
CCGT,GERMANY,6,4,2.593904599632472e-14
CCGT,GERMANY,6,5,2.521853125142761e-14
CCGT,GERMANY,6,6,6.052437724357994e-14
CCGT,GERMANY,6,7,2.389164519427202e-14
CCGT,GERMANY,6,8,1.592759295794117e-14
CCGT,GERMANY,6,9,3.947416376919701e-14
CCGT,GERMANY,6,10,3.491813382056743e-14
CCGT,GERMANY,6,11,2.670437843858223e-14
CCGT,GERMANY,6,12,1.931640344162752e-14
CCGT,GERMANY,7,1,3.36248709087452e-14
CCGT,GERMANY,7,2,5.340518769379133e-14
CCGT,GERMANY,7,3,9.078733013484546e-14
CCGT,GERMANY,7,4,2.593904599336259e-14
CCGT,GERMANY,7,5,2.521853125474717e-14
CCGT,GERMANY,7,6,6.052437717138117e-14
CCGT,GERMANY,7,7,2.389164526773489e-14
CCGT,GERMANY,7,8,1.592759294504349e-14
CCGT,GERMANY,7,9,3.947416408103428e-14
CCGT,GERMANY,7,10,3.491813383667082e-14
CCGT,GERMANY,7,11,2.670437888092344e-14
CCGT,GERMANY,7,12,1.931640344239884e-14
CCGT,GERMANY,8,1,3.362487082808908e-14
CCGT,GERMANY,8,2,5.340518797505798e-14
CCGT,GERMANY,8,3,9.078733063625704e-14
CCGT,GERMANY,8,4,2.593904598190938e-14
CCGT,GERMANY,8,5,2.521853125067366e-14
CCGT,GERMANY,8,6,6.052416433060336e-14
CCGT,GERMANY,8,7,2.389164495586639e-14
CCGT,GERMANY,8,8,1.592759293244236e-14
CCGT,GERMANY,8,9,3.947416438462167e-14
CCGT,GERMANY,8,10,3.491813385233122e-14
CCGT,GERMANY,8,11,2.670437932288696e-14
CCGT,GERMANY,8,12,1.931640344244415e-14
CCGT,GERMANY,9,1,3.362487074668395e-14
CCGT,GERMANY,9,2,5.340518825323231e-14
CCGT,GERMANY,9,3,9.078732922853536e-14
CCGT,GERMANY,9,4,2.593904597498034e-14
CCGT,GERMANY,9,5,2.521853125696817e-14
CCGT,GERMANY,9,6,6.052416433266773e-14
CCGT,GERMANY,9,7,2.389136156224892e-14
CCGT,GERMANY,9,8,1.592759290802765e-14
CCGT,GERMANY,9,9,3.947377729130312e-14
CCGT,GERMANY,9,10,3.49181338620024e-14
CCGT,GERMANY,9,11,2.67043797614618e-14
CCGT,GERMANY,9,12,1.931640344060088e-14
CCGT,GERMANY,10,1,3.362487066394486e-14
CCGT,GERMANY,10,2,5.340518825465715e-14
CCGT,GERMANY,10,3,9.078644059775244e-14
CCGT,GERMANY,10,4,2.593904597375281e-14
CCGT,GERMANY,10,5,2.521853124678324e-14
CCGT,GERMANY,10,6,6.05241643411827e-14
CCGT,GERMANY,10,7,2.38913615641377e-14
CCGT,GERMANY,10,8,1.59275929016878e-14
CCGT,GERMANY,10,9,3.947377714551452e-14
CCGT,GERMANY,10,10,3.491813386894246e-14
