p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,50583.06322329772
AMMONIA,GERMANY,1,2,31848.5953623811
AMMONIA,GERMANY,1,3,18734.46786645504
AMMONIA,GERMANY,1,4,65570.63751400248
AMMONIA,GERMANY,1,5,67444.084299759
AMMONIA,GERMANY,1,6,28101.70179168038
AMMONIA,GERMANY,1,7,71190.97787057438
AMMONIA,GERMANY,1,8,106786.4668063931
AMMONIA,GERMANY,1,9,43089.27607976881
AMMONIA,GERMANY,1,10,48709.6164379299
AMMONIA,GERMANY,1,11,63697.19072536886
AMMONIA,GERMANY,1,12,88051.99894332034
AMMONIA,GERMANY,2,1,50583.0632232973
AMMONIA,GERMANY,2,2,31848.59536238084
AMMONIA,GERMANY,2,3,18734.46786645504
AMMONIA,GERMANY,2,4,65570.63751400194
AMMONIA,GERMANY,2,5,67444.08429975844
AMMONIA,GERMANY,2,6,28101.70179168015
AMMONIA,GERMANY,2,7,71190.97787057381
AMMONIA,GERMANY,2,8,106786.4668063922
AMMONIA,GERMANY,2,9,43089.27607976846
AMMONIA,GERMANY,2,10,48709.6164379295
AMMONIA,GERMANY,2,11,63697.19072536834
AMMONIA,GERMANY,2,12,88051.99894331963
AMMONIA,GERMANY,3,1,50583.06322329689
AMMONIA,GERMANY,3,2,31848.59536238058
AMMONIA,GERMANY,3,3,18734.46786645504
AMMONIA,GERMANY,3,4,65570.6375140014
AMMONIA,GERMANY,3,5,67444.0842997579
AMMONIA,GERMANY,3,6,28101.70179167992
AMMONIA,GERMANY,3,7,71190.97787057323
AMMONIA,GERMANY,3,8,106786.4668063913
AMMONIA,GERMANY,3,9,43089.27607976811
AMMONIA,GERMANY,3,10,48709.61643792909
AMMONIA,GERMANY,3,11,63697.19072536781
AMMONIA,GERMANY,3,12,88051.9989433189
AMMONIA,GERMANY,4,1,50583.06322329649
AMMONIA,GERMANY,4,2,31848.59536238032
AMMONIA,GERMANY,4,3,18734.46786645504
AMMONIA,GERMANY,4,4,65570.63751400087
AMMONIA,GERMANY,4,5,67444.08429975733
AMMONIA,GERMANY,4,6,28101.70179167969
AMMONIA,GERMANY,4,7,71190.97787057263
AMMONIA,GERMANY,4,8,106786.4668063905
AMMONIA,GERMANY,4,9,43089.27607976776
AMMONIA,GERMANY,4,10,48709.6164379287
AMMONIA,GERMANY,4,11,63697.19072536728
AMMONIA,GERMANY,4,12,88051.99894331818
AMMONIA,GERMANY,5,1,50583.06322329607
AMMONIA,GERMANY,5,2,31848.59536238006
AMMONIA,GERMANY,5,3,18734.46786645504
AMMONIA,GERMANY,5,4,65570.63751400034
AMMONIA,GERMANY,5,5,67444.08429975678
AMMONIA,GERMANY,5,6,28101.70179167946
AMMONIA,GERMANY,5,7,71190.97787057204
AMMONIA,GERMANY,5,8,106786.4668063896
AMMONIA,GERMANY,5,9,43089.27607976741
AMMONIA,GERMANY,5,10,48709.6164379283
AMMONIA,GERMANY,5,11,63697.19072536677
AMMONIA,GERMANY,5,12,88051.99894331746
AMMONIA,GERMANY,6,1,50583.06322329566
AMMONIA,GERMANY,6,2,31848.59536237979
AMMONIA,GERMANY,6,3,18734.46786645504
AMMONIA,GERMANY,6,4,65570.6375139998
AMMONIA,GERMANY,6,5,67444.08429975623
AMMONIA,GERMANY,6,6,28101.70179167923
AMMONIA,GERMANY,6,7,71190.97787057147
AMMONIA,GERMANY,6,8,106786.4668063887
AMMONIA,GERMANY,6,9,43089.27607976705
AMMONIA,GERMANY,6,10,48709.61643792791
AMMONIA,GERMANY,6,11,63697.19072536625
AMMONIA,GERMANY,6,12,88051.99894331674
AMMONIA,GERMANY,7,1,50583.06322329523
AMMONIA,GERMANY,7,2,31848.59536237953
AMMONIA,GERMANY,7,3,18734.46786645504
AMMONIA,GERMANY,7,4,65570.63751399926
AMMONIA,GERMANY,7,5,67444.08429975569
AMMONIA,GERMANY,7,6,28101.701791679
AMMONIA,GERMANY,7,7,71190.9778705709
AMMONIA,GERMANY,7,8,106786.4668063878
AMMONIA,GERMANY,7,9,43089.2760797667
AMMONIA,GERMANY,7,10,48709.61643792751
AMMONIA,GERMANY,7,11,63697.19072536573
AMMONIA,GERMANY,7,12,88051.99894331601
AMMONIA,GERMANY,8,1,50583.06322329483
AMMONIA,GERMANY,8,2,31848.59536237927
AMMONIA,GERMANY,8,3,18734.46786645504
AMMONIA,GERMANY,8,4,65570.63751399872
AMMONIA,GERMANY,8,5,67444.08429975512
AMMONIA,GERMANY,8,6,28101.70179167877
AMMONIA,GERMANY,8,7,71190.9778705703
AMMONIA,GERMANY,8,8,106786.466806387
AMMONIA,GERMANY,8,9,43089.27607976634
AMMONIA,GERMANY,8,10,48709.61643792711
AMMONIA,GERMANY,8,11,63697.19072536521
AMMONIA,GERMANY,8,12,88051.9989433153
AMMONIA,GERMANY,9,1,50583.06322329442
AMMONIA,GERMANY,9,2,31848.59536237901
AMMONIA,GERMANY,9,3,18734.46786645504
AMMONIA,GERMANY,9,4,65570.63751399818
AMMONIA,GERMANY,9,5,67444.08429975457
AMMONIA,GERMANY,9,6,28101.70179167854
AMMONIA,GERMANY,9,7,71190.97787056972
AMMONIA,GERMANY,9,8,106786.4668063861
AMMONIA,GERMANY,9,9,43089.27607976599
AMMONIA,GERMANY,9,10,48709.61643792671
AMMONIA,GERMANY,9,11,63697.19072536469
AMMONIA,GERMANY,9,12,88051.99894331458
AMMONIA,GERMANY,10,1,50583.063223294
AMMONIA,GERMANY,10,2,31848.59536237875
AMMONIA,GERMANY,10,3,18734.46786645504
AMMONIA,GERMANY,10,4,65570.63751399764
AMMONIA,GERMANY,10,5,67444.08429975403
AMMONIA,GERMANY,10,6,28101.70179167831
AMMONIA,GERMANY,10,7,71190.97787056914
AMMONIA,GERMANY,10,8,106786.4668063852
AMMONIA,GERMANY,10,9,43089.27607976564
AMMONIA,GERMANY,10,10,48709.61643792631
AMMONIA,GERMANY,10,11,63697.19072536417
AMMONIA,GERMANY,10,12,88051.99894331387
AMMONIA,GERMANY,11,1,50583.06322329358
AMMONIA,GERMANY,11,2,31848.59536237849
AMMONIA,GERMANY,11,3,18734.46786645504
AMMONIA,GERMANY,11,4,65570.63751399712
AMMONIA,GERMANY,11,5,67444.08429975348
AMMONIA,GERMANY,11,6,28101.70179167808
AMMONIA,GERMANY,11,7,71190.97787056857
AMMONIA,GERMANY,11,8,106786.4668063844
AMMONIA,GERMANY,11,9,43089.27607976529
AMMONIA,GERMANY,11,10,48709.61643792592
AMMONIA,GERMANY,11,11,63697.19072536365
AMMONIA,GERMANY,11,12,88051.99894331314
AMMONIA,GERMANY,12,1,50583.06322329317
AMMONIA,GERMANY,12,2,31848.59536237823
AMMONIA,GERMANY,12,3,18734.46786645504
AMMONIA,GERMANY,12,4,65570.63751399658
AMMONIA,GERMANY,12,5,67444.08429975293
AMMONIA,GERMANY,12,6,28101.70179167785
AMMONIA,GERMANY,12,7,71190.97787056798
AMMONIA,GERMANY,12,8,106786.4668063835
AMMONIA,GERMANY,12,9,43089.27607976494
AMMONIA,GERMANY,12,10,48709.61643792552
AMMONIA,GERMANY,12,11,63697.19072536313
AMMONIA,GERMANY,12,12,88051.99894331243
AMMONIA,GERMANY,13,1,50583.06322329276
AMMONIA,GERMANY,13,2,31848.59536237797
AMMONIA,GERMANY,13,3,18734.46786645504
AMMONIA,GERMANY,13,4,65570.63751399604
AMMONIA,GERMANY,13,5,67444.08429975237
AMMONIA,GERMANY,13,6,28101.70179167762
AMMONIA,GERMANY,13,7,71190.9778705674
AMMONIA,GERMANY,13,8,106786.4668063826
AMMONIA,GERMANY,13,9,43089.27607976458
AMMONIA,GERMANY,13,10,48709.61643792511
AMMONIA,GERMANY,13,11,63697.19072536261
AMMONIA,GERMANY,13,12,88051.9989433117
AMMONIA,GERMANY,14,1,50583.06322329235
AMMONIA,GERMANY,14,2,31848.59536237771
AMMONIA,GERMANY,14,3,18734.46786645504
AMMONIA,GERMANY,14,4,65570.63751399552
AMMONIA,GERMANY,14,5,67444.08429975182
AMMONIA,GERMANY,14,6,28101.70179167739
AMMONIA,GERMANY,14,7,71190.9778705668
AMMONIA,GERMANY,14,8,106786.4668063817
AMMONIA,GERMANY,14,9,43089.27607976423
AMMONIA,GERMANY,14,10,48709.61643792472
AMMONIA,GERMANY,14,11,63697.19072536209
AMMONIA,GERMANY,14,12,88051.99894331097
AMMONIA,GERMANY,15,1,50583.06322329193
AMMONIA,GERMANY,15,2,31848.59536237745
AMMONIA,GERMANY,15,3,18734.46786645504
AMMONIA,GERMANY,15,4,65570.63751399497
AMMONIA,GERMANY,15,5,67444.08429975128
AMMONIA,GERMANY,15,6,28101.70179167716
AMMONIA,GERMANY,15,7,71190.97787056623
AMMONIA,GERMANY,15,8,106786.4668063808
AMMONIA,GERMANY,15,9,43089.27607976388
AMMONIA,GERMANY,15,10,48709.61643792433
AMMONIA,GERMANY,15,11,63697.19072536156
AMMONIA,GERMANY,15,12,88051.99894331026
AMMONIA,GERMANY,16,1,50583.06322329152
AMMONIA,GERMANY,16,2,31848.59536237719
AMMONIA,GERMANY,16,3,18734.46786645504
AMMONIA,GERMANY,16,4,65570.63751399444
AMMONIA,GERMANY,16,5,67444.08429975071
AMMONIA,GERMANY,16,6,28101.70179167693
AMMONIA,GERMANY,16,7,71190.97787056566
AMMONIA,GERMANY,16,8,106786.46680638
AMMONIA,GERMANY,16,9,43089.27607976352
AMMONIA,GERMANY,16,10,48709.61643792392
AMMONIA,GERMANY,16,11,63697.19072536105
AMMONIA,GERMANY,16,12,88051.99894330953
AMMONIA,GERMANY,17,1,50583.0632232911
AMMONIA,GERMANY,17,2,31848.59536237693
AMMONIA,GERMANY,17,3,18734.46786645504
AMMONIA,GERMANY,17,4,65570.6375139939
AMMONIA,GERMANY,17,5,67444.08429975017
AMMONIA,GERMANY,17,6,28101.7017916767
AMMONIA,GERMANY,17,7,71190.97787056508
AMMONIA,GERMANY,17,8,106786.4668063791
AMMONIA,GERMANY,17,9,43089.27607976318
AMMONIA,GERMANY,17,10,48709.61643792353
AMMONIA,GERMANY,17,11,63697.19072536052
AMMONIA,GERMANY,17,12,88051.99894330882
AMMONIA,GERMANY,18,1,50583.06322329069
AMMONIA,GERMANY,18,2,31848.59536237667
AMMONIA,GERMANY,18,3,18734.46786645504
AMMONIA,GERMANY,18,4,65570.63751399337
AMMONIA,GERMANY,18,5,67444.08429974961
AMMONIA,GERMANY,18,6,28101.70179167647
AMMONIA,GERMANY,18,7,71190.97787056449
AMMONIA,GERMANY,18,8,106786.4668063782
AMMONIA,GERMANY,18,9,43089.27607976282
AMMONIA,GERMANY,18,10,48709.61643792312
AMMONIA,GERMANY,18,11,63697.19072536
AMMONIA,GERMANY,18,12,88051.9989433081
AMMONIA,GERMANY,19,1,50583.06322329028
AMMONIA,GERMANY,19,2,31848.59536237641
AMMONIA,GERMANY,19,3,18734.46786645504
AMMONIA,GERMANY,19,4,65570.63751399283
AMMONIA,GERMANY,19,5,67444.08429974905
AMMONIA,GERMANY,19,6,28101.70179167624
AMMONIA,GERMANY,19,7,71190.9778705639
AMMONIA,GERMANY,19,8,106786.4668063774
AMMONIA,GERMANY,19,9,43089.27607976247
AMMONIA,GERMANY,19,10,48709.61643792273
AMMONIA,GERMANY,19,11,63697.19072535948
AMMONIA,GERMANY,19,12,88051.99894330738
AMMONIA,GERMANY,20,1,50583.06322328986
AMMONIA,GERMANY,20,2,31848.59536237615
AMMONIA,GERMANY,20,3,18734.46786645504
AMMONIA,GERMANY,20,4,65570.63751399229
AMMONIA,GERMANY,20,5,67444.08429974852
AMMONIA,GERMANY,20,6,28101.70179167601
AMMONIA,GERMANY,20,7,71190.97787056332
AMMONIA,GERMANY,20,8,106786.4668063765
AMMONIA,GERMANY,20,9,43089.27607976212
AMMONIA,GERMANY,20,10,48709.61643792233
AMMONIA,GERMANY,20,11,63697.19072535895
AMMONIA,GERMANY,20,12,88051.99894330667
AMMONIA,GERMANY,21,1,50583.06322328945
AMMONIA,GERMANY,21,2,31848.59536237589
AMMONIA,GERMANY,21,3,18734.46786645504
AMMONIA,GERMANY,21,4,65570.63751399175
AMMONIA,GERMANY,21,5,67444.08429974796
AMMONIA,GERMANY,21,6,28101.70179167578
AMMONIA,GERMANY,21,7,71190.97787056275
AMMONIA,GERMANY,21,8,106786.4668063756
