p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,50583.06322329772,27,1,1873.4467860480638,1873446.7860480638
AMMONIA,GERMANY,1,2,31848.5953623811,17,1,1873.4467860224177,1873446.7860224177
AMMONIA,GERMANY,1,3,18734.46786645504,10,1,1873.446786645504,1873446.786645504
AMMONIA,GERMANY,1,4,65570.63751400248,35,1,1873.4467861143564,1873446.7861143565
AMMONIA,GERMANY,1,5,67444.084299759,36,1,1873.4467861044166,1873446.7861044165
AMMONIA,GERMANY,1,6,28101.70179168038,15,1,1873.4467861120254,1873446.7861120254
AMMONIA,GERMANY,1,7,71190.97787057438,38,1,1873.4467860677469,1873446.7860677468
AMMONIA,GERMANY,1,8,106786.4668063931,57,1,1873.446786077072,1873446.786077072
AMMONIA,GERMANY,1,9,43089.27607976881,23,1,1873.4467860769048,1873446.7860769047
AMMONIA,GERMANY,1,10,48709.6164379299,26,1,1873.446786074227,1873446.786074227
AMMONIA,GERMANY,1,11,63697.19072536886,34,1,1873.4467860402606,1873446.7860402607
AMMONIA,GERMANY,1,12,88051.99894332034,47,1,1873.4467860280924,1873446.7860280925
AMMONIA,GERMANY,2,1,50583.0632232973,27,1,1873.4467860480481,1873446.7860480482
AMMONIA,GERMANY,2,2,31848.59536238084,17,1,1873.4467860224022,1873446.786022402
AMMONIA,GERMANY,2,3,18734.46786645504,10,1,1873.446786645504,1873446.786645504
AMMONIA,GERMANY,2,4,65570.63751400194,35,1,1873.446786114341,1873446.7861143409
AMMONIA,GERMANY,2,5,67444.08429975844,36,1,1873.446786104401,1873446.786104401
AMMONIA,GERMANY,2,6,28101.70179168015,15,1,1873.44678611201,1873446.78611201
AMMONIA,GERMANY,2,7,71190.97787057381,38,1,1873.4467860677319,1873446.786067732
AMMONIA,GERMANY,2,8,106786.4668063922,57,1,1873.4467860770562,1873446.7860770563
AMMONIA,GERMANY,2,9,43089.27607976846,23,1,1873.4467860768896,1873446.7860768896
AMMONIA,GERMANY,2,10,48709.6164379295,26,1,1873.4467860742116,1873446.7860742116
AMMONIA,GERMANY,2,11,63697.19072536834,34,1,1873.4467860402453,1873446.7860402453
AMMONIA,GERMANY,2,12,88051.99894331963,47,1,1873.4467860280772,1873446.7860280771
AMMONIA,GERMANY,3,1,50583.06322329689,27,1,1873.4467860480331,1873446.786048033
AMMONIA,GERMANY,3,2,31848.59536238058,17,1,1873.446786022387,1873446.786022387
AMMONIA,GERMANY,3,3,18734.46786645504,10,1,1873.446786645504,1873446.786645504
AMMONIA,GERMANY,3,4,65570.6375140014,35,1,1873.4467861143257,1873446.7861143257
AMMONIA,GERMANY,3,5,67444.0842997579,36,1,1873.446786104386,1873446.7861043862
AMMONIA,GERMANY,3,6,28101.70179167992,15,1,1873.4467861119947,1873446.7861119946
AMMONIA,GERMANY,3,7,71190.97787057323,38,1,1873.4467860677166,1873446.7860677165
AMMONIA,GERMANY,3,8,106786.4668063913,57,1,1873.4467860770403,1873446.7860770402
AMMONIA,GERMANY,3,9,43089.27607976811,23,1,1873.4467860768743,1873446.7860768742
AMMONIA,GERMANY,3,10,48709.61643792909,26,1,1873.4467860741959,1873446.7860741958
