pt,n,h,td,val
CCGT,GERMANY,1,1,4.060653658115812e-11
CCGT,GERMANY,1,2,7.675432899317088e-10
CCGT,GERMANY,1,3,6.981097937663497e-10
CCGT,GERMANY,1,4,8.882340954074118e-10
CCGT,GERMANY,1,5,5.248812409575584e-11
CCGT,GERMANY,1,6,7.491904505395014e-10
CCGT,GERMANY,1,7,9.024427539186475e-10
CCGT,GERMANY,1,8,9.666459558046772e-10
CCGT,GERMANY,1,9,8.164756378396334e-10
CCGT,GERMANY,1,10,4.210971575185635e-11
CCGT,GERMANY,1,11,8.831462246648176e-10
CCGT,GERMANY,1,12,2.371454970910034e-11
CCGT,GERMANY,2,1,4.060648002229992e-11
CCGT,GERMANY,2,2,7.675458889415579e-10
CCGT,GERMANY,2,3,6.981115798927083e-10
CCGT,GERMANY,2,4,8.882309518447396e-10
CCGT,GERMANY,2,5,5.279780541373724e-11
CCGT,GERMANY,2,6,7.491925828649544e-10
CCGT,GERMANY,2,7,9.024435162613231e-10
CCGT,GERMANY,2,8,9.666188780295905e-10
CCGT,GERMANY,2,9,8.164776845334436e-10
CCGT,GERMANY,2,10,4.210969792255066e-11
CCGT,GERMANY,2,11,8.83144995965177e-10
CCGT,GERMANY,2,12,2.371443724530497e-11
CCGT,GERMANY,3,1,4.060642147093238e-11
CCGT,GERMANY,3,2,7.675484294928458e-10
CCGT,GERMANY,3,3,6.981133289532757e-10
CCGT,GERMANY,3,4,8.882279374758735e-10
CCGT,GERMANY,3,5,5.515224304280809e-11
CCGT,GERMANY,3,6,7.491947190609245e-10
CCGT,GERMANY,3,7,9.024442712267653e-10
CCGT,GERMANY,3,8,9.66635366714296e-10
CCGT,GERMANY,3,9,8.164797345964333e-10
CCGT,GERMANY,3,10,4.210967937133797e-11
CCGT,GERMANY,3,11,8.83143696141874e-10
CCGT,GERMANY,3,12,2.371431945270952e-11
CCGT,GERMANY,4,1,4.060636078445947e-11
CCGT,GERMANY,4,2,7.675508999034529e-10
CCGT,GERMANY,4,3,6.981150310385605e-10
CCGT,GERMANY,4,4,8.882249168301757e-10
CCGT,GERMANY,4,5,5.515224010286261e-11
CCGT,GERMANY,4,6,7.491968364556219e-10
CCGT,GERMANY,4,7,9.024450375008385e-10
CCGT,GERMANY,4,8,4.198982041910301e-10
CCGT,GERMANY,4,9,8.164817916784673e-10
CCGT,GERMANY,4,10,4.210966021783523e-11
CCGT,GERMANY,4,11,8.831421731646705e-10
CCGT,GERMANY,4,12,2.37141974056661e-11
CCGT,GERMANY,5,1,4.060629849545647e-11
CCGT,GERMANY,5,2,7.675533185448357e-10
CCGT,GERMANY,5,3,6.9811668226894e-10
CCGT,GERMANY,5,4,8.881747845031192e-10
CCGT,GERMANY,5,5,5.515223386154004e-11
CCGT,GERMANY,5,6,7.491971938917731e-10
CCGT,GERMANY,5,7,9.024457616181878e-10
CCGT,GERMANY,5,8,9.66614549778051e-10
CCGT,GERMANY,5,9,8.164838582162478e-10
CCGT,GERMANY,5,10,4.210964096099778e-11
CCGT,GERMANY,5,11,8.831407664633854e-10
CCGT,GERMANY,5,12,2.37140710783981e-11
CCGT,GERMANY,6,1,4.060623714564758e-11
CCGT,GERMANY,6,2,7.675558216546733e-10
CCGT,GERMANY,6,3,6.981183449086946e-10
CCGT,GERMANY,6,4,8.882283001911575e-10
CCGT,GERMANY,6,5,5.515222379306454e-11
CCGT,GERMANY,6,6,7.492009322101171e-10
CCGT,GERMANY,6,7,9.02446471305378e-10
CCGT,GERMANY,6,8,9.665953442394023e-10
CCGT,GERMANY,6,9,8.16485929226521e-10
CCGT,GERMANY,6,10,4.210962154385603e-11
CCGT,GERMANY,6,11,8.831394187473572e-10
CCGT,GERMANY,6,12,2.371394209005865e-11
CCGT,GERMANY,7,1,4.060617662068003e-11
CCGT,GERMANY,7,2,7.675583970900072e-10
CCGT,GERMANY,7,3,6.981199948820243e-10
CCGT,GERMANY,7,4,8.882127745463847e-10
CCGT,GERMANY,7,5,5.515220493390906e-11
CCGT,GERMANY,7,6,7.492029936474886e-10
CCGT,GERMANY,7,7,9.024472271479228e-10
CCGT,GERMANY,7,8,6.106854716147632e-10
CCGT,GERMANY,7,9,8.164880035783392e-10
CCGT,GERMANY,7,10,4.210960182135229e-11
CCGT,GERMANY,7,11,8.831381258447368e-10
CCGT,GERMANY,7,12,2.371381027478808e-11
CCGT,GERMANY,8,1,4.060611612932249e-11
CCGT,GERMANY,8,2,7.67561003197463e-10
CCGT,GERMANY,8,3,6.981216155695076e-10
CCGT,GERMANY,8,4,8.882295315266587e-10
