st,n,h,td,val
AMMONIA,GERMANY,1,1,1.34914227242899e-10
AMMONIA,GERMANY,1,2,2.142755453204429e-10
AMMONIA,GERMANY,1,3,3.642683992297446e-10
AMMONIA,GERMANY,1,4,1.04076692829848e-10
AMMONIA,GERMANY,1,5,1.011856792951564e-10
AMMONIA,GERMANY,1,6,2.428456187570166e-10
AMMONIA,GERMANY,1,7,9.586012959523166e-11
AMMONIA,GERMANY,1,8,6.390675334315202e-11
AMMONIA,GERMANY,1,9,1.583776070130971e-10
AMMONIA,GERMANY,1,10,1.4010324892455e-10
AMMONIA,GERMANY,1,11,1.071377778050731e-10
AMMONIA,GERMANY,1,12,7.750392177088562e-11
AMMONIA,GERMANY,2,1,1.349142272405829e-10
AMMONIA,GERMANY,2,2,2.14275545325578e-10
AMMONIA,GERMANY,2,3,3.642683990825197e-10
AMMONIA,GERMANY,2,4,1.040766928402506e-10
AMMONIA,GERMANY,2,5,1.011856793066774e-10
AMMONIA,GERMANY,2,6,2.428456187889391e-10
AMMONIA,GERMANY,2,7,9.586012959527136e-11
AMMONIA,GERMANY,2,8,6.39067533453821e-11
AMMONIA,GERMANY,2,9,1.58377607025379e-10
AMMONIA,GERMANY,2,10,1.401032489239279e-10
AMMONIA,GERMANY,2,11,1.071377777989718e-10
AMMONIA,GERMANY,2,12,7.750392176623356e-11
AMMONIA,GERMANY,3,1,1.349142272370624e-10
AMMONIA,GERMANY,3,2,2.14275545326028e-10
AMMONIA,GERMANY,3,3,3.642683989380212e-10
AMMONIA,GERMANY,3,4,1.040766928494092e-10
AMMONIA,GERMANY,3,5,1.011856793178212e-10
AMMONIA,GERMANY,3,6,2.428456188074415e-10
AMMONIA,GERMANY,3,7,9.586012959391478e-11
AMMONIA,GERMANY,3,8,6.390675334687102e-11
AMMONIA,GERMANY,3,9,1.583776070326318e-10
AMMONIA,GERMANY,3,10,1.401032489278984e-10
AMMONIA,GERMANY,3,11,1.07137777790025e-10
AMMONIA,GERMANY,3,12,7.750392176179325e-11
AMMONIA,GERMANY,4,1,1.349142272323773e-10
AMMONIA,GERMANY,4,2,2.14275545319437e-10
AMMONIA,GERMANY,4,3,3.642683987928609e-10
AMMONIA,GERMANY,4,4,1.040766928565031e-10
AMMONIA,GERMANY,4,5,1.011856793219041e-10
AMMONIA,GERMANY,4,6,2.42845618812259e-10
AMMONIA,GERMANY,4,7,9.586012959243248e-11
AMMONIA,GERMANY,4,8,6.390675334614972e-11
AMMONIA,GERMANY,4,9,1.583776070323538e-10
AMMONIA,GERMANY,4,10,1.40103248919256e-10
AMMONIA,GERMANY,4,11,1.071377777782592e-10
AMMONIA,GERMANY,4,12,7.750392176076093e-11
AMMONIA,GERMANY,5,1,1.349142272270833e-10
AMMONIA,GERMANY,5,2,2.142755453047727e-10
AMMONIA,GERMANY,5,3,3.642683986415067e-10
AMMONIA,GERMANY,5,4,1.040766928614662e-10
AMMONIA,GERMANY,5,5,1.011856793309237e-10
AMMONIA,GERMANY,5,6,2.428456187907655e-10
AMMONIA,GERMANY,5,7,9.586012958683412e-11
AMMONIA,GERMANY,5,8,6.390675334734748e-11
AMMONIA,GERMANY,5,9,1.583776070202174e-10
AMMONIA,GERMANY,5,10,1.401032489161061e-10
AMMONIA,GERMANY,5,11,1.071377777628008e-10
AMMONIA,GERMANY,5,12,7.750392176358658e-11
AMMONIA,GERMANY,6,1,1.349142272216438e-10
AMMONIA,GERMANY,6,2,2.142755452816117e-10
AMMONIA,GERMANY,6,3,3.642683984798823e-10
AMMONIA,GERMANY,6,4,1.040766928641462e-10
AMMONIA,GERMANY,6,5,1.011856793404661e-10
AMMONIA,GERMANY,6,6,2.428456187539461e-10
AMMONIA,GERMANY,6,7,9.586012957850275e-11
AMMONIA,GERMANY,6,8,6.390675334632178e-11
AMMONIA,GERMANY,6,9,1.58377606991233e-10
AMMONIA,GERMANY,6,10,1.401032489109842e-10
AMMONIA,GERMANY,6,11,1.071377777434911e-10
AMMONIA,GERMANY,6,12,7.750392175790219e-11
