j,n,h,td,val
BATT_LI,GERMANY,1,1,3.912376624769467e-09
BATT_LI,GERMANY,1,2,3.912544752269287e-09
BATT_LI,GERMANY,1,3,3.912103157718003e-09
BATT_LI,GERMANY,1,4,3.736724506331607e-09
BATT_LI,GERMANY,1,5,4.088062463306895e-09
BATT_LI,GERMANY,1,6,3.654562258502373e-09
BATT_LI,GERMANY,1,7,3.850148819301174e-09
BATT_LI,GERMANY,1,8,3.332642369109714e-09
BATT_LI,GERMANY,1,9,3.909721121057612e-09
BATT_LI,GERMANY,1,10,3.912376645346438e-09
BATT_LI,GERMANY,1,11,3.918886202794703e-09
BATT_LI,GERMANY,1,12,3.93813954981125e-09
BATT_LI,GERMANY,2,1,3.881669531277671e-09
BATT_LI,GERMANY,2,2,3.879412936461776e-09
BATT_LI,GERMANY,2,3,3.879742451807873e-09
BATT_LI,GERMANY,2,4,3.517358545540589e-09
BATT_LI,GERMANY,2,5,4.181802298626707e-09
BATT_LI,GERMANY,2,6,3.343568966902616e-09
BATT_LI,GERMANY,2,7,3.748962879147788e-09
BATT_LI,GERMANY,2,8,2.685502573284943e-09
BATT_LI,GERMANY,2,9,3.872500685778054e-09
BATT_LI,GERMANY,2,10,3.88166956361273e-09
BATT_LI,GERMANY,2,11,3.889460225914239e-09
BATT_LI,GERMANY,2,12,3.936071331717752e-09
BATT_LI,GERMANY,3,1,3.859658139482252e-09
BATT_LI,GERMANY,3,2,3.853421383337883e-09
BATT_LI,GERMANY,3,3,3.855276905027651e-09
BATT_LI,GERMANY,3,4,3.286580102478976e-09
BATT_LI,GERMANY,3,5,3.850679639315904e-09
BATT_LI,GERMANY,3,6,2.996495670419065e-09
BATT_LI,GERMANY,3,7,3.647697919321671e-09
BATT_LI,GERMANY,3,8,1.965639658281945e-09
BATT_LI,GERMANY,3,9,3.841309601779319e-09
BATT_LI,GERMANY,3,10,3.859658182447998e-09
BATT_LI,GERMANY,3,11,3.865672847448487e-09
BATT_LI,GERMANY,3,12,3.948685503178625e-09
BATT_LI,GERMANY,4,1,3.843889269449372e-09
BATT_LI,GERMANY,4,2,3.832698168326723e-09
BATT_LI,GERMANY,4,3,3.836556907115867e-09
BATT_LI,GERMANY,4,4,3.032562043853831e-09
BATT_LI,GERMANY,4,5,3.52505163424935e-09
BATT_LI,GERMANY,4,6,2.582244192766012e-09
BATT_LI,GERMANY,4,7,3.542384880720781e-09
BATT_LI,GERMANY,4,8,2.537124477471802e-09
BATT_LI,GERMANY,4,9,3.814277951160702e-09
BATT_LI,GERMANY,4,10,3.843889316152227e-09
BATT_LI,GERMANY,4,11,3.846509459914658e-09
BATT_LI,GERMANY,4,12,3.977337338389809e-09
BATT_LI,GERMANY,5,1,3.832609082178173e-09
BATT_LI,GERMANY,5,2,3.815754434788835e-09
BATT_LI,GERMANY,5,3,3.821941263676e-09
BATT_LI,GERMANY,5,4,2.740534290271694e-09
BATT_LI,GERMANY,5,5,3.17848964614408e-09
BATT_LI,GERMANY,5,6,2.058258684146328e-09
BATT_LI,GERMANY,5,7,3.428828021670711e-09
BATT_LI,GERMANY,5,8,1.580105616824905e-09
BATT_LI,GERMANY,5,9,3.789789362713469e-09
