p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.59969630645989
AMMONIA,GERMANY,1,2,1.007216208714166
AMMONIA,GERMANY,1,3,0.5924801027120459
AMMONIA,GERMANY,1,4,2.073680418070545
AMMONIA,GERMANY,1,5,2.132928475382899
AMMONIA,GERMANY,1,6,0.8887201832188231
AMMONIA,GERMANY,1,7,2.251424614335737
AMMONIA,GERMANY,1,8,3.377136923179198
AMMONIA,GERMANY,1,9,1.362704375236355
AMMONIA,GERMANY,1,10,1.540448349571344
AMMONIA,GERMANY,1,11,2.014432454816932
AMMONIA,GERMANY,1,12,2.784656590812685
AMMONIA,GERMANY,2,1,1.59969630642987
AMMONIA,GERMANY,2,2,1.007216208683472
AMMONIA,GERMANY,2,3,0.5924801027081494
AMMONIA,GERMANY,2,4,2.073680418135594
AMMONIA,GERMANY,2,5,2.132928475456379
AMMONIA,GERMANY,2,6,0.8887201832487877
AMMONIA,GERMANY,2,7,2.251424614335545
AMMONIA,GERMANY,2,8,3.377136923226616
AMMONIA,GERMANY,2,9,1.362704375253738
AMMONIA,GERMANY,2,10,1.540448349554952
AMMONIA,GERMANY,2,11,2.014432454753635
AMMONIA,GERMANY,2,12,2.784656590725612
AMMONIA,GERMANY,3,1,1.599696306399987
AMMONIA,GERMANY,3,2,1.007216208652013
AMMONIA,GERMANY,3,3,0.5924801027045906
AMMONIA,GERMANY,3,4,2.073680418200945
AMMONIA,GERMANY,3,5,2.132928475531578
AMMONIA,GERMANY,3,6,0.888720183281014
AMMONIA,GERMANY,3,7,2.251424614334779
AMMONIA,GERMANY,3,8,3.37713692327551
AMMONIA,GERMANY,3,9,1.36270437527152
AMMONIA,GERMANY,3,10,1.540448349538691
AMMONIA,GERMANY,3,11,2.014432454690498
AMMONIA,GERMANY,3,12,2.784656590639307
AMMONIA,GERMANY,4,1,1.599696306370242
AMMONIA,GERMANY,4,2,1.007216208621492
AMMONIA,GERMANY,4,3,0.5924801027020047
AMMONIA,GERMANY,4,4,2.073680418266074
AMMONIA,GERMANY,4,5,2.132928475604768
AMMONIA,GERMANY,4,6,0.8887201833123823
AMMONIA,GERMANY,4,7,2.251424614334575
AMMONIA,GERMANY,4,8,3.377136923288659
AMMONIA,GERMANY,4,9,1.362704375289264
AMMONIA,GERMANY,4,10,1.540448349522558
AMMONIA,GERMANY,4,11,2.014432454627141
AMMONIA,GERMANY,4,12,2.784656590553098
AMMONIA,GERMANY,5,1,1.59969630634063
AMMONIA,GERMANY,5,2,1.007216208591686
AMMONIA,GERMANY,5,3,0.5924801026995257
AMMONIA,GERMANY,5,4,2.073680418330982
AMMONIA,GERMANY,5,5,2.132928475678761
AMMONIA,GERMANY,5,6,0.8887201833449242
AMMONIA,GERMANY,5,7,2.251424614333117
AMMONIA,GERMANY,5,8,3.377136923363143
AMMONIA,GERMANY,5,9,1.362704375307704
AMMONIA,GERMANY,5,10,1.540448349506547
AMMONIA,GERMANY,5,11,2.014432454563755
AMMONIA,GERMANY,5,12,2.784656590467056
AMMONIA,GERMANY,6,1,1.599696306311151
AMMONIA,GERMANY,6,2,1.007216208561911
AMMONIA,GERMANY,6,3,0.5924801026974106
AMMONIA,GERMANY,6,4,2.073680418395188
AMMONIA,GERMANY,6,5,2.132928475752422
AMMONIA,GERMANY,6,6,0.8887201833767183
AMMONIA,GERMANY,6,7,2.251424614331529
AMMONIA,GERMANY,6,8,3.377136923406971
AMMONIA,GERMANY,6,9,1.362704375327062
AMMONIA,GERMANY,6,10,1.540448349490673
AMMONIA,GERMANY,6,11,2.014432454500052
AMMONIA,GERMANY,6,12,2.78465659038113
AMMONIA,GERMANY,7,1,1.599696306281808
AMMONIA,GERMANY,7,2,1.007216208532116
AMMONIA,GERMANY,7,3,0.5924801026959449
AMMONIA,GERMANY,7,4,2.073680418459586
AMMONIA,GERMANY,7,5,2.132928475824592
AMMONIA,GERMANY,7,6,0.8887201834064646
AMMONIA,GERMANY,7,7,2.251424614332476
AMMONIA,GERMANY,7,8,3.377136923432438
AMMONIA,GERMANY,7,9,1.362704375350702
AMMONIA,GERMANY,7,10,1.540448349474929
AMMONIA,GERMANY,7,11,2.014432454436123
AMMONIA,GERMANY,7,12,2.784656590295314
AMMONIA,GERMANY,8,1,1.599696306252604
AMMONIA,GERMANY,8,2,1.007216208502435
AMMONIA,GERMANY,8,3,0.5924801026974448
AMMONIA,GERMANY,8,4,2.073680418520231
AMMONIA,GERMANY,8,5,2.132928475898098
AMMONIA,GERMANY,8,6,0.8887201833006446
AMMONIA,GERMANY,8,7,2.251424614335556
AMMONIA,GERMANY,8,8,3.377136923403977
AMMONIA,GERMANY,8,9,1.362704375383985
AMMONIA,GERMANY,8,10,1.540448349459338
AMMONIA,GERMANY,8,11,2.014432454371724
AMMONIA,GERMANY,8,12,2.784656590209578
AMMONIA,GERMANY,9,1,1.599696306223539
AMMONIA,GERMANY,9,2,1.007216208472225
AMMONIA,GERMANY,9,3,0.5924801027288817
AMMONIA,GERMANY,9,4,2.073680418579353
AMMONIA,GERMANY,9,5,2.13292847597207
AMMONIA,GERMANY,9,6,0.8887201832563328
AMMONIA,GERMANY,9,7,2.251424614347517
AMMONIA,GERMANY,9,8,3.377136923449323
AMMONIA,GERMANY,9,9,1.362704375424393
AMMONIA,GERMANY,9,10,1.540448349443885
AMMONIA,GERMANY,9,11,2.014432454308262
AMMONIA,GERMANY,9,12,2.784656590123561
AMMONIA,GERMANY,10,1,1.59969630619462
AMMONIA,GERMANY,10,2,1.007216208442781
AMMONIA,GERMANY,10,3,0.5924801027636383
AMMONIA,GERMANY,10,4,2.073680418588053
AMMONIA,GERMANY,10,5,2.132928476041919
AMMONIA,GERMANY,10,6,0.8887201832835183
AMMONIA,GERMANY,10,7,2.251424614344196
AMMONIA,GERMANY,10,8,3.377136923495311
AMMONIA,GERMANY,10,9,1.362704375454232
AMMONIA,GERMANY,10,10,1.54044834942855
AMMONIA,GERMANY,10,11,2.014432454244907
AMMONIA,GERMANY,10,12,2.784656590038065
AMMONIA,GERMANY,11,1,1.599696306165831
AMMONIA,GERMANY,11,2,1.007216208415752
AMMONIA,GERMANY,11,3,0.5924801027721127
AMMONIA,GERMANY,11,4,2.073680418638062
AMMONIA,GERMANY,11,5,2.132928476109389
AMMONIA,GERMANY,11,6,0.8887201833102938
AMMONIA,GERMANY,11,7,2.25142461434314
AMMONIA,GERMANY,11,8,3.377136923540694
AMMONIA,GERMANY,11,9,1.362704375475507
AMMONIA,GERMANY,11,10,1.540448349413298
AMMONIA,GERMANY,11,11,2.014432454181029
AMMONIA,GERMANY,11,12,2.78465658995335
AMMONIA,GERMANY,12,1,1.599696306137187
AMMONIA,GERMANY,12,2,1.007216208392274
AMMONIA,GERMANY,12,3,0.592480102775511
AMMONIA,GERMANY,12,4,2.073680418687933
AMMONIA,GERMANY,12,5,2.132928476168804
AMMONIA,GERMANY,12,6,0.8887201833386729
AMMONIA,GERMANY,12,7,2.251424614298722
AMMONIA,GERMANY,12,8,3.377136923585521
AMMONIA,GERMANY,12,9,1.362704375477477
AMMONIA,GERMANY,12,10,1.540448349398215
AMMONIA,GERMANY,12,11,2.014432454118441
AMMONIA,GERMANY,12,12,2.784656589867477
AMMONIA,GERMANY,13,1,1.599696306108679
AMMONIA,GERMANY,13,2,1.007216208364837
AMMONIA,GERMANY,13,3,0.592480102779282
AMMONIA,GERMANY,13,4,2.073680418751891
AMMONIA,GERMANY,13,5,2.132928476242571
AMMONIA,GERMANY,13,6,0.8887201833664643
AMMONIA,GERMANY,13,7,2.2514246142981
AMMONIA,GERMANY,13,8,3.377136923619962
AMMONIA,GERMANY,13,9,1.36270437550175
AMMONIA,GERMANY,13,10,1.540448349383279
AMMONIA,GERMANY,13,11,2.014432454056407
AMMONIA,GERMANY,13,12,2.784656589782768
AMMONIA,GERMANY,14,1,1.599696306080303
AMMONIA,GERMANY,14,2,1.007216208337868
AMMONIA,GERMANY,14,3,0.5924801027830955
AMMONIA,GERMANY,14,4,2.073680418816772
AMMONIA,GERMANY,14,5,2.132928476316638
AMMONIA,GERMANY,14,6,0.8887201833937165
AMMONIA,GERMANY,14,7,2.251424614297568
AMMONIA,GERMANY,14,8,3.377136923663525
AMMONIA,GERMANY,14,9,1.362704375525163
AMMONIA,GERMANY,14,10,1.540448349368458
AMMONIA,GERMANY,14,11,2.014432453992351
AMMONIA,GERMANY,14,12,2.784656589698501
AMMONIA,GERMANY,15,1,1.599696306052061
AMMONIA,GERMANY,15,2,1.007216208298793
AMMONIA,GERMANY,15,3,0.5924801027812241
AMMONIA,GERMANY,15,4,2.073680418881455
AMMONIA,GERMANY,15,5,2.132928476390969
AMMONIA,GERMANY,15,6,0.8887201834212114
AMMONIA,GERMANY,15,7,2.251424614297119
AMMONIA,GERMANY,15,8,3.37713692370649
AMMONIA,GERMANY,15,9,1.362704375547501
AMMONIA,GERMANY,15,10,1.540448349353759
AMMONIA,GERMANY,15,11,2.014432453926179
AMMONIA,GERMANY,15,12,2.784656589632891
AMMONIA,GERMANY,16,1,1.599696306023954
AMMONIA,GERMANY,16,2,1.007216208264723
AMMONIA,GERMANY,16,3,0.5924801027779022
AMMONIA,GERMANY,16,4,2.073680418946213
AMMONIA,GERMANY,16,5,2.132928476465627
AMMONIA,GERMANY,16,6,0.888720183447539
AMMONIA,GERMANY,16,7,2.251424614296406
AMMONIA,GERMANY,16,8,3.377136923768676
AMMONIA,GERMANY,16,9,1.362704375561582
AMMONIA,GERMANY,16,10,1.540448349339181
AMMONIA,GERMANY,16,11,2.014432453858346
AMMONIA,GERMANY,16,12,2.784656589547929
AMMONIA,GERMANY,17,1,1.599696305995975
AMMONIA,GERMANY,17,2,1.007216208232342
AMMONIA,GERMANY,17,3,0.5924801027780052
AMMONIA,GERMANY,17,4,2.073680419011046
AMMONIA,GERMANY,17,5,2.132928476561546
AMMONIA,GERMANY,17,6,0.8887201834742354
AMMONIA,GERMANY,17,7,2.251424614295795
AMMONIA,GERMANY,17,8,3.377136923814533
AMMONIA,GERMANY,17,9,1.362704375565591
AMMONIA,GERMANY,17,10,1.540448349324729
AMMONIA,GERMANY,17,11,2.014432453789766
AMMONIA,GERMANY,17,12,2.784656589463149
AMMONIA,GERMANY,18,1,1.599696305968149
AMMONIA,GERMANY,18,2,1.007216208203905
AMMONIA,GERMANY,18,3,0.5924801027424544
AMMONIA,GERMANY,18,4,2.073680419076186
AMMONIA,GERMANY,18,5,2.132928476640681
AMMONIA,GERMANY,18,6,0.8887201835088671
AMMONIA,GERMANY,18,7,2.251424614318398
AMMONIA,GERMANY,18,8,3.377136923862102
AMMONIA,GERMANY,18,9,1.362704375572565
AMMONIA,GERMANY,18,10,1.540448349310356
AMMONIA,GERMANY,18,11,2.014432453724525
AMMONIA,GERMANY,18,12,2.784656589378551
AMMONIA,GERMANY,19,1,1.599696305940461
AMMONIA,GERMANY,19,2,1.0072162081767
AMMONIA,GERMANY,19,3,0.5924801027520824
AMMONIA,GERMANY,19,4,2.07368041914076
AMMONIA,GERMANY,19,5,2.132928476710781
