st,n,h,td,val
AMMONIA,GERMANY,1,1,6.14825119973743e-11
AMMONIA,GERMANY,1,2,9.764869965651239e-11
AMMONIA,GERMANY,1,3,1.660027751554753e-10
AMMONIA,GERMANY,1,4,4.742936756141241e-11
AMMONIA,GERMANY,1,5,4.611188774871412e-11
AMMONIA,GERMANY,1,6,1.106685256760058e-10
AMMONIA,GERMANY,1,7,4.368495216219214e-11
AMMONIA,GERMANY,1,8,2.912330150854522e-11
AMMONIA,GERMANY,1,9,7.217513895073413e-11
AMMONIA,GERMANY,1,10,6.384722998279982e-11
AMMONIA,GERMANY,1,11,4.882435224648232e-11
AMMONIA,GERMANY,1,12,3.531974287569042e-11
AMMONIA,GERMANY,2,1,6.148251199415822e-11
AMMONIA,GERMANY,2,2,9.764869964935232e-11
AMMONIA,GERMANY,2,3,1.660027751532386e-10
AMMONIA,GERMANY,2,4,4.742936756578654e-11
AMMONIA,GERMANY,2,5,4.611188775294267e-11
AMMONIA,GERMANY,2,6,1.106685256848732e-10
AMMONIA,GERMANY,2,7,4.368495216212927e-11
AMMONIA,GERMANY,2,8,2.912330150960071e-11
AMMONIA,GERMANY,2,9,7.217513895344728e-11
AMMONIA,GERMANY,2,10,6.384722998084767e-11
AMMONIA,GERMANY,2,11,4.882435224243244e-11
AMMONIA,GERMANY,2,12,3.531974287282507e-11
AMMONIA,GERMANY,3,1,6.148251199095538e-11
AMMONIA,GERMANY,3,2,9.764869964217239e-11
AMMONIA,GERMANY,3,3,1.660027751510284e-10
AMMONIA,GERMANY,3,4,4.742936756966105e-11
AMMONIA,GERMANY,3,5,4.611188775726055e-11
AMMONIA,GERMANY,3,6,1.106685256937207e-10
AMMONIA,GERMANY,3,7,4.368495216205979e-11
AMMONIA,GERMANY,3,8,2.912330151012679e-11
AMMONIA,GERMANY,3,9,7.217513895614058e-11
AMMONIA,GERMANY,3,10,6.384722997890876e-11
AMMONIA,GERMANY,3,11,4.882435223837264e-11
AMMONIA,GERMANY,3,12,3.531974286996302e-11
AMMONIA,GERMANY,4,1,6.148251198777239e-11
AMMONIA,GERMANY,4,2,9.764869963497922e-11
AMMONIA,GERMANY,4,3,1.660027751487917e-10
AMMONIA,GERMANY,4,4,4.742936757352895e-11
AMMONIA,GERMANY,4,5,4.61118877614891e-11
AMMONIA,GERMANY,4,6,1.106685257025484e-10
AMMONIA,GERMANY,4,7,4.368495216198369e-11
AMMONIA,GERMANY,4,8,2.912330151101022e-11
AMMONIA,GERMANY,4,9,7.217513895881403e-11
AMMONIA,GERMANY,4,10,6.38472299769897e-11
AMMONIA,GERMANY,4,11,4.882435223430291e-11
