p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.599595831996842,27,1,0.05924429007395711,59.24429007395711
AMMONIA,GERMANY,1,2,1.0071529511537,17,1,0.0592442912443353,59.2442912443353
AMMONIA,GERMANY,1,3,0.5924428885918268,10,1,0.05924428885918268,59.24428885918268
AMMONIA,GERMANY,1,4,2.073550172335537,35,1,0.0592442906381582,59.2442906381582
AMMONIA,GERMANY,1,5,2.132794518683165,36,1,0.05924429218564347,59.24429218564347
AMMONIA,GERMANY,1,6,0.8886643645568575,15,1,0.059244290970457164,59.244290970457165
AMMONIA,GERMANY,1,7,2.251283244702754,38,1,0.05924429591323037,59.24429591323037
AMMONIA,GERMANY,1,8,3.376924869623231,57,1,0.0592442959583023,59.2442959583023
AMMONIA,GERMANY,1,9,1.362618810754562,23,1,0.05924429611976357,59.24429611976357
AMMONIA,GERMANY,1,10,1.540351607646667,26,1,0.05924429260179488,59.24429260179488
AMMONIA,GERMANY,1,11,2.014305948142336,34,1,0.059244292592421643,59.244292592421644
AMMONIA,GERMANY,1,12,2.784481704675045,47,1,0.059244291588830746,59.24429158883075
AMMONIA,GERMANY,2,1,1.599595831957314,27,1,0.059244290072493114,59.244290072493115
AMMONIA,GERMANY,2,2,1.0071529511196,17,1,0.05924429124232941,59.24429124232941
AMMONIA,GERMANY,2,3,0.5924428885875278,10,1,0.05924428885875278,59.24428885875278
AMMONIA,GERMANY,2,4,2.07355017242211,35,1,0.05924429064063171,59.24429064063171
AMMONIA,GERMANY,2,5,2.132794518773208,36,1,0.05924429218814467,59.24429218814467
AMMONIA,GERMANY,2,6,0.8886643645893069,15,1,0.059244290972620454,59.244290972620455
AMMONIA,GERMANY,2,7,2.251283244702633,38,1,0.05924429591322719,59.24429591322719
AMMONIA,GERMANY,2,8,3.376924869681221,57,1,0.05924429595931967,59.244295959319665
AMMONIA,GERMANY,2,9,1.36261881077894,23,1,0.059244296120823485,59.244296120823485
AMMONIA,GERMANY,2,10,1.540351607624712,26,1,0.05924429260095046,59.24429260095046
AMMONIA,GERMANY,2,11,2.014305948065611,34,1,0.05924429259016503,59.24429259016503
AMMONIA,GERMANY,2,12,2.784481704570628,47,1,0.059244291586609106,59.24429158660911
AMMONIA,GERMANY,3,1,1.599595831917969,27,1,0.05924429007103589,59.24429007103589
AMMONIA,GERMANY,3,2,1.007152951085403,17,1,0.05924429124031782,59.24429124031782
AMMONIA,GERMANY,3,3,0.5924428885832228,10,1,0.05924428885832228,59.24428885832228
AMMONIA,GERMANY,3,4,2.073550172499135,35,1,0.05924429064283243,59.24429064283243
AMMONIA,GERMANY,3,5,2.132794518865165,36,1,0.05924429219069903,59.24429219069903
AMMONIA,GERMANY,3,6,0.88866436462167,15,1,0.059244290974778,59.244290974777996
AMMONIA,GERMANY,3,7,2.251283244702313,38,1,0.05924429591321876,59.24429591321876
AMMONIA,GERMANY,3,8,3.376924869712014,57,1,0.059244295959859895,59.2442959598599
AMMONIA,GERMANY,3,9,1.362618810803149,23,1,0.05924429612187604,59.24429612187604
AMMONIA,GERMANY,3,10,1.540351607602941,26,1,0.059244292600113116,59.24429260011311
AMMONIA,GERMANY,3,11,2.014305947988693,34,1,0.05924429258790274,59.244292587902734
AMMONIA,GERMANY,3,12,2.784481704466385,47,1,0.05924429158439117,59.24429158439117
AMMONIA,GERMANY,4,1,1.599595831878807,27,1,0.05924429006958545,59.244290069585446
AMMONIA,GERMANY,4,2,1.007152951051068,17,1,0.059244291238298115,59.24429123829812
AMMONIA,GERMANY,4,3,0.5924428885788856,10,1,0.05924428885788856,59.244288857888556
AMMONIA,GERMANY,4,4,2.073550172575939,35,1,0.05924429064502682,59.24429064502682
AMMONIA,GERMANY,4,5,2.132794518955189,36,1,0.059244292193199696,59.2442921931997
AMMONIA,GERMANY,4,6,0.8886643646539435,15,1,0.05924429097692956,59.24429097692956
AMMONIA,GERMANY,4,7,2.251283244701793,38,1,0.059244295913205076,59.24429591320508
AMMONIA,GERMANY,4,8,3.376924869761275,57,1,0.05924429596072412,59.24429596072412
AMMONIA,GERMANY,4,9,1.362618810827212,23,1,0.05924429612292226,59.24429612292226
AMMONIA,GERMANY,4,10,1.540351607581355,26,1,0.059244292599282884,59.244292599282886
AMMONIA,GERMANY,4,11,2.01430594791159,34,1,0.059244292585634996,59.244292585634994
AMMONIA,GERMANY,4,12,2.784481704362323,47,1,0.05924429158217709,59.24429158217709
AMMONIA,GERMANY,5,1,1.599595831839828,27,1,0.059244290068141775,59.24429006814177
AMMONIA,GERMANY,5,2,1.007152951016617,17,1,0.05924429123627159,59.24429123627159
AMMONIA,GERMANY,5,3,0.5924428885745467,10,1,0.059244288857454676,59.24428885745468
AMMONIA,GERMANY,5,4,2.073550172652597,35,1,0.05924429064721706,59.24429064721706
AMMONIA,GERMANY,5,5,2.132794519045342,36,1,0.05924429219570394,59.24429219570394
AMMONIA,GERMANY,5,6,0.8886643646861071,15,1,0.059244290979073806,59.2442909790738
AMMONIA,GERMANY,5,7,2.251283244701082,38,1,0.05924429591318637,59.24429591318637
AMMONIA,GERMANY,5,8,3.376924869853856,57,1,0.05924429596234835,59.244295962348346
AMMONIA,GERMANY,5,9,1.362618810851104,23,1,0.05924429612396104,59.244296123961036
AMMONIA,GERMANY,5,10,1.540351607559952,26,1,0.05924429259845969,59.24429259845969
AMMONIA,GERMANY,5,11,2.014305947834298,34,1,0.0592442925833617,59.244292583361705
AMMONIA,GERMANY,5,12,2.784481704258441,47,1,0.05924429157996683,59.24429157996683
AMMONIA,GERMANY,6,1,1.599595831801033,27,1,0.059244290066704924,59.24429006670493
AMMONIA,GERMANY,6,2,1.007152950982072,17,1,0.05924429123423953,59.244291234239526
AMMONIA,GERMANY,6,3,0.5924428885701888,10,1,0.05924428885701888,59.24428885701888
AMMONIA,GERMANY,6,4,2.073550172728714,35,1,0.05924429064939183,59.24429064939183
AMMONIA,GERMANY,6,5,2.132794519135609,36,1,0.059244292198211354,59.244292198211355
AMMONIA,GERMANY,6,6,0.88866436471818,15,1,0.059244290981212,59.244290981211996
AMMONIA,GERMANY,6,7,2.251283244700177,38,1,0.05924429591316255,59.244295913162546
AMMONIA,GERMANY,6,8,3.37692486991136,57,1,0.059244295963357195,59.244295963357196
AMMONIA,GERMANY,6,9,1.362618810874791,23,1,0.059244296124990915,59.24429612499092
AMMONIA,GERMANY,6,10,1.540351607538732,26,1,0.059244292597643536,59.244292597643536
AMMONIA,GERMANY,6,11,2.014305947756814,34,1,0.05924429258108277,59.24429258108277
