pt,n,h,td,val
CCGT,GERMANY,1,1,1.849500725764914e-11
CCGT,GERMANY,1,2,3.448546570964701e-10
CCGT,GERMANY,1,3,3.138143016738536e-10
CCGT,GERMANY,1,4,3.80545932983206e-10
CCGT,GERMANY,1,5,2.390312008507484e-11
CCGT,GERMANY,1,6,3.366368906314947e-10
CCGT,GERMANY,1,7,4.055202295516888e-10
CCGT,GERMANY,1,8,4.345382731382761e-10
CCGT,GERMANY,1,9,3.66805201103224e-10
CCGT,GERMANY,1,10,1.917933532414185e-11
CCGT,GERMANY,1,11,3.968108811021203e-10
CCGT,GERMANY,1,12,1.080327970740857e-11
CCGT,GERMANY,2,1,1.849498149183663e-11
CCGT,GERMANY,2,2,3.448558371310503e-10
CCGT,GERMANY,2,3,3.138151016247657e-10
CCGT,GERMANY,2,4,3.991094633995237e-10
CCGT,GERMANY,2,5,2.404404916061258e-11
CCGT,GERMANY,2,6,3.366378240688965e-10
CCGT,GERMANY,2,7,4.05520560021805e-10
CCGT,GERMANY,2,8,4.345368959447602e-10
CCGT,GERMANY,2,9,3.668061268621133e-10
CCGT,GERMANY,2,10,1.917932722548117e-11
CCGT,GERMANY,2,11,3.96810323884143e-10
CCGT,GERMANY,2,12,1.080322766816764e-11
CCGT,GERMANY,3,1,1.849495481380273e-11
CCGT,GERMANY,3,2,3.448569806490342e-10
CCGT,GERMANY,3,3,3.13815883934099e-10
CCGT,GERMANY,3,4,3.991093084735977e-10
CCGT,GERMANY,3,5,2.511549867378032e-11
CCGT,GERMANY,3,6,3.366387398065919e-10
CCGT,GERMANY,3,7,4.055208939450627e-10
CCGT,GERMANY,3,8,2.674204423033731e-10
CCGT,GERMANY,3,9,3.6680705334331e-10
CCGT,GERMANY,3,10,1.917931879676881e-11
CCGT,GERMANY,3,11,3.968097346435292e-10
CCGT,GERMANY,3,12,1.080317382169588e-11
CCGT,GERMANY,4,1,1.849492715816377e-11
CCGT,GERMANY,4,2,3.448580858360509e-10
CCGT,GERMANY,4,3,3.13816647095882e-10
CCGT,GERMANY,4,4,3.991091427117646e-10
CCGT,GERMANY,4,5,2.511549425772772e-11
CCGT,GERMANY,4,6,3.366396461711531e-10
CCGT,GERMANY,4,7,4.055212310372559e-10
CCGT,GERMANY,4,8,1.597742471491893e-10
CCGT,GERMANY,4,9,3.66807980619897e-10
CCGT,GERMANY,4,10,1.917931009244153e-11
CCGT,GERMANY,4,11,3.968090467150008e-10
CCGT,GERMANY,4,12,1.080311800368546e-11
CCGT,GERMANY,5,1,1.849489876945915e-11
CCGT,GERMANY,5,2,3.448591673620493e-10
CCGT,GERMANY,5,3,3.138173867145431e-10
CCGT,GERMANY,5,4,3.991001471321322e-10
