p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.521002477341636
AMMONIA,GERMANY,1,2,0.9576682323372743
AMMONIA,GERMANY,1,3,0.5633342438036301
AMMONIA,GERMANY,1,4,1.971669867483464
AMMONIA,GERMANY,1,5,2.02800328498609
AMMONIA,GERMANY,1,6,0.8450013716065027
AMMONIA,GERMANY,1,7,2.14067014435212
AMMONIA,GERMANY,1,8,3.211005193609992
AMMONIA,GERMANY,1,9,1.295668761329525
AMMONIA,GERMANY,1,10,1.464669049578241
AMMONIA,GERMANY,1,11,1.915336469123609
AMMONIA,GERMANY,1,12,2.64767099455468
AMMONIA,GERMANY,2,1,1.521002477333294
AMMONIA,GERMANY,2,2,0.957668232325337
AMMONIA,GERMANY,2,3,0.563334243798991
AMMONIA,GERMANY,2,4,1.97166986748203
AMMONIA,GERMANY,2,5,2.028003284975093
AMMONIA,GERMANY,2,6,0.8450013716136021
AMMONIA,GERMANY,2,7,2.140670144376724
AMMONIA,GERMANY,2,8,3.211005193632685
AMMONIA,GERMANY,2,9,1.295668761330259
AMMONIA,GERMANY,2,10,1.464669049588807
AMMONIA,GERMANY,2,11,1.915336469119577
AMMONIA,GERMANY,2,12,2.647670994533402
AMMONIA,GERMANY,3,1,1.521002477325014
AMMONIA,GERMANY,3,2,0.957668232315118
AMMONIA,GERMANY,3,3,0.5633342437925846
AMMONIA,GERMANY,3,4,1.971669867481912
AMMONIA,GERMANY,3,5,2.028003284964342
AMMONIA,GERMANY,3,6,0.8450013716246648
AMMONIA,GERMANY,3,7,2.140670144398961
AMMONIA,GERMANY,3,8,3.211005193658447
AMMONIA,GERMANY,3,9,1.295668761332193
AMMONIA,GERMANY,3,10,1.464669049599397
AMMONIA,GERMANY,3,11,1.91533646911613
AMMONIA,GERMANY,3,12,2.647670994511369
AMMONIA,GERMANY,4,1,1.521002477316804
AMMONIA,GERMANY,4,2,0.9576682323088977
AMMONIA,GERMANY,4,3,0.5633342437872362
AMMONIA,GERMANY,4,4,1.971669867482066
AMMONIA,GERMANY,4,5,2.028003284955159
AMMONIA,GERMANY,4,6,0.8450013716325092
AMMONIA,GERMANY,4,7,2.140670144422903
AMMONIA,GERMANY,4,8,3.211005193683848
AMMONIA,GERMANY,4,9,1.295668761330939
AMMONIA,GERMANY,4,10,1.464669049610028
AMMONIA,GERMANY,4,11,1.915336469112135
AMMONIA,GERMANY,4,12,2.64767099448944
AMMONIA,GERMANY,5,1,1.521002477308654
AMMONIA,GERMANY,5,2,0.9576682323042917
AMMONIA,GERMANY,5,3,0.5633342437793543
AMMONIA,GERMANY,5,4,1.971669867481147
AMMONIA,GERMANY,5,5,2.02800328494306
AMMONIA,GERMANY,5,6,0.8450013716440922
AMMONIA,GERMANY,5,7,2.140670144442826
AMMONIA,GERMANY,5,8,3.211005193696445
AMMONIA,GERMANY,5,9,1.295668761330643
AMMONIA,GERMANY,5,10,1.464669049620661
AMMONIA,GERMANY,5,11,1.91533646910817
AMMONIA,GERMANY,5,12,2.64767099446732
AMMONIA,GERMANY,6,1,1.521002477300565
AMMONIA,GERMANY,6,2,0.9576682323127517
AMMONIA,GERMANY,6,3,0.563334243769841
AMMONIA,GERMANY,6,4,1.971669867481294
AMMONIA,GERMANY,6,5,2.028003284932494
AMMONIA,GERMANY,6,6,0.845001371657713
AMMONIA,GERMANY,6,7,2.140670144462771
AMMONIA,GERMANY,6,8,3.21100519371242
AMMONIA,GERMANY,6,9,1.295668761334513
AMMONIA,GERMANY,6,10,1.464669049631344
AMMONIA,GERMANY,6,11,1.915336469103646
AMMONIA,GERMANY,6,12,2.647670994445313
AMMONIA,GERMANY,7,1,1.52100247729255
AMMONIA,GERMANY,7,2,0.9576682323197346
AMMONIA,GERMANY,7,3,0.5633342437575027
AMMONIA,GERMANY,7,4,1.971669867489404
AMMONIA,GERMANY,7,5,2.028003284924919
AMMONIA,GERMANY,7,6,0.845001371682918
AMMONIA,GERMANY,7,7,2.14067014448975
AMMONIA,GERMANY,7,8,3.211005193749404
AMMONIA,GERMANY,7,9,1.295668761356193
AMMONIA,GERMANY,7,10,1.464669049642051
AMMONIA,GERMANY,7,11,1.915336469098835
AMMONIA,GERMANY,7,12,2.647670994423388
AMMONIA,GERMANY,8,1,1.521002477284611
AMMONIA,GERMANY,8,2,0.957668232312429
AMMONIA,GERMANY,8,3,0.5633342437523785
AMMONIA,GERMANY,8,4,1.971669867497383
AMMONIA,GERMANY,8,5,2.028003284915503
AMMONIA,GERMANY,8,6,0.8450013717224962
AMMONIA,GERMANY,8,7,2.14067014452242
AMMONIA,GERMANY,8,8,3.211005193789479
AMMONIA,GERMANY,8,9,1.295668761391695
AMMONIA,GERMANY,8,10,1.464669049652801
AMMONIA,GERMANY,8,11,1.915336469093261
AMMONIA,GERMANY,8,12,2.647670994401627
AMMONIA,GERMANY,9,1,1.521002477276747
AMMONIA,GERMANY,9,2,0.9576682322810882
AMMONIA,GERMANY,9,3,0.5633342437920067
AMMONIA,GERMANY,9,4,1.971669867512636
AMMONIA,GERMANY,9,5,2.028003284906848
AMMONIA,GERMANY,9,6,0.8450013715279622
AMMONIA,GERMANY,9,7,2.140670144557116
AMMONIA,GERMANY,9,8,3.211005193706658
AMMONIA,GERMANY,9,9,1.29566876144453
AMMONIA,GERMANY,9,10,1.464669049663586
AMMONIA,GERMANY,9,11,1.915336469085286
AMMONIA,GERMANY,9,12,2.647670994380781
AMMONIA,GERMANY,10,1,1.521002477268948
AMMONIA,GERMANY,10,2,0.9576682322375266
AMMONIA,GERMANY,10,3,0.5633342438451748
AMMONIA,GERMANY,10,4,1.971669867531898
AMMONIA,GERMANY,10,5,2.028003284896348
AMMONIA,GERMANY,10,6,0.8450013715404423
AMMONIA,GERMANY,10,7,2.14067014458945
AMMONIA,GERMANY,10,8,3.211005193729549
AMMONIA,GERMANY,10,9,1.295668761467335
AMMONIA,GERMANY,10,10,1.464669049674402
AMMONIA,GERMANY,10,11,1.915336469078041
AMMONIA,GERMANY,10,12,2.647670994359407
AMMONIA,GERMANY,11,1,1.521002477261207
AMMONIA,GERMANY,11,2,0.957668232217291
AMMONIA,GERMANY,11,3,0.5633342438505456
AMMONIA,GERMANY,11,4,1.971669867543203
AMMONIA,GERMANY,11,5,2.028003284887122
AMMONIA,GERMANY,11,6,0.8450013715337888
AMMONIA,GERMANY,11,7,2.140670144607042
AMMONIA,GERMANY,11,8,3.211005193749657
AMMONIA,GERMANY,11,9,1.295668761484865
AMMONIA,GERMANY,11,10,1.464669049685078
AMMONIA,GERMANY,11,11,1.915336469072201
AMMONIA,GERMANY,11,12,2.647670994335929
AMMONIA,GERMANY,12,1,1.521002477253586
AMMONIA,GERMANY,12,2,0.9576682322057011
AMMONIA,GERMANY,12,3,0.5633342438582358
AMMONIA,GERMANY,12,4,1.971669867547148
AMMONIA,GERMANY,12,5,2.028003284859527
AMMONIA,GERMANY,12,6,0.8450013715348493
AMMONIA,GERMANY,12,7,2.140670144633165
AMMONIA,GERMANY,12,8,3.211005193770279
AMMONIA,GERMANY,12,9,1.295668761499326
AMMONIA,GERMANY,12,10,1.464669049696046
AMMONIA,GERMANY,12,11,1.915336469071695
AMMONIA,GERMANY,12,12,2.647670994316049
AMMONIA,GERMANY,13,1,1.52100247724604
AMMONIA,GERMANY,13,2,0.9576682321959007
AMMONIA,GERMANY,13,3,0.5633342438638956
AMMONIA,GERMANY,13,4,1.971669867534584
AMMONIA,GERMANY,13,5,2.028003284851193
AMMONIA,GERMANY,13,6,0.8450013715354545
AMMONIA,GERMANY,13,7,2.140670144625804
AMMONIA,GERMANY,13,8,3.211005193790659
AMMONIA,GERMANY,13,9,1.295668761510078
AMMONIA,GERMANY,13,10,1.464669049707116
AMMONIA,GERMANY,13,11,1.915336469071928
AMMONIA,GERMANY,13,12,2.647670994293487
AMMONIA,GERMANY,14,1,1.521002477238577
AMMONIA,GERMANY,14,2,0.9576682321915351
AMMONIA,GERMANY,14,3,0.5633342438688878
AMMONIA,GERMANY,14,4,1.971669867536491
AMMONIA,GERMANY,14,5,2.028003284841929
AMMONIA,GERMANY,14,6,0.8450013715348118
AMMONIA,GERMANY,14,7,2.140670144650846
AMMONIA,GERMANY,14,8,3.211005193798442
AMMONIA,GERMANY,14,9,1.295668761517563
AMMONIA,GERMANY,14,10,1.464669049718167
AMMONIA,GERMANY,14,11,1.915336469070013
AMMONIA,GERMANY,14,12,2.647670994267653
AMMONIA,GERMANY,15,1,1.521002477231193
AMMONIA,GERMANY,15,2,0.9576682321664612
AMMONIA,GERMANY,15,3,0.5633342438701484
AMMONIA,GERMANY,15,4,1.971669867537935
AMMONIA,GERMANY,15,5,2.028003284832096
AMMONIA,GERMANY,15,6,0.845001371534301
AMMONIA,GERMANY,15,7,2.140670144673125
AMMONIA,GERMANY,15,8,3.211005193816798
AMMONIA,GERMANY,15,9,1.295668761519464
AMMONIA,GERMANY,15,10,1.464669049729254
AMMONIA,GERMANY,15,11,1.915336469061274
AMMONIA,GERMANY,15,12,2.647670994260753
AMMONIA,GERMANY,16,1,1.521002477223889
AMMONIA,GERMANY,16,2,0.9576682321637718
AMMONIA,GERMANY,16,3,0.5633342438719439
AMMONIA,GERMANY,16,4,1.971669867543184
AMMONIA,GERMANY,16,5,2.028003284821843
AMMONIA,GERMANY,16,6,0.8450013715303868
AMMONIA,GERMANY,16,7,2.140670144691533
AMMONIA,GERMANY,16,8,3.211005193847533
AMMONIA,GERMANY,16,9,1.295668761517527
AMMONIA,GERMANY,16,10,1.464669049740368
AMMONIA,GERMANY,16,11,1.915336469052295
AMMONIA,GERMANY,16,12,2.647670994248875
AMMONIA,GERMANY,17,1,1.521002477216672
AMMONIA,GERMANY,17,2,0.9576682321673936
AMMONIA,GERMANY,17,3,0.563334243889488
AMMONIA,GERMANY,17,4,1.971669867548647
AMMONIA,GERMANY,17,5,2.028003284829727
AMMONIA,GERMANY,17,6,0.84500137152692
AMMONIA,GERMANY,17,7,2.140670144723341
AMMONIA,GERMANY,17,8,3.211005193865343
AMMONIA,GERMANY,17,9,1.295668761513671
AMMONIA,GERMANY,17,10,1.464669049751532
AMMONIA,GERMANY,17,11,1.915336469049292
AMMONIA,GERMANY,17,12,2.647670994227607
AMMONIA,GERMANY,18,1,1.521002477209525
AMMONIA,GERMANY,18,2,0.9576682321721107
AMMONIA,GERMANY,18,3,0.5633342438310777
AMMONIA,GERMANY,18,4,1.971669867552666
AMMONIA,GERMANY,18,5,2.028003284821314
AMMONIA,GERMANY,18,6,0.8450013717121468
AMMONIA,GERMANY,18,7,2.14067014473253
AMMONIA,GERMANY,18,8,3.211005193890891
AMMONIA,GERMANY,18,9,1.29566876151477
AMMONIA,GERMANY,18,10,1.464669049762772
AMMONIA,GERMANY,18,11,1.915336469044459
AMMONIA,GERMANY,18,12,2.647670994205549
AMMONIA,GERMANY,19,1,1.521002477202456
AMMONIA,GERMANY,19,2,0.9576682321551557
AMMONIA,GERMANY,19,3,0.5633342438509106
AMMONIA,GERMANY,19,4,1.971669867552379
AMMONIA,GERMANY,19,5,2.028003284811777
AMMONIA,GERMANY,19,6,0.8450013717144134
AMMONIA,GERMANY,19,7,2.14067014474502
AMMONIA,GERMANY,19,8,3.211005193936799
AMMONIA,GERMANY,19,9,1.295668761521982
AMMONIA,GERMANY,19,10,1.46466904977403
AMMONIA,GERMANY,19,11,1.915336469040532
AMMONIA,GERMANY,19,12,2.647670994184339
AMMONIA,GERMANY,20,1,1.521002477195468
AMMONIA,GERMANY,20,2,0.9576682321467024
AMMONIA,GERMANY,20,3,0.5633342438740538
AMMONIA,GERMANY,20,4,1.971669867538325
AMMONIA,GERMANY,20,5,2.028003284783856
AMMONIA,GERMANY,20,6,0.8450013717100201
AMMONIA,GERMANY,20,7,2.140670144758909
AMMONIA,GERMANY,20,8,3.211005193910558
AMMONIA,GERMANY,20,9,1.295668761530091
AMMONIA,GERMANY,20,10,1.464669049785337
AMMONIA,GERMANY,20,11,1.91533646903604
AMMONIA,GERMANY,20,12,2.647670994162916
AMMONIA,GERMANY,21,1,1.521002477188555
AMMONIA,GERMANY,21,2,0.9576682321431428
AMMONIA,GERMANY,21,3,0.5633342438891901
AMMONIA,GERMANY,21,4,1.971669867540125
AMMONIA,GERMANY,21,5,2.02800328477677
AMMONIA,GERMANY,21,6,0.8450013717083154
AMMONIA,GERMANY,21,7,2.140670144777062
AMMONIA,GERMANY,21,8,3.2110051939252
AMMONIA,GERMANY,21,9,1.295668761546856
AMMONIA,GERMANY,21,10,1.464669049796665
AMMONIA,GERMANY,21,11,1.915336469030839
AMMONIA,GERMANY,21,12,2.647670994141795
AMMONIA,GERMANY,22,1,1.521002477181707
AMMONIA,GERMANY,22,2,0.9576682321424146
AMMONIA,GERMANY,22,3,0.5633342439019808
AMMONIA,GERMANY,22,4,1.971669867545705
AMMONIA,GERMANY,22,5,2.02800328476798
AMMONIA,GERMANY,22,6,0.8450013717045142
AMMONIA,GERMANY,22,7,2.140670144797389
AMMONIA,GERMANY,22,8,3.211005193948041
AMMONIA,GERMANY,22,9,1.295668761560047
AMMONIA,GERMANY,22,10,1.464669049808031
AMMONIA,GERMANY,22,11,1.915336469023913
AMMONIA,GERMANY,22,12,2.647670994120412
