p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.521002477341636,27,1,0.05633342508672726,56.33342508672726
AMMONIA,GERMANY,1,2,0.9576682323372743,17,1,0.05633342543160437,56.33342543160437
AMMONIA,GERMANY,1,3,0.5633342438036301,10,1,0.056333424380363005,56.333424380363006
AMMONIA,GERMANY,1,4,1.971669867483464,35,1,0.05633342478524183,56.33342478524183
AMMONIA,GERMANY,1,5,2.02800328498609,36,1,0.05633342458294694,56.33342458294694
AMMONIA,GERMANY,1,6,0.8450013716065027,15,1,0.05633342477376684,56.33342477376684
AMMONIA,GERMANY,1,7,2.14067014435212,38,1,0.056333424851371584,56.33342485137158
AMMONIA,GERMANY,1,8,3.211005193609992,57,1,0.056333424449298106,56.33342444929811
AMMONIA,GERMANY,1,9,1.295668761329525,23,1,0.05633342440563152,56.33342440563152
AMMONIA,GERMANY,1,10,1.464669049578241,26,1,0.0563334249837785,56.33342498377851
AMMONIA,GERMANY,1,11,1.915336469123609,34,1,0.056333425562459086,56.333425562459084
AMMONIA,GERMANY,1,12,2.64767099455468,47,1,0.05633342541605702,56.33342541605702
AMMONIA,GERMANY,2,1,1.521002477333294,27,1,0.056333425086418296,56.333425086418295
AMMONIA,GERMANY,2,2,0.957668232325337,17,1,0.05633342543090218,56.33342543090218
AMMONIA,GERMANY,2,3,0.563334243798991,10,1,0.0563334243798991,56.3334243798991
AMMONIA,GERMANY,2,4,1.97166986748203,35,1,0.05633342478520086,56.33342478520086
AMMONIA,GERMANY,2,5,2.028003284975093,36,1,0.05633342458264147,56.33342458264147
AMMONIA,GERMANY,2,6,0.8450013716136021,15,1,0.056333424774240144,56.33342477424014
AMMONIA,GERMANY,2,7,2.140670144376724,38,1,0.05633342485201905,56.33342485201905
AMMONIA,GERMANY,2,8,3.211005193632685,57,1,0.05633342444969623,56.33342444969623
AMMONIA,GERMANY,2,9,1.295668761330259,23,1,0.05633342440566344,56.33342440566344
AMMONIA,GERMANY,2,10,1.464669049588807,26,1,0.056333424984184886,56.33342498418489
AMMONIA,GERMANY,2,11,1.915336469119577,34,1,0.0563334255623405,56.3334255623405
