pt,n,h,td,val
CCGT,GERMANY,1,1,1.78717094313026e-11
CCGT,GERMANY,1,2,1.967847315136579e-09
CCGT,GERMANY,1,3,1.864686538789131e-09
CCGT,GERMANY,1,4,2.05412961465612e-09
CCGT,GERMANY,1,5,2.167500599142875e-11
CCGT,GERMANY,1,6,1.947000826750913e-09
CCGT,GERMANY,1,7,2.060995952194221e-09
CCGT,GERMANY,1,8,2.087989703471343e-09
CCGT,GERMANY,1,9,2.010604494569485e-09
CCGT,GERMANY,1,10,1.855304678197526e-11
CCGT,GERMANY,1,11,2.051574093051904e-09
CCGT,GERMANY,1,12,1.031619982976256e-11
CCGT,GERMANY,2,1,1.787168592587693e-11
CCGT,GERMANY,2,2,1.967849492317879e-09
CCGT,GERMANY,2,3,1.864690632987679e-09
CCGT,GERMANY,2,4,2.054129823630583e-09
CCGT,GERMANY,2,5,2.178580161576466e-11
CCGT,GERMANY,2,6,1.94700337597026e-09
CCGT,GERMANY,2,7,2.060996345151017e-09
CCGT,GERMANY,2,8,2.087989496806739e-09
CCGT,GERMANY,2,9,2.010605815662632e-09
CCGT,GERMANY,2,10,1.855304007680951e-11
CCGT,GERMANY,2,11,2.05157373726249e-09
CCGT,GERMANY,2,12,1.031615439329399e-11
CCGT,GERMANY,3,1,1.787166082855209e-11
CCGT,GERMANY,3,2,1.967851561692002e-09
CCGT,GERMANY,3,3,1.864694506804137e-09
CCGT,GERMANY,3,4,2.054129820533407e-09
CCGT,GERMANY,3,5,2.189878274982592e-11
CCGT,GERMANY,3,6,1.947005964384362e-09
CCGT,GERMANY,3,7,2.060996727782057e-09
CCGT,GERMANY,3,8,2.087989146427749e-09
CCGT,GERMANY,3,9,2.010607121449895e-09
CCGT,GERMANY,3,10,1.85530327043737e-11
CCGT,GERMANY,3,11,2.0515733321927e-09
CCGT,GERMANY,3,12,1.031610841984955e-11
CCGT,GERMANY,4,1,1.787163398776875e-11
CCGT,GERMANY,4,2,1.967853497723446e-09
CCGT,GERMANY,4,3,1.864698177809143e-09
CCGT,GERMANY,4,4,2.054129757366772e-09
CCGT,GERMANY,4,5,2.285190036980305e-11
CCGT,GERMANY,4,6,1.947008570372492e-09
CCGT,GERMANY,4,7,2.060997113835957e-09
CCGT,GERMANY,4,8,2.087989618906115e-09
CCGT,GERMANY,4,9,2.010608418912093e-09
CCGT,GERMANY,4,10,1.855302495224214e-11
CCGT,GERMANY,4,11,2.051572877606211e-09
CCGT,GERMANY,4,12,1.03160603811353e-11
CCGT,GERMANY,5,1,1.787160599259531e-11
CCGT,GERMANY,5,2,1.967855348996538e-09
CCGT,GERMANY,5,3,1.864701777114293e-09
CCGT,GERMANY,5,4,2.054129802962555e-09
CCGT,GERMANY,5,5,2.285298834596723e-11
CCGT,GERMANY,5,6,1.947011287682562e-09
CCGT,GERMANY,5,7,2.060997491255204e-09
CCGT,GERMANY,5,8,2.087988726349382e-09
CCGT,GERMANY,5,9,2.01060969984275e-09
CCGT,GERMANY,5,10,1.855301735094531e-11
CCGT,GERMANY,5,11,2.051572396322937e-09
CCGT,GERMANY,5,12,1.031601076830627e-11
