pt,n,h,td,val
CCGT,GERMANY,1,1,1.466071627248214e-11
CCGT,GERMANY,1,2,2.816239562244255e-10
CCGT,GERMANY,1,3,2.559980439978742e-10
CCGT,GERMANY,1,4,3.258971694179675e-10
CCGT,GERMANY,1,5,1.892580512145688e-11
CCGT,GERMANY,1,6,2.748644173988084e-10
CCGT,GERMANY,1,7,3.310821149772691e-10
CCGT,GERMANY,1,8,3.544694387332468e-10
CCGT,GERMANY,1,9,2.996212279690422e-10
CCGT,GERMANY,1,10,1.520372000924678e-11
CCGT,GERMANY,1,11,3.240283023801668e-10
CCGT,GERMANY,1,12,8.560056824296131e-12
CCGT,GERMANY,2,1,1.466069508653046e-11
CCGT,GERMANY,2,2,2.816251511686649e-10
CCGT,GERMANY,2,3,2.559990155956455e-10
CCGT,GERMANY,2,4,3.258973073407393e-10
CCGT,GERMANY,2,5,1.90371491713167e-11
CCGT,GERMANY,2,6,2.74865462071462e-10
CCGT,GERMANY,2,7,3.310825641674702e-10
CCGT,GERMANY,2,8,3.544644581375888e-10
CCGT,GERMANY,2,9,2.996221753765054e-10
CCGT,GERMANY,2,10,1.520371239945977e-11
CCGT,GERMANY,2,11,3.240279844731904e-10
CCGT,GERMANY,2,12,8.560014155716998e-12
CCGT,GERMANY,3,1,1.466067312965141e-11
CCGT,GERMANY,3,2,2.816263283568173e-10
CCGT,GERMANY,3,3,2.559999809092794e-10
CCGT,GERMANY,3,4,3.258974360654745e-10
CCGT,GERMANY,3,5,1.991700999922678e-11
CCGT,GERMANY,3,6,2.748665271089317e-10
CCGT,GERMANY,3,7,3.31083002394418e-10
CCGT,GERMANY,3,8,3.544726117680598e-10
CCGT,GERMANY,3,9,2.996231308164086e-10
CCGT,GERMANY,3,10,1.520370446323585e-11
CCGT,GERMANY,3,11,3.240276414987768e-10
CCGT,GERMANY,3,12,8.559969940966074e-12
CCGT,GERMANY,4,1,1.466065035338048e-11
CCGT,GERMANY,4,2,2.816274811435916e-10
CCGT,GERMANY,4,3,2.560009373907419e-10
CCGT,GERMANY,4,4,3.258975093689234e-10
CCGT,GERMANY,4,5,1.991701274015426e-11
CCGT,GERMANY,4,6,2.748676456812395e-10
CCGT,GERMANY,4,7,3.310834516206709e-10
CCGT,GERMANY,4,8,1.370327069200461e-10
CCGT,GERMANY,4,9,2.996240790051803e-10
CCGT,GERMANY,4,10,1.520369625916424e-11
CCGT,GERMANY,4,11,3.240272663872186e-10
CCGT,GERMANY,4,12,8.559924060073219e-12
CCGT,GERMANY,5,1,1.46606269625491e-11
CCGT,GERMANY,5,2,2.816286280908943e-10
CCGT,GERMANY,5,3,2.56001875187187e-10
CCGT,GERMANY,5,4,3.258978028708689e-10
CCGT,GERMANY,5,5,1.991701267681704e-11
CCGT,GERMANY,5,6,2.748688268767578e-10
CCGT,GERMANY,5,7,3.310838863769541e-10
CCGT,GERMANY,5,8,3.544824539635816e-10
CCGT,GERMANY,5,9,2.996250359921362e-10
CCGT,GERMANY,5,10,1.52036879729569e-11
CCGT,GERMANY,5,11,3.240268206427475e-10
CCGT,GERMANY,5,12,8.55987654988271e-12
CCGT,GERMANY,6,1,1.466060390099019e-11
CCGT,GERMANY,6,2,2.816298192686164e-10
CCGT,GERMANY,6,3,2.560028295315324e-10
CCGT,GERMANY,6,4,3.258981375083606e-10
CCGT,GERMANY,6,5,1.991701227684709e-11
CCGT,GERMANY,6,6,2.748701060642206e-10
CCGT,GERMANY,6,7,3.310843260479872e-10
CCGT,GERMANY,6,8,3.544737040277921e-10
CCGT,GERMANY,6,9,2.996260107793042e-10
CCGT,GERMANY,6,10,1.520367958249833e-11
