j,n,h,td,val
BATT_LI,GERMANY,1,1,2.514502493349112e-09
BATT_LI,GERMANY,1,2,2.513931721954986e-09
BATT_LI,GERMANY,1,3,2.513926818456479e-09
BATT_LI,GERMANY,1,4,2.422307952368795e-09
BATT_LI,GERMANY,1,5,2.654209610342516e-09
BATT_LI,GERMANY,1,6,2.34638228589e-09
BATT_LI,GERMANY,1,7,2.476906136100889e-09
BATT_LI,GERMANY,1,8,2.155313400999326e-09
BATT_LI,GERMANY,1,9,2.514109851037524e-09
BATT_LI,GERMANY,1,10,2.514502489979615e-09
BATT_LI,GERMANY,1,11,2.51732527279462e-09
BATT_LI,GERMANY,1,12,2.531161506486143e-09
BATT_LI,GERMANY,2,1,2.497507969302721e-09
BATT_LI,GERMANY,2,2,2.495036516798487e-09
BATT_LI,GERMANY,2,3,2.495665838961385e-09
BATT_LI,GERMANY,2,4,2.306378163325755e-09
BATT_LI,GERMANY,2,5,2.746605398194385e-09
BATT_LI,GERMANY,2,6,2.14694179635356e-09
BATT_LI,GERMANY,2,7,2.417801034519407e-09
BATT_LI,GERMANY,2,8,1.757261538717614e-09
BATT_LI,GERMANY,2,9,2.494820718382015e-09
BATT_LI,GERMANY,2,10,2.497507966210415e-09
BATT_LI,GERMANY,2,11,2.500406430740572e-09
BATT_LI,GERMANY,2,12,2.532649172373889e-09
BATT_LI,GERMANY,3,1,2.485324363306297e-09
BATT_LI,GERMANY,3,2,2.480156842885017e-09
BATT_LI,GERMANY,3,3,2.481815267265337e-09
BATT_LI,GERMANY,3,4,2.185107479171442e-09
BATT_LI,GERMANY,3,5,2.501358056604491e-09
BATT_LI,GERMANY,3,6,1.923345874558359e-09
BATT_LI,GERMANY,3,7,2.358598709059247e-09
BATT_LI,GERMANY,3,8,1.315248475688974e-09
BATT_LI,GERMANY,3,9,2.4791794865471e-09
BATT_LI,GERMANY,3,10,2.485324365068761e-09
BATT_LI,GERMANY,3,11,2.486726232504509e-09
BATT_LI,GERMANY,3,12,2.542813530604687e-09
BATT_LI,GERMANY,4,1,2.476595231737722e-09
BATT_LI,GERMANY,4,2,2.468223190688512e-09
BATT_LI,GERMANY,4,3,2.471159931222586e-09
BATT_LI,GERMANY,4,4,2.052698693590058e-09
BATT_LI,GERMANY,4,5,2.261037368619605e-09
BATT_LI,GERMANY,4,6,1.655468196828594e-09
BATT_LI,GERMANY,4,7,2.296998986886852e-09
BATT_LI,GERMANY,4,8,1.61354188089839e-09
BATT_LI,GERMANY,4,9,2.466250409637571e-09
BATT_LI,GERMANY,4,10,2.476595235793951e-09
BATT_LI,GERMANY,4,11,2.475703070952386e-09
BATT_LI,GERMANY,4,12,2.562755658624741e-09
BATT_LI,GERMANY,5,1,2.470350442118582e-09
BATT_LI,GERMANY,5,2,2.458379477115957e-09
BATT_LI,GERMANY,5,3,2.462766751964946e-09
BATT_LI,GERMANY,5,4,1.902249362426065e-09
BATT_LI,GERMANY,5,5,2.005998493222512e-09
BATT_LI,GERMANY,5,6,1.315600740898701e-09
BATT_LI,GERMANY,5,7,2.230574850202232e-09
BATT_LI,GERMANY,5,8,1.021794588813618e-09
BATT_LI,GERMANY,5,9,2.455261654187472e-09
BATT_LI,GERMANY,5,10,2.470350443721803e-09
BATT_LI,GERMANY,5,11,2.466869438894747e-09
BATT_LI,GERMANY,5,12,2.594642486391547e-09
BATT_LI,GERMANY,6,1,2.465896843492069e-09
BATT_LI,GERMANY,6,2,2.449920475635681e-09
BATT_LI,GERMANY,6,3,2.455901711799046e-09
BATT_LI,GERMANY,6,4,1.724741874089493e-09
BATT_LI,GERMANY,6,5,1.714208221616428e-09
BATT_LI,GERMANY,6,6,8.611920765930653e-10
BATT_LI,GERMANY,6,7,2.156637345619397e-09
BATT_LI,GERMANY,6,8,3.074521833733976e-10
BATT_LI,GERMANY,6,9,2.445558125056426e-09
BATT_LI,GERMANY,6,10,2.465896843467505e-09
BATT_LI,GERMANY,6,11,2.459851299632107e-09
BATT_LI,GERMANY,6,12,2.641928292613919e-09
BATT_LI,GERMANY,7,1,2.462740549667972e-09
BATT_LI,GERMANY,7,2,2.442240650750307e-09
BATT_LI,GERMANY,7,3,2.449964982717832e-09
BATT_LI,GERMANY,7,4,1.507098277806928e-09
BATT_LI,GERMANY,7,5,1.357129391324479e-09
BATT_LI,GERMANY,7,6,2.204265117492965e-10
BATT_LI,GERMANY,7,7,2.072060259359185e-09
BATT_LI,GERMANY,7,8,2.660014124528742e-11
BATT_LI,GERMANY,7,9,2.436561849248289e-09
BATT_LI,GERMANY,7,10,2.462740545019667e-09
BATT_LI,GERMANY,7,11,2.454351814624493e-09
BATT_LI,GERMANY,7,12,2.709702810393511e-09
BATT_LI,GERMANY,8,1,2.460531765384746e-09
BATT_LI,GERMANY,8,2,2.434790517595537e-09
BATT_LI,GERMANY,8,3,2.444438146087792e-09
BATT_LI,GERMANY,8,4,1.227874933915534e-09
BATT_LI,GERMANY,8,5,8.927593417531833e-10
