pt,n,h,td,val
CCGT,GERMANY,1,1,2.618003796660495e-11
CCGT,GERMANY,1,2,5.023412524120129e-10
CCGT,GERMANY,1,3,4.56655910590787e-10
CCGT,GERMANY,1,4,5.812956527882367e-10
CCGT,GERMANY,1,5,3.353022448772049e-11
CCGT,GERMANY,1,6,4.902838456533893e-10
CCGT,GERMANY,1,7,5.905507759245485e-10
CCGT,GERMANY,1,8,6.322701685569645e-10
CCGT,GERMANY,1,9,5.34425168849642e-10
CCGT,GERMANY,1,10,2.714971490897159e-11
CCGT,GERMANY,1,11,5.779702651280001e-10
CCGT,GERMANY,1,12,1.528627282365338e-11
CCGT,GERMANY,2,1,2.618000140491747e-11
CCGT,GERMANY,2,2,5.023429907955712e-10
CCGT,GERMANY,2,3,4.566570969539209e-10
CCGT,GERMANY,2,4,5.812956520533827e-10
CCGT,GERMANY,2,5,3.372371141339684e-11
CCGT,GERMANY,2,6,4.902852194348447e-10
CCGT,GERMANY,2,7,5.90551257496978e-10
CCGT,GERMANY,2,8,6.322682581419146e-10
CCGT,GERMANY,2,9,5.344265184033081e-10
CCGT,GERMANY,2,10,2.714970336972595e-11
CCGT,GERMANY,2,11,5.779694587717455e-10
CCGT,GERMANY,2,12,1.528619907097266e-11
CCGT,GERMANY,3,1,2.617996355290765e-11
CCGT,GERMANY,3,2,5.023446746275077e-10
CCGT,GERMANY,3,3,4.56658259164175e-10
CCGT,GERMANY,3,4,5.812954485877573e-10
CCGT,GERMANY,3,5,3.556519414682184e-11
CCGT,GERMANY,3,6,4.9028656408869e-10
CCGT,GERMANY,3,7,5.905517437665228e-10
CCGT,GERMANY,3,8,6.322662198355305e-10
CCGT,GERMANY,3,9,5.344278687272449e-10
CCGT,GERMANY,3,10,2.714969135990718e-11
CCGT,GERMANY,3,11,5.779686067852436e-10
CCGT,GERMANY,3,12,1.528612284596819e-11
CCGT,GERMANY,4,1,2.617992431636953e-11
CCGT,GERMANY,4,2,5.02346299995748e-10
CCGT,GERMANY,4,3,4.566593937902188e-10
CCGT,GERMANY,4,4,5.812952399081146e-10
CCGT,GERMANY,4,5,3.556519113175512e-11
CCGT,GERMANY,4,6,4.902879070919857e-10
CCGT,GERMANY,4,7,5.905522344597501e-10
CCGT,GERMANY,4,8,3.080011502739504e-10
CCGT,GERMANY,4,9,5.344292202303045e-10
CCGT,GERMANY,4,10,2.71496789668457e-11
CCGT,GERMANY,4,11,5.779677044714322e-10
CCGT,GERMANY,4,12,1.528604383152375e-11
CCGT,GERMANY,5,1,2.617988404416821e-11
CCGT,GERMANY,5,2,5.023478900891952e-10
CCGT,GERMANY,5,3,4.566604960463163e-10
CCGT,GERMANY,5,4,5.812950376590932e-10
CCGT,GERMANY,5,5,3.556518938021672e-11
CCGT,GERMANY,5,6,4.902892380020332e-10
CCGT,GERMANY,5,7,5.9055273074673e-10
CCGT,GERMANY,5,8,6.322605116177656e-10
CCGT,GERMANY,5,9,5.344305721297225e-10
CCGT,GERMANY,5,10,2.714966650680576e-11
CCGT,GERMANY,5,11,5.779666925903092e-10
CCGT,GERMANY,5,12,1.52859621320312e-11
CCGT,GERMANY,6,1,2.617984438572496e-11
CCGT,GERMANY,6,2,5.023495349714864e-10
CCGT,GERMANY,6,3,4.566616060024196e-10
CCGT,GERMANY,6,4,5.812948556059842e-10
CCGT,GERMANY,6,5,3.556518401625816e-11
CCGT,GERMANY,6,6,4.902905678181377e-10
CCGT,GERMANY,6,7,5.905532320288221e-10
CCGT,GERMANY,6,8,6.322602002394015e-10
CCGT,GERMANY,6,9,5.344319241440724e-10
CCGT,GERMANY,6,10,2.714965393937461e-11
CCGT,GERMANY,6,11,5.779658080470373e-10
CCGT,GERMANY,6,12,1.52858786750495e-11
CCGT,GERMANY,7,1,2.617980526556785e-11
CCGT,GERMANY,7,2,5.023512293664003e-10
CCGT,GERMANY,7,3,4.566627122087081e-10
CCGT,GERMANY,7,4,5.812946836251558e-10
CCGT,GERMANY,7,5,3.55651667153786e-11
CCGT,GERMANY,7,6,4.902918871651796e-10
CCGT,GERMANY,7,7,5.90553737895427e-10
CCGT,GERMANY,7,8,4.39592144792525e-10
CCGT,GERMANY,7,9,5.344332762296259e-10
CCGT,GERMANY,7,10,2.714964117653032e-11
CCGT,GERMANY,7,11,5.779649584273044e-10
CCGT,GERMANY,7,12,1.528579337519377e-11
CCGT,GERMANY,8,1,2.617976617019638e-11
CCGT,GERMANY,8,2,5.023529462598856e-10
CCGT,GERMANY,8,3,4.566638089656559e-10
CCGT,GERMANY,8,4,5.81294509732574e-10
CCGT,GERMANY,8,5,3.556515999365931e-11
CCGT,GERMANY,8,6,1.364059995039554e-10
CCGT,GERMANY,8,7,5.905542484430007e-10
CCGT,GERMANY,8,8,2.291616550421863e-11
CCGT,GERMANY,8,9,5.344346310397138e-10
CCGT,GERMANY,8,10,2.71496281715107e-11
CCGT,GERMANY,8,11,5.779641174347079e-10
CCGT,GERMANY,8,12,1.528570578504864e-11
CCGT,GERMANY,9,1,2.61797270214883e-11
CCGT,GERMANY,9,2,5.023546832061878e-10
CCGT,GERMANY,9,3,4.566648916168052e-10
CCGT,GERMANY,9,4,5.812943688904766e-10
CCGT,GERMANY,9,5,3.556455815617996e-11
CCGT,GERMANY,9,6,7.919707394153286e-11
