p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,45294.89691343303,27,1,1677.5887745715938,1677588.7745715939
AMMONIA,GERMANY,1,2,28519.00916728116,17,1,1677.5887745459506,1677588.7745459506
AMMONIA,GERMANY,1,3,16775.8877517201,10,1,1677.58877517201,1677588.7751720098
AMMONIA,GERMANY,1,4,58715.60711232527,35,1,1677.5887746378648,1677588.774637865
AMMONIA,GERMANY,1,5,60393.19588660524,36,1,1677.5887746279232,1677588.7746279233
AMMONIA,GERMANY,1,6,25163.83161953299,15,1,1677.5887746355327,1677588.7746355326
AMMONIA,GERMANY,1,7,63748.37343446786,38,1,1677.5887745912594,1677588.7745912594
AMMONIA,GERMANY,1,8,95622.5601522332,57,1,1677.5887746005824,1677588.7746005824
AMMONIA,GERMANY,1,9,38584.54181580953,23,1,1677.5887746004141,1677588.774600414
AMMONIA,GERMANY,1,10,43617.30813954135,26,1,1677.588774597744,1677588.774597744
AMMONIA,GERMANY,1,11,57038.01833516872,34,1,1677.588774563786,1677588.774563786
AMMONIA,GERMANY,1,12,78846.6724039263,47,1,1677.5887745516236,1677588.7745516235
AMMONIA,GERMANY,2,1,45294.8969134326,27,1,1677.588774571578,1677588.774571578
AMMONIA,GERMANY,2,2,28519.0091672809,17,1,1677.5887745459352,1677588.7745459352
AMMONIA,GERMANY,2,3,16775.8877517201,10,1,1677.58877517201,1677588.7751720098
AMMONIA,GERMANY,2,4,58715.60711232474,35,1,1677.5887746378496,1677588.7746378495
AMMONIA,GERMANY,2,5,60393.19588660467,36,1,1677.5887746279075,1677588.7746279074
AMMONIA,GERMANY,2,6,25163.83161953276,15,1,1677.5887746355174,1677588.7746355175
AMMONIA,GERMANY,2,7,63748.3734344673,38,1,1677.5887745912448,1677588.7745912448
AMMONIA,GERMANY,2,8,95622.56015223233,57,1,1677.5887746005671,1677588.774600567
AMMONIA,GERMANY,2,9,38584.54181580919,23,1,1677.5887746003996,1677588.7746003997
AMMONIA,GERMANY,2,10,43617.30813954095,26,1,1677.588774597729,1677588.774597729
AMMONIA,GERMANY,2,11,57038.01833516817,34,1,1677.5887745637697,1677588.7745637696
AMMONIA,GERMANY,2,12,78846.67240392556,47,1,1677.5887745516077,1677588.7745516077
AMMONIA,GERMANY,3,1,45294.89691343218,27,1,1677.5887745715622,1677588.7745715622
AMMONIA,GERMANY,3,2,28519.00916728064,17,1,1677.5887745459202,1677588.77454592
AMMONIA,GERMANY,3,3,16775.8877517201,10,1,1677.58877517201,1677588.7751720098
AMMONIA,GERMANY,3,4,58715.60711232421,35,1,1677.5887746378346,1677588.7746378346
AMMONIA,GERMANY,3,5,60393.19588660412,36,1,1677.5887746278922,1677588.7746278923
AMMONIA,GERMANY,3,6,25163.83161953253,15,1,1677.5887746355022,1677588.7746355021
AMMONIA,GERMANY,3,7,63748.37343446671,38,1,1677.5887745912291,1677588.7745912292
AMMONIA,GERMANY,3,8,95622.56015223145,57,1,1677.588774600552,1677588.774600552
AMMONIA,GERMANY,3,9,38584.54181580882,23,1,1677.5887746003834,1677588.7746003834
AMMONIA,GERMANY,3,10,43617.30813954055,26,1,1677.5887745977136,1677588.7745977137
AMMONIA,GERMANY,3,11,57038.01833516765,34,1,1677.5887745637544,1677588.7745637544
AMMONIA,GERMANY,3,12,78846.67240392484,47,1,1677.5887745515922,1677588.7745515923
AMMONIA,GERMANY,4,1,45294.89691343178,27,1,1677.5887745715474,1677588.7745715475
AMMONIA,GERMANY,4,2,28519.00916728038,17,1,1677.5887745459047,1677588.7745459047
AMMONIA,GERMANY,4,3,16775.8877517201,10,1,1677.58877517201,1677588.7751720098
AMMONIA,GERMANY,4,4,58715.60711232367,35,1,1677.5887746378191,1677588.774637819
AMMONIA,GERMANY,4,5,60393.19588660359,36,1,1677.5887746278777,1677588.7746278776
AMMONIA,GERMANY,4,6,25163.8316195323,15,1,1677.5887746354865,1677588.7746354865
AMMONIA,GERMANY,4,7,63748.37343446611,38,1,1677.5887745912135,1677588.7745912136
AMMONIA,GERMANY,4,8,95622.56015223058,57,1,1677.5887746005365,1677588.7746005366
AMMONIA,GERMANY,4,9,38584.54181580848,23,1,1677.5887746003687,1677588.7746003687
AMMONIA,GERMANY,4,10,43617.30813954016,26,1,1677.5887745976984,1677588.7745976984
AMMONIA,GERMANY,4,11,57038.01833516714,34,1,1677.5887745637392,1677588.7745637393
AMMONIA,GERMANY,4,12,78846.67240392412,47,1,1677.588774551577,1677588.774551577
AMMONIA,GERMANY,5,1,45294.89691343137,27,1,1677.588774571532,1677588.774571532
AMMONIA,GERMANY,5,2,28519.00916728012,17,1,1677.5887745458895,1677588.7745458893
AMMONIA,GERMANY,5,3,16775.8877517201,10,1,1677.58877517201,1677588.7751720098
