pt,n,h,td,val
CCGT,GERMANY,1,1,7.424184864994527e-15
CCGT,GERMANY,1,2,1.178924685982293e-14
CCGT,GERMANY,1,3,2.004121946637969e-14
CCGT,GERMANY,1,4,5.726287110159829e-15
CCGT,GERMANY,1,5,5.567237151810141e-15
CCGT,GERMANY,1,6,1.336027264652859e-14
CCGT,GERMANY,1,7,5.274631407878895e-15
CCGT,GERMANY,1,8,3.516835746276997e-15
CCGT,GERMANY,1,9,8.715705185908612e-15
CCGT,GERMANY,1,10,7.709564613228284e-15
CCGT,GERMANY,1,11,5.897414098250799e-15
CCGT,GERMANY,1,12,4.264632354126853e-15
CCGT,GERMANY,2,1,7.424184838606334e-15
CCGT,GERMANY,2,2,1.17892469132395e-14
CCGT,GERMANY,2,3,2.004121947747998e-14
CCGT,GERMANY,2,4,5.726287133331993e-15
CCGT,GERMANY,2,5,5.567237154889249e-15
CCGT,GERMANY,2,6,1.336027272331139e-14
CCGT,GERMANY,2,7,5.274631468049115e-15
CCGT,GERMANY,2,8,3.516835740604569e-15
CCGT,GERMANY,2,9,8.715821628471398e-15
CCGT,GERMANY,2,10,7.709564620285169e-15
CCGT,GERMANY,2,11,5.897414306041659e-15
CCGT,GERMANY,2,12,4.26463235627003e-15
CCGT,GERMANY,3,1,7.424184811728417e-15
CCGT,GERMANY,3,2,1.178948624780567e-14
CCGT,GERMANY,3,3,2.004122825338443e-14
CCGT,GERMANY,3,4,5.726287147313486e-15
CCGT,GERMANY,3,5,5.56723715795533e-15
CCGT,GERMANY,3,6,1.336027273428083e-14
CCGT,GERMANY,3,7,5.274631528230443e-15
CCGT,GERMANY,3,8,3.51683574153434e-15
CCGT,GERMANY,3,9,8.715821871179842e-15
CCGT,GERMANY,3,10,7.709564627270362e-15
CCGT,GERMANY,3,11,5.897414513440436e-15
CCGT,GERMANY,3,12,4.264631637239244e-15
CCGT,GERMANY,4,1,7.424184784393692e-15
CCGT,GERMANY,4,2,1.178955823017632e-14
CCGT,GERMANY,4,3,2.004123710242732e-14
CCGT,GERMANY,4,4,5.726287161285588e-15
CCGT,GERMANY,4,5,5.567237160965876e-15
CCGT,GERMANY,4,6,1.336027274546796e-14
CCGT,GERMANY,4,7,5.27463158835785e-15
CCGT,GERMANY,4,8,3.516835742104238e-15
CCGT,GERMANY,4,9,8.715822113789734e-15
CCGT,GERMANY,4,10,7.70956463434522e-15
CCGT,GERMANY,4,11,5.897414719130225e-15
CCGT,GERMANY,4,12,4.2646316393699e-15
CCGT,GERMANY,5,1,7.424184756628414e-15
