p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,47742.07660450556,27,1,1768.2250594261318,1768225.059426132
AMMONIA,GERMANY,1,2,30059.8260098087,17,1,1768.2250594005118,1768225.0594005117
AMMONIA,GERMANY,1,3,17682.25060025698,10,1,1768.225060025698,1768225.060025698
AMMONIA,GERMANY,1,4,61887.87708223647,35,1,1768.2250594924706,1768225.0594924705
AMMONIA,GERMANY,1,5,63656.10214137339,36,1,1768.2250594825941,1768225.059482594
AMMONIA,GERMANY,1,6,26523.3758923524,15,1,1768.22505949016,1768225.05949016
AMMONIA,GERMANY,1,7,67192.55225894583,38,1,1768.2250594459429,1768225.0594459428
AMMONIA,GERMANY,1,8,100788.8283889504,57,1,1768.2250594552702,1768225.0594552702
AMMONIA,GERMANY,1,9,40669.17636746793,23,1,1768.2250594551274,1768225.0594551275
AMMONIA,GERMANY,1,10,45973.85154576067,26,1,1768.2250594523334,1768225.0594523335
AMMONIA,GERMANY,1,11,60119.6520202255,34,1,1768.225059418397,1768225.059418397
AMMONIA,GERMANY,1,12,83106.57779209128,47,1,1768.2250594061975,1768225.0594061974
AMMONIA,GERMANY,2,1,47742.07660450514,27,1,1768.2250594261163,1768225.0594261163
AMMONIA,GERMANY,2,2,30059.82600980844,17,1,1768.2250594004963,1768225.0594004963
AMMONIA,GERMANY,2,3,17682.25060025698,10,1,1768.225060025698,1768225.060025698
AMMONIA,GERMANY,2,4,61887.87708223592,35,1,1768.2250594924549,1768225.0594924549
AMMONIA,GERMANY,2,5,63656.10214137283,36,1,1768.2250594825787,1768225.0594825787
AMMONIA,GERMANY,2,6,26523.37589235217,15,1,1768.2250594901448,1768225.0594901447
AMMONIA,GERMANY,2,7,67192.55225894524,38,1,1768.2250594459274,1768225.0594459274
AMMONIA,GERMANY,2,8,100788.8283889495,57,1,1768.2250594552545,1768225.0594552546
AMMONIA,GERMANY,2,9,40669.17636746758,23,1,1768.2250594551122,1768225.059455112
AMMONIA,GERMANY,2,10,45973.85154576027,26,1,1768.225059452318,1768225.059452318
AMMONIA,GERMANY,2,11,60119.65202022498,34,1,1768.2250594183818,1768225.0594183817
AMMONIA,GERMANY,2,12,83106.57779209057,47,1,1768.2250594061823,1768225.0594061823
AMMONIA,GERMANY,3,1,47742.07660450473,27,1,1768.225059426101,1768225.0594261012
AMMONIA,GERMANY,3,2,30059.82600980817,17,1,1768.2250594004806,1768225.0594004807
AMMONIA,GERMANY,3,3,17682.25060025698,10,1,1768.225060025698,1768225.060025698
AMMONIA,GERMANY,3,4,61887.8770822354,35,1,1768.2250594924399,1768225.05949244
AMMONIA,GERMANY,3,5,63656.10214137228,36,1,1768.2250594825632,1768225.0594825633
AMMONIA,GERMANY,3,6,26523.37589235194,15,1,1768.2250594901295,1768225.0594901296
AMMONIA,GERMANY,3,7,67192.55225894466,38,1,1768.2250594459122,1768225.0594459123
AMMONIA,GERMANY,3,8,100788.8283889486,57,1,1768.2250594552386,1768225.0594552385
AMMONIA,GERMANY,3,9,40669.17636746723,23,1,1768.2250594550972,1768225.0594550972
AMMONIA,GERMANY,3,10,45973.85154575987,26,1,1768.2250594523027,1768225.0594523028
AMMONIA,GERMANY,3,11,60119.65202022446,34,1,1768.2250594183663,1768225.0594183663
AMMONIA,GERMANY,3,12,83106.57779208984,47,1,1768.2250594061668,1768225.059406167
AMMONIA,GERMANY,4,1,47742.07660450432,27,1,1768.2250594260859,1768225.0594260858
AMMONIA,GERMANY,4,2,30059.82600980792,17,1,1768.2250594004659,1768225.0594004658
AMMONIA,GERMANY,4,3,17682.25060025698,10,1,1768.225060025698,1768225.060025698
AMMONIA,GERMANY,4,4,61887.87708223486,35,1,1768.2250594924246,1768225.0594924246
AMMONIA,GERMANY,4,5,63656.10214137174,36,1,1768.2250594825482,1768225.0594825482
