pt,n,h,td,val
CCGT,GERMANY,1,1,2.368861539270493e-13
CCGT,GERMANY,1,2,3.762399028885732e-13
CCGT,GERMANY,1,3,6.396607809800499e-13
CCGT,GERMANY,1,4,1.827448277038959e-13
CCGT,GERMANY,1,5,1.776650860244879e-13
CCGT,GERMANY,1,6,4.26402571882688e-13
CCGT,GERMANY,1,7,1.68333281959868e-13
CCGT,GERMANY,1,8,1.122101842479322e-13
CCGT,GERMANY,1,9,2.781599994772498e-13
CCGT,GERMANY,1,10,2.459974346515132e-13
CCGT,GERMANY,1,11,1.881839902668775e-13
CCGT,GERMANY,1,12,1.360840190397807e-13
CCGT,GERMANY,2,1,2.368861515047752e-13
CCGT,GERMANY,2,2,3.762399068338079e-13
CCGT,GERMANY,2,3,6.396607817378249e-13
CCGT,GERMANY,2,4,1.82744945829643e-13
CCGT,GERMANY,2,5,1.776650861551881e-13
CCGT,GERMANY,2,6,4.264025726020961e-13
CCGT,GERMANY,2,7,1.683332858627776e-13
CCGT,GERMANY,2,8,1.122101839412183e-13
CCGT,GERMANY,2,9,2.781682445954471e-13
CCGT,GERMANY,2,10,2.459974348786405e-13
CCGT,GERMANY,2,11,1.881840040049743e-13
CCGT,GERMANY,2,12,1.360840190970423e-13
CCGT,GERMANY,3,1,2.368861490634106e-13
CCGT,GERMANY,3,2,3.762457307301981e-13
CCGT,GERMANY,3,3,6.396607824941588e-13
CCGT,GERMANY,3,4,1.827449472912437e-13
CCGT,GERMANY,3,5,1.776650862877107e-13
CCGT,GERMANY,3,6,4.26402573348982e-13
CCGT,GERMANY,3,7,1.683332897676589e-13
CCGT,GERMANY,3,8,1.122101840906185e-13
CCGT,GERMANY,3,9,2.781682618038484e-13
CCGT,GERMANY,3,10,2.459974351093593e-13
CCGT,GERMANY,3,11,1.881840177503387e-13
CCGT,GERMANY,3,12,1.360840191553036e-13
CCGT,GERMANY,4,1,2.368861466027995e-13
CCGT,GERMANY,4,2,3.762581718322186e-13
CCGT,GERMANY,4,3,6.396613911804377e-13
CCGT,GERMANY,4,4,1.827449481723656e-13
CCGT,GERMANY,4,5,1.776650864222357e-13
CCGT,GERMANY,4,6,4.264025724163504e-13
CCGT,GERMANY,4,7,1.683332936751858e-13
CCGT,GERMANY,4,8,1.122101842410822e-13
CCGT,GERMANY,4,9,2.781682790223455e-13
CCGT,GERMANY,4,10,2.45997435343743e-13
CCGT,GERMANY,4,11,1.88184031497015e-13
CCGT,GERMANY,4,12,1.360840192145811e-13
CCGT,GERMANY,5,1,2.368861441227901e-13
CCGT,GERMANY,5,2,3.762599917642221e-13
CCGT,GERMANY,5,3,6.396620049567143e-13
CCGT,GERMANY,5,4,1.827449499958262e-13
CCGT,GERMANY,5,5,1.776650865587197e-13
CCGT,GERMANY,5,6,4.264025749114906e-13
CCGT,GERMANY,5,7,1.683332975850287e-13
CCGT,GERMANY,5,8,1.122101843915147e-13
CCGT,GERMANY,5,9,2.781682962370129e-13
CCGT,GERMANY,5,10,2.459974355818062e-13
CCGT,GERMANY,5,11,1.881840452464645e-13
CCGT,GERMANY,5,12,1.360840192748861e-13
CCGT,GERMANY,6,1,2.368861416232272e-13
CCGT,GERMANY,6,2,3.762726976125499e-13
CCGT,GERMANY,6,3,6.396620214932018e-13
CCGT,GERMANY,6,4,1.827449514612971e-13
CCGT,GERMANY,6,5,1.776650866973824e-13
CCGT,GERMANY,6,6,4.264025774309374e-13
CCGT,GERMANY,6,7,1.683333014973514e-13
CCGT,GERMANY,6,8,1.122101845431154e-13
CCGT,GERMANY,6,9,2.781683134870131e-13
CCGT,GERMANY,6,10,2.459974358236095e-13
CCGT,GERMANY,6,11,1.8818405900347e-13
CCGT,GERMANY,6,12,1.360840193362348e-13
CCGT,GERMANY,7,1,2.368861391039533e-13
CCGT,GERMANY,7,2,3.762727066624567e-13
CCGT,GERMANY,7,3,6.396620379682615e-13
CCGT,GERMANY,7,4,1.827449508369171e-13
CCGT,GERMANY,7,5,1.776650868385241e-13
CCGT,GERMANY,7,6,4.264025763659084e-13
CCGT,GERMANY,7,7,1.683333054126622e-13
CCGT,GERMANY,7,8,1.122101846967298e-13
CCGT,GERMANY,7,9,2.781683307359834e-13
CCGT,GERMANY,7,10,2.459974360691917e-13
CCGT,GERMANY,7,11,1.881840727654395e-13
CCGT,GERMANY,7,12,1.360840193986389e-13
CCGT,GERMANY,8,1,2.368861365648085e-13
CCGT,GERMANY,8,2,3.762727157265532e-13
CCGT,GERMANY,8,3,6.396620548170807e-13
CCGT,GERMANY,8,4,1.827449517341463e-13
CCGT,GERMANY,8,5,1.776650869813081e-13
CCGT,GERMANY,8,6,4.263938476737496e-13
CCGT,GERMANY,8,7,1.683333017414053e-13
CCGT,GERMANY,8,8,1.122096914283609e-13
CCGT,GERMANY,8,9,2.781683479930139e-13
CCGT,GERMANY,8,10,2.45997436318606e-13
CCGT,GERMANY,8,11,1.881840865322153e-13
CCGT,GERMANY,8,12,1.360840194621117e-13
CCGT,GERMANY,9,1,2.368861340056312e-13
CCGT,GERMANY,9,2,3.762727248042029e-13
CCGT,GERMANY,9,3,6.396607878185297e-13
CCGT,GERMANY,9,4,1.827449518838498e-13
CCGT,GERMANY,9,5,1.776650871247722e-13
CCGT,GERMANY,9,6,4.263938494074959e-13
CCGT,GERMANY,9,7,1.683194270403697e-13
CCGT,GERMANY,9,8,1.122096914866626e-13
CCGT,GERMANY,9,9,2.781263373307116e-13
CCGT,GERMANY,9,10,2.459974365718881e-13
CCGT,GERMANY,9,11,1.881841003050932e-13
CCGT,GERMANY,9,12,1.360840195266673e-13
CCGT,GERMANY,10,1,2.368861314262616e-13
CCGT,GERMANY,10,2,3.762726977488796e-13
CCGT,GERMANY,10,3,6.396351573453848e-13
CCGT,GERMANY,10,4,1.827443677017554e-13
CCGT,GERMANY,10,5,1.77665087267721e-13
CCGT,GERMANY,10,6,4.263938502116253e-13
CCGT,GERMANY,10,7,1.683194281928488e-13
CCGT,GERMANY,10,8,1.122096915447817e-13
CCGT,GERMANY,10,9,2.78126346184474e-13
CCGT,GERMANY,10,10,2.459974368278892e-13
CCGT,GERMANY,10,11,1.88157107659059e-13
CCGT,GERMANY,10,12,1.360840195923179e-13
CCGT,GERMANY,11,1,2.368861288265339e-13
CCGT,GERMANY,11,2,3.762726978231013e-13
CCGT,GERMANY,11,3,6.396351649616793e-13
CCGT,GERMANY,11,4,1.827434326982445e-13
CCGT,GERMANY,11,5,1.776650874099508e-13
CCGT,GERMANY,11,6,4.263938510018316e-13
CCGT,GERMANY,11,7,1.683194293256145e-13
CCGT,GERMANY,11,8,1.122096915996495e-13
CCGT,GERMANY,11,9,2.781260132893063e-13
CCGT,GERMANY,11,10,2.45997437082013e-13
CCGT,GERMANY,11,11,1.881503207725916e-13
CCGT,GERMANY,11,12,1.360840196585554e-13
CCGT,GERMANY,12,1,2.368861262034811e-13
CCGT,GERMANY,12,2,3.762686109587303e-13
CCGT,GERMANY,12,3,6.396351667746363e-13
CCGT,GERMANY,12,4,1.827434329822865e-13
CCGT,GERMANY,12,5,1.776650875520053e-13
CCGT,GERMANY,12,6,4.263938517896791e-13
CCGT,GERMANY,12,7,1.683194304670098e-13
CCGT,GERMANY,12,8,1.122096916543028e-13
CCGT,GERMANY,12,9,2.781263638860761e-13
CCGT,GERMANY,12,10,2.459974373332772e-13
CCGT,GERMANY,12,11,1.881411678932151e-13
CCGT,GERMANY,12,12,1.360840197225136e-13
CCGT,GERMANY,13,1,2.368861235516257e-13
CCGT,GERMANY,13,2,3.762726979932501e-13
CCGT,GERMANY,13,3,6.396351714703823e-13
CCGT,GERMANY,13,4,1.82743433259451e-13
CCGT,GERMANY,13,5,1.776650876937989e-13
CCGT,GERMANY,13,6,4.263938525730773e-13
CCGT,GERMANY,13,7,1.683194308140929e-13
CCGT,GERMANY,13,8,1.12209691708742e-13
CCGT,GERMANY,13,9,2.781263727374886e-13
CCGT,GERMANY,13,10,2.459974375819354e-13
CCGT,GERMANY,13,11,1.88137679083104e-13
CCGT,GERMANY,13,12,1.360840197838078e-13
CCGT,GERMANY,14,1,2.368861208661734e-13
CCGT,GERMANY,14,2,3.762686274799375e-13
CCGT,GERMANY,14,3,6.396351430218671e-13
CCGT,GERMANY,14,4,1.827434329551769e-13
CCGT,GERMANY,14,5,1.776650878354722e-13
CCGT,GERMANY,14,6,4.263938533529584e-13
CCGT,GERMANY,14,7,1.683194327465581e-13
