p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,47742.07660450556
AMMONIA,GERMANY,1,2,30059.8260098087
AMMONIA,GERMANY,1,3,17682.25060025698
AMMONIA,GERMANY,1,4,61887.87708223647
AMMONIA,GERMANY,1,5,63656.10214137339
AMMONIA,GERMANY,1,6,26523.3758923524
AMMONIA,GERMANY,1,7,67192.55225894583
AMMONIA,GERMANY,1,8,100788.8283889504
AMMONIA,GERMANY,1,9,40669.17636746793
AMMONIA,GERMANY,1,10,45973.85154576067
AMMONIA,GERMANY,1,11,60119.6520202255
AMMONIA,GERMANY,1,12,83106.57779209128
AMMONIA,GERMANY,2,1,47742.07660450514
AMMONIA,GERMANY,2,2,30059.82600980844
AMMONIA,GERMANY,2,3,17682.25060025698
AMMONIA,GERMANY,2,4,61887.87708223592
AMMONIA,GERMANY,2,5,63656.10214137283
AMMONIA,GERMANY,2,6,26523.37589235217
AMMONIA,GERMANY,2,7,67192.55225894524
AMMONIA,GERMANY,2,8,100788.8283889495
AMMONIA,GERMANY,2,9,40669.17636746758
AMMONIA,GERMANY,2,10,45973.85154576027
AMMONIA,GERMANY,2,11,60119.65202022498
AMMONIA,GERMANY,2,12,83106.57779209057
AMMONIA,GERMANY,3,1,47742.07660450473
AMMONIA,GERMANY,3,2,30059.82600980817
AMMONIA,GERMANY,3,3,17682.25060025698
AMMONIA,GERMANY,3,4,61887.8770822354
AMMONIA,GERMANY,3,5,63656.10214137228
AMMONIA,GERMANY,3,6,26523.37589235194
AMMONIA,GERMANY,3,7,67192.55225894466
AMMONIA,GERMANY,3,8,100788.8283889486
AMMONIA,GERMANY,3,9,40669.17636746723
AMMONIA,GERMANY,3,10,45973.85154575987
AMMONIA,GERMANY,3,11,60119.65202022446
AMMONIA,GERMANY,3,12,83106.57779208984
AMMONIA,GERMANY,4,1,47742.07660450432
AMMONIA,GERMANY,4,2,30059.82600980792
AMMONIA,GERMANY,4,3,17682.25060025698
AMMONIA,GERMANY,4,4,61887.87708223486
AMMONIA,GERMANY,4,5,63656.10214137174
AMMONIA,GERMANY,4,6,26523.37589235171
AMMONIA,GERMANY,4,7,67192.55225894408
AMMONIA,GERMANY,4,8,100788.8283889478
AMMONIA,GERMANY,4,9,40669.17636746688
AMMONIA,GERMANY,4,10,45973.85154575947
AMMONIA,GERMANY,4,11,60119.65202022393
AMMONIA,GERMANY,4,12,83106.57779208913
AMMONIA,GERMANY,5,1,47742.07660450391
AMMONIA,GERMANY,5,2,30059.82600980766
AMMONIA,GERMANY,5,3,17682.25060025698
AMMONIA,GERMANY,5,4,61887.87708223434
AMMONIA,GERMANY,5,5,63656.10214137118
AMMONIA,GERMANY,5,6,26523.37589235149
AMMONIA,GERMANY,5,7,67192.5522589435
AMMONIA,GERMANY,5,8,100788.8283889469
AMMONIA,GERMANY,5,9,40669.17636746653
AMMONIA,GERMANY,5,10,45973.85154575908
AMMONIA,GERMANY,5,11,60119.65202022342
AMMONIA,GERMANY,5,12,83106.5777920884
AMMONIA,GERMANY,6,1,47742.07660450348
AMMONIA,GERMANY,6,2,30059.82600980739
AMMONIA,GERMANY,6,3,17682.25060025698
AMMONIA,GERMANY,6,4,61887.8770822338
AMMONIA,GERMANY,6,5,63656.10214137063
AMMONIA,GERMANY,6,6,26523.37589235126
AMMONIA,GERMANY,6,7,67192.55225894292
AMMONIA,GERMANY,6,8,100788.828388946
AMMONIA,GERMANY,6,9,40669.17636746617
AMMONIA,GERMANY,6,10,45973.85154575867
AMMONIA,GERMANY,6,11,60119.65202022289
AMMONIA,GERMANY,6,12,83106.5777920877
AMMONIA,GERMANY,7,1,47742.07660450307
AMMONIA,GERMANY,7,2,30059.82600980713
AMMONIA,GERMANY,7,3,17682.25060025698
AMMONIA,GERMANY,7,4,61887.87708223327
AMMONIA,GERMANY,7,5,63656.10214137009
AMMONIA,GERMANY,7,6,26523.37589235103
AMMONIA,GERMANY,7,7,67192.55225894232
AMMONIA,GERMANY,7,8,100788.8283889451
AMMONIA,GERMANY,7,9,40669.17636746583
AMMONIA,GERMANY,7,10,45973.85154575827
AMMONIA,GERMANY,7,11,60119.65202022237
AMMONIA,GERMANY,7,12,83106.57779208694
AMMONIA,GERMANY,8,1,47742.07660450265
AMMONIA,GERMANY,8,2,30059.82600980687
AMMONIA,GERMANY,8,3,17682.25060025698
AMMONIA,GERMANY,8,4,61887.87708223274
AMMONIA,GERMANY,8,5,63656.10214136953
AMMONIA,GERMANY,8,6,26523.3758923508
AMMONIA,GERMANY,8,7,67192.55225894175
AMMONIA,GERMANY,8,8,100788.8283889442
AMMONIA,GERMANY,8,9,40669.17636746547
AMMONIA,GERMANY,8,10,45973.85154575788
AMMONIA,GERMANY,8,11,60119.65202022185
AMMONIA,GERMANY,8,12,83106.57779208625
AMMONIA,GERMANY,9,1,47742.07660450224
AMMONIA,GERMANY,9,2,30059.82600980661
AMMONIA,GERMANY,9,3,17682.25060025698
AMMONIA,GERMANY,9,4,61887.8770822322
AMMONIA,GERMANY,9,5,63656.10214136899
AMMONIA,GERMANY,9,6,26523.37589235057
AMMONIA,GERMANY,9,7,67192.55225894117
AMMONIA,GERMANY,9,8,100788.8283889434
AMMONIA,GERMANY,9,9,40669.17636746512
AMMONIA,GERMANY,9,10,45973.85154575747
AMMONIA,GERMANY,9,11,60119.65202022133
AMMONIA,GERMANY,9,12,83106.57779208552
AMMONIA,GERMANY,10,1,47742.07660450182
AMMONIA,GERMANY,10,2,30059.82600980634
AMMONIA,GERMANY,10,3,17682.25060025698
AMMONIA,GERMANY,10,4,61887.87708223167
AMMONIA,GERMANY,10,5,63656.10214136844
AMMONIA,GERMANY,10,6,26523.37589235034
AMMONIA,GERMANY,10,7,67192.55225894057
AMMONIA,GERMANY,10,8,100788.8283889425
AMMONIA,GERMANY,10,9,40669.17636746477
AMMONIA,GERMANY,10,10,45973.85154575708
AMMONIA,GERMANY,10,11,60119.6520202208
AMMONIA,GERMANY,10,12,83106.57779208479
AMMONIA,GERMANY,11,1,47742.07660450141
AMMONIA,GERMANY,11,2,30059.82600980608
AMMONIA,GERMANY,11,3,17682.25060025698
AMMONIA,GERMANY,11,4,61887.87708223115
AMMONIA,GERMANY,11,5,63656.10214136789
AMMONIA,GERMANY,11,6,26523.37589235012
AMMONIA,GERMANY,11,7,67192.55225894
AMMONIA,GERMANY,11,8,100788.8283889416
AMMONIA,GERMANY,11,9,40669.17636746441
AMMONIA,GERMANY,11,10,45973.85154575668
AMMONIA,GERMANY,11,11,60119.65202022028
AMMONIA,GERMANY,11,12,83106.57779208406
AMMONIA,GERMANY,12,1,47742.076604501
AMMONIA,GERMANY,12,2,30059.82600980582
AMMONIA,GERMANY,12,3,17682.25060025698
AMMONIA,GERMANY,12,4,61887.87708223061
AMMONIA,GERMANY,12,5,63656.10214136734
AMMONIA,GERMANY,12,6,26523.37589234989
AMMONIA,GERMANY,12,7,67192.55225893942
AMMONIA,GERMANY,12,8,100788.8283889407
AMMONIA,GERMANY,12,9,40669.17636746406
AMMONIA,GERMANY,12,10,45973.85154575628
AMMONIA,GERMANY,12,11,60119.65202021977
AMMONIA,GERMANY,12,12,83106.57779208335
AMMONIA,GERMANY,13,1,47742.07660450058
AMMONIA,GERMANY,13,2,30059.82600980556
AMMONIA,GERMANY,13,3,17682.25060025698
AMMONIA,GERMANY,13,4,61887.87708223008
AMMONIA,GERMANY,13,5,63656.10214136678
AMMONIA,GERMANY,13,6,26523.37589234966
AMMONIA,GERMANY,13,7,67192.55225893884
AMMONIA,GERMANY,13,8,100788.8283889399
AMMONIA,GERMANY,13,9,40669.17636746371
AMMONIA,GERMANY,13,10,45973.85154575588
AMMONIA,GERMANY,13,11,60119.65202021924
AMMONIA,GERMANY,13,12,83106.57779208262
AMMONIA,GERMANY,14,1,47742.07660450016
AMMONIA,GERMANY,14,2,30059.8260098053
AMMONIA,GERMANY,14,3,17682.25060025698
AMMONIA,GERMANY,14,4,61887.87708222953
AMMONIA,GERMANY,14,5,63656.10214136625
AMMONIA,GERMANY,14,6,26523.37589234944
AMMONIA,GERMANY,14,7,67192.55225893826
AMMONIA,GERMANY,14,8,100788.828388939
AMMONIA,GERMANY,14,9,40669.17636746336
AMMONIA,GERMANY,14,10,45973.85154575548
AMMONIA,GERMANY,14,11,60119.65202021872
AMMONIA,GERMANY,14,12,83106.57779208191
AMMONIA,GERMANY,15,1,47742.07660449975
AMMONIA,GERMANY,15,2,30059.82600980504
AMMONIA,GERMANY,15,3,17682.25060025698
AMMONIA,GERMANY,15,4,61887.87708222901
AMMONIA,GERMANY,15,5,63656.10214136569
AMMONIA,GERMANY,15,6,26523.37589234921
AMMONIA,GERMANY,15,7,67192.55225893766
AMMONIA,GERMANY,15,8,100788.8283889381
AMMONIA,GERMANY,15,9,40669.176367463
AMMONIA,GERMANY,15,10,45973.85154575508
AMMONIA,GERMANY,15,11,60119.65202021819
AMMONIA,GERMANY,15,12,83106.57779208118
AMMONIA,GERMANY,16,1,47742.07660449933
AMMONIA,GERMANY,16,2,30059.82600980478
AMMONIA,GERMANY,16,3,17682.25060025698
AMMONIA,GERMANY,16,4,61887.87708222847
AMMONIA,GERMANY,16,5,63656.10214136515
AMMONIA,GERMANY,16,6,26523.37589234898
AMMONIA,GERMANY,16,7,67192.5522589371
AMMONIA,GERMANY,16,8,100788.8283889373
AMMONIA,GERMANY,16,9,40669.17636746265
AMMONIA,GERMANY,16,10,45973.85154575468
AMMONIA,GERMANY,16,11,60119.65202021768
AMMONIA,GERMANY,16,12,83106.57779208047
AMMONIA,GERMANY,17,1,47742.07660449891
AMMONIA,GERMANY,17,2,30059.82600980452
AMMONIA,GERMANY,17,3,17682.25060025698
AMMONIA,GERMANY,17,4,61887.87708222795
AMMONIA,GERMANY,17,5,63656.1021413646
AMMONIA,GERMANY,17,6,26523.37589234875
AMMONIA,GERMANY,17,7,67192.55225893651
AMMONIA,GERMANY,17,8,100788.8283889364
AMMONIA,GERMANY,17,9,40669.1763674623
AMMONIA,GERMANY,17,10,45973.85154575428
AMMONIA,GERMANY,17,11,60119.65202021715
AMMONIA,GERMANY,17,12,83106.57779207976
AMMONIA,GERMANY,18,1,47742.0766044985
AMMONIA,GERMANY,18,2,30059.82600980426
AMMONIA,GERMANY,18,3,17682.25060025698
AMMONIA,GERMANY,18,4,61887.87708222741
AMMONIA,GERMANY,18,5,63656.10214136405
AMMONIA,GERMANY,18,6,26523.37589234852
AMMONIA,GERMANY,18,7,67192.55225893593
AMMONIA,GERMANY,18,8,100788.8283889355
AMMONIA,GERMANY,18,9,40669.17636746195
AMMONIA,GERMANY,18,10,45973.85154575388
AMMONIA,GERMANY,18,11,60119.65202021663
AMMONIA,GERMANY,18,12,83106.57779207904
AMMONIA,GERMANY,19,1,47742.07660449809
AMMONIA,GERMANY,19,2,30059.826009804
AMMONIA,GERMANY,19,3,17682.25060025698
AMMONIA,GERMANY,19,4,61887.87708222689
AMMONIA,GERMANY,19,5,63656.1021413635
AMMONIA,GERMANY,19,6,26523.3758923483
AMMONIA,GERMANY,19,7,67192.55225893535
AMMONIA,GERMANY,19,8,100788.8283889346
AMMONIA,GERMANY,19,9,40669.17636746159
AMMONIA,GERMANY,19,10,45973.85154575349
AMMONIA,GERMANY,19,11,60119.6520202161
AMMONIA,GERMANY,19,12,83106.57779207831
AMMONIA,GERMANY,20,1,47742.07660449767
AMMONIA,GERMANY,20,2,30059.82600980374
AMMONIA,GERMANY,20,3,17682.25060025698
AMMONIA,GERMANY,20,4,61887.87708222635
AMMONIA,GERMANY,20,5,63656.10214136296
AMMONIA,GERMANY,20,6,26523.37589234806
AMMONIA,GERMANY,20,7,67192.55225893477
AMMONIA,GERMANY,20,8,100788.8283889338
AMMONIA,GERMANY,20,9,40669.17636746124
AMMONIA,GERMANY,20,10,45973.8515457531
AMMONIA,GERMANY,20,11,60119.65202021557
AMMONIA,GERMANY,20,12,83106.57779207759
AMMONIA,GERMANY,21,1,47742.07660449725
AMMONIA,GERMANY,21,2,30059.82600980347
AMMONIA,GERMANY,21,3,17682.25060025698
AMMONIA,GERMANY,21,4,61887.87708222582
AMMONIA,GERMANY,21,5,63656.1021413624
AMMONIA,GERMANY,21,6,26523.37589234783
AMMONIA,GERMANY,21,7,67192.55225893419
AMMONIA,GERMANY,21,8,100788.8283889329
AMMONIA,GERMANY,21,9,40669.17636746088
AMMONIA,GERMANY,21,10,45973.8515457527
AMMONIA,GERMANY,21,11,60119.65202021506
AMMONIA,GERMANY,21,12,83106.57779207687
AMMONIA,GERMANY,22,1,47742.07660449684
AMMONIA,GERMANY,22,2,30059.82600980321
AMMONIA,GERMANY,22,3,17682.25060025698
AMMONIA,GERMANY,22,4,61887.87708222528
AMMONIA,GERMANY,22,5,63656.10214136185
AMMONIA,GERMANY,22,6,26523.37589234761
AMMONIA,GERMANY,22,7,67192.55225893359
AMMONIA,GERMANY,22,8,100788.828388932
AMMONIA,GERMANY,22,9,40669.17636746053
AMMONIA,GERMANY,22,10,45973.8515457523
AMMONIA,GERMANY,22,11,60119.65202021455
AMMONIA,GERMANY,22,12,83106.57779207616
AMMONIA,GERMANY,23,1,47742.07660449642
AMMONIA,GERMANY,23,2,30059.82600980295
AMMONIA,GERMANY,23,3,17682.25060025698
AMMONIA,GERMANY,23,4,61887.87708222476
AMMONIA,GERMANY,23,5,63656.10214136131
AMMONIA,GERMANY,23,6,26523.37589234738
