pt,n,h,td,val
CCGT,GERMANY,1,1,3.115586523078634e-09
CCGT,GERMANY,1,2,1.820174749660606e-07
CCGT,GERMANY,1,3,1.67568097259834e-07
CCGT,GERMANY,1,4,1.95640886196349e-07
CCGT,GERMANY,1,5,3.773898851267197e-09
CCGT,GERMANY,1,6,1.7893207598584e-07
CCGT,GERMANY,1,7,1.967819271224974e-07
CCGT,GERMANY,1,8,2.013302570662736e-07
CCGT,GERMANY,1,9,1.886040525577429e-07
CCGT,GERMANY,1,10,3.233659883420351e-09
CCGT,GERMANY,1,11,1.952180065149352e-07
CCGT,GERMANY,1,12,1.803101921621078e-09
CCGT,GERMANY,2,1,3.115582024702964e-09
CCGT,GERMANY,2,2,1.820177322525878e-07
CCGT,GERMANY,2,3,1.675684632569199e-07
CCGT,GERMANY,2,4,1.956408649030656e-07
CCGT,GERMANY,2,5,3.793048217516971e-09
CCGT,GERMANY,2,6,1.789323605997953e-07
CCGT,GERMANY,2,7,1.967819682146711e-07
CCGT,GERMANY,2,8,2.013301451549521e-07
CCGT,GERMANY,2,9,1.886042150982147e-07
CCGT,GERMANY,2,10,3.233658668415509e-09
CCGT,GERMANY,2,11,1.952179127104086e-07
CCGT,GERMANY,2,12,1.803092312004258e-09
CCGT,GERMANY,3,1,3.115577248233976e-09
CCGT,GERMANY,3,2,1.820179767810711e-07
CCGT,GERMANY,3,3,1.675688192848307e-07
CCGT,GERMANY,3,4,1.956408368089434e-07
CCGT,GERMANY,3,5,3.81255897552863e-09
CCGT,GERMANY,3,6,1.789326367899923e-07
CCGT,GERMANY,3,7,1.967820097767208e-07
CCGT,GERMANY,3,8,2.013300308395735e-07
CCGT,GERMANY,3,9,1.886043776929276e-07
CCGT,GERMANY,3,10,3.233657356037768e-09
CCGT,GERMANY,3,11,1.952178119362803e-07
CCGT,GERMANY,3,12,1.803082382267095e-09
CCGT,GERMANY,4,1,3.11557216880429e-09
CCGT,GERMANY,4,2,1.820182081117279e-07
CCGT,GERMANY,4,3,1.675691653634644e-07
CCGT,GERMANY,4,4,1.956408061359587e-07
CCGT,GERMANY,4,5,3.832436196243311e-09
CCGT,GERMANY,4,6,1.789329066925804e-07
CCGT,GERMANY,4,7,1.967820518318287e-07
CCGT,GERMANY,4,8,2.013299142036212e-07
CCGT,GERMANY,4,9,1.886045403581483e-07
CCGT,GERMANY,4,10,3.233655970194177e-09
CCGT,GERMANY,4,11,1.952177035931398e-07
CCGT,GERMANY,4,12,1.803072040023519e-09
CCGT,GERMANY,5,1,3.115566882140251e-09
CCGT,GERMANY,5,2,1.820184314171375e-07
CCGT,GERMANY,5,3,1.675695043508591e-07
CCGT,GERMANY,5,4,1.95640781161048e-07
CCGT,GERMANY,5,5,4.368738087946855e-09
CCGT,GERMANY,5,6,1.78933178280267e-07
CCGT,GERMANY,5,7,1.967820943197364e-07
CCGT,GERMANY,5,8,2.01329809793551e-07
CCGT,GERMANY,5,9,1.886047030953486e-07
CCGT,GERMANY,5,10,3.233654610370173e-09
CCGT,GERMANY,5,11,1.952175912341178e-07
CCGT,GERMANY,5,12,1.803061349846337e-09
CCGT,GERMANY,6,1,3.115561850237877e-09
CCGT,GERMANY,6,2,1.820186700387742e-07
CCGT,GERMANY,6,3,1.675698459663891e-07
CCGT,GERMANY,6,4,1.956407604704068e-07
CCGT,GERMANY,6,5,4.73272420988476e-09
CCGT,GERMANY,6,6,1.789334510270281e-07
CCGT,GERMANY,6,7,1.967821372627099e-07
CCGT,GERMANY,6,8,2.013296995728085e-07
CCGT,GERMANY,6,9,1.886048659755217e-07
CCGT,GERMANY,6,10,3.233653270155629e-09
CCGT,GERMANY,6,11,1.95217480039058e-07
CCGT,GERMANY,6,12,1.803050566338152e-09
CCGT,GERMANY,7,1,3.115557051781378e-09
CCGT,GERMANY,7,2,1.820189230301172e-07
CCGT,GERMANY,7,3,1.675701939736058e-07
CCGT,GERMANY,7,4,1.956407382034786e-07
CCGT,GERMANY,7,5,3.894363487842602e-09
CCGT,GERMANY,7,6,1.789337217695605e-07
CCGT,GERMANY,7,7,1.967821807258293e-07
CCGT,GERMANY,7,8,2.01329569038263e-07
CCGT,GERMANY,7,9,1.886050291234341e-07
CCGT,GERMANY,7,10,3.233651919440271e-09
CCGT,GERMANY,7,11,1.952173912650902e-07
CCGT,GERMANY,7,12,1.803039689596653e-09
CCGT,GERMANY,8,1,3.115552342801315e-09
CCGT,GERMANY,8,2,1.820191834462893e-07
CCGT,GERMANY,8,3,1.675705405026918e-07
CCGT,GERMANY,8,4,1.956407195809753e-07
CCGT,GERMANY,8,5,3.915806227767597e-09
CCGT,GERMANY,8,6,1.424959596299256e-07
CCGT,GERMANY,8,7,1.967822248265562e-07
CCGT,GERMANY,8,8,3.761070990681495e-09
CCGT,GERMANY,8,9,1.886051921955057e-07
CCGT,GERMANY,8,10,3.233650551832182e-09
CCGT,GERMANY,8,11,1.952172989277301e-07
CCGT,GERMANY,8,12,1.803028616275902e-09
CCGT,GERMANY,9,1,3.115547702139573e-09
CCGT,GERMANY,9,2,1.820194505238852e-07
CCGT,GERMANY,9,3,1.675708861823201e-07
CCGT,GERMANY,9,4,1.956407008893805e-07
CCGT,GERMANY,9,5,3.793040381022494e-09
CCGT,GERMANY,9,6,8.852209799958736e-09
CCGT,GERMANY,9,7,1.967822691658192e-07
CCGT,GERMANY,9,8,2.620747137570042e-09
CCGT,GERMANY,9,9,1.886053562331049e-07
CCGT,GERMANY,9,10,3.233649161409823e-09
CCGT,GERMANY,9,11,1.952172091891902e-07
CCGT,GERMANY,9,12,1.803017308037947e-09
CCGT,GERMANY,10,1,3.115543097063096e-09
CCGT,GERMANY,10,2,1.820197230132561e-07
CCGT,GERMANY,10,3,1.675712312064394e-07
CCGT,GERMANY,10,4,1.95640662202354e-07
CCGT,GERMANY,10,5,3.793038853824691e-09
CCGT,GERMANY,10,6,8.852226359616445e-09
CCGT,GERMANY,10,7,1.967823067667767e-07
CCGT,GERMANY,10,8,2.415621367479134e-09
CCGT,GERMANY,10,9,1.886055185641779e-07
CCGT,GERMANY,10,10,3.233647747847352e-09
CCGT,GERMANY,10,11,1.95217121055492e-07
CCGT,GERMANY,10,12,1.803005791082844e-09
CCGT,GERMANY,11,1,3.115538488490706e-09
CCGT,GERMANY,11,2,1.820199995426572e-07
CCGT,GERMANY,11,3,1.675715735327919e-07
CCGT,GERMANY,11,4,1.873659581244488e-07
CCGT,GERMANY,11,5,3.793037531369382e-09
CCGT,GERMANY,11,6,8.85224695703939e-09
CCGT,GERMANY,11,7,1.967823525287652e-07
CCGT,GERMANY,11,8,2.415615161574117e-09
CCGT,GERMANY,11,9,1.886056781298289e-07
CCGT,GERMANY,11,10,3.233646307520176e-09
CCGT,GERMANY,11,11,1.952170334792371e-07
CCGT,GERMANY,11,12,1.802994118873128e-09
CCGT,GERMANY,12,1,3.115533850171053e-09
CCGT,GERMANY,12,2,1.820202826259901e-07
CCGT,GERMANY,12,3,1.675719149261315e-07
CCGT,GERMANY,12,4,1.873811043452142e-07
CCGT,GERMANY,12,5,2.596651957448962e-09
CCGT,GERMANY,12,6,8.852267112021214e-09
CCGT,GERMANY,12,7,1.688484947944962e-07
CCGT,GERMANY,12,8,2.415608762987912e-09
CCGT,GERMANY,12,9,1.886058393639937e-07
CCGT,GERMANY,12,10,3.233644781285251e-09
CCGT,GERMANY,12,11,1.952169480867087e-07
CCGT,GERMANY,12,12,1.802981873847163e-09
CCGT,GERMANY,13,1,3.115529173854169e-09
CCGT,GERMANY,13,2,1.820205648414899e-07
CCGT,GERMANY,13,3,1.67572259989281e-07
CCGT,GERMANY,13,4,1.753475357606291e-07
CCGT,GERMANY,13,5,2.427179399601114e-09
CCGT,GERMANY,13,6,8.85228503846517e-09
CCGT,GERMANY,13,7,1.745068523077978e-07
CCGT,GERMANY,13,8,2.379365911019781e-09
CCGT,GERMANY,13,9,1.886059913375725e-07
CCGT,GERMANY,13,10,3.233643177525016e-09
CCGT,GERMANY,13,11,1.952168620984085e-07
CCGT,GERMANY,13,12,1.802969381169946e-09
CCGT,GERMANY,14,1,3.115524426653222e-09
CCGT,GERMANY,14,2,1.820208459359816e-07
CCGT,GERMANY,14,3,1.675725875189876e-07
CCGT,GERMANY,14,4,1.79311267694802e-07
CCGT,GERMANY,14,5,2.427867752016142e-09
CCGT,GERMANY,14,6,8.852303537562002e-09
CCGT,GERMANY,14,7,1.789284693579794e-07
CCGT,GERMANY,14,8,1.489852863816259e-09
CCGT,GERMANY,14,9,1.886061629405922e-07
CCGT,GERMANY,14,10,3.233641463735283e-09
CCGT,GERMANY,14,11,1.952167709779286e-07
CCGT,GERMANY,14,12,2.66775274405831e-09
CCGT,GERMANY,15,1,3.115519620322483e-09
CCGT,GERMANY,15,2,1.820211207672432e-07
CCGT,GERMANY,15,3,1.675729048237357e-07
CCGT,GERMANY,15,4,1.82539566323242e-07
CCGT,GERMANY,15,5,2.428562364753658e-09
CCGT,GERMANY,15,6,8.852321902828283e-09
CCGT,GERMANY,15,7,1.824604917834165e-07
CCGT,GERMANY,15,8,1.954982663577305e-09
CCGT,GERMANY,15,9,1.886063233376571e-07
CCGT,GERMANY,15,10,3.233639652839727e-09
CCGT,GERMANY,15,11,1.952166734893808e-07
CCGT,GERMANY,15,12,2.918435799554591e-09
CCGT,GERMANY,16,1,3.115514756626661e-09
CCGT,GERMANY,16,2,1.820213962397993e-07
CCGT,GERMANY,16,3,1.675732170724643e-07
CCGT,GERMANY,16,4,1.852119663791314e-07
CCGT,GERMANY,16,5,2.429263905050429e-09
CCGT,GERMANY,16,6,8.852350886948228e-09
CCGT,GERMANY,16,7,1.853378130408452e-07
CCGT,GERMANY,16,8,2.41558104270138e-09
CCGT,GERMANY,16,9,1.886064800188206e-07
CCGT,GERMANY,16,10,3.233637772614483e-09
CCGT,GERMANY,16,11,1.952165718411746e-07
CCGT,GERMANY,16,12,3.939859040813279e-09
CCGT,GERMANY,17,1,3.115509881726487e-09
CCGT,GERMANY,17,2,1.820216761600045e-07
CCGT,GERMANY,17,3,1.675735206601543e-07
CCGT,GERMANY,17,4,1.874568467281492e-07
CCGT,GERMANY,17,5,3.793027917941498e-09
CCGT,GERMANY,17,6,9.130294694988393e-09
CCGT,GERMANY,17,7,1.877222690687792e-07
CCGT,GERMANY,17,8,2.428107436932762e-09
CCGT,GERMANY,17,9,1.886066346499955e-07
CCGT,GERMANY,17,10,3.233635865341843e-09
CCGT,GERMANY,17,11,1.952164681660218e-07
CCGT,GERMANY,17,12,4.147183875022942e-09
CCGT,GERMANY,18,1,3.115505021251298e-09
CCGT,GERMANY,18,2,1.820219622183476e-07
CCGT,GERMANY,18,3,1.675738396100323e-07
CCGT,GERMANY,18,4,1.893670105374335e-07
CCGT,GERMANY,18,5,3.794017347352561e-09
CCGT,GERMANY,18,6,1.600501530600136e-08
CCGT,GERMANY,18,7,1.967826779767773e-07
CCGT,GERMANY,18,8,3.69041600431767e-09
CCGT,GERMANY,18,9,1.886067885337242e-07
CCGT,GERMANY,18,10,3.233633951506859e-09
CCGT,GERMANY,18,11,1.952163635274737e-07
CCGT,GERMANY,18,12,4.01917462890048e-09
CCGT,GERMANY,19,1,3.115500204072151e-09
CCGT,GERMANY,19,2,1.820222562246797e-07
CCGT,GERMANY,19,3,1.675741489926655e-07
CCGT,GERMANY,19,4,1.910106823300357e-07
CCGT,GERMANY,19,5,3.793024189744357e-09
CCGT,GERMANY,19,6,1.625920988462774e-08
CCGT,GERMANY,19,7,1.96782723286117e-07
CCGT,GERMANY,19,8,2.013292667865105e-07
CCGT,GERMANY,19,9,1.886069431105323e-07
CCGT,GERMANY,19,10,3.233632017613893e-09
CCGT,GERMANY,19,11,1.952162585083659e-07
CCGT,GERMANY,19,12,4.060550959391263e-09
CCGT,GERMANY,20,1,3.115495453763209e-09
CCGT,GERMANY,20,2,1.820225592442273e-07
CCGT,GERMANY,20,3,1.675744547097053e-07
CCGT,GERMANY,20,4,1.875014937811536e-07
CCGT,GERMANY,20,5,3.793016438906356e-09
CCGT,GERMANY,20,6,1.303212453212019e-07
CCGT,GERMANY,20,7,1.967827672034709e-07
CCGT,GERMANY,20,8,2.013290949980684e-07
CCGT,GERMANY,20,9,1.886070976372592e-07
CCGT,GERMANY,20,10,3.233630068616113e-09
CCGT,GERMANY,20,11,1.952161538574424e-07
CCGT,GERMANY,20,12,4.103141962207348e-09
CCGT,GERMANY,21,1,3.115490786040109e-09
CCGT,GERMANY,21,2,1.820228723275802e-07
CCGT,GERMANY,21,3,1.675747562476314e-07
CCGT,GERMANY,21,4,1.875164240512076e-07
CCGT,GERMANY,21,5,2.347062021371087e-09
CCGT,GERMANY,21,6,1.370420779373644e-07
CCGT,GERMANY,21,7,1.967828119817784e-07
CCGT,GERMANY,21,8,2.013289183654064e-07
CCGT,GERMANY,21,9,1.886072523250805e-07
CCGT,GERMANY,21,10,3.233628093228754e-09
CCGT,GERMANY,21,11,1.952160502573074e-07
CCGT,GERMANY,21,12,4.147000219953569e-09
CCGT,GERMANY,22,1,3.115486130856723e-09
CCGT,GERMANY,22,2,1.820232065351951e-07
CCGT,GERMANY,22,3,6.751293316057214e-08
CCGT,GERMANY,22,4,1.875313899068362e-07
CCGT,GERMANY,22,5,2.347061669424964e-09
CCGT,GERMANY,22,6,1.431075881212851e-07
CCGT,GERMANY,22,7,1.967828568142124e-07
CCGT,GERMANY,22,8,2.013287355838485e-07
CCGT,GERMANY,22,9,1.886074071597656e-07
CCGT,GERMANY,22,10,3.233626065870924e-09
CCGT,GERMANY,22,11,1.952159450836127e-07
CCGT,GERMANY,22,12,4.192181362124694e-09
CCGT,GERMANY,23,1,3.115481352406998e-09
CCGT,GERMANY,23,2,1.820235195080959e-07
CCGT,GERMANY,23,3,7.102725568820206e-08
CCGT,GERMANY,23,4,1.910548497731328e-07
CCGT,GERMANY,23,5,2.347061445056782e-09
CCGT,GERMANY,23,6,1.789397361497158e-07
CCGT,GERMANY,23,7,1.967829006501139e-07
CCGT,GERMANY,23,8,2.013285471457974e-07
CCGT,GERMANY,23,9,1.886075621543458e-07
CCGT,GERMANY,23,10,3.233623954235864e-09
CCGT,GERMANY,23,11,1.952158329857388e-07
CCGT,GERMANY,23,12,4.2387435919748e-09
CCGT,GERMANY,24,1,3.115476274821515e-09
CCGT,GERMANY,24,2,1.358689917793683e-08
CCGT,GERMANY,24,3,4.563037175863443e-08
CCGT,GERMANY,24,4,1.924777353595531e-07
CCGT,GERMANY,24,5,2.347061189679657e-09
CCGT,GERMANY,24,6,1.789399820870054e-07
CCGT,GERMANY,24,7,1.967829459464716e-07
CCGT,GERMANY,24,8,2.013283506279786e-07
CCGT,GERMANY,24,9,1.88607717357359e-07
CCGT,GERMANY,24,10,3.233621755002949e-09
CCGT,GERMANY,24,11,1.952157073045059e-07
CCGT,GERMANY,24,12,4.286748864196167e-09
CCGT_AMMONIA,GERMANY,1,1,2.028830912604072e-09
CCGT_AMMONIA,GERMANY,1,2,1.003628521669511e-08
CCGT_AMMONIA,GERMANY,1,3,1.304251837555289e-08
CCGT_AMMONIA,GERMANY,1,4,6.070748164364842e-09
CCGT_AMMONIA,GERMANY,1,5,2.053063026403005e-09
CCGT_AMMONIA,GERMANY,1,6,1.077150748424586e-08
CCGT_AMMONIA,GERMANY,1,7,5.684773617159506e-09
CCGT_AMMONIA,GERMANY,1,8,4.039636363344787e-09
CCGT_AMMONIA,GERMANY,1,9,8.281201811988793e-09
CCGT_AMMONIA,GERMANY,1,10,2.102213709645836e-09
CCGT_AMMONIA,GERMANY,1,11,6.210848361914728e-09
CCGT_AMMONIA,GERMANY,1,12,1.194055566637426e-09
CCGT_AMMONIA,GERMANY,2,1,2.028830912494722e-09
CCGT_AMMONIA,GERMANY,2,2,1.003628540893378e-08
CCGT_AMMONIA,GERMANY,2,3,1.304251840428278e-08
CCGT_AMMONIA,GERMANY,2,4,6.070748730733872e-09
CCGT_AMMONIA,GERMANY,2,5,2.058705400575608e-09
CCGT_AMMONIA,GERMANY,2,6,1.077150746848493e-08
CCGT_AMMONIA,GERMANY,2,7,5.684773598828135e-09
CCGT_AMMONIA,GERMANY,2,8,4.039636241645836e-09
CCGT_AMMONIA,GERMANY,2,9,8.28120183160607e-09
CCGT_AMMONIA,GERMANY,2,10,2.102213709616891e-09
CCGT_AMMONIA,GERMANY,2,11,6.210848364438523e-09
CCGT_AMMONIA,GERMANY,2,12,1.194055542295551e-09
CCGT_AMMONIA,GERMANY,3,1,2.028830912433696e-09
CCGT_AMMONIA,GERMANY,3,2,1.003628551932913e-08
CCGT_AMMONIA,GERMANY,3,3,1.304251842080032e-08
CCGT_AMMONIA,GERMANY,3,4,6.070748781681888e-09
CCGT_AMMONIA,GERMANY,3,5,2.064426015444836e-09
CCGT_AMMONIA,GERMANY,3,6,1.077150744761016e-08
CCGT_AMMONIA,GERMANY,3,7,5.684773586114845e-09
CCGT_AMMONIA,GERMANY,3,8,4.03963572782977e-09
CCGT_AMMONIA,GERMANY,3,9,8.281201845765119e-09
CCGT_AMMONIA,GERMANY,3,10,2.102213709499147e-09
CCGT_AMMONIA,GERMANY,3,11,6.210848365077718e-09
CCGT_AMMONIA,GERMANY,3,12,1.194055538769068e-09
CCGT_AMMONIA,GERMANY,4,1,2.028830912344351e-09
CCGT_AMMONIA,GERMANY,4,2,1.003628557644033e-08
CCGT_AMMONIA,GERMANY,4,3,1.304251842734411e-08
CCGT_AMMONIA,GERMANY,4,4,6.070748792076749e-09
CCGT_AMMONIA,GERMANY,4,5,2.070226385981323e-09
CCGT_AMMONIA,GERMANY,4,6,1.077150741560651e-08
CCGT_AMMONIA,GERMANY,4,7,5.684773566410506e-09
CCGT_AMMONIA,GERMANY,4,8,4.039635555612471e-09
CCGT_AMMONIA,GERMANY,4,9,8.281201860352892e-09
CCGT_AMMONIA,GERMANY,4,10,2.102213709716432e-09
CCGT_AMMONIA,GERMANY,4,11,6.210848367103139e-09
CCGT_AMMONIA,GERMANY,4,12,1.194055533539737e-09
CCGT_AMMONIA,GERMANY,5,1,2.028830912351981e-09
CCGT_AMMONIA,GERMANY,5,2,1.003628561189875e-08
CCGT_AMMONIA,GERMANY,5,3,1.304251843619833e-08
CCGT_AMMONIA,GERMANY,5,4,6.070748803822221e-09
CCGT_AMMONIA,GERMANY,5,5,2.216852310252398e-09
CCGT_AMMONIA,GERMANY,5,6,1.077150735091293e-08
CCGT_AMMONIA,GERMANY,5,7,5.684773557550499e-09
CCGT_AMMONIA,GERMANY,5,8,4.039636088174103e-09
CCGT_AMMONIA,GERMANY,5,9,8.281201863842046e-09
CCGT_AMMONIA,GERMANY,5,10,2.1022137101209e-09
CCGT_AMMONIA,GERMANY,5,11,6.210848368884334e-09
CCGT_AMMONIA,GERMANY,5,12,1.194055538898585e-09
CCGT_AMMONIA,GERMANY,6,1,2.028830912430652e-09
CCGT_AMMONIA,GERMANY,6,2,1.003628564914358e-08
CCGT_AMMONIA,GERMANY,6,3,1.304251844085624e-08
CCGT_AMMONIA,GERMANY,6,4,6.070748811965139e-09
CCGT_AMMONIA,GERMANY,6,5,2.30661561965039e-09
CCGT_AMMONIA,GERMANY,6,6,1.077150725101887e-08
CCGT_AMMONIA,GERMANY,6,7,5.684773541154816e-09
CCGT_AMMONIA,GERMANY,6,8,4.039636196360562e-09
CCGT_AMMONIA,GERMANY,6,9,8.281201857669823e-09
CCGT_AMMONIA,GERMANY,6,10,2.102213710240633e-09
CCGT_AMMONIA,GERMANY,6,11,6.210848370312097e-09
CCGT_AMMONIA,GERMANY,6,12,1.194055540788954e-09
CCGT_AMMONIA,GERMANY,7,1,2.028830912500774e-09
CCGT_AMMONIA,GERMANY,7,2,1.003628567813158e-08
CCGT_AMMONIA,GERMANY,7,3,1.304251844314894e-08
CCGT_AMMONIA,GERMANY,7,4,6.07074879412324e-09
CCGT_AMMONIA,GERMANY,7,5,2.088120412095193e-09
CCGT_AMMONIA,GERMANY,7,6,1.077150701218708e-08
CCGT_AMMONIA,GERMANY,7,7,5.684773493969334e-09
CCGT_AMMONIA,GERMANY,7,8,4.039635749884351e-09
CCGT_AMMONIA,GERMANY,7,9,8.281201820484143e-09
CCGT_AMMONIA,GERMANY,7,10,2.102213710528358e-09
CCGT_AMMONIA,GERMANY,7,11,6.2108483709866e-09
