st,n,h,td,val
AMMONIA,GERMANY,1,1,1.00270441970115e-08
AMMONIA,GERMANY,1,2,1.5925306230186e-08
AMMONIA,GERMANY,1,3,2.707301805298664e-08
AMMONIA,GERMANY,1,4,7.735148871508636e-09
AMMONIA,GERMANY,1,5,7.520284132020694e-09
AMMONIA,GERMANY,1,6,1.804868100594268e-08
AMMONIA,GERMANY,1,7,7.124480687504382e-09
AMMONIA,GERMANY,1,8,4.749653834556964e-09
AMMONIA,GERMANY,1,9,1.177088133704052e-08
AMMONIA,GERMANY,1,10,1.041270097708476e-08
AMMONIA,GERMANY,1,11,7.962653593292874e-09
AMMONIA,GERMANY,1,12,5.760217229362622e-09
AMMONIA,GERMANY,2,1,1.002704419643382e-08
AMMONIA,GERMANY,2,2,1.592530622857432e-08
AMMONIA,GERMANY,2,3,2.70730180549856e-08
AMMONIA,GERMANY,2,4,7.73514887231879e-09
AMMONIA,GERMANY,2,5,7.520284132792957e-09
AMMONIA,GERMANY,2,6,1.804868100757528e-08
AMMONIA,GERMANY,2,7,7.124480687405597e-09
AMMONIA,GERMANY,2,8,4.749653834709298e-09
AMMONIA,GERMANY,2,9,1.17708813373381e-08
AMMONIA,GERMANY,2,10,1.041270097671947e-08
AMMONIA,GERMANY,2,11,7.962653592476328e-09
AMMONIA,GERMANY,2,12,5.760217228802419e-09
AMMONIA,GERMANY,3,1,1.002704419587642e-08
AMMONIA,GERMANY,3,2,1.592530622701631e-08
AMMONIA,GERMANY,3,3,2.707301805696718e-08
AMMONIA,GERMANY,3,4,7.735148873149002e-09
AMMONIA,GERMANY,3,5,7.520284133575198e-09
AMMONIA,GERMANY,3,6,1.80486810093876e-08
AMMONIA,GERMANY,3,7,7.124480687327789e-09
AMMONIA,GERMANY,3,8,4.749653834869906e-09
AMMONIA,GERMANY,3,9,1.177088133770419e-08
AMMONIA,GERMANY,3,10,1.041270097632895e-08
AMMONIA,GERMANY,3,11,7.962653591697858e-09
AMMONIA,GERMANY,3,12,5.760217228244542e-09
AMMONIA,GERMANY,4,1,1.002704419534058e-08
AMMONIA,GERMANY,4,2,1.592530622553596e-08
AMMONIA,GERMANY,4,3,2.707301805901107e-08
AMMONIA,GERMANY,4,4,7.735148874014186e-09
AMMONIA,GERMANY,4,5,7.520284134418082e-09
AMMONIA,GERMANY,4,6,1.804868101141361e-08
AMMONIA,GERMANY,4,7,7.12448068727256e-09
AMMONIA,GERMANY,4,8,4.749653835039098e-09
AMMONIA,GERMANY,4,9,1.177088133817888e-08
AMMONIA,GERMANY,4,10,1.041270097605152e-08
AMMONIA,GERMANY,4,11,7.962653590958048e-09
AMMONIA,GERMANY,4,12,5.760217227688488e-09
AMMONIA,GERMANY,5,1,1.002704419481436e-08
AMMONIA,GERMANY,5,2,1.592530622416602e-08
AMMONIA,GERMANY,5,3,2.707301806107804e-08
AMMONIA,GERMANY,5,4,7.735148874905503e-09
AMMONIA,GERMANY,5,5,7.520284135276411e-09
AMMONIA,GERMANY,5,6,1.804868101378486e-08
AMMONIA,GERMANY,5,7,7.124480687251457e-09
AMMONIA,GERMANY,5,8,4.749653835213679e-09
AMMONIA,GERMANY,5,9,1.177088133881858e-08
AMMONIA,GERMANY,5,10,1.041270097573736e-08
AMMONIA,GERMANY,5,11,7.962653590263163e-09
AMMONIA,GERMANY,5,12,5.760217227123235e-09
AMMONIA,GERMANY,6,1,1.002704419429651e-08
AMMONIA,GERMANY,6,2,1.592530622290459e-08
AMMONIA,GERMANY,6,3,2.707301806330671e-08
AMMONIA,GERMANY,6,4,7.73514887584154e-09
AMMONIA,GERMANY,6,5,7.520284136130465e-09
AMMONIA,GERMANY,6,6,1.804868101640568e-08
AMMONIA,GERMANY,6,7,7.12448068727741e-09
AMMONIA,GERMANY,6,8,4.749653835402802e-09
AMMONIA,GERMANY,6,9,1.177088133972245e-08
AMMONIA,GERMANY,6,10,1.041270097545634e-08
AMMONIA,GERMANY,6,11,7.962653589612476e-09
AMMONIA,GERMANY,6,12,5.760217226628131e-09
AMMONIA,GERMANY,7,1,1.002704419379154e-08
AMMONIA,GERMANY,7,2,1.592530622189247e-08
AMMONIA,GERMANY,7,3,2.707301806570407e-08
AMMONIA,GERMANY,7,4,7.735148876826693e-09
AMMONIA,GERMANY,7,5,7.520284136871745e-09
AMMONIA,GERMANY,7,6,1.804868101963404e-08
AMMONIA,GERMANY,7,7,7.124480687376765e-09
AMMONIA,GERMANY,7,8,4.749653835572619e-09
AMMONIA,GERMANY,7,9,1.177088134115599e-08
AMMONIA,GERMANY,7,10,1.041270097520237e-08
AMMONIA,GERMANY,7,11,7.96265358902398e-09
AMMONIA,GERMANY,7,12,5.760217226091328e-09
AMMONIA,GERMANY,8,1,1.002704419329881e-08
AMMONIA,GERMANY,8,2,1.592530622123968e-08
AMMONIA,GERMANY,8,3,2.70730180685056e-08
AMMONIA,GERMANY,8,4,7.735148877689555e-09
AMMONIA,GERMANY,8,5,7.520284137512108e-09
AMMONIA,GERMANY,8,6,1.804868101971498e-08
AMMONIA,GERMANY,8,7,7.124480687460297e-09
AMMONIA,GERMANY,8,8,4.749653835440383e-09
AMMONIA,GERMANY,8,9,1.177088134235648e-08
AMMONIA,GERMANY,8,10,1.041270097505046e-08
AMMONIA,GERMANY,8,11,7.962653588528936e-09
AMMONIA,GERMANY,8,12,5.76021722556182e-09
AMMONIA,GERMANY,9,1,1.002704419282116e-08
AMMONIA,GERMANY,9,2,1.592530622137922e-08
AMMONIA,GERMANY,9,3,2.707301807310494e-08
AMMONIA,GERMANY,9,4,7.73514887861822e-09
AMMONIA,GERMANY,9,5,7.520284138281353e-09
AMMONIA,GERMANY,9,6,1.80486810134077e-08
AMMONIA,GERMANY,9,7,7.124480687336921e-09
AMMONIA,GERMANY,9,8,4.749653835426721e-09
AMMONIA,GERMANY,9,9,1.177088134324063e-08
AMMONIA,GERMANY,9,10,1.041270097484948e-08
AMMONIA,GERMANY,9,11,7.962653588234076e-09
AMMONIA,GERMANY,9,12,5.760217225043965e-09
AMMONIA,GERMANY,10,1,1.002704419241048e-08
AMMONIA,GERMANY,10,2,1.592530622219632e-08
AMMONIA,GERMANY,10,3,2.707301807634379e-08
AMMONIA,GERMANY,10,4,7.73514887947385e-09
AMMONIA,GERMANY,10,5,7.52028413906693e-09
AMMONIA,GERMANY,10,6,1.804868101581526e-08
AMMONIA,GERMANY,10,7,7.124480687294424e-09
AMMONIA,GERMANY,10,8,4.749653835575799e-09
AMMONIA,GERMANY,10,9,1.17708813435269e-08
AMMONIA,GERMANY,10,10,1.041270097457082e-08
AMMONIA,GERMANY,10,11,7.962653588010274e-09
AMMONIA,GERMANY,10,12,5.760217224499137e-09
AMMONIA,GERMANY,11,1,1.002704419196474e-08
AMMONIA,GERMANY,11,2,1.592530622233869e-08
AMMONIA,GERMANY,11,3,2.707301807779302e-08
AMMONIA,GERMANY,11,4,7.735148880039462e-09
AMMONIA,GERMANY,11,5,7.520284139863306e-09
AMMONIA,GERMANY,11,6,1.804868101783784e-08
AMMONIA,GERMANY,11,7,7.124480687243668e-09
AMMONIA,GERMANY,11,8,4.749653835729367e-09
AMMONIA,GERMANY,11,9,1.177088134385136e-08
AMMONIA,GERMANY,11,10,1.041270097434703e-08
AMMONIA,GERMANY,11,11,7.962653587627243e-09
AMMONIA,GERMANY,11,12,5.760217223836466e-09
AMMONIA,GERMANY,12,1,1.002704419151651e-08
AMMONIA,GERMANY,12,2,1.592530622152843e-08
AMMONIA,GERMANY,12,3,2.707301807890802e-08
AMMONIA,GERMANY,12,4,7.73514888087281e-09
AMMONIA,GERMANY,12,5,7.520284140541627e-09
AMMONIA,GERMANY,12,6,1.804868101966871e-08
AMMONIA,GERMANY,12,7,7.12448068682088e-09
AMMONIA,GERMANY,12,8,4.749653835883762e-09
AMMONIA,GERMANY,12,9,1.177088134423914e-08
AMMONIA,GERMANY,12,10,1.041270097407841e-08
AMMONIA,GERMANY,12,11,7.96265358680132e-09
AMMONIA,GERMANY,12,12,5.760217223276042e-09
AMMONIA,GERMANY,13,1,1.002704419104988e-08
AMMONIA,GERMANY,13,2,1.592530622000543e-08
AMMONIA,GERMANY,13,3,2.707301807964902e-08
AMMONIA,GERMANY,13,4,7.735148881561316e-09
AMMONIA,GERMANY,13,5,7.520284141327045e-09
AMMONIA,GERMANY,13,6,1.804868102140698e-08
AMMONIA,GERMANY,13,7,7.124480686758934e-09
AMMONIA,GERMANY,13,8,4.749653836038752e-09
AMMONIA,GERMANY,13,9,1.177088134458126e-08
AMMONIA,GERMANY,13,10,1.041270097381631e-08
AMMONIA,GERMANY,13,11,7.962653586061813e-09
AMMONIA,GERMANY,13,12,5.760217222715385e-09
AMMONIA,GERMANY,14,1,1.00270441905393e-08
AMMONIA,GERMANY,14,2,1.592530621852398e-08
AMMONIA,GERMANY,14,3,2.707301808024616e-08
AMMONIA,GERMANY,14,4,7.735148882414232e-09
AMMONIA,GERMANY,14,5,7.520284142144604e-09
AMMONIA,GERMANY,14,6,1.804868102300581e-08
AMMONIA,GERMANY,14,7,7.12448068668061e-09
AMMONIA,GERMANY,14,8,4.749653836147444e-09
AMMONIA,GERMANY,14,9,1.177088134488456e-08
AMMONIA,GERMANY,14,10,1.041270097353246e-08
AMMONIA,GERMANY,14,11,7.962653585220888e-09
AMMONIA,GERMANY,14,12,5.76021722237232e-09
AMMONIA,GERMANY,15,1,1.00270441899989e-08
AMMONIA,GERMANY,15,2,1.592530621691361e-08
AMMONIA,GERMANY,15,3,2.707301808065698e-08
AMMONIA,GERMANY,15,4,7.735148883263978e-09
AMMONIA,GERMANY,15,5,7.520284142978442e-09
AMMONIA,GERMANY,15,6,1.804868102455883e-08
AMMONIA,GERMANY,15,7,7.12448068658694e-09
AMMONIA,GERMANY,15,8,4.749653836358917e-09
AMMONIA,GERMANY,15,9,1.177088134502785e-08
AMMONIA,GERMANY,15,10,1.041270097315726e-08
AMMONIA,GERMANY,15,11,7.962653584277916e-09
AMMONIA,GERMANY,15,12,5.760217221797992e-09
AMMONIA,GERMANY,16,1,1.002704418944042e-08
AMMONIA,GERMANY,16,2,1.592530621483771e-08
AMMONIA,GERMANY,16,3,2.707301808094323e-08
AMMONIA,GERMANY,16,4,7.735148884104711e-09
AMMONIA,GERMANY,16,5,7.520284143826653e-09
AMMONIA,GERMANY,16,6,1.804868102594766e-08
AMMONIA,GERMANY,16,7,7.12448068647527e-09
AMMONIA,GERMANY,16,8,4.74965383649528e-09
AMMONIA,GERMANY,16,9,1.17708813457431e-08
AMMONIA,GERMANY,16,10,1.041270097283605e-08
AMMONIA,GERMANY,16,11,7.962653583463824e-09
AMMONIA,GERMANY,16,12,5.760217221262542e-09
AMMONIA,GERMANY,17,1,1.00270441888594e-08
AMMONIA,GERMANY,17,2,1.592530621201492e-08
AMMONIA,GERMANY,17,3,2.707301808118682e-08
AMMONIA,GERMANY,17,4,7.735148884918842e-09
AMMONIA,GERMANY,17,5,7.52028414482688e-09
AMMONIA,GERMANY,17,6,1.804868102737127e-08
AMMONIA,GERMANY,17,7,7.12448068651428e-09
AMMONIA,GERMANY,17,8,4.749653836626242e-09
AMMONIA,GERMANY,17,9,1.177088134587965e-08
AMMONIA,GERMANY,17,10,1.041270097254584e-08
AMMONIA,GERMANY,17,11,7.962653582333975e-09
AMMONIA,GERMANY,17,12,5.76021722067437e-09
AMMONIA,GERMANY,18,1,1.0027044188322e-08
AMMONIA,GERMANY,18,2,1.592530620944519e-08
AMMONIA,GERMANY,18,3,2.707301807961001e-08
AMMONIA,GERMANY,18,4,7.735148885688484e-09
AMMONIA,GERMANY,18,5,7.520284145618008e-09
AMMONIA,GERMANY,18,6,1.804868103099619e-08
AMMONIA,GERMANY,18,7,7.124480686550292e-09
AMMONIA,GERMANY,18,8,4.749653836914412e-09
AMMONIA,GERMANY,18,9,1.177088134584708e-08
AMMONIA,GERMANY,18,10,1.041270097204792e-08
AMMONIA,GERMANY,18,11,7.962653581362706e-09
AMMONIA,GERMANY,18,12,5.760217220090685e-09
AMMONIA,GERMANY,19,1,1.002704418779353e-08
AMMONIA,GERMANY,19,2,1.592530620743647e-08
AMMONIA,GERMANY,19,3,2.707301807995265e-08
AMMONIA,GERMANY,19,4,7.735148886604054e-09
AMMONIA,GERMANY,19,5,7.52028414659076e-09
AMMONIA,GERMANY,19,6,1.80486810322618e-08
AMMONIA,GERMANY,19,7,7.124480686348288e-09
AMMONIA,GERMANY,19,8,4.749653837318033e-09
AMMONIA,GERMANY,19,9,1.177088134584899e-08
AMMONIA,GERMANY,19,10,1.041270097168451e-08
AMMONIA,GERMANY,19,11,7.962653580403117e-09
AMMONIA,GERMANY,19,12,5.760217219517287e-09
AMMONIA,GERMANY,20,1,1.002704418726586e-08
AMMONIA,GERMANY,20,2,1.592530620553748e-08
AMMONIA,GERMANY,20,3,2.707301808044356e-08
AMMONIA,GERMANY,20,4,7.73514888720738e-09
AMMONIA,GERMANY,20,5,7.520284147350833e-09
AMMONIA,GERMANY,20,6,1.804868103913652e-08
AMMONIA,GERMANY,20,7,7.12448068616973e-09
AMMONIA,GERMANY,20,8,4.749653837426334e-09
AMMONIA,GERMANY,20,9,1.177088134568287e-08
AMMONIA,GERMANY,20,10,1.041270097135782e-08
AMMONIA,GERMANY,20,11,7.962653579447055e-09
AMMONIA,GERMANY,20,12,5.760217218947313e-09
AMMONIA,GERMANY,21,1,1.002704418673783e-08
AMMONIA,GERMANY,21,2,1.592530620363032e-08
AMMONIA,GERMANY,21,3,2.70730180810679e-08
AMMONIA,GERMANY,21,4,7.735148887953172e-09
AMMONIA,GERMANY,21,5,7.520284147968842e-09
AMMONIA,GERMANY,21,6,1.80486810406258e-08
