p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.519150036145356
AMMONIA,GERMANY,1,2,0.9565018921748014
AMMONIA,GERMANY,1,3,0.5626481505639819
AMMONIA,GERMANY,1,4,1.969268620592689
AMMONIA,GERMANY,1,5,2.025533494651781
AMMONIA,GERMANY,1,6,0.8439722716347817
AMMONIA,GERMANY,1,7,2.138063252386007
AMMONIA,GERMANY,1,8,3.20709489115139
AMMONIA,GERMANY,1,9,1.294090925132059
AMMONIA,GERMANY,1,10,1.46288529195054
AMMONIA,GERMANY,1,11,1.913003831615743
AMMONIA,GERMANY,1,12,2.644446424478621
AMMONIA,GERMANY,2,1,1.519150036114583
AMMONIA,GERMANY,2,2,0.9565018921413737
AMMONIA,GERMANY,2,3,0.5626481505657396
AMMONIA,GERMANY,2,4,1.969268620681303
AMMONIA,GERMANY,2,5,2.025533494741487
AMMONIA,GERMANY,2,6,0.8439722716706237
AMMONIA,GERMANY,2,7,2.138063252374051
AMMONIA,GERMANY,2,8,3.207094891193039
AMMONIA,GERMANY,2,9,1.294090925148943
AMMONIA,GERMANY,2,10,1.462885291933047
AMMONIA,GERMANY,2,11,1.913003831538207
AMMONIA,GERMANY,2,12,2.644446424375935
AMMONIA,GERMANY,3,1,1.519150036084005
AMMONIA,GERMANY,3,2,0.9565018921077919
AMMONIA,GERMANY,3,3,0.562648150567504
AMMONIA,GERMANY,3,4,1.969268620769833
AMMONIA,GERMANY,3,5,2.025533494831347
AMMONIA,GERMANY,3,6,0.8439722717067678
AMMONIA,GERMANY,3,7,2.13806325236179
AMMONIA,GERMANY,3,8,3.207094891234728
AMMONIA,GERMANY,3,9,1.294090925165731
AMMONIA,GERMANY,3,10,1.462885291915748
AMMONIA,GERMANY,3,11,1.91300383146051
AMMONIA,GERMANY,3,12,2.644446424273451
AMMONIA,GERMANY,4,1,1.519150036053622
AMMONIA,GERMANY,4,2,0.956501892074344
AMMONIA,GERMANY,4,3,0.5626481505692995
AMMONIA,GERMANY,4,4,1.969268620858198
AMMONIA,GERMANY,4,5,2.025533494921319
AMMONIA,GERMANY,4,6,0.8439722717426165
AMMONIA,GERMANY,4,7,2.138063252349547
AMMONIA,GERMANY,4,8,3.207094891275927
AMMONIA,GERMANY,4,9,1.294090925182411
AMMONIA,GERMANY,4,10,1.46288529189864
AMMONIA,GERMANY,4,11,1.913003831382605
AMMONIA,GERMANY,4,12,2.644446424171155
AMMONIA,GERMANY,5,1,1.519150036023433
AMMONIA,GERMANY,5,2,0.956501892040961
AMMONIA,GERMANY,5,3,0.5626481505710631
AMMONIA,GERMANY,5,4,1.96926862094635
AMMONIA,GERMANY,5,5,2.025533495017074
AMMONIA,GERMANY,5,6,0.8439722717784338
AMMONIA,GERMANY,5,7,2.138063252336805
AMMONIA,GERMANY,5,8,3.207094891316652
AMMONIA,GERMANY,5,9,1.294090925198971
AMMONIA,GERMANY,5,10,1.462885291881724
AMMONIA,GERMANY,5,11,1.91300383130453
AMMONIA,GERMANY,5,12,2.644446424069051
AMMONIA,GERMANY,6,1,1.519150035993438
AMMONIA,GERMANY,6,2,0.9565018920075512
AMMONIA,GERMANY,6,3,0.5626481505727514
AMMONIA,GERMANY,6,4,1.969268621034399
AMMONIA,GERMANY,6,5,2.02553349511069
AMMONIA,GERMANY,6,6,0.8439722718141656
AMMONIA,GERMANY,6,7,2.138063252323945
AMMONIA,GERMANY,6,8,3.207094891357077
AMMONIA,GERMANY,6,9,1.29409092521554
AMMONIA,GERMANY,6,10,1.462885291865004
AMMONIA,GERMANY,6,11,1.913003831226247
AMMONIA,GERMANY,6,12,2.644446423967135
AMMONIA,GERMANY,7,1,1.519150035963638
AMMONIA,GERMANY,7,2,0.9565018919741474
AMMONIA,GERMANY,7,3,0.5626481505743995
AMMONIA,GERMANY,7,4,1.969268621122665
AMMONIA,GERMANY,7,5,2.025533495192312
AMMONIA,GERMANY,7,6,0.8439722718501387
AMMONIA,GERMANY,7,7,2.138063252311702
AMMONIA,GERMANY,7,8,3.207094891398009
AMMONIA,GERMANY,7,9,1.294090925232146
AMMONIA,GERMANY,7,10,1.462885291848476
AMMONIA,GERMANY,7,11,1.913003831147771
AMMONIA,GERMANY,7,12,2.644446423865406
AMMONIA,GERMANY,8,1,1.519150035934032
AMMONIA,GERMANY,8,2,0.9565018919405688
AMMONIA,GERMANY,8,3,0.5626481505756882
AMMONIA,GERMANY,8,4,1.969268621210736
AMMONIA,GERMANY,8,5,2.025533495282913
AMMONIA,GERMANY,8,6,0.8439722718268151
AMMONIA,GERMANY,8,7,2.138063252300445
AMMONIA,GERMANY,8,8,3.207094891345548
AMMONIA,GERMANY,8,9,1.294090925248806
AMMONIA,GERMANY,8,10,1.462885291832148
AMMONIA,GERMANY,8,11,1.91300383106908
AMMONIA,GERMANY,8,12,2.644446423763867
AMMONIA,GERMANY,9,1,1.519150035904622
