j,n,h,td,val
BATT_LI,GERMANY,1,1,5.568139966220477e-08
BATT_LI,GERMANY,1,2,5.516857808343668e-08
BATT_LI,GERMANY,1,3,5.540152259924087e-08
BATT_LI,GERMANY,1,4,5.423284755670598e-08
BATT_LI,GERMANY,1,5,5.672169053275226e-08
BATT_LI,GERMANY,1,6,5.201419595105905e-08
BATT_LI,GERMANY,1,7,5.405394944179715e-08
BATT_LI,GERMANY,1,8,4.927270200980639e-08
BATT_LI,GERMANY,1,9,5.501209871778202e-08
BATT_LI,GERMANY,1,10,5.568139964579785e-08
BATT_LI,GERMANY,1,11,5.469869450968085e-08
BATT_LI,GERMANY,1,12,5.625044200961515e-08
BATT_LI,GERMANY,2,1,5.763016481307765e-08
BATT_LI,GERMANY,2,2,5.682344673070637e-08
BATT_LI,GERMANY,2,3,5.720019073857669e-08
BATT_LI,GERMANY,2,4,5.51329979038523e-08
BATT_LI,GERMANY,2,5,5.912175219813622e-08
BATT_LI,GERMANY,2,6,5.020227498642572e-08
BATT_LI,GERMANY,2,7,5.479883036182493e-08
BATT_LI,GERMANY,2,8,4.513097327942316e-08
BATT_LI,GERMANY,2,9,5.658564862033829e-08
BATT_LI,GERMANY,2,10,5.763016478903319e-08
BATT_LI,GERMANY,2,11,5.607359587161958e-08
BATT_LI,GERMANY,2,12,5.884035257226093e-08
BATT_LI,GERMANY,3,1,5.903343485194323e-08
BATT_LI,GERMANY,3,2,5.807049859557268e-08
BATT_LI,GERMANY,3,3,5.853536266558076e-08
BATT_LI,GERMANY,3,4,5.572429908630895e-08
BATT_LI,GERMANY,3,5,6.03669583051193e-08
BATT_LI,GERMANY,3,6,4.737419309034744e-08
BATT_LI,GERMANY,3,7,5.524825084929021e-08
BATT_LI,GERMANY,3,8,4.034482862660747e-08
BATT_LI,GERMANY,3,9,5.78043174051431e-08
BATT_LI,GERMANY,3,10,5.903343485471314e-08
BATT_LI,GERMANY,3,11,5.717320379689236e-08
BATT_LI,GERMANY,3,12,6.102319154136182e-08
BATT_LI,GERMANY,4,1,6.004204743142825e-08
BATT_LI,GERMANY,4,2,5.900344038445716e-08
BATT_LI,GERMANY,4,3,5.952500566376974e-08
BATT_LI,GERMANY,4,4,5.603490690252929e-08
BATT_LI,GERMANY,4,5,5.828339242798133e-08
BATT_LI,GERMANY,4,6,4.324899417734816e-08
BATT_LI,GERMANY,4,7,5.542203438107305e-08
BATT_LI,GERMANY,4,8,3.458749491023908e-08
BATT_LI,GERMANY,4,9,5.874685381267765e-08
BATT_LI,GERMANY,4,10,6.004204744079273e-08
BATT_LI,GERMANY,4,11,5.805080430884184e-08
BATT_LI,GERMANY,4,12,6.303209179106712e-08
BATT_LI,GERMANY,5,1,6.076529915703348e-08
BATT_LI,GERMANY,5,2,5.96919245781935e-08
BATT_LI,GERMANY,5,3,6.025654279766987e-08
BATT_LI,GERMANY,5,4,5.607931613837275e-08
BATT_LI,GERMANY,5,5,5.584280770356634e-08
BATT_LI,GERMANY,5,6,3.737468889460317e-08
BATT_LI,GERMANY,5,7,5.532760095804237e-08
BATT_LI,GERMANY,5,8,2.726996715680736e-08
BATT_LI,GERMANY,5,9,5.947347669517916e-08
BATT_LI,GERMANY,5,10,6.076529914580055e-08
BATT_LI,GERMANY,5,11,5.874816391562581e-08
BATT_LI,GERMANY,5,12,6.508272176325437e-08
BATT_LI,GERMANY,6,1,6.128202037222471e-08
BATT_LI,GERMANY,6,2,6.018718727964748e-08
BATT_LI,GERMANY,6,3,6.079465675932317e-08
BATT_LI,GERMANY,6,4,5.585931052130289e-08
BATT_LI,GERMANY,6,5,4.864702453214644e-08
BATT_LI,GERMANY,6,6,2.900672025628587e-08
BATT_LI,GERMANY,6,7,5.496042685444165e-08
BATT_LI,GERMANY,6,8,1.710966364386224e-08
BATT_LI,GERMANY,6,9,6.00303091275827e-08
BATT_LI,GERMANY,6,10,6.12820203517469e-08
BATT_LI,GERMANY,6,11,5.929808417795209e-08
BATT_LI,GERMANY,6,12,6.739494540253003e-08
BATT_LI,GERMANY,7,1,6.164876500338601e-08
BATT_LI,GERMANY,7,2,6.052602732098521e-08
BATT_LI,GERMANY,7,3,6.11869885922679e-08
BATT_LI,GERMANY,7,4,5.536402360216157e-08
BATT_LI,GERMANY,7,5,4.392655513992576e-08
BATT_LI,GERMANY,7,6,1.686777798560079e-08
BATT_LI,GERMANY,7,7,5.430367951737747e-08
BATT_LI,GERMANY,7,8,8.420663499802211e-10
BATT_LI,GERMANY,7,9,6.045256782233133e-08
BATT_LI,GERMANY,7,10,6.164876495775851e-08
BATT_LI,GERMANY,7,11,5.972623621808036e-08
BATT_LI,GERMANY,7,12,7.021477019564268e-08
