p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.524578830236465
AMMONIA,GERMANY,1,2,0.9599200171310422
AMMONIA,GERMANY,1,3,0.5646588182935048
AMMONIA,GERMANY,1,4,1.976305944722607
AMMONIA,GERMANY,1,5,2.032771870283249
AMMONIA,GERMANY,1,6,0.8469882664643805
AMMONIA,GERMANY,1,7,2.145703724533385
AMMONIA,GERMANY,1,8,3.21855559740342
AMMONIA,GERMANY,1,9,1.298715419801183
AMMONIA,GERMANY,1,10,1.468113004739265
AMMONIA,GERMANY,1,11,1.919840071495439
AMMONIA,GERMANY,1,12,2.65389653077576
AMMONIA,GERMANY,2,1,1.524578830215081
AMMONIA,GERMANY,2,2,0.9599200171042634
AMMONIA,GERMANY,2,3,0.564658818297186
AMMONIA,GERMANY,2,4,1.976305944790965
AMMONIA,GERMANY,2,5,2.032771870348774
AMMONIA,GERMANY,2,6,0.846988266491428
AMMONIA,GERMANY,2,7,2.145703724521275
AMMONIA,GERMANY,2,8,3.218555597435018
AMMONIA,GERMANY,2,9,1.298715419812427
AMMONIA,GERMANY,2,10,1.468113004728284
AMMONIA,GERMANY,2,11,1.919840071435804
AMMONIA,GERMANY,2,12,2.653896530698065
AMMONIA,GERMANY,3,1,1.524578830193864
AMMONIA,GERMANY,3,2,0.9599200170776684
AMMONIA,GERMANY,3,3,0.5646588183009339
AMMONIA,GERMANY,3,4,1.976305944859933
AMMONIA,GERMANY,3,5,2.032771870414615
AMMONIA,GERMANY,3,6,0.846988266519878
AMMONIA,GERMANY,3,7,2.145703724509329
AMMONIA,GERMANY,3,8,3.218555597466089
AMMONIA,GERMANY,3,9,1.298715419823492
AMMONIA,GERMANY,3,10,1.468113004717468
AMMONIA,GERMANY,3,11,1.919840071376027
AMMONIA,GERMANY,3,12,2.65389653062006
AMMONIA,GERMANY,4,1,1.524578830172813
AMMONIA,GERMANY,4,2,0.9599200170520913
AMMONIA,GERMANY,4,3,0.5646588183042589
AMMONIA,GERMANY,4,4,1.976305944928997
AMMONIA,GERMANY,4,5,2.032771870481172
AMMONIA,GERMANY,4,6,0.8469882665479446
AMMONIA,GERMANY,4,7,2.145703724497062
AMMONIA,GERMANY,4,8,3.21855559749656
AMMONIA,GERMANY,4,9,1.29871541983459
AMMONIA,GERMANY,4,10,1.468113004706812
AMMONIA,GERMANY,4,11,1.919840071316049
AMMONIA,GERMANY,4,12,2.653896530542227
AMMONIA,GERMANY,5,1,1.524578830151927
AMMONIA,GERMANY,5,2,0.9599200170267636
AMMONIA,GERMANY,5,3,0.564658818307694
AMMONIA,GERMANY,5,4,1.976305944997735
AMMONIA,GERMANY,5,5,2.032771870546878
AMMONIA,GERMANY,5,6,0.8469882665763757
AMMONIA,GERMANY,5,7,2.145703724484773
AMMONIA,GERMANY,5,8,3.218555597520911
AMMONIA,GERMANY,5,9,1.298715419845494
AMMONIA,GERMANY,5,10,1.468113004696322
AMMONIA,GERMANY,5,11,1.919840071255915
AMMONIA,GERMANY,5,12,2.653896530464432
