j,n,h,td,val
BATT_LI,GERMANY,1,1,1.417269226373188e-07
BATT_LI,GERMANY,1,2,1.401908738072007e-07
BATT_LI,GERMANY,1,3,1.408548500234595e-07
BATT_LI,GERMANY,1,4,1.377262399813753e-07
BATT_LI,GERMANY,1,5,1.453820224824417e-07
BATT_LI,GERMANY,1,6,1.321307942551167e-07
BATT_LI,GERMANY,1,7,1.370414674321591e-07
BATT_LI,GERMANY,1,8,1.242130461537875e-07
BATT_LI,GERMANY,1,9,1.396147119247654e-07
BATT_LI,GERMANY,1,10,1.417269226949001e-07
BATT_LI,GERMANY,1,11,1.385929696323246e-07
BATT_LI,GERMANY,1,12,1.43222574818533e-07
BATT_LI,GERMANY,2,1,1.484398183857349e-07
BATT_LI,GERMANY,2,2,1.460625248655382e-07
BATT_LI,GERMANY,2,3,1.471013042846103e-07
BATT_LI,GERMANY,2,4,1.417545831331985e-07
BATT_LI,GERMANY,2,5,1.545036590377042e-07
BATT_LI,GERMANY,2,6,1.290918073384917e-07
BATT_LI,GERMANY,2,7,1.404618447429878e-07
BATT_LI,GERMANY,2,8,1.14647164872528e-07
BATT_LI,GERMANY,2,9,1.451478854735899e-07
BATT_LI,GERMANY,2,10,1.4843981849108e-07
BATT_LI,GERMANY,2,11,1.434870422399279e-07
BATT_LI,GERMANY,2,12,1.516349874451424e-07
BATT_LI,GERMANY,3,1,1.53278920538154e-07
BATT_LI,GERMANY,3,2,1.505113065367429e-07
BATT_LI,GERMANY,3,3,1.517345767025264e-07
BATT_LI,GERMANY,3,4,1.447336272232516e-07
BATT_LI,GERMANY,3,5,1.605225884842191e-07
BATT_LI,GERMANY,3,6,1.23008181072049e-07
BATT_LI,GERMANY,3,7,1.428656047269204e-07
BATT_LI,GERMANY,3,8,1.032163994874327e-07
BATT_LI,GERMANY,3,9,1.494180252085789e-07
BATT_LI,GERMANY,3,10,1.532789207172716e-07
BATT_LI,GERMANY,3,11,1.473818171528032e-07
BATT_LI,GERMANY,3,12,1.585485523031568e-07
BATT_LI,GERMANY,4,1,1.567598303221553e-07
BATT_LI,GERMANY,4,2,1.538790967405847e-07
BATT_LI,GERMANY,4,3,1.551672242627309e-07
BATT_LI,GERMANY,4,4,1.46814573493979e-07
BATT_LI,GERMANY,4,5,1.553630722443083e-07
BATT_LI,GERMANY,4,6,1.132453426906985e-07
BATT_LI,GERMANY,4,7,1.44366925605442e-07
BATT_LI,GERMANY,4,8,8.9086631649589e-08
BATT_LI,GERMANY,4,9,1.527113455205563e-07
BATT_LI,GERMANY,4,10,1.567598305273079e-07
BATT_LI,GERMANY,4,11,1.504780065336461e-07
BATT_LI,GERMANY,4,12,1.646942178212128e-07
BATT_LI,GERMANY,5,1,1.592573645499838e-07
BATT_LI,GERMANY,5,2,1.564216866928681e-07
BATT_LI,GERMANY,5,3,1.577042711791705e-07
BATT_LI,GERMANY,5,4,1.481001288444778e-07
BATT_LI,GERMANY,5,5,1.49342009002797e-07
BATT_LI,GERMANY,5,6,9.869785062220614e-08
BATT_LI,GERMANY,5,7,1.450351515676375e-07
BATT_LI,GERMANY,5,8,7.072594067310795e-08
BATT_LI,GERMANY,5,9,1.552443177007172e-07
BATT_LI,GERMANY,5,10,1.59257364715643e-07
BATT_LI,GERMANY,5,11,1.529303500329001e-07
BATT_LI,GERMANY,5,12,1.707272674358522e-07
BATT_LI,GERMANY,6,1,1.610424983093218e-07
BATT_LI,GERMANY,6,2,1.583310326335503e-07
BATT_LI,GERMANY,6,3,1.59571199845032e-07
BATT_LI,GERMANY,6,4,1.486524884565247e-07
BATT_LI,GERMANY,6,5,1.240894419520409e-07
BATT_LI,GERMANY,6,6,7.748138127673827e-08
BATT_LI,GERMANY,6,7,1.449002230294266e-07
BATT_LI,GERMANY,6,8,4.474456591597278e-08
BATT_LI,GERMANY,6,9,1.571815459234091e-07
BATT_LI,GERMANY,6,10,1.610424984452418e-07
BATT_LI,GERMANY,6,11,1.548589889508387e-07
BATT_LI,GERMANY,6,12,1.772917980377061e-07
BATT_LI,GERMANY,7,1,1.623099666209167e-07
BATT_LI,GERMANY,7,2,1.597508736583078e-07
BATT_LI,GERMANY,7,3,1.609341180955274e-07
BATT_LI,GERMANY,7,4,1.484976865878743e-07
BATT_LI,GERMANY,7,5,1.128298926910729e-07
BATT_LI,GERMANY,7,6,4.63153227391582e-08
BATT_LI,GERMANY,7,7,1.439547784756989e-07
BATT_LI,GERMANY,7,8,2.331712523125244e-09
BATT_LI,GERMANY,7,9,1.586481029639078e-07
BATT_LI,GERMANY,7,10,1.62309966691131e-07
BATT_LI,GERMANY,7,11,1.563571978322686e-07
BATT_LI,GERMANY,7,12,1.850844126942601e-07
BATT_LI,GERMANY,8,1,1.631985678658989e-07
BATT_LI,GERMANY,8,2,1.607879734398384e-07
BATT_LI,GERMANY,8,3,1.619144518676981e-07
BATT_LI,GERMANY,8,4,1.476272378511855e-07
BATT_LI,GERMANY,8,5,9.583151342277872e-08
BATT_LI,GERMANY,8,6,9.261261409974944e-09
BATT_LI,GERMANY,8,7,1.421534099571059e-07
BATT_LI,GERMANY,8,8,4.62307896089547e-09
BATT_LI,GERMANY,8,9,1.597383304822927e-07
BATT_LI,GERMANY,8,10,1.631985679363979e-07
BATT_LI,GERMANY,8,11,1.574968356035467e-07
BATT_LI,GERMANY,8,12,1.949213611940517e-07
BATT_LI,GERMANY,9,1,1.638058745095608e-07
BATT_LI,GERMANY,9,2,1.615202876419914e-07
BATT_LI,GERMANY,9,3,1.625996489502157e-07
BATT_LI,GERMANY,9,4,1.459973768283654e-07
BATT_LI,GERMANY,9,5,7.205300273193504e-08
BATT_LI,GERMANY,9,6,5.509046775128119e-08
BATT_LI,GERMANY,9,7,1.394088836663911e-07
BATT_LI,GERMANY,9,8,4.629710629610463e-08
BATT_LI,GERMANY,9,9,1.605222216185584e-07
BATT_LI,GERMANY,9,10,1.638058747654442e-07
BATT_LI,GERMANY,9,11,1.583322712763112e-07
BATT_LI,GERMANY,9,12,2.078129625562371e-07
BATT_LI,GERMANY,10,1,1.641986930746417e-07
BATT_LI,GERMANY,10,2,1.620028570802223e-07
BATT_LI,GERMANY,10,3,1.630508879427087e-07
BATT_LI,GERMANY,10,4,1.435257337543945e-07
BATT_LI,GERMANY,10,5,5.166720732398356e-08
BATT_LI,GERMANY,10,6,9.206320181156192e-08
BATT_LI,GERMANY,10,7,1.355843752510955e-07
BATT_LI,GERMANY,10,8,7.463773722776529e-08
BATT_LI,GERMANY,10,9,1.610500441310079e-07
BATT_LI,GERMANY,10,10,1.641986936699121e-07
BATT_LI,GERMANY,10,11,1.589032205627734e-07
BATT_LI,GERMANY,10,12,2.250486189257885e-07
BATT_LI,GERMANY,11,1,1.644202807677277e-07
BATT_LI,GERMANY,11,2,1.62271941727809e-07
BATT_LI,GERMANY,11,3,1.633084772651287e-07
BATT_LI,GERMANY,11,4,1.400847144739672e-07
BATT_LI,GERMANY,11,5,1.394358807809821e-08
BATT_LI,GERMANY,11,6,1.236115607301251e-07
BATT_LI,GERMANY,11,7,1.304795299495695e-07
BATT_LI,GERMANY,11,8,9.416341553325599e-08
BATT_LI,GERMANY,11,9,1.613556132887978e-07
BATT_LI,GERMANY,11,10,1.644202808063198e-07
BATT_LI,GERMANY,11,11,1.592367549660508e-07
BATT_LI,GERMANY,11,12,2.482985160545194e-07
BATT_LI,GERMANY,12,1,1.644950390062324e-07
BATT_LI,GERMANY,12,2,1.623477317934675e-07
BATT_LI,GERMANY,12,3,1.633954145538785e-07
BATT_LI,GERMANY,12,4,1.465980433213753e-07
BATT_LI,GERMANY,12,5,6.632053466498524e-08
BATT_LI,GERMANY,12,6,1.521362067721252e-07
BATT_LI,GERMANY,12,7,1.238056947273298e-07
BATT_LI,GERMANY,12,8,1.074516582506443e-07
BATT_LI,GERMANY,12,9,1.614584724211775e-07
BATT_LI,GERMANY,12,10,1.644950386672854e-07
BATT_LI,GERMANY,12,11,1.593486426061439e-07
BATT_LI,GERMANY,12,12,2.797743255333974e-07
BATT_LI,GERMANY,13,1,1.644311606522547e-07
BATT_LI,GERMANY,13,2,1.622358453891919e-07
BATT_LI,GERMANY,13,3,1.633194109358802e-07
BATT_LI,GERMANY,13,4,1.52230046487368e-07
BATT_LI,GERMANY,13,5,1.186663453279535e-07
BATT_LI,GERMANY,13,6,1.79703210663782e-07
BATT_LI,GERMANY,13,7,1.472335487333563e-07
BATT_LI,GERMANY,13,8,1.249135412289307e-07
BATT_LI,GERMANY,13,9,1.613651395554009e-07
BATT_LI,GERMANY,13,10,1.644311603542618e-07
BATT_LI,GERMANY,13,11,1.592441150917935e-07
BATT_LI,GERMANY,13,12,3.228234719508322e-07
BATT_LI,GERMANY,14,1,1.642215009512481e-07
BATT_LI,GERMANY,14,2,1.61927723944367e-07
BATT_LI,GERMANY,14,3,1.630735508179515e-07
BATT_LI,GERMANY,14,4,1.572673941116617e-07
BATT_LI,GERMANY,14,5,1.695554951195978e-07
