st,n,h,td,val
AMMONIA,GERMANY,1,1,1.349765062939505e-08
AMMONIA,GERMANY,1,2,2.143744604803488e-08
AMMONIA,GERMANY,1,3,3.644365511436504e-08
AMMONIA,GERMANY,1,4,1.04124740782587e-08
AMMONIA,GERMANY,1,5,1.01232393619401e-08
AMMONIA,GERMANY,1,6,2.429577324028238e-08
AMMONIA,GERMANY,1,7,9.590438557214446e-09
AMMONIA,GERMANY,1,8,6.393625769917533e-09
AMMONIA,GERMANY,1,9,1.584507268421763e-08
AMMONIA,GERMANY,1,10,1.401679271314827e-08
AMMONIA,GERMANY,1,11,1.071872365917742e-08
AMMONIA,GERMANY,1,12,7.753969962915364e-09
AMMONIA,GERMANY,2,1,1.34976506287573e-08
AMMONIA,GERMANY,2,2,2.14374460462937e-08
AMMONIA,GERMANY,2,3,3.644365511474739e-08
AMMONIA,GERMANY,2,4,1.041247407938731e-08
AMMONIA,GERMANY,2,5,1.012323936301767e-08
AMMONIA,GERMANY,2,6,2.429577324271829e-08
AMMONIA,GERMANY,2,7,9.590438557069484e-09
AMMONIA,GERMANY,2,8,6.393625770110286e-09
AMMONIA,GERMANY,2,9,1.584507268470531e-08
AMMONIA,GERMANY,2,10,1.401679271273663e-08
AMMONIA,GERMANY,2,11,1.071872365813172e-08
AMMONIA,GERMANY,2,12,7.753969962200958e-09
AMMONIA,GERMANY,3,1,1.349765062812379e-08
AMMONIA,GERMANY,3,2,2.143744604454791e-08
AMMONIA,GERMANY,3,3,3.644365511513192e-08
AMMONIA,GERMANY,3,4,1.041247408051353e-08
AMMONIA,GERMANY,3,5,1.012323936409223e-08
AMMONIA,GERMANY,3,6,2.429577324514986e-08
AMMONIA,GERMANY,3,7,9.590438556922392e-09
AMMONIA,GERMANY,3,8,6.393625770301914e-09
AMMONIA,GERMANY,3,9,1.584507268518904e-08
AMMONIA,GERMANY,3,10,1.401679271232961e-08
AMMONIA,GERMANY,3,11,1.071872365708351e-08
AMMONIA,GERMANY,3,12,7.753969961487915e-09
AMMONIA,GERMANY,4,1,1.349765062749453e-08
AMMONIA,GERMANY,4,2,2.143744604279754e-08
AMMONIA,GERMANY,4,3,3.64436551155187e-08
AMMONIA,GERMANY,4,4,1.041247408163734e-08
AMMONIA,GERMANY,4,5,1.012323936517111e-08
AMMONIA,GERMANY,4,6,2.429577324757716e-08
AMMONIA,GERMANY,4,7,9.590438556773168e-09
AMMONIA,GERMANY,4,8,6.393625770492437e-09
AMMONIA,GERMANY,4,9,1.584507268566882e-08
