j,n,h,td,val
BATT_LI,GERMANY,1,1,2.64285355988846e-07
BATT_LI,GERMANY,1,2,2.610951518902369e-07
BATT_LI,GERMANY,1,3,2.625378347619185e-07
BATT_LI,GERMANY,1,4,2.533403727066996e-07
BATT_LI,GERMANY,1,5,2.755765406889793e-07
BATT_LI,GERMANY,1,6,2.456459131822743e-07
BATT_LI,GERMANY,1,7,2.530053924084366e-07
BATT_LI,GERMANY,1,8,2.305308231642167e-07
BATT_LI,GERMANY,1,9,2.599692142407619e-07
BATT_LI,GERMANY,1,10,2.642853560021913e-07
BATT_LI,GERMANY,1,11,2.579428278512898e-07
BATT_LI,GERMANY,1,12,2.671744698411795e-07
BATT_LI,GERMANY,2,1,2.785134261818075e-07
BATT_LI,GERMANY,2,2,2.73515907309567e-07
BATT_LI,GERMANY,2,3,2.758282253341164e-07
BATT_LI,GERMANY,2,4,2.591812435602446e-07
BATT_LI,GERMANY,2,5,2.954489061729187e-07
BATT_LI,GERMANY,2,6,2.409267736039306e-07
BATT_LI,GERMANY,2,7,2.587261530861573e-07
BATT_LI,GERMANY,2,8,2.136855896143762e-07
BATT_LI,GERMANY,2,9,2.717521624077561e-07
BATT_LI,GERMANY,2,10,2.785134262056606e-07
BATT_LI,GERMANY,2,11,2.684953524719057e-07
BATT_LI,GERMANY,2,12,2.847016468326192e-07
BATT_LI,GERMANY,3,1,2.887754690612648e-07
BATT_LI,GERMANY,3,2,2.828640916363087e-07
BATT_LI,GERMANY,3,3,2.856783488365641e-07
BATT_LI,GERMANY,3,4,2.624581793048603e-07
BATT_LI,GERMANY,3,5,3.137265688346727e-07
BATT_LI,GERMANY,3,6,2.299352680850969e-07
BATT_LI,GERMANY,3,7,2.62070344830238e-07
BATT_LI,GERMANY,3,8,1.931046762252592e-07
BATT_LI,GERMANY,3,9,2.807972341938931e-07
BATT_LI,GERMANY,3,10,2.887754691007579e-07
BATT_LI,GERMANY,3,11,2.768632813667893e-07
BATT_LI,GERMANY,3,12,2.989995752705922e-07
BATT_LI,GERMANY,4,1,2.961601549158225e-07
BATT_LI,GERMANY,4,2,2.898698575233363e-07
BATT_LI,GERMANY,4,3,2.929708077099325e-07
BATT_LI,GERMANY,4,4,2.633478684113858e-07
BATT_LI,GERMANY,4,5,3.278869352671561e-07
BATT_LI,GERMANY,4,6,2.114811789707975e-07
BATT_LI,GERMANY,4,7,2.632067860623231e-07
BATT_LI,GERMANY,4,8,1.67219229534983e-07
BATT_LI,GERMANY,4,9,2.877260546732742e-07
BATT_LI,GERMANY,4,10,2.961601549607381e-07
BATT_LI,GERMANY,4,11,2.834957918092184e-07
BATT_LI,GERMANY,4,12,3.115717276301541e-07
BATT_LI,GERMANY,5,1,3.014601568031544e-07
BATT_LI,GERMANY,5,2,2.950725521204615e-07
BATT_LI,GERMANY,5,3,2.98357057016811e-07
BATT_LI,GERMANY,5,4,2.618937453170201e-07
BATT_LI,GERMANY,5,5,2.908586050578421e-07
BATT_LI,GERMANY,5,6,1.834059303972992e-07
BATT_LI,GERMANY,5,7,2.621892155246911e-07
BATT_LI,GERMANY,5,8,1.3311914964711e-07
BATT_LI,GERMANY,5,9,2.930036502116846e-07
BATT_LI,GERMANY,5,10,3.014601568390815e-07
BATT_LI,GERMANY,5,11,2.887358443628669e-07
BATT_LI,GERMANY,5,12,3.237532791458148e-07
BATT_LI,GERMANY,6,1,3.052492079628983e-07
BATT_LI,GERMANY,6,2,2.988696690398057e-07
BATT_LI,GERMANY,6,3,3.023181592923648e-07
BATT_LI,GERMANY,6,4,2.580097621270132e-07
BATT_LI,GERMANY,6,5,1.872656869688836e-07
BATT_LI,GERMANY,6,6,1.419579965218164e-07
BATT_LI,GERMANY,6,7,2.589611913028436e-07
BATT_LI,GERMANY,6,8,8.431798302453515e-08
BATT_LI,GERMANY,6,9,2.969793245394654e-07
BATT_LI,GERMANY,6,10,3.052492079914336e-07
BATT_LI,GERMANY,6,11,2.928478967192848e-07
