k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,14,4,0.16500666156849986
1,ELECTRICITY,GERMANY,14,5,0.16476620676699924
1,ELECTRICITY,GERMANY,14,6,0.16554295148061426
1,ELECTRICITY,GERMANY,14,7,0.16616287630799265
1,ELECTRICITY,GERMANY,14,8,0.1685650551352571
1,ELECTRICITY,GERMANY,14,9,0.16153837864618736
1,ELECTRICITY,GERMANY,14,10,0.16332962594226852
1,ELECTRICITY,GERMANY,14,11,0.17732055810584293
1,ELECTRICITY,GERMANY,14,12,0.16061875633714118
1,ELECTRICITY,GERMANY,15,1,0.15744201389728218
1,ELECTRICITY,GERMANY,15,2,0.16275306086666302
1,ELECTRICITY,GERMANY,15,3,0.1664017752268342
1,ELECTRICITY,GERMANY,15,4,0.16635515510240242
1,ELECTRICITY,GERMANY,15,5,0.1658672163309163
1,ELECTRICITY,GERMANY,15,6,0.16737686086321574
1,ELECTRICITY,GERMANY,15,7,0.16755175726760624
1,ELECTRICITY,GERMANY,15,8,0.16982365091655172
1,ELECTRICITY,GERMANY,15,9,0.16271724512972607
1,ELECTRICITY,GERMANY,15,10,0.1655493851889328
1,ELECTRICITY,GERMANY,15,11,0.1780033935527796
1,ELECTRICITY,GERMANY,15,12,0.16114421799853285
1,ELECTRICITY,GERMANY,16,1,0.157633775238252
1,ELECTRICITY,GERMANY,16,2,0.16325301340626122
1,ELECTRICITY,GERMANY,16,3,0.16627370325930843
1,ELECTRICITY,GERMANY,16,4,0.16678007953711727
1,ELECTRICITY,GERMANY,16,5,0.1665879508002554
1,ELECTRICITY,GERMANY,16,6,0.16814643606370072
1,ELECTRICITY,GERMANY,16,7,0.16798167254132307
1,ELECTRICITY,GERMANY,16,8,0.17021606594235014
1,ELECTRICITY,GERMANY,16,9,0.16313381510602668
1,ELECTRICITY,GERMANY,16,10,0.16506059299082565
1,ELECTRICITY,GERMANY,16,11,0.17736485782943598
1,ELECTRICITY,GERMANY,16,12,0.16115110954423603
1,ELECTRICITY,GERMANY,17,1,0.15547162770797127
1,ELECTRICITY,GERMANY,17,2,0.16000140906394414
1,ELECTRICITY,GERMANY,17,3,0.16347065558031368
1,ELECTRICITY,GERMANY,17,4,0.1668596127825757
1,ELECTRICITY,GERMANY,17,5,0.16801552143176537
1,ELECTRICITY,GERMANY,17,6,0.16836850492180022
1,ELECTRICITY,GERMANY,17,7,0.1689484637395915
1,ELECTRICITY,GERMANY,17,8,0.16994369094730363
1,ELECTRICITY,GERMANY,17,9,0.16407938771734623
1,ELECTRICITY,GERMANY,17,10,0.16489751667818078
1,ELECTRICITY,GERMANY,17,11,0.1723445546383157
1,ELECTRICITY,GERMANY,17,12,0.15904659468549245
1,ELECTRICITY,GERMANY,18,1,0.1563032920656562
1,ELECTRICITY,GERMANY,18,2,0.15929678911498268
1,ELECTRICITY,GERMANY,18,3,0.1594536418532487
1,ELECTRICITY,GERMANY,18,4,0.1664198652182383
1,ELECTRICITY,GERMANY,18,5,0.16877471117758602
1,ELECTRICITY,GERMANY,18,6,0.16872893149751916
1,ELECTRICITY,GERMANY,18,7,0.16978495025551285
1,ELECTRICITY,GERMANY,18,8,0.170805718365466
1,ELECTRICITY,GERMANY,18,9,0.16536231268618545
1,ELECTRICITY,GERMANY,18,10,0.1634384766663347
1,ELECTRICITY,GERMANY,18,11,0.17279655510172892
1,ELECTRICITY,GERMANY,18,12,0.15858076331514434
1,ELECTRICITY,GERMANY,19,1,0.15815108909052406
1,ELECTRICITY,GERMANY,19,2,0.1603481227119924
1,ELECTRICITY,GERMANY,19,3,0.16033342765586106
1,ELECTRICITY,GERMANY,19,4,0.16676247885604037
1,ELECTRICITY,GERMANY,19,5,0.1705451096937007
1,ELECTRICITY,GERMANY,19,6,0.17062961251546285
1,ELECTRICITY,GERMANY,19,7,0.17213047763385525
1,ELECTRICITY,GERMANY,19,8,0.17358628994347303
1,ELECTRICITY,GERMANY,19,9,0.16650245073925826
1,ELECTRICITY,GERMANY,19,10,0.16661514802359798
1,ELECTRICITY,GERMANY,19,11,0.17524793834372326
1,ELECTRICITY,GERMANY,19,12,0.16094263634125433
1,ELECTRICITY,GERMANY,20,1,0.16206331631683635
1,ELECTRICITY,GERMANY,20,2,0.1636598945484623
1,ELECTRICITY,GERMANY,20,3,0.16409876280678254
1,ELECTRICITY,GERMANY,20,4,0.16987194110899467
1,ELECTRICITY,GERMANY,20,5,0.17131120785063433
1,ELECTRICITY,GERMANY,20,6,0.17275968637641279
1,ELECTRICITY,GERMANY,20,7,0.1736730644719236
1,ELECTRICITY,GERMANY,20,8,0.17559690110856985
1,ELECTRICITY,GERMANY,20,9,0.1693763614238955
1,ELECTRICITY,GERMANY,20,10,0.1713925738339267
1,ELECTRICITY,GERMANY,20,11,0.1806279918933739
1,ELECTRICITY,GERMANY,20,12,0.16436180909403952
1,ELECTRICITY,GERMANY,21,1,0.16589094837904825
1,ELECTRICITY,GERMANY,21,2,0.1671766515277749
1,ELECTRICITY,GERMANY,21,3,0.1678915713780827
1,ELECTRICITY,GERMANY,21,4,0.17379182755559303
1,ELECTRICITY,GERMANY,21,5,0.17506412229138277
