p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.506443057010986
AMMONIA,GERMANY,1,2,0.9485012028414536
AMMONIA,GERMANY,1,3,0.5579418619789505
AMMONIA,GERMANY,1,4,1.952796611049898
AMMONIA,GERMANY,1,5,2.008590859824902
AMMONIA,GERMANY,1,6,0.8369128392268156
AMMONIA,GERMANY,1,7,2.12017936945775
AMMONIA,GERMANY,1,8,3.180269067664134
AMMONIA,GERMANY,1,9,1.283266470514273
AMMONIA,GERMANY,1,10,1.450648945836052
AMMONIA,GERMANY,1,11,1.897002455885246
AMMONIA,GERMANY,1,12,2.622326872411417
AMMONIA,GERMANY,2,1,1.506443056977064
AMMONIA,GERMANY,2,2,0.9485012028059399
AMMONIA,GERMANY,2,3,0.5579418619803644
AMMONIA,GERMANY,2,4,1.952796611142531
AMMONIA,GERMANY,2,5,2.008590859920594
AMMONIA,GERMANY,2,6,0.8369128392642615
AMMONIA,GERMANY,2,7,2.120179369445312
AMMONIA,GERMANY,2,8,3.18026906770869
AMMONIA,GERMANY,2,9,1.283266470532691
AMMONIA,GERMANY,2,10,1.450648945816349
AMMONIA,GERMANY,2,11,1.897002455803439
AMMONIA,GERMANY,2,12,2.622326872303529
AMMONIA,GERMANY,3,1,1.506443056943355
AMMONIA,GERMANY,3,2,0.9485012027700045
AMMONIA,GERMANY,3,3,0.5579418619817686
AMMONIA,GERMANY,3,4,1.95279661123503
AMMONIA,GERMANY,3,5,2.008590860016056
AMMONIA,GERMANY,3,6,0.8369128393023356
AMMONIA,GERMANY,3,7,2.120179369432706
AMMONIA,GERMANY,3,8,3.180269067753142
AMMONIA,GERMANY,3,9,1.283266470551029
AMMONIA,GERMANY,3,10,1.450648945796866
AMMONIA,GERMANY,3,11,1.897002455721615
AMMONIA,GERMANY,3,12,2.622326872195857
AMMONIA,GERMANY,4,1,1.506443056909859
AMMONIA,GERMANY,4,2,0.9485012027341543
AMMONIA,GERMANY,4,3,0.5579418619836779
AMMONIA,GERMANY,4,4,1.952796611327376
AMMONIA,GERMANY,4,5,2.008590860111943
AMMONIA,GERMANY,4,6,0.8369128393403432
AMMONIA,GERMANY,4,7,2.120179369419959
AMMONIA,GERMANY,4,8,3.180269067797389
AMMONIA,GERMANY,4,9,1.28326647056921
AMMONIA,GERMANY,4,10,1.450648945777593
AMMONIA,GERMANY,4,11,1.897002455639489
AMMONIA,GERMANY,4,12,2.6223268720884
AMMONIA,GERMANY,5,1,1.506443056876575
AMMONIA,GERMANY,5,2,0.9485012026984222
AMMONIA,GERMANY,5,3,0.5579418619854908
AMMONIA,GERMANY,5,4,1.952796611419499
AMMONIA,GERMANY,5,5,2.008590860210544
AMMONIA,GERMANY,5,6,0.8369128393785004
AMMONIA,GERMANY,5,7,2.120179369406875
AMMONIA,GERMANY,5,8,3.180269067841683
AMMONIA,GERMANY,5,9,1.283266470587419
AMMONIA,GERMANY,5,10,1.450648945758535
AMMONIA,GERMANY,5,11,1.897002455557192
AMMONIA,GERMANY,5,12,2.622326871981156
AMMONIA,GERMANY,6,1,1.5064430568435
AMMONIA,GERMANY,6,2,0.9485012026624121
AMMONIA,GERMANY,6,3,0.5579418619875253
AMMONIA,GERMANY,6,4,1.952796611511486
AMMONIA,GERMANY,6,5,2.008590860311775
AMMONIA,GERMANY,6,6,0.8369128394161738
AMMONIA,GERMANY,6,7,2.120179369393469
AMMONIA,GERMANY,6,8,3.180269067885651
AMMONIA,GERMANY,6,9,1.28326647060569
AMMONIA,GERMANY,6,10,1.450648945739695
AMMONIA,GERMANY,6,11,1.897002455474528
AMMONIA,GERMANY,6,12,2.622326871874125
AMMONIA,GERMANY,7,1,1.506443056810638
AMMONIA,GERMANY,7,2,0.9485012026263789
AMMONIA,GERMANY,7,3,0.5579418619898314
AMMONIA,GERMANY,7,4,1.95279661160345
AMMONIA,GERMANY,7,5,2.008590860399565
AMMONIA,GERMANY,7,6,0.8369128394532956
