pt,n,h,td,val
CCGT,GERMANY,1,1,4.225171181409613e-09
CCGT,GERMANY,1,2,3.891036411866769e-07
CCGT,GERMANY,1,3,3.666806345812104e-07
CCGT,GERMANY,1,4,4.082059633956117e-07
CCGT,GERMANY,1,5,5.004627443191882e-09
CCGT,GERMANY,1,6,3.84532645022709e-07
CCGT,GERMANY,1,7,4.09739518667224e-07
CCGT,GERMANY,1,8,4.157677379451914e-07
CCGT,GERMANY,1,9,3.985355119044476e-07
CCGT,GERMANY,1,10,4.386083993614894e-09
CCGT,GERMANY,1,11,4.076365612562263e-07
CCGT,GERMANY,1,12,2.440412084142525e-09
CCGT,GERMANY,2,1,4.225165459125622e-09
CCGT,GERMANY,2,2,3.891039837573397e-07
CCGT,GERMANY,2,3,3.666812104684152e-07
CCGT,GERMANY,2,4,4.08205930790349e-07
CCGT,GERMANY,2,5,5.052845492519271e-09
CCGT,GERMANY,2,6,3.845330515137319e-07
CCGT,GERMANY,2,7,4.097395724194165e-07
CCGT,GERMANY,2,8,4.157676297711965e-07
CCGT,GERMANY,2,9,3.985357269319449e-07
CCGT,GERMANY,2,10,4.386082569971263e-09
CCGT,GERMANY,2,11,4.076364472055646e-07
CCGT,GERMANY,2,12,2.440400430972867e-09
CCGT,GERMANY,3,1,4.225159345777581e-09
CCGT,GERMANY,3,2,3.891043120809312e-07
CCGT,GERMANY,3,3,3.666817745533026e-07
CCGT,GERMANY,3,4,4.082058947966419e-07
CCGT,GERMANY,3,5,5.053024533781317e-09
CCGT,GERMANY,3,6,3.845334478933341e-07
CCGT,GERMANY,3,7,4.097396278509457e-07
CCGT,GERMANY,3,8,4.157675187984112e-07
CCGT,GERMANY,3,9,3.985359440406335e-07
CCGT,GERMANY,3,10,4.386081011662098e-09
CCGT,GERMANY,3,11,4.076363252830764e-07
CCGT,GERMANY,3,12,2.440388323245989e-09
CCGT,GERMANY,4,1,4.225152803715198e-09
CCGT,GERMANY,4,2,3.891046234565327e-07
CCGT,GERMANY,4,3,3.6668232428088e-07
CCGT,GERMANY,4,4,4.082058569699614e-07
CCGT,GERMANY,4,5,5.077888479085608e-09
CCGT,GERMANY,4,6,3.845338358446336e-07
CCGT,GERMANY,4,7,4.097396847253885e-07
CCGT,GERMANY,4,8,4.157674058594675e-07
CCGT,GERMANY,4,9,3.985361624419197e-07
CCGT,GERMANY,4,10,4.386079351600149e-09
CCGT,GERMANY,4,11,4.076361943465054e-07
CCGT,GERMANY,4,12,2.440375708028108e-09
CCGT,GERMANY,5,1,4.225145970350829e-09
CCGT,GERMANY,5,2,3.891049244203959e-07
CCGT,GERMANY,5,3,3.666828637209483e-07
CCGT,GERMANY,5,4,4.082058268110598e-07
CCGT,GERMANY,5,5,5.413986115749256e-09
CCGT,GERMANY,5,6,3.845342274447195e-07
CCGT,GERMANY,5,7,4.097397428751164e-07
CCGT,GERMANY,5,8,4.157672897632679e-07
CCGT,GERMANY,5,9,3.985363818019918e-07
CCGT,GERMANY,5,10,4.386077739023907e-09
CCGT,GERMANY,5,11,4.076360590298848e-07
CCGT,GERMANY,5,12,2.440362643483193e-09
CCGT,GERMANY,6,1,4.22513951889607e-09
CCGT,GERMANY,6,2,3.89105248235134e-07
CCGT,GERMANY,6,3,3.666834121790863e-07
CCGT,GERMANY,6,4,4.082058037805652e-07
CCGT,GERMANY,6,5,6.123388268536866e-09
CCGT,GERMANY,6,6,3.845346217385534e-07
CCGT,GERMANY,6,7,4.097398021641972e-07
CCGT,GERMANY,6,8,4.157671710956113e-07
CCGT,GERMANY,6,9,3.9853660194561e-07
CCGT,GERMANY,6,10,4.386076165184886e-09
CCGT,GERMANY,6,11,4.076359357194924e-07
CCGT,GERMANY,6,12,2.440349510474851e-09
CCGT,GERMANY,7,1,4.22513341764629e-09
CCGT,GERMANY,7,2,3.89105593429273e-07
CCGT,GERMANY,7,3,3.666839682925979e-07
CCGT,GERMANY,7,4,4.082057845098211e-07
CCGT,GERMANY,7,5,5.053741167143764e-09
CCGT,GERMANY,7,6,3.845350149386481e-07
CCGT,GERMANY,7,7,4.097398624737625e-07
CCGT,GERMANY,7,8,4.157670490047054e-07
CCGT,GERMANY,7,9,3.985368227285017e-07
CCGT,GERMANY,7,10,4.386074583229582e-09
CCGT,GERMANY,7,11,4.076358244371118e-07
CCGT,GERMANY,7,12,2.440336306641518e-09
CCGT,GERMANY,8,1,4.225127456594914e-09
CCGT,GERMANY,8,2,3.891059498756153e-07
CCGT,GERMANY,8,3,3.666845259056958e-07
CCGT,GERMANY,8,4,4.0820576902714e-07
CCGT,GERMANY,8,5,5.053920556382486e-09
CCGT,GERMANY,8,6,3.473401441538182e-07
CCGT,GERMANY,8,7,4.097399237179643e-07
CCGT,GERMANY,8,8,4.540338895920431e-09
CCGT,GERMANY,8,9,3.985370441606303e-07
CCGT,GERMANY,8,10,4.386072985987998e-09
CCGT,GERMANY,8,11,4.076357185203123e-07
CCGT,GERMANY,8,12,2.440322906233396e-09
CCGT,GERMANY,9,1,4.225121605174841e-09
CCGT,GERMANY,9,2,3.89106316439194e-07
CCGT,GERMANY,9,3,3.666850839868645e-07
