ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,6.465849072434779
ELECTRICITY,GERMANY,1,2,1.655023437538148
ELECTRICITY,GERMANY,1,3,1.652807134540623
ELECTRICITY,GERMANY,1,4,1.64361664873077
ELECTRICITY,GERMANY,1,5,5.240684976167394
ELECTRICITY,GERMANY,1,6,1.528061333291468
ELECTRICITY,GERMANY,1,7,1.53968661797947
ELECTRICITY,GERMANY,1,8,1.538115924796706
ELECTRICITY,GERMANY,1,9,1.571260046671846
ELECTRICITY,GERMANY,1,10,6.135058658221965
ELECTRICITY,GERMANY,1,11,1.569540484212908
ELECTRICITY,GERMANY,1,12,6.236314170697696
ELECTRICITY,GERMANY,2,1,6.412334759393147
ELECTRICITY,GERMANY,2,2,1.637899198879538
ELECTRICITY,GERMANY,2,3,1.641988467751489
ELECTRICITY,GERMANY,2,4,1.583272699427837
ELECTRICITY,GERMANY,2,5,5.238094951949272
ELECTRICITY,GERMANY,2,6,1.537221197745041
ELECTRICITY,GERMANY,2,7,1.541196552565523
ELECTRICITY,GERMANY,2,8,1.539147391059707
ELECTRICITY,GERMANY,2,9,1.572034761332162
ELECTRICITY,GERMANY,2,10,6.151091091213509
ELECTRICITY,GERMANY,2,11,1.557341003013384
ELECTRICITY,GERMANY,2,12,6.201782359888398
ELECTRICITY,GERMANY,3,1,6.411603060911034
ELECTRICITY,GERMANY,3,2,1.62992267259807
ELECTRICITY,GERMANY,3,3,1.645842294222241
ELECTRICITY,GERMANY,3,4,1.596289415756296
ELECTRICITY,GERMANY,3,5,5.289942676870105
ELECTRICITY,GERMANY,3,6,1.549788288476698
ELECTRICITY,GERMANY,3,7,1.557330370157857
ELECTRICITY,GERMANY,3,8,1.728568510785124
ELECTRICITY,GERMANY,3,9,1.581624516390654
ELECTRICITY,GERMANY,3,10,6.215214931207299
ELECTRICITY,GERMANY,3,11,1.552999561448566
ELECTRICITY,GERMANY,3,12,6.214793728587708
ELECTRICITY,GERMANY,4,1,6.433005244673666
ELECTRICITY,GERMANY,4,2,1.630896382474575
ELECTRICITY,GERMANY,4,3,1.651388341418041
ELECTRICITY,GERMANY,4,4,1.634312726593976
ELECTRICITY,GERMANY,4,5,5.41891843648866
ELECTRICITY,GERMANY,4,6,1.589113424670543
ELECTRICITY,GERMANY,4,7,1.591707964090567
ELECTRICITY,GERMANY,4,8,1.720933718854525
ELECTRICITY,GERMANY,4,9,1.632263527768522
ELECTRICITY,GERMANY,4,10,6.347516493979214
ELECTRICITY,GERMANY,4,11,1.54879635334806
ELECTRICITY,GERMANY,4,12,6.266886428377127
ELECTRICITY,GERMANY,5,1,6.546235624730855
ELECTRICITY,GERMANY,5,2,1.655316611169297
ELECTRICITY,GERMANY,5,3,1.688595923470217
ELECTRICITY,GERMANY,5,4,1.723464182874807
ELECTRICITY,GERMANY,5,5,5.409897140088475
ELECTRICITY,GERMANY,5,6,1.675366536540892
ELECTRICITY,GERMANY,5,7,1.674363967661378
ELECTRICITY,GERMANY,5,8,1.748822286616218
ELECTRICITY,GERMANY,5,9,1.716008689311167
ELECTRICITY,GERMANY,5,10,6.720228254669252
ELECTRICITY,GERMANY,5,11,1.546095484520457
ELECTRICITY,GERMANY,5,12,6.416950991308141
ELECTRICITY,GERMANY,6,1,6.869646680445683
ELECTRICITY,GERMANY,6,2,1.738148824344606
ELECTRICITY,GERMANY,6,3,1.77965074871031
ELECTRICITY,GERMANY,6,4,1.778532740796194
ELECTRICITY,GERMANY,6,5,5.578592710007868
ELECTRICITY,GERMANY,6,6,1.740328660240095
ELECTRICITY,GERMANY,6,7,1.74061424396929
