j,n,h,td,val
BATT_LI,GERMANY,1,1,2.586443649723972e-07
BATT_LI,GERMANY,1,2,2.545210910647457e-07
BATT_LI,GERMANY,1,3,2.562576435799077e-07
BATT_LI,GERMANY,1,4,2.514134438955929e-07
BATT_LI,GERMANY,1,5,2.826616724477778e-07
BATT_LI,GERMANY,1,6,2.382947173028457e-07
BATT_LI,GERMANY,1,7,2.448481917183989e-07
BATT_LI,GERMANY,1,8,2.155294864949056e-07
BATT_LI,GERMANY,1,9,2.530190090322556e-07
BATT_LI,GERMANY,1,10,2.586444023911686e-07
BATT_LI,GERMANY,1,11,2.501434502110359e-07
BATT_LI,GERMANY,1,12,2.616162200853751e-07
BATT_LI,GERMANY,2,1,2.795405212543407e-07
BATT_LI,GERMANY,2,2,2.73054488469535e-07
BATT_LI,GERMANY,2,3,2.757725739099229e-07
BATT_LI,GERMANY,2,4,2.610863802961956e-07
BATT_LI,GERMANY,2,5,3.286553297422245e-07
BATT_LI,GERMANY,2,6,2.386018390667082e-07
BATT_LI,GERMANY,2,7,2.556953701348052e-07
BATT_LI,GERMANY,2,8,1.970614916779706e-07
BATT_LI,GERMANY,2,9,2.706951323964304e-07
BATT_LI,GERMANY,2,10,2.795405809312948e-07
BATT_LI,GERMANY,2,11,2.660330473425018e-07
BATT_LI,GERMANY,2,12,2.859875814261881e-07
BATT_LI,GERMANY,3,1,2.946423360631141e-07
BATT_LI,GERMANY,3,2,2.869965306476946e-07
BATT_LI,GERMANY,3,3,2.901692601101144e-07
BATT_LI,GERMANY,3,4,2.67286030407197e-07
BATT_LI,GERMANY,3,5,3.711069297907736e-07
BATT_LI,GERMANY,3,6,2.30673249245798e-07
BATT_LI,GERMANY,3,7,2.630449205057618e-07
BATT_LI,GERMANY,3,8,1.954890910295636e-07
BATT_LI,GERMANY,3,9,2.842334718192898e-07
BATT_LI,GERMANY,3,10,2.946424213301329e-07
BATT_LI,GERMANY,3,11,2.785370306954528e-07
BATT_LI,GERMANY,3,12,3.053866979315372e-07
BATT_LI,GERMANY,4,1,3.055258824506075e-07
BATT_LI,GERMANY,4,2,2.974757914492426e-07
BATT_LI,GERMANY,4,3,3.007528088227498e-07
BATT_LI,GERMANY,4,4,2.703824763826771e-07
BATT_LI,GERMANY,4,5,4.133100449046273e-07
BATT_LI,GERMANY,4,6,2.135238461701275e-07
BATT_LI,GERMANY,4,7,2.673204257488913e-07
BATT_LI,GERMANY,4,8,1.822341217897491e-07
BATT_LI,GERMANY,4,9,2.946204189756387e-07
BATT_LI,GERMANY,4,10,3.055259681344106e-07
BATT_LI,GERMANY,4,11,2.883984953589588e-07
BATT_LI,GERMANY,4,12,3.218133252653542e-07
BATT_LI,GERMANY,5,1,3.133455624955006e-07
BATT_LI,GERMANY,5,2,3.053162187804981e-07
BATT_LI,GERMANY,5,3,3.084736360129488e-07
BATT_LI,GERMANY,5,4,2.705487135561586e-07
BATT_LI,GERMANY,5,5,3.381024456962192e-07
BATT_LI,GERMANY,5,6,1.849517641753628e-07
BATT_LI,GERMANY,5,7,2.687538603202528e-07
BATT_LI,GERMANY,5,8,1.537258475279363e-07
BATT_LI,GERMANY,5,9,3.025792243152211e-07
BATT_LI,GERMANY,5,10,3.133456188767817e-07
BATT_LI,GERMANY,5,11,2.961640081833146e-07
BATT_LI,GERMANY,5,12,3.369863851343161e-07
BATT_LI,GERMANY,6,1,3.189406042943219e-07
BATT_LI,GERMANY,6,2,3.11124298065497e-07
BATT_LI,GERMANY,6,3,3.140226218241432e-07
BATT_LI,GERMANY,6,4,2.677861419330481e-07
BATT_LI,GERMANY,6,5,2.484530628178921e-07
BATT_LI,GERMANY,6,6,1.408106113027372e-07
BATT_LI,GERMANY,6,7,2.674169621019333e-07
BATT_LI,GERMANY,6,8,9.984361398259126e-08
BATT_LI,GERMANY,6,9,3.08648973770686e-07
BATT_LI,GERMANY,6,10,3.189406354226268e-07
BATT_LI,GERMANY,6,11,3.022446095251314e-07
BATT_LI,GERMANY,6,12,3.525055359859462e-07
BATT_LI,GERMANY,7,1,3.229165819749491e-07
BATT_LI,GERMANY,7,2,3.153454339089681e-07
BATT_LI,GERMANY,7,3,3.178959366552762e-07
BATT_LI,GERMANY,7,4,2.619235789589401e-07
BATT_LI,GERMANY,7,5,2.803980375458732e-07
BATT_LI,GERMANY,7,6,7.35188360280956e-08
BATT_LI,GERMANY,7,7,2.632293774372346e-07
BATT_LI,GERMANY,7,8,1.671641075293352e-08
BATT_LI,GERMANY,7,9,3.1323412163064e-07
BATT_LI,GERMANY,7,10,3.229165784029773e-07
BATT_LI,GERMANY,7,11,3.069526366910352e-07
BATT_LI,GERMANY,7,12,3.700034189190767e-07
BATT_LI,GERMANY,8,1,3.257064282494081e-07
BATT_LI,GERMANY,8,2,3.18301896812951e-07
