k,ct,n,h,td,b
1,HEAT_HIGH_T,GERMANY,7,4,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,5,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,6,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,7,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,8,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,9,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,10,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,11,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,7,12,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,1,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,2,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,3,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,4,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,5,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,6,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,7,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,8,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,9,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,10,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,11,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,8,12,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,1,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,2,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,3,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,4,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,5,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,6,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,7,0.48616240652008663
1,HEAT_HIGH_T,GERMANY,9,8,0.48616240652008663
