pt,n,h,td,val
CCGT,GERMANY,1,1,4.845828742748369e-09
CCGT,GERMANY,1,2,7.279807363054551
CCGT,GERMANY,1,3,7.27980733536162
CCGT,GERMANY,1,4,7.279807382337507
CCGT,GERMANY,1,5,5.304021909968556e-09
CCGT,GERMANY,1,6,7.279807357768694
CCGT,GERMANY,1,7,7.279807384912333
CCGT,GERMANY,1,8,7.279807390816071
CCGT,GERMANY,1,9,7.279807373359747
CCGT,GERMANY,1,10,5.045645068614473e-09
CCGT,GERMANY,1,11,7.279807382837106
CCGT,GERMANY,1,12,2.758001786227371e-09
CCGT,GERMANY,2,1,4.845732653699923e-09
CCGT,GERMANY,2,2,7.279807363054593
CCGT,GERMANY,2,3,7.27980733536159
CCGT,GERMANY,2,4,7.279807383400512
CCGT,GERMANY,2,5,5.324480609577421e-09
CCGT,GERMANY,2,6,7.279807357768664
CCGT,GERMANY,2,7,7.279807384912352
CCGT,GERMANY,2,8,7.279807390814319
CCGT,GERMANY,2,9,7.279807373359686
CCGT,GERMANY,2,10,5.045626502491573e-09
CCGT,GERMANY,2,11,7.279807382836854
CCGT,GERMANY,2,12,2.757878526739811e-09
CCGT,GERMANY,3,1,4.845631311277647e-09
CCGT,GERMANY,3,2,7.279807363054418
CCGT,GERMANY,3,3,7.279807335361734
CCGT,GERMANY,3,4,7.279807383400932
CCGT,GERMANY,3,5,5.345242013133594e-09
CCGT,GERMANY,3,6,7.279807357768702
CCGT,GERMANY,3,7,7.279807384912476
CCGT,GERMANY,3,8,7.279807388641824
CCGT,GERMANY,3,9,7.279807373359725
CCGT,GERMANY,3,10,5.045608656485804e-09
CCGT,GERMANY,3,11,7.279807382837015
CCGT,GERMANY,3,12,2.757756246566704e-09
CCGT,GERMANY,4,1,4.845521110916104e-09
CCGT,GERMANY,4,2,7.279807363054728
CCGT,GERMANY,4,3,7.279807335361738
CCGT,GERMANY,4,4,7.2798073834009
CCGT,GERMANY,4,5,5.366540485713835e-09
CCGT,GERMANY,4,6,7.279807357768708
CCGT,GERMANY,4,7,7.279807384912466
CCGT,GERMANY,4,8,7.279807389443687
CCGT,GERMANY,4,9,7.279807373359774
CCGT,GERMANY,4,10,5.045590877402836e-09
CCGT,GERMANY,4,11,7.279807382837063
CCGT,GERMANY,4,12,2.757630415536032e-09
CCGT,GERMANY,5,1,4.845405536000174e-09
CCGT,GERMANY,5,2,7.27980736305465
CCGT,GERMANY,5,3,7.27980733536168
CCGT,GERMANY,5,4,7.27980738340088
CCGT,GERMANY,5,5,6.248591489010402e-09
CCGT,GERMANY,5,6,7.279807357768691
