set T_H_TD :=
(	174	,	6	,	1	)
(	175	,	7	,	1	)
(	176	,	8	,	1	)
(	177	,	9	,	1	)
(	178	,	10	,	1	)
(	179	,	11	,	1	)
(	180	,	12	,	1	)
(	181	,	13	,	1	)
(	182	,	14	,	1	)
(	183	,	15	,	1	)
(	184	,	16	,	1	)
(	185	,	17	,	1	)
(	186	,	18	,	1	)
(	187	,	19	,	1	)
(	188	,	20	,	1	)
(	189	,	21	,	1	)
(	190	,	22	,	1	)
(	191	,	23	,	1	)
(	192	,	24	,	1	)
(	193	,	1	,	1	)
(	194	,	2	,	1	)
(	195	,	3	,	1	)
(	196	,	4	,	1	)
(	197	,	5	,	1	)
(	198	,	6	,	1	)
(	199	,	7	,	1	)
(	200	,	8	,	1	)
(	201	,	9	,	1	)
(	202	,	10	,	1	)
(	203	,	11	,	1	)
(	204	,	12	,	1	)
(	205	,	13	,	1	)
(	206	,	14	,	1	)
(	207	,	15	,	1	)
(	208	,	16	,	1	)
(	209	,	17	,	1	)
(	210	,	18	,	1	)
(	211	,	19	,	1	)
(	212	,	20	,	1	)
(	213	,	21	,	1	)
(	214	,	22	,	1	)
(	215	,	23	,	1	)
(	216	,	24	,	1	)
(	217	,	1	,	11	)
(	218	,	2	,	11	)
(	219	,	3	,	11	)
(	220	,	4	,	11	)
(	221	,	5	,	11	)
(	222	,	6	,	11	)
(	223	,	7	,	11	)
(	224	,	8	,	11	)
(	225	,	9	,	11	)
(	226	,	10	,	11	)
(	227	,	11	,	11	)
(	228	,	12	,	11	)
(	229	,	13	,	11	)
(	230	,	14	,	11	)
(	231	,	15	,	11	)
(	232	,	16	,	11	)
(	233	,	17	,	11	)
(	234	,	18	,	11	)
(	235	,	19	,	11	)
(	236	,	20	,	11	)
(	237	,	21	,	11	)
(	238	,	22	,	11	)
(	239	,	23	,	11	)
(	240	,	24	,	11	)
(	241	,	1	,	12	)
(	242	,	2	,	12	)
(	243	,	3	,	12	)
(	244	,	4	,	12	)
(	245	,	5	,	12	)
(	246	,	6	,	12	)
(	247	,	7	,	12	)
(	248	,	8	,	12	)
(	249	,	9	,	12	)
(	250	,	10	,	12	)
(	251	,	11	,	12	)
(	252	,	12	,	12	)
(	253	,	13	,	12	)
(	254	,	14	,	12	)
(	255	,	15	,	12	)
(	256	,	16	,	12	)
(	257	,	17	,	12	)
(	258	,	18	,	12	)
(	259	,	19	,	12	)
(	260	,	20	,	12	)
(	261	,	21	,	12	)
(	262	,	22	,	12	)
(	263	,	23	,	12	)
(	264	,	24	,	12	)
(	265	,	1	,	1	)
(	266	,	2	,	1	)
(	267	,	3	,	1	)
(	268	,	4	,	1	)
(	269	,	5	,	1	)
(	270	,	6	,	1	)
(	271	,	7	,	1	)
(	272	,	8	,	1	)
(	273	,	9	,	1	)
(	274	,	10	,	1	)
(	275	,	11	,	1	)
(	276	,	12	,	1	)
(	277	,	13	,	1	)
(	278	,	14	,	1	)
(	279	,	15	,	1	)
(	280	,	16	,	1	)
(	281	,	17	,	1	)
(	282	,	18	,	1	)
(	283	,	19	,	1	)
(	284	,	20	,	1	)
(	285	,	21	,	1	)
(	286	,	22	,	1	)
(	287	,	23	,	1	)
(	288	,	24	,	1	)
(	289	,	1	,	1	)
(	290	,	2	,	1	)
(	291	,	3	,	1	)
(	292	,	4	,	1	)
(	293	,	5	,	1	)
(	294	,	6	,	1	)
(	295	,	7	,	1	)
(	296	,	8	,	1	)
(	297	,	9	,	1	)
(	298	,	10	,	1	)
(	299	,	11	,	1	)
(	300	,	12	,	1	)
(	301	,	13	,	1	)
(	302	,	14	,	1	)
(	303	,	15	,	1	)
(	304	,	16	,	1	)
(	305	,	17	,	1	)
(	306	,	18	,	1	)
(	307	,	19	,	1	)
(	308	,	20	,	1	)
(	309	,	21	,	1	)
(	310	,	22	,	1	)
(	311	,	23	,	1	)
(	312	,	24	,	1	)
(	313	,	1	,	1	)
(	314	,	2	,	1	)
(	315	,	3	,	1	)
(	316	,	4	,	1	)
(	317	,	5	,	1	)
(	318	,	6	,	1	)
(	319	,	7	,	1	)
(	320	,	8	,	1	)
(	321	,	9	,	1	)
(	322	,	10	,	1	)
(	323	,	11	,	1	)
(	324	,	12	,	1	)
(	325	,	13	,	1	)
(	326	,	14	,	1	)
(	327	,	15	,	1	)
(	328	,	16	,	1	)
(	329	,	17	,	1	)
(	330	,	18	,	1	)
(	331	,	19	,	1	)
(	332	,	20	,	1	)
(	333	,	21	,	1	)
(	334	,	22	,	1	)
(	335	,	23	,	1	)
(	336	,	24	,	1	)
(	337	,	1	,	1	)
(	338	,	2	,	1	)
(	339	,	3	,	1	)
(	340	,	4	,	1	)
(	341	,	5	,	1	)
(	342	,	6	,	1	)
(	343	,	7	,	1	)
(	344	,	8	,	1	)
(	345	,	9	,	1	)
(	346	,	10	,	1	)
(	347	,	11	,	1	)
(	348	,	12	,	1	)
(	349	,	13	,	1	)
(	350	,	14	,	1	)
(	351	,	15	,	1	)
(	352	,	16	,	1	)
(	353	,	17	,	1	)
(	354	,	18	,	1	)
(	355	,	19	,	1	)
(	356	,	20	,	1	)
(	357	,	21	,	1	)
(	358	,	22	,	1	)
(	359	,	23	,	1	)
(	360	,	24	,	1	)
(	361	,	1	,	1	)
(	362	,	2	,	1	)
(	363	,	3	,	1	)
(	364	,	4	,	1	)
(	365	,	5	,	1	)
(	366	,	6	,	1	)
(	367	,	7	,	1	)
(	368	,	8	,	1	)
(	369	,	9	,	1	)
(	370	,	10	,	1	)
(	371	,	11	,	1	)
(	372	,	12	,	1	)
(	373	,	13	,	1	)
(	374	,	14	,	1	)
(	375	,	15	,	1	)
(	376	,	16	,	1	)
(	377	,	17	,	1	)
(	378	,	18	,	1	)
(	379	,	19	,	1	)
(	380	,	20	,	1	)
(	381	,	21	,	1	)
(	382	,	22	,	1	)
(	383	,	23	,	1	)
(	384	,	24	,	1	)
(	385	,	1	,	1	)
(	386	,	2	,	1	)
(	387	,	3	,	1	)
(	388	,	4	,	1	)
(	389	,	5	,	1	)
(	390	,	6	,	1	)
(	391	,	7	,	1	)
(	392	,	8	,	1	)
(	393	,	9	,	1	)
(	394	,	10	,	1	)
(	395	,	11	,	1	)
(	396	,	12	,	1	)
(	397	,	13	,	1	)
(	398	,	14	,	1	)
(	399	,	15	,	1	)
(	400	,	16	,	1	)
(	401	,	17	,	1	)
(	402	,	18	,	1	)
(	403	,	19	,	1	)
(	404	,	20	,	1	)
(	405	,	21	,	1	)
(	406	,	22	,	1	)
(	407	,	23	,	1	)
(	408	,	24	,	1	)
(	409	,	1	,	2	)
(	410	,	2	,	2	)
(	411	,	3	,	2	)
(	412	,	4	,	2	)
(	413	,	5	,	2	)
(	414	,	6	,	2	)
(	415	,	7	,	2	)
(	416	,	8	,	2	)
(	417	,	9	,	2	)
(	418	,	10	,	2	)
(	419	,	11	,	2	)
(	420	,	12	,	2	)
(	421	,	13	,	2	)
(	422	,	14	,	2	)
(	423	,	15	,	2	)
(	424	,	16	,	2	)
(	425	,	17	,	2	)
(	426	,	18	,	2	)
(	427	,	19	,	2	)
(	428	,	20	,	2	)
(	429	,	21	,	2	)
(	430	,	22	,	2	)
(	431	,	23	,	2	)
(	432	,	24	,	2	)
(	433	,	1	,	2	)
(	434	,	2	,	2	)
(	435	,	3	,	2	)
(	436	,	4	,	2	)
(	437	,	5	,	2	)
(	438	,	6	,	2	)
(	439	,	7	,	2	)
(	440	,	8	,	2	)
(	441	,	9	,	2	)
(	442	,	10	,	2	)
(	443	,	11	,	2	)
(	444	,	12	,	2	)
(	445	,	13	,	2	)
(	446	,	14	,	2	)
(	447	,	15	,	2	)
(	448	,	16	,	2	)
(	449	,	17	,	2	)
(	450	,	18	,	2	)
(	451	,	19	,	2	)
(	452	,	20	,	2	)
(	453	,	21	,	2	)
(	454	,	22	,	2	)
(	455	,	23	,	2	)
(	456	,	24	,	2	)
(	457	,	1	,	2	)
(	458	,	2	,	2	)
(	459	,	3	,	2	)
(	460	,	4	,	2	)
(	461	,	5	,	2	)
(	462	,	6	,	2	)
(	463	,	7	,	2	)
(	464	,	8	,	2	)
(	465	,	9	,	2	)
(	466	,	10	,	2	)
(	467	,	11	,	2	)
(	468	,	12	,	2	)
(	469	,	13	,	2	)
(	470	,	14	,	2	)
(	471	,	15	,	2	)
(	472	,	16	,	2	)
(	473	,	17	,	2	)
(	474	,	18	,	2	)
(	475	,	19	,	2	)
(	476	,	20	,	2	)
(	477	,	21	,	2	)
(	478	,	22	,	2	)
(	479	,	23	,	2	)
(	480	,	24	,	2	)
(	481	,	1	,	2	)
(	482	,	2	,	2	)
(	483	,	3	,	2	)
(	484	,	4	,	2	)
(	485	,	5	,	2	)
(	486	,	6	,	2	)
(	487	,	7	,	2	)
(	488	,	8	,	2	)
(	489	,	9	,	2	)
(	490	,	10	,	2	)
(	491	,	11	,	2	)
(	492	,	12	,	2	)
(	493	,	13	,	2	)
(	494	,	14	,	2	)
(	495	,	15	,	2	)
(	496	,	16	,	2	)
(	497	,	17	,	2	)
(	498	,	18	,	2	)
(	499	,	19	,	2	)
(	500	,	20	,	2	)
(	501	,	21	,	2	)
(	502	,	22	,	2	)
(	503	,	23	,	2	)
(	504	,	24	,	2	)
(	505	,	1	,	2	)
(	506	,	2	,	2	)
(	507	,	3	,	2	)
(	508	,	4	,	2	)
(	509	,	5	,	2	)
(	510	,	6	,	2	)
(	511	,	7	,	2	)
(	512	,	8	,	2	)
(	513	,	9	,	2	)
(	514	,	10	,	2	)
(	515	,	11	,	2	)
(	516	,	12	,	2	)
(	517	,	13	,	2	)
(	518	,	14	,	2	)
(	519	,	15	,	2	)
(	520	,	16	,	2	)
(	521	,	17	,	2	)
(	522	,	18	,	2	)
(	523	,	19	,	2	)
(	524	,	20	,	2	)
(	525	,	21	,	2	)
(	526	,	22	,	2	)
(	527	,	23	,	2	)
(	528	,	24	,	2	)
(	529	,	1	,	2	)
(	530	,	2	,	2	)
(	531	,	3	,	2	)
(	532	,	4	,	2	)
(	533	,	5	,	2	)
(	534	,	6	,	2	)
(	535	,	7	,	2	)
(	536	,	8	,	2	)
(	537	,	9	,	2	)
(	538	,	10	,	2	)
(	539	,	11	,	2	)
(	540	,	12	,	2	)
(	541	,	13	,	2	)
(	542	,	14	,	2	)
(	543	,	15	,	2	)
(	544	,	16	,	2	)
(	545	,	17	,	2	)
(	546	,	18	,	2	)
(	547	,	19	,	2	)
(	548	,	20	,	2	)
(	549	,	21	,	2	)
(	550	,	22	,	2	)
(	551	,	23	,	2	)
(	552	,	24	,	2	)
(	553	,	1	,	11	)
(	554	,	2	,	11	)
(	555	,	3	,	11	)
(	556	,	4	,	11	)
(	557	,	5	,	11	)
(	558	,	6	,	11	)
(	559	,	7	,	11	)
(	560	,	8	,	11	)
(	561	,	9	,	11	)
(	562	,	10	,	11	)
(	563	,	11	,	11	)
(	564	,	12	,	11	)
(	565	,	13	,	11	)
(	566	,	14	,	11	)
(	567	,	15	,	11	)
(	568	,	16	,	11	)
(	569	,	17	,	11	)
(	570	,	18	,	11	)
(	571	,	19	,	11	)
(	572	,	20	,	11	)
(	573	,	21	,	11	)
(	574	,	22	,	11	)
(	575	,	23	,	11	)
(	576	,	24	,	11	)
(	577	,	1	,	11	)
(	578	,	2	,	11	)
(	579	,	3	,	11	)
(	580	,	4	,	11	)
(	581	,	5	,	11	)
(	582	,	6	,	11	)
(	583	,	7	,	11	)
(	584	,	8	,	11	)
(	585	,	9	,	11	)
(	586	,	10	,	11	)
(	587	,	11	,	11	)
(	588	,	12	,	11	)
(	589	,	13	,	11	)
(	590	,	14	,	11	)
(	591	,	15	,	11	)
(	592	,	16	,	11	)
(	593	,	17	,	11	)
(	594	,	18	,	11	)
(	595	,	19	,	11	)
(	596	,	20	,	11	)
(	597	,	21	,	11	)
(	598	,	22	,	11	)
(	599	,	23	,	11	)
(	600	,	24	,	11	)
(	601	,	1	,	12	)
(	602	,	2	,	12	)
(	603	,	3	,	12	)
(	604	,	4	,	12	)
(	605	,	5	,	12	)
(	606	,	6	,	12	)
(	607	,	7	,	12	)
(	608	,	8	,	12	)
(	609	,	9	,	12	)
(	610	,	10	,	12	)
(	611	,	11	,	12	)
(	612	,	12	,	12	)
(	613	,	13	,	12	)
(	614	,	14	,	12	)
(	615	,	15	,	12	)
(	616	,	16	,	12	)
(	617	,	17	,	12	)
(	618	,	18	,	12	)
(	619	,	19	,	12	)
(	620	,	20	,	12	)
(	621	,	21	,	12	)
(	622	,	22	,	12	)
(	623	,	23	,	12	)
(	624	,	24	,	12	)
(	625	,	1	,	12	)
(	626	,	2	,	12	)
(	627	,	3	,	12	)
(	628	,	4	,	12	)
(	629	,	5	,	12	)
(	630	,	6	,	12	)
(	631	,	7	,	12	)
(	632	,	8	,	12	)
(	633	,	9	,	12	)
(	634	,	10	,	12	)
(	635	,	11	,	12	)
(	636	,	12	,	12	)
(	637	,	13	,	12	)
(	638	,	14	,	12	)
(	639	,	15	,	12	)
(	640	,	16	,	12	)
(	641	,	17	,	12	)
(	642	,	18	,	12	)
(	643	,	19	,	12	)
(	644	,	20	,	12	)
(	645	,	21	,	12	)
(	646	,	22	,	12	)
(	647	,	23	,	12	)
(	648	,	24	,	12	)
(	649	,	1	,	12	)
(	650	,	2	,	12	)
(	651	,	3	,	12	)
(	652	,	4	,	12	)
(	653	,	5	,	12	)
(	654	,	6	,	12	)
(	655	,	7	,	12	)
(	656	,	8	,	12	)
(	657	,	9	,	12	)
(	658	,	10	,	12	)
(	659	,	11	,	12	)
(	660	,	12	,	12	)
(	661	,	13	,	12	)
(	662	,	14	,	12	)
(	663	,	15	,	12	)
(	664	,	16	,	12	)
(	665	,	17	,	12	)
(	666	,	18	,	12	)
(	667	,	19	,	12	)
(	668	,	20	,	12	)
(	669	,	21	,	12	)
(	670	,	22	,	12	)
(	671	,	23	,	12	)
(	672	,	24	,	12	)
(	673	,	1	,	12	)
(	674	,	2	,	12	)
(	675	,	3	,	12	)
(	676	,	4	,	12	)
(	677	,	5	,	12	)
(	678	,	6	,	12	)
(	679	,	7	,	12	)
(	680	,	8	,	12	)
(	681	,	9	,	12	)
(	682	,	10	,	12	)
(	683	,	11	,	12	)
(	684	,	12	,	12	)
(	685	,	13	,	12	)
(	686	,	14	,	12	)
(	687	,	15	,	12	)
(	688	,	16	,	12	)
(	689	,	17	,	12	)
(	690	,	18	,	12	)
(	691	,	19	,	12	)
(	692	,	20	,	12	)
(	693	,	21	,	12	)
(	694	,	22	,	12	)
(	695	,	23	,	12	)
(	696	,	24	,	12	)
(	697	,	1	,	12	)
(	698	,	2	,	12	)
(	699	,	3	,	12	)
(	700	,	4	,	12	)
(	701	,	5	,	12	)
(	702	,	6	,	12	)
(	703	,	7	,	12	)
(	704	,	8	,	12	)
(	705	,	9	,	12	)
(	706	,	10	,	12	)
(	707	,	11	,	12	)
(	708	,	12	,	12	)
(	709	,	13	,	12	)
(	710	,	14	,	12	)
(	711	,	15	,	12	)
(	712	,	16	,	12	)
(	713	,	17	,	12	)
(	714	,	18	,	12	)
(	715	,	19	,	12	)
(	716	,	20	,	12	)
(	717	,	21	,	12	)
(	718	,	22	,	12	)
(	719	,	23	,	12	)
(	720	,	24	,	12	)
(	721	,	1	,	2	)
(	722	,	2	,	2	)
(	723	,	3	,	2	)
(	724	,	4	,	2	)
(	725	,	5	,	2	)
(	726	,	6	,	2	)
(	727	,	7	,	2	)
(	728	,	8	,	2	)
(	729	,	9	,	2	)
(	730	,	10	,	2	)
(	731	,	11	,	2	)
(	732	,	12	,	2	)
(	733	,	13	,	2	)
(	734	,	14	,	2	)
(	735	,	15	,	2	)
(	736	,	16	,	2	)
(	737	,	17	,	2	)
(	738	,	18	,	2	)
(	739	,	19	,	2	)
(	740	,	20	,	2	)
(	741	,	21	,	2	)
(	742	,	22	,	2	)
(	743	,	23	,	2	)
(	744	,	24	,	2	)
(	745	,	1	,	12	)
(	746	,	2	,	12	)
(	747	,	3	,	12	)
(	748	,	4	,	12	)
(	749	,	5	,	12	)
(	750	,	6	,	12	)
(	751	,	7	,	12	)
(	752	,	8	,	12	)
(	753	,	9	,	12	)
(	754	,	10	,	12	)
(	755	,	11	,	12	)
(	756	,	12	,	12	)
(	757	,	13	,	12	)
(	758	,	14	,	12	)
(	759	,	15	,	12	)
(	760	,	16	,	12	)
(	761	,	17	,	12	)
(	762	,	18	,	12	)
(	763	,	19	,	12	)
(	764	,	20	,	12	)
(	765	,	21	,	12	)
(	766	,	22	,	12	)
(	767	,	23	,	12	)
(	768	,	24	,	12	)
(	769	,	1	,	11	)
(	770	,	2	,	11	)
(	771	,	3	,	11	)
(	772	,	4	,	11	)
(	773	,	5	,	11	)
(	774	,	6	,	11	)
(	775	,	7	,	11	)
(	776	,	8	,	11	)
(	777	,	9	,	11	)
(	778	,	10	,	11	)
(	779	,	11	,	11	)
(	780	,	12	,	11	)
(	781	,	13	,	11	)
(	782	,	14	,	11	)
(	783	,	15	,	11	)
(	784	,	16	,	11	)
(	785	,	17	,	11	)
(	786	,	18	,	11	)
(	787	,	19	,	11	)
(	788	,	20	,	11	)
(	789	,	21	,	11	)
(	790	,	22	,	11	)
(	791	,	23	,	11	)
(	792	,	24	,	11	)
(	793	,	1	,	12	)
(	794	,	2	,	12	)
(	795	,	3	,	12	)
(	796	,	4	,	12	)
(	797	,	5	,	12	)
(	798	,	6	,	12	)
(	799	,	7	,	12	)
(	800	,	8	,	12	)
(	801	,	9	,	12	)
(	802	,	10	,	12	)
(	803	,	11	,	12	)
(	804	,	12	,	12	)
(	805	,	13	,	12	)
(	806	,	14	,	12	)
(	807	,	15	,	12	)
(	808	,	16	,	12	)
(	809	,	17	,	12	)
(	810	,	18	,	12	)
(	811	,	19	,	12	)
(	812	,	20	,	12	)
(	813	,	21	,	12	)
(	814	,	22	,	12	)
(	815	,	23	,	12	)
(	816	,	24	,	12	)
(	817	,	1	,	2	)
(	818	,	2	,	2	)
(	819	,	3	,	2	)
(	820	,	4	,	2	)
(	821	,	5	,	2	)
(	822	,	6	,	2	)
(	823	,	7	,	2	)
(	824	,	8	,	2	)
(	825	,	9	,	2	)
(	826	,	10	,	2	)
(	827	,	11	,	2	)
(	828	,	12	,	2	)
(	829	,	13	,	2	)
(	830	,	14	,	2	)
(	831	,	15	,	2	)
(	832	,	16	,	2	)
(	833	,	17	,	2	)
(	834	,	18	,	2	)
(	835	,	19	,	2	)
(	836	,	20	,	2	)
(	837	,	21	,	2	)
(	838	,	22	,	2	)
(	839	,	23	,	2	)
(	840	,	24	,	2	)
(	841	,	1	,	12	)
(	842	,	2	,	12	)
(	843	,	3	,	12	)
(	844	,	4	,	12	)
(	845	,	5	,	12	)
(	846	,	6	,	12	)
(	847	,	7	,	12	)
(	848	,	8	,	12	)
(	849	,	9	,	12	)
(	850	,	10	,	12	)
(	851	,	11	,	12	)
(	852	,	12	,	12	)
(	853	,	13	,	12	)
(	854	,	14	,	12	)
(	855	,	15	,	12	)
(	856	,	16	,	12	)
(	857	,	17	,	12	)
(	858	,	18	,	12	)
(	859	,	19	,	12	)
(	860	,	20	,	12	)
(	861	,	21	,	12	)
(	862	,	22	,	12	)
(	863	,	23	,	12	)
(	864	,	24	,	12	)
(	865	,	1	,	2	)
(	866	,	2	,	2	)
(	867	,	3	,	2	)
(	868	,	4	,	2	)
(	869	,	5	,	2	)
(	870	,	6	,	2	)
(	871	,	7	,	2	)
(	872	,	8	,	2	)
(	873	,	9	,	2	)
(	874	,	10	,	2	)
(	875	,	11	,	2	)
(	876	,	12	,	2	)
(	877	,	13	,	2	)
(	878	,	14	,	2	)
(	879	,	15	,	2	)
(	880	,	16	,	2	)
(	881	,	17	,	2	)
(	882	,	18	,	2	)
(	883	,	19	,	2	)
(	884	,	20	,	2	)
(	885	,	21	,	2	)
(	886	,	22	,	2	)
(	887	,	23	,	2	)
(	888	,	24	,	2	)
(	889	,	1	,	1	)
(	890	,	2	,	1	)
(	891	,	3	,	1	)
(	892	,	4	,	1	)
(	893	,	5	,	1	)
(	894	,	6	,	1	)
(	895	,	7	,	1	)
(	896	,	8	,	1	)
(	897	,	9	,	1	)
(	898	,	10	,	1	)
(	899	,	11	,	1	)
(	900	,	12	,	1	)
(	901	,	13	,	1	)
(	902	,	14	,	1	)
(	903	,	15	,	1	)
(	904	,	16	,	1	)
(	905	,	17	,	1	)
(	906	,	18	,	1	)
(	907	,	19	,	1	)
(	908	,	20	,	1	)
(	909	,	21	,	1	)
(	910	,	22	,	1	)
(	911	,	23	,	1	)
(	912	,	24	,	1	)
(	913	,	1	,	10	)
(	914	,	2	,	10	)
(	915	,	3	,	10	)
(	916	,	4	,	10	)
(	917	,	5	,	10	)
(	918	,	6	,	10	)
(	919	,	7	,	10	)
(	920	,	8	,	10	)
(	921	,	9	,	10	)
(	922	,	10	,	10	)
(	923	,	11	,	10	)
(	924	,	12	,	10	)
(	925	,	13	,	10	)
(	926	,	14	,	10	)
(	927	,	15	,	10	)
(	928	,	16	,	10	)
(	929	,	17	,	10	)
(	930	,	18	,	10	)
(	931	,	19	,	10	)
(	932	,	20	,	10	)
(	933	,	21	,	10	)
(	934	,	22	,	10	)
(	935	,	23	,	10	)
(	936	,	24	,	10	)
(	937	,	1	,	10	)
(	938	,	2	,	10	)
(	939	,	3	,	10	)
(	940	,	4	,	10	)
(	941	,	5	,	10	)
(	942	,	6	,	10	)
(	943	,	7	,	10	)
(	944	,	8	,	10	)
(	945	,	9	,	10	)
(	946	,	10	,	10	)
(	947	,	11	,	10	)
(	948	,	12	,	10	)
(	949	,	13	,	10	)
(	950	,	14	,	10	)
(	951	,	15	,	10	)
(	952	,	16	,	10	)
(	953	,	17	,	10	)
(	954	,	18	,	10	)
(	955	,	19	,	10	)
(	956	,	20	,	10	)
(	957	,	21	,	10	)
(	958	,	22	,	10	)
(	959	,	23	,	10	)
(	960	,	24	,	10	)
(	961	,	1	,	1	)
(	962	,	2	,	1	)
(	963	,	3	,	1	)
(	964	,	4	,	1	)
(	965	,	5	,	1	)
(	966	,	6	,	1	)
(	967	,	7	,	1	)
(	968	,	8	,	1	)
(	969	,	9	,	1	)
(	970	,	10	,	1	)
(	971	,	11	,	1	)
(	972	,	12	,	1	)
(	973	,	13	,	1	)
(	974	,	14	,	1	)
(	975	,	15	,	1	)
(	976	,	16	,	1	)
(	977	,	17	,	1	)
(	978	,	18	,	1	)
(	979	,	19	,	1	)
(	980	,	20	,	1	)
(	981	,	21	,	1	)
(	982	,	22	,	1	)
(	983	,	23	,	1	)
(	984	,	24	,	1	)
(	985	,	1	,	1	)
(	986	,	2	,	1	)
(	987	,	3	,	1	)
(	988	,	4	,	1	)
(	989	,	5	,	1	)
(	990	,	6	,	1	)
(	991	,	7	,	1	)
(	992	,	8	,	1	)
(	993	,	9	,	1	)
(	994	,	10	,	1	)
(	995	,	11	,	1	)
(	996	,	12	,	1	)
(	997	,	13	,	1	)
(	998	,	14	,	1	)
