j,n,h,td,val
BATT_LI,GERMANY,1,1,6.546303236731943e-09
BATT_LI,GERMANY,1,2,6.480452533916724e-09
BATT_LI,GERMANY,1,3,6.508857129831628e-09
BATT_LI,GERMANY,1,4,6.382548416450803e-09
BATT_LI,GERMANY,1,5,6.788996864865513e-09
BATT_LI,GERMANY,1,6,6.108777415496558e-09
BATT_LI,GERMANY,1,7,6.350981205264471e-09
BATT_LI,GERMANY,1,8,5.864108652340783e-09
BATT_LI,GERMANY,1,9,6.456049842387799e-09
BATT_LI,GERMANY,1,10,6.546303466673436e-09
BATT_LI,GERMANY,1,11,6.413155728345869e-09
BATT_LI,GERMANY,1,12,6.596721395646055e-09
BATT_LI,GERMANY,2,1,6.818564779328422e-09
BATT_LI,GERMANY,2,2,6.716609813933313e-09
BATT_LI,GERMANY,2,3,6.761102813556739e-09
BATT_LI,GERMANY,2,4,6.546881736333342e-09
BATT_LI,GERMANY,2,5,7.249156775220353e-09
BATT_LI,GERMANY,2,6,5.935341625879844e-09
BATT_LI,GERMANY,2,7,6.486723509904594e-09
BATT_LI,GERMANY,2,8,5.51173631880753e-09
BATT_LI,GERMANY,2,9,6.677824245130804e-09
BATT_LI,GERMANY,2,10,6.818565193042184e-09
BATT_LI,GERMANY,2,11,6.607883295057973e-09
BATT_LI,GERMANY,2,12,6.92605271585205e-09
BATT_LI,GERMANY,3,1,7.014731376819829e-09
BATT_LI,GERMANY,3,2,6.895847721316064e-09
BATT_LI,GERMANY,3,3,6.948362831670926e-09
BATT_LI,GERMANY,3,4,6.670464352574799e-09
BATT_LI,GERMANY,3,5,7.585479454736509e-09
BATT_LI,GERMANY,3,6,5.632021518886882e-09
BATT_LI,GERMANY,3,7,6.582768805525189e-09
BATT_LI,GERMANY,3,8,5.096468577075565e-09
BATT_LI,GERMANY,3,9,6.849417542337079e-09
BATT_LI,GERMANY,3,10,7.014732048848146e-09
BATT_LI,GERMANY,3,11,6.76339351916869e-09
BATT_LI,GERMANY,3,12,7.191792627453621e-09
BATT_LI,GERMANY,4,1,7.155788671410658e-09
BATT_LI,GERMANY,4,2,7.031724164549264e-09
BATT_LI,GERMANY,4,3,7.087204448092355e-09
BATT_LI,GERMANY,4,4,6.759297758277162e-09
BATT_LI,GERMANY,4,5,7.079906238809145e-09
BATT_LI,GERMANY,4,6,5.168033229850805e-09
BATT_LI,GERMANY,4,7,6.643462057111591e-09
BATT_LI,GERMANY,4,8,4.595396001843729e-09
BATT_LI,GERMANY,4,9,6.982051896377172e-09
BATT_LI,GERMANY,4,10,7.155789419302634e-09
BATT_LI,GERMANY,4,11,6.887385434161316e-09
BATT_LI,GERMANY,4,12,7.422255728702521e-09
BATT_LI,GERMANY,5,1,7.256969516596067e-09
BATT_LI,GERMANY,5,2,7.134420855117272e-09
BATT_LI,GERMANY,5,3,7.189895233213571e-09
BATT_LI,GERMANY,5,4,6.817596813806775e-09
BATT_LI,GERMANY,5,5,6.538224173245787e-09
BATT_LI,GERMANY,5,6,4.491817594966936e-09
BATT_LI,GERMANY,5,7,6.671487133542249e-09
BATT_LI,GERMANY,5,8,3.971394872256824e-09
BATT_LI,GERMANY,5,9,7.084265142508523e-09
BATT_LI,GERMANY,5,10,7.2569701082003e-09
BATT_LI,GERMANY,5,11,6.985846874388516e-09
BATT_LI,GERMANY,5,12,7.642203391506707e-09
BATT_LI,GERMANY,6,1,7.329274694930407e-09
BATT_LI,GERMANY,6,2,7.211596536038702e-09
BATT_LI,GERMANY,6,3,7.265513619636431e-09
BATT_LI,GERMANY,6,4,6.848084066404018e-09
BATT_LI,GERMANY,6,5,5.912341196778459e-09
BATT_LI,GERMANY,6,6,3.516872405300874e-09
BATT_LI,GERMANY,6,7,6.668053653460002e-09
BATT_LI,GERMANY,6,8,3.155491696725083e-09
BATT_LI,GERMANY,6,9,7.162576345446605e-09
BATT_LI,GERMANY,6,10,7.329275163851235e-09
BATT_LI,GERMANY,6,11,7.063456342302003e-09
BATT_LI,GERMANY,6,12,7.875332947945325e-09
BATT_LI,GERMANY,7,1,7.380603707646232e-09
BATT_LI,GERMANY,7,2,7.268994187637162e-09
BATT_LI,GERMANY,7,3,7.320752142425007e-09
BATT_LI,GERMANY,7,4,6.852161955695723e-09
BATT_LI,GERMANY,7,5,5.142893713226958e-09
BATT_LI,GERMANY,7,6,2.09345476617277e-09
BATT_LI,GERMANY,7,7,6.632973226343441e-09
BATT_LI,GERMANY,7,8,1.992652266601468e-09
BATT_LI,GERMANY,7,9,7.22195395227851e-09
BATT_LI,GERMANY,7,10,7.38060393540238e-09
BATT_LI,GERMANY,7,11,7.123862968594729e-09
BATT_LI,GERMANY,7,12,8.146676679427457e-09
BATT_LI,GERMANY,8,1,7.416583679505754e-09
BATT_LI,GERMANY,8,2,7.310881433092072e-09
BATT_LI,GERMANY,8,3,7.360506003769949e-09
BATT_LI,GERMANY,8,4,6.829994100440155e-09
BATT_LI,GERMANY,8,5,4.147827553291715e-09
BATT_LI,GERMANY,8,6,4.139855824914733e-10
BATT_LI,GERMANY,8,7,6.564640829108589e-09
BATT_LI,GERMANY,8,8,7.00826928794025e-11
BATT_LI,GERMANY,8,9,7.26615386325644e-09
BATT_LI,GERMANY,8,10,7.416583883395902e-09
BATT_LI,GERMANY,8,11,7.16988768993739e-09
BATT_LI,GERMANY,8,12,8.485105893830323e-09
BATT_LI,GERMANY,9,1,7.441168554707022e-09
BATT_LI,GERMANY,9,2,7.34037200013408e-09
BATT_LI,GERMANY,9,3,7.388302667449518e-09
BATT_LI,GERMANY,9,4,6.78051168149964e-09
BATT_LI,GERMANY,9,5,2.99841338808326e-09
