p,n,h,td,dual_raw
AMMONIA,GERMANY,1,1,1.520877552359367
AMMONIA,GERMANY,1,2,0.9575895854099659
AMMONIA,GERMANY,1,3,0.563287973218928
AMMONIA,GERMANY,1,4,1.971508002042027
AMMONIA,GERMANY,1,5,2.027836853482421
AMMONIA,GERMANY,1,6,0.8449320063244676
AMMONIA,GERMANY,1,7,2.140494558834265
AMMONIA,GERMANY,1,8,3.210741853177545
AMMONIA,GERMANY,1,9,1.295562506186746
AMMONIA,GERMANY,1,10,1.464548823100112
AMMONIA,GERMANY,1,11,1.915179214959238
AMMONIA,GERMANY,1,12,2.647453574971672
AMMONIA,GERMANY,2,1,1.520877552334143
AMMONIA,GERMANY,2,2,0.9575895853797657
AMMONIA,GERMANY,2,3,0.5632879732229296
AMMONIA,GERMANY,2,4,1.971508002126815
AMMONIA,GERMANY,2,5,2.027836853563993
AMMONIA,GERMANY,2,6,0.8449320063578791
AMMONIA,GERMANY,2,7,2.140494558818975
AMMONIA,GERMANY,2,8,3.210741853212794
AMMONIA,GERMANY,2,9,1.295562506200319
AMMONIA,GERMANY,2,10,1.464548823085122
AMMONIA,GERMANY,2,11,1.915179214887216
AMMONIA,GERMANY,2,12,2.6474535748782
AMMONIA,GERMANY,3,1,1.520877552309111
AMMONIA,GERMANY,3,2,0.9575895853495381
AMMONIA,GERMANY,3,3,0.5632879732269487
AMMONIA,GERMANY,3,4,1.971508002211577
AMMONIA,GERMANY,3,5,2.02783685364581
AMMONIA,GERMANY,3,6,0.8449320063911478
AMMONIA,GERMANY,3,7,2.140494558803469
AMMONIA,GERMANY,3,8,3.210741853246621
AMMONIA,GERMANY,3,9,1.295562506213811
AMMONIA,GERMANY,3,10,1.464548823070321
AMMONIA,GERMANY,3,11,1.915179214815078
AMMONIA,GERMANY,3,12,2.647453574784843
AMMONIA,GERMANY,4,1,1.520877552284269
AMMONIA,GERMANY,4,2,0.9575895853194012
AMMONIA,GERMANY,4,3,0.5632879732309112
AMMONIA,GERMANY,4,4,1.971508002296288
AMMONIA,GERMANY,4,5,2.027836853729277
AMMONIA,GERMANY,4,6,0.8449320064243003
AMMONIA,GERMANY,4,7,2.140494558787884
AMMONIA,GERMANY,4,8,3.21074185328051
AMMONIA,GERMANY,4,9,1.295562506227341
AMMONIA,GERMANY,4,10,1.464548823055712
AMMONIA,GERMANY,4,11,1.915179214742691
AMMONIA,GERMANY,4,12,2.647453574691676
AMMONIA,GERMANY,5,1,1.520877552259619
AMMONIA,GERMANY,5,2,0.9575895852892776
AMMONIA,GERMANY,5,3,0.5632879732348878
AMMONIA,GERMANY,5,4,1.971508002380754
AMMONIA,GERMANY,5,5,2.0278368538109
AMMONIA,GERMANY,5,6,0.8449320064576458
AMMONIA,GERMANY,5,7,2.140494558771995
AMMONIA,GERMANY,5,8,3.21074185331259
AMMONIA,GERMANY,5,9,1.295562506240703
AMMONIA,GERMANY,5,10,1.464548823041292
AMMONIA,GERMANY,5,11,1.915179214670134
AMMONIA,GERMANY,5,12,2.647453574598668
AMMONIA,GERMANY,6,1,1.52087755223516
AMMONIA,GERMANY,6,2,0.9575895852590247
AMMONIA,GERMANY,6,3,0.5632879732388658
AMMONIA,GERMANY,6,4,1.97150800246505
AMMONIA,GERMANY,6,5,2.027836853892754
AMMONIA,GERMANY,6,6,0.8449320064913722
AMMONIA,GERMANY,6,7,2.140494558755981
AMMONIA,GERMANY,6,8,3.210741853345075
AMMONIA,GERMANY,6,9,1.295562506253366
AMMONIA,GERMANY,6,10,1.464548823027061
AMMONIA,GERMANY,6,11,1.915179214597352
AMMONIA,GERMANY,6,12,2.647453574505852
AMMONIA,GERMANY,7,1,1.520877552210892
AMMONIA,GERMANY,7,2,0.9575895852287329
AMMONIA,GERMANY,7,3,0.5632879732427599
AMMONIA,GERMANY,7,4,1.971508002550054
AMMONIA,GERMANY,7,5,2.027836853975494
AMMONIA,GERMANY,7,6,0.8449320065264536
AMMONIA,GERMANY,7,7,2.140494558740148
AMMONIA,GERMANY,7,8,3.210741853379091
AMMONIA,GERMANY,7,9,1.29556250626506
AMMONIA,GERMANY,7,10,1.464548823013022
AMMONIA,GERMANY,7,11,1.91517921452437
