k,ct,n,h,td,b
1,ELECTRICITY,GERMANY,15,12,0.15663322610152558
1,ELECTRICITY,GERMANY,16,1,0.1532210529474597
1,ELECTRICITY,GERMANY,16,2,0.15868298892890537
1,ELECTRICITY,GERMANY,16,3,0.16161911907748594
1,ELECTRICITY,GERMANY,16,4,0.16211132010709534
1,ELECTRICITY,GERMANY,16,5,0.16192456972749586
1,ELECTRICITY,GERMANY,16,6,0.16343942752181861
1,ELECTRICITY,GERMANY,16,7,0.16327927630836273
1,ELECTRICITY,GERMANY,16,8,0.16545112120065678
1,ELECTRICITY,GERMANY,16,9,0.15856712740719864
1,ELECTRICITY,GERMANY,16,10,0.16043996802056698
1,ELECTRICITY,GERMANY,16,11,0.17239979332746472
1,ELECTRICITY,GERMANY,16,12,0.15663992472869148
1,ELECTRICITY,GERMANY,17,1,0.15111943151057763
1,ELECTRICITY,GERMANY,17,2,0.15552240839757356
1,ELECTRICITY,GERMANY,17,3,0.15889453853509658
1,ELECTRICITY,GERMANY,17,4,0.16218862693803968
1,ELECTRICITY,GERMANY,17,5,0.16331217764963193
1,ELECTRICITY,GERMANY,17,6,0.16365527989364326
1,ELECTRICITY,GERMANY,17,7,0.16421900362984024
1,ELECTRICITY,GERMANY,17,8,0.16518637093711389
1,ELECTRICITY,GERMANY,17,9,0.15948623012440297
1,ELECTRICITY,GERMANY,17,10,0.1602814567859253
1,ELECTRICITY,GERMANY,17,11,0.1675200260320591
1,ELECTRICITY,GERMANY,17,12,0.1545943226227158
1,ELECTRICITY,GERMANY,18,1,0.15192781466571526
1,ELECTRICITY,GERMANY,18,2,0.1548375132325337
1,ELECTRICITY,GERMANY,18,3,0.1549899751124733
1,ELECTRICITY,GERMANY,18,4,0.16176118945050236
1,ELECTRICITY,GERMANY,18,5,0.164050115011506
1,ELECTRICITY,GERMANY,18,6,0.16400561686526266
1,ELECTRICITY,GERMANY,18,7,0.1650320739540909
1,ELECTRICITY,GERMANY,18,8,0.1660242671841637
1,ELECTRICITY,GERMANY,18,9,0.16073324152333085
1,ELECTRICITY,GERMANY,18,10,0.1588632604217918
1,ELECTRICITY,GERMANY,18,11,0.1679593734170484
1,ELECTRICITY,GERMANY,18,12,0.15414153150639054
1,ELECTRICITY,GERMANY,19,1,0.15372388537045806
1,ELECTRICITY,GERMANY,19,2,0.15585941631446776
1,ELECTRICITY,GERMANY,19,3,0.15584513262450242
1,ELECTRICITY,GERMANY,19,4,0.16209421213081854
1,ELECTRICITY,GERMANY,19,5,0.16577095386324145
1,ELECTRICITY,GERMANY,19,6,0.1658530911546173
1,ELECTRICITY,GERMANY,19,7,0.1673119417938577
1,ELECTRICITY,GERMANY,19,8,0.16872700081046985
1,ELECTRICITY,GERMANY,19,9,0.16184146311310907
1,ELECTRICITY,GERMANY,19,10,0.1619510056051591
1,ELECTRICITY,GERMANY,19,11,0.1703421338435397
1,ELECTRICITY,GERMANY,19,12,0.15643728742190932
1,ELECTRICITY,GERMANY,20,1,0.15752659563403756
1,ELECTRICITY,GERMANY,20,2,0.15907848004074537
1,ELECTRICITY,GERMANY,20,3,0.15950506283712526
1,ELECTRICITY,GERMANY,20,4,0.16511662962845153
1,ELECTRICITY,GERMANY,20,5,0.16651560624556913
1,ELECTRICITY,GERMANY,20,6,0.1679235367766759
1,ELECTRICITY,GERMANY,20,7,0.16881134621549568
1,ELECTRICITY,GERMANY,20,8,0.17068132791656393
1,ELECTRICITY,GERMANY,20,9,0.16463492295705134
1,ELECTRICITY,GERMANY,20,10,0.16659469450958692
1,ELECTRICITY,GERMANY,20,11,0.17557158082306715
1,ELECTRICITY,GERMANY,20,12,0.15976074553613132
1,ELECTRICITY,GERMANY,21,1,0.16124707884888892
1,ELECTRICITY,GERMANY,21,2,0.16249679065670433
1,ELECTRICITY,GERMANY,21,3,0.16319169739272354
1,ELECTRICITY,GERMANY,21,4,0.16892678470387557
1,ELECTRICITY,GERMANY,21,5,0.17016346344726394
1,ELECTRICITY,GERMANY,21,6,0.17132139517866432
1,ELECTRICITY,GERMANY,21,7,0.17396137966779032
1,ELECTRICITY,GERMANY,21,8,0.17542539299557083
1,ELECTRICITY,GERMANY,21,9,0.17003858665784297
1,ELECTRICITY,GERMANY,21,10,0.16986918745082416
1,ELECTRICITY,GERMANY,21,11,0.1782504310979472
1,ELECTRICITY,GERMANY,21,12,0.16416606477934925
1,ELECTRICITY,GERMANY,22,1,0.16391641080893
1,ELECTRICITY,GERMANY,22,2,0.16402454328474714
1,ELECTRICITY,GERMANY,22,3,0.1656672797875389
1,ELECTRICITY,GERMANY,22,4,0.17404404272317103
1,ELECTRICITY,GERMANY,22,5,0.17507450350853337
1,ELECTRICITY,GERMANY,22,6,0.1762906869159905
1,ELECTRICITY,GERMANY,22,7,0.18020733477232653
1,ELECTRICITY,GERMANY,22,8,0.1809878697268394
1,ELECTRICITY,GERMANY,22,9,0.17547339465920456
1,ELECTRICITY,GERMANY,22,10,0.1749211090734339
1,ELECTRICITY,GERMANY,22,11,0.17898378929129474
1,ELECTRICITY,GERMANY,22,12,0.16736737055690393
1,ELECTRICITY,GERMANY,23,1,0.16836738740388743
1,ELECTRICITY,GERMANY,23,2,0.16765347769244873
1,ELECTRICITY,GERMANY,23,3,0.17070350950122903
1,ELECTRICITY,GERMANY,23,4,0.1779755966954664
1,ELECTRICITY,GERMANY,23,5,0.17821673911631175
1,ELECTRICITY,GERMANY,23,6,0.18066236926678686
1,ELECTRICITY,GERMANY,23,7,0.18392856365298219
1,ELECTRICITY,GERMANY,23,8,0.18438618553902233
1,ELECTRICITY,GERMANY,23,9,0.17939902461518917
1,ELECTRICITY,GERMANY,23,10,0.17822857989577598
1,ELECTRICITY,GERMANY,23,11,0.18244715430686026
1,ELECTRICITY,GERMANY,23,12,0.17163712255736477
1,ELECTRICITY,GERMANY,24,1,0.17173431310969522
1,ELECTRICITY,GERMANY,24,2,0.17077866377061834
1,ELECTRICITY,GERMANY,24,3,0.17566096582780255
1,ELECTRICITY,GERMANY,24,4,0.1807350588312703
1,ELECTRICITY,GERMANY,24,5,0.1815435399139878
1,ELECTRICITY,GERMANY,24,6,0.18294239887969976
1,ELECTRICITY,GERMANY,24,7,0.18649132890640602
1,ELECTRICITY,GERMANY,24,8,0.18745403792470272
1,ELECTRICITY,GERMANY,24,9,0.18189046357594615
1,ELECTRICITY,GERMANY,24,10,0.1815617114010956
1,ELECTRICITY,GERMANY,24,11,0.1847098485806976
1,ELECTRICITY,GERMANY,24,12,0.17625822097964905
1,HEAT_HIGH_T,GERMANY,1,1,0.48171236816080626
1,HEAT_HIGH_T,GERMANY,1,2,0.48171236816080626
