p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.601121794951205,27,1,0.059300807220415,59.300807220415
AMMONIA,GERMANY,1,2,1.008113740706045,17,1,0.05930080827682618,59.300808276826174
AMMONIA,GERMANY,1,3,0.5930080613601044,10,1,0.059300806136010444,59.30080613601044
AMMONIA,GERMANY,1,4,2.075528281342217,35,1,0.05930080803834906,59.300808038349054
AMMONIA,GERMANY,1,5,2.134829142342301,36,1,0.05930080950950836,59.30080950950836
AMMONIA,GERMANY,1,6,0.8895121254491698,15,1,0.05930080836327799,59.30080836327799
AMMONIA,GERMANY,1,7,2.253430889009442,38,1,0.05930081286866953,59.300812868669524
AMMONIA,GERMANY,1,8,3.380146339237434,57,1,0.05930081296907779,59.30081296907779
AMMONIA,GERMANY,1,9,1.363918701911641,23,1,0.059300813126593084,59.300813126593084
AMMONIA,GERMANY,1,10,1.541821051788327,26,1,0.05930080968416643,59.30080968416643
AMMONIA,GERMANY,1,11,2.016227524843032,34,1,0.05930080955420682,59.30080955420682
AMMONIA,GERMANY,1,12,2.787138004372849,47,1,0.05930080860367763,59.30080860367763
AMMONIA,GERMANY,2,1,1.601121794916761,27,1,0.0593008072191393,59.3008072191393
AMMONIA,GERMANY,2,2,1.008113740674186,17,1,0.05930080827495212,59.30080827495212
AMMONIA,GERMANY,2,3,0.5930080613577403,10,1,0.05930080613577403,59.30080613577403
AMMONIA,GERMANY,2,4,2.075528281417908,35,1,0.05930080804051165,59.300808040511654
AMMONIA,GERMANY,2,5,2.134829142427559,36,1,0.059300809511876634,59.300809511876636
AMMONIA,GERMANY,2,6,0.8895121254812112,15,1,0.05930080836541408,59.30080836541408
AMMONIA,GERMANY,2,7,2.253430889005397,38,1,0.059300812868563084,59.300812868563085
AMMONIA,GERMANY,2,8,3.380146339286969,57,1,0.059300812969946826,59.300812969946826
AMMONIA,GERMANY,2,9,1.363918701932429,23,1,0.05930081312749692,59.300813127496916
AMMONIA,GERMANY,2,10,1.541821051768264,26,1,0.05930080968339477,59.30080968339477
AMMONIA,GERMANY,2,11,2.016227524770246,34,1,0.05930080955206606,59.30080955206606
AMMONIA,GERMANY,2,12,2.787138004275431,47,1,0.05930080860160491,59.300808601604906
AMMONIA,GERMANY,3,1,1.601121794882493,27,1,0.05930080721787011,59.30080721787011
AMMONIA,GERMANY,3,2,1.008113740642192,17,1,0.05930080827307012,59.30080827307012
AMMONIA,GERMANY,3,3,0.5930080613553738,10,1,0.05930080613553738,59.30080613553738
AMMONIA,GERMANY,3,4,2.075528281493465,35,1,0.059300808042670426,59.300808042670425
AMMONIA,GERMANY,3,5,2.134829142514839,36,1,0.059300809514301084,59.300809514301086
AMMONIA,GERMANY,3,6,0.8895121255130395,15,1,0.05930080836753596,59.300808367535964
AMMONIA,GERMANY,3,7,2.253430889001157,38,1,0.0593008128684515,59.3008128684515
AMMONIA,GERMANY,3,8,3.380146339337014,57,1,0.059300812970824804,59.3008129708248
AMMONIA,GERMANY,3,9,1.363918701953115,23,1,0.0593008131283963,59.3008131283963
AMMONIA,GERMANY,3,10,1.541821051748384,26,1,0.05930080968263015,59.30080968263015
AMMONIA,GERMANY,3,11,2.016227524697324,34,1,0.05930080954992129,59.30080954992129
AMMONIA,GERMANY,3,12,2.787138004178177,47,1,0.05930080859953568,59.300808599535685
AMMONIA,GERMANY,4,1,1.601121794848402,27,1,0.05930080721660748,59.30080721660748
AMMONIA,GERMANY,4,2,1.00811374061007,17,1,0.05930080827118059,59.300808271180586
AMMONIA,GERMANY,4,3,0.5930080613531226,10,1,0.05930080613531226,59.30080613531226
AMMONIA,GERMANY,4,4,2.075528281568872,35,1,0.05930080804482492,59.30080804482492
AMMONIA,GERMANY,4,5,2.1348291426001,36,1,0.059300809516669446,59.300809516669446
AMMONIA,GERMANY,4,6,0.8895121255446305,15,1,0.059300808369642036,59.300808369642034
AMMONIA,GERMANY,4,7,2.253430888996777,38,1,0.05930081286833624,59.30081286833624
AMMONIA,GERMANY,4,8,3.380146339352831,57,1,0.0593008129711023,59.300812971102296
AMMONIA,GERMANY,4,9,1.363918701973633,23,1,0.059300813129288386,59.300813129288386
AMMONIA,GERMANY,4,10,1.541821051728668,26,1,0.05930080968187184,59.30080968187184
AMMONIA,GERMANY,4,11,2.016227524624228,34,1,0.05930080954777141,59.30080954777141
AMMONIA,GERMANY,4,12,2.787138004081096,47,1,0.059300808597470125,59.30080859747012
AMMONIA,GERMANY,5,1,1.601121794814487,27,1,0.059300807215351366,59.30080721535136
AMMONIA,GERMANY,5,2,1.008113740577947,17,1,0.059300808269291,59.300808269291004
AMMONIA,GERMANY,5,3,0.5930080613508686,10,1,0.059300806135086856,59.30080613508686
AMMONIA,GERMANY,5,4,2.075528281644122,35,1,0.059300808046974914,59.300808046974915
AMMONIA,GERMANY,5,5,2.134829142685492,36,1,0.05930080951904145,59.30080951904145
AMMONIA,GERMANY,5,6,0.8895121255762054,15,1,0.059300808371747026,59.300808371747024
AMMONIA,GERMANY,5,7,2.253430888992165,38,1,0.05930081286821487,59.30081286821487
AMMONIA,GERMANY,5,8,3.380146339435825,57,1,0.059300812972558334,59.30081297255833
AMMONIA,GERMANY,5,9,1.363918701994744,23,1,0.05930081313020626,59.300813130206265
AMMONIA,GERMANY,5,10,1.541821051709133,26,1,0.0593008096811205,59.300809681120505
AMMONIA,GERMANY,5,11,2.016227524550969,34,1,0.059300809545616735,59.30080954561674
AMMONIA,GERMANY,5,12,2.787138003984183,47,1,0.05930080859540814,59.30080859540814
AMMONIA,GERMANY,6,1,1.601121794780746,27,1,0.0593008072141017,59.300807214101695
AMMONIA,GERMANY,6,2,1.008113740545753,17,1,0.05930080826739723,59.30080826739723
AMMONIA,GERMANY,6,3,0.5930080613486752,10,1,0.059300806134867524,59.30080613486752
AMMONIA,GERMANY,6,4,2.07552828171925,35,1,0.059300808049121426,59.30080804912143
AMMONIA,GERMANY,6,5,2.134829142770994,36,1,0.0593008095214165,59.300809521416504
AMMONIA,GERMANY,6,6,0.8895121256077271,15,1,0.05930080837384847,59.30080837384847
AMMONIA,GERMANY,6,7,2.253430888987392,38,1,0.05930081286808926,59.30081286808926
AMMONIA,GERMANY,6,8,3.380146339484863,57,1,0.05930081297341865,59.30081297341865
AMMONIA,GERMANY,6,9,1.363918702014403,23,1,0.059300813131061,59.300813131061005
AMMONIA,GERMANY,6,10,1.541821051689777,26,1,0.059300809680376036,59.300809680376034
AMMONIA,GERMANY,6,11,2.016227524477528,34,1,0.0593008095434567,59.3008095434567
AMMONIA,GERMANY,6,12,2.787138003887444,47,1,0.059300808593349866,59.30080859334986
AMMONIA,GERMANY,7,1,1.601121794747181,27,1,0.059300807212858554,59.30080721285855
AMMONIA,GERMANY,7,2,1.008113740513533,17,1,0.059300808265501936,59.300808265501935
AMMONIA,GERMANY,7,3,0.5930080613465875,10,1,0.05930080613465875,59.30080613465875
AMMONIA,GERMANY,7,4,2.075528281794241,35,1,0.05930080805126403,59.30080805126403
AMMONIA,GERMANY,7,5,2.134829142856673,36,1,0.059300809523796474,59.300809523796474
AMMONIA,GERMANY,7,6,0.8895121256391134,15,1,0.05930080837594089,59.300808375940896
AMMONIA,GERMANY,7,7,2.25343088898257,38,1,0.05930081286796237,59.30081286796237
AMMONIA,GERMANY,7,8,3.380146339506589,57,1,0.059300812973799806,59.30081297379981
AMMONIA,GERMANY,7,9,1.363918702034998,23,1,0.05930081313195644,59.30081313195644
AMMONIA,GERMANY,7,10,1.541821051670599,26,1,0.059300809679638425,59.30080967963843
AMMONIA,GERMANY,7,11,2.016227524403921,34,1,0.05930080954129179,59.30080954129179
AMMONIA,GERMANY,7,12,2.787138003790878,47,1,0.05930080859129527,59.30080859129527
AMMONIA,GERMANY,8,1,1.601121794713791,27,1,0.05930080721162189,59.300807211621894
AMMONIA,GERMANY,8,2,1.008113740481283,17,1,0.059300808263604884,59.300808263604885
AMMONIA,GERMANY,8,3,0.593008061344891,10,1,0.059300806134489105,59.30080613448911
AMMONIA,GERMANY,8,4,2.075528281869233,35,1,0.05930080805340666,59.300808053406655
AMMONIA,GERMANY,8,5,2.134829142942448,36,1,0.05930080952617911,59.30080952617911
AMMONIA,GERMANY,8,6,0.8895121255757108,15,1,0.05930080837171405,59.300808371714055
AMMONIA,GERMANY,8,7,2.253430888977678,38,1,0.05930081286783363,59.300812867833635
AMMONIA,GERMANY,8,8,3.380146339491278,57,1,0.059300812973531195,59.300812973531194
AMMONIA,GERMANY,8,9,1.363918702055184,23,1,0.059300813132834085,59.30081313283409
AMMONIA,GERMANY,8,10,1.541821051651614,26,1,0.05930080967890823,59.30080967890823
AMMONIA,GERMANY,8,11,2.016227524330132,34,1,0.05930080953912153,59.30080953912153
AMMONIA,GERMANY,8,12,2.787138003694485,47,1,0.05930080858924436,59.300808589244355
AMMONIA,GERMANY,9,1,1.601121794680578,27,1,0.05930080721039178,59.300807210391774
AMMONIA,GERMANY,9,2,1.008113740449215,17,1,0.05930080826171853,59.30080826171853
