j,n,h,td,val
BATT_LI,GERMANY,1,1,1.126748420713301e-08
BATT_LI,GERMANY,1,2,1.126365133497841e-08
BATT_LI,GERMANY,1,3,1.126418145197232e-08
BATT_LI,GERMANY,1,4,1.085935071595323e-08
BATT_LI,GERMANY,1,5,1.18049755480214e-08
BATT_LI,GERMANY,1,6,1.057272692597251e-08
BATT_LI,GERMANY,1,7,1.109487895266647e-08
BATT_LI,GERMANY,1,8,9.522967554437762e-09
BATT_LI,GERMANY,1,9,1.127145020809121e-08
BATT_LI,GERMANY,1,10,1.126748416158975e-08
BATT_LI,GERMANY,1,11,1.127772308690641e-08
BATT_LI,GERMANY,1,12,1.134228837267701e-08
BATT_LI,GERMANY,2,1,1.119644303659511e-08
BATT_LI,GERMANY,2,2,1.118340415052743e-08
BATT_LI,GERMANY,2,3,1.118708955979313e-08
BATT_LI,GERMANY,2,4,1.035147758129922e-08
BATT_LI,GERMANY,2,5,1.212669804187766e-08
BATT_LI,GERMANY,2,6,9.748299500044274e-09
BATT_LI,GERMANY,2,7,1.083214242260029e-08
BATT_LI,GERMANY,2,8,7.599025643780932e-09
BATT_LI,GERMANY,2,9,1.119706230920909e-08
BATT_LI,GERMANY,2,10,1.119644295691472e-08
BATT_LI,GERMANY,2,11,1.120568516192832e-08
BATT_LI,GERMANY,2,12,1.135423768138244e-08
BATT_LI,GERMANY,3,1,1.114550987034711e-08
BATT_LI,GERMANY,3,2,1.112005520081647e-08
BATT_LI,GERMANY,3,3,1.112851714918938e-08
BATT_LI,GERMANY,3,4,9.819913990558041e-09
BATT_LI,GERMANY,3,5,1.114631294962987e-08
BATT_LI,GERMANY,3,6,8.82565405848542e-09
BATT_LI,GERMANY,3,7,1.056825051055607e-08
BATT_LI,GERMANY,3,8,5.447322662153513e-09
BATT_LI,GERMANY,3,9,1.113895387230496e-08
BATT_LI,GERMANY,3,10,1.114550974434334e-08
BATT_LI,GERMANY,3,11,1.11473954910706e-08
BATT_LI,GERMANY,3,12,1.140365162189097e-08
BATT_LI,GERMANY,4,1,1.110901656514745e-08
BATT_LI,GERMANY,4,2,1.106906916200957e-08
BATT_LI,GERMANY,4,3,1.108333733038075e-08
BATT_LI,GERMANY,4,4,9.239534154316167e-09
BATT_LI,GERMANY,4,5,1.01813934965634e-08
BATT_LI,GERMANY,4,6,7.723342268606554e-09
BATT_LI,GERMANY,4,7,1.029302794535986e-08
BATT_LI,GERMANY,4,8,7.416181069657303e-09
BATT_LI,GERMANY,4,9,1.109366644538632e-08
BATT_LI,GERMANY,4,10,1.110901642876668e-08
BATT_LI,GERMANY,4,11,1.110039571427032e-08
BATT_LI,GERMANY,4,12,1.149589520903572e-08
BATT_LI,GERMANY,5,1,1.108290862773276e-08
BATT_LI,GERMANY,5,2,1.10268025306077e-08
BATT_LI,GERMANY,5,3,1.104760226093196e-08
BATT_LI,GERMANY,5,4,8.580490096345305e-09
BATT_LI,GERMANY,5,5,9.153698034630327e-09
BATT_LI,GERMANY,5,6,6.330868632564632e-09
BATT_LI,GERMANY,5,7,9.995705775674121e-09
BATT_LI,GERMANY,5,8,4.555581777694453e-09
BATT_LI,GERMANY,5,9,1.105850956986845e-08
BATT_LI,GERMANY,5,10,1.108290852537052e-08
BATT_LI,GERMANY,5,11,1.106270791681588e-08
BATT_LI,GERMANY,5,12,1.164099860273328e-08
BATT_LI,GERMANY,6,1,1.106428882355048e-08
BATT_LI,GERMANY,6,2,1.099023864633266e-08
BATT_LI,GERMANY,6,3,1.101819325228518e-08
BATT_LI,GERMANY,6,4,7.803972009717333e-09
BATT_LI,GERMANY,6,5,7.975443522348843e-09
BATT_LI,GERMANY,6,6,4.481049231637139e-09
BATT_LI,GERMANY,6,7,9.664322837108318e-09
BATT_LI,GERMANY,6,8,1.182086495665057e-09
BATT_LI,GERMANY,6,9,1.10313973046166e-08
BATT_LI,GERMANY,6,10,1.10642887501754e-08
BATT_LI,GERMANY,6,11,1.103274844566319e-08
BATT_LI,GERMANY,6,12,1.185468454947555e-08
BATT_LI,GERMANY,7,1,1.105109261802809e-08
BATT_LI,GERMANY,7,2,1.09567698409383e-08
BATT_LI,GERMANY,7,3,1.09925458675404e-08
BATT_LI,GERMANY,7,4,6.854107647585865e-09
BATT_LI,GERMANY,7,5,6.533779141164489e-09
