pt,n,h,td,val
CCGT,GERMANY,1,1,1.166920921032142e-10
CCGT,GERMANY,1,2,2.241773840063003e-09
CCGT,GERMANY,1,3,2.037780114014953e-09
CCGT,GERMANY,1,4,2.594218778554119e-09
CCGT,GERMANY,1,5,1.505532091032044e-10
CCGT,GERMANY,1,6,2.187966862188407e-09
CCGT,GERMANY,1,7,2.635479751323029e-09
CCGT,GERMANY,1,8,2.821716431404891e-09
CCGT,GERMANY,1,9,2.38504085441888e-09
CCGT,GERMANY,1,10,1.210141461403772e-10
CCGT,GERMANY,1,11,2.579324398544933e-09
CCGT,GERMANY,1,12,6.81337738217625e-11
CCGT,GERMANY,2,1,1.166919236468501e-10
CCGT,GERMANY,2,2,2.241783332926943e-09
CCGT,GERMANY,2,3,2.037787850739778e-09
CCGT,GERMANY,2,4,2.594217282617913e-09
CCGT,GERMANY,2,5,1.514376431608679e-10
CCGT,GERMANY,2,6,2.187974982256627e-09
CCGT,GERMANY,2,7,2.635483122020868e-09
CCGT,GERMANY,2,8,2.821710811177808e-09
CCGT,GERMANY,2,9,2.385048624835817e-09
CCGT,GERMANY,2,10,1.210140856703179e-10
CCGT,GERMANY,2,11,2.579321885527351e-09
CCGT,GERMANY,2,12,6.813343472663082e-11
CCGT,GERMANY,3,1,1.16691749024106e-10
CCGT,GERMANY,3,2,2.241792667625163e-09
CCGT,GERMANY,3,3,2.037795474029845e-09
CCGT,GERMANY,3,4,2.59421781053215e-09
CCGT,GERMANY,3,5,1.585299232463649e-10
CCGT,GERMANY,3,6,2.187983372624812e-09
CCGT,GERMANY,3,7,2.635486506221683e-09
CCGT,GERMANY,3,8,2.821706880634707e-09
CCGT,GERMANY,3,9,2.385056392071404e-09
CCGT,GERMANY,3,10,1.210140226430595e-10
CCGT,GERMANY,3,11,2.579319137091255e-09
CCGT,GERMANY,3,12,6.813308294621129e-11
CCGT,GERMANY,4,1,1.166915678904182e-10
CCGT,GERMANY,4,2,2.241801857758893e-09
CCGT,GERMANY,4,3,2.037803028636974e-09
CCGT,GERMANY,4,4,2.594218201425891e-09
CCGT,GERMANY,4,5,1.585298698442596e-10
CCGT,GERMANY,4,6,2.187991925666311e-09
CCGT,GERMANY,4,7,2.635489909855975e-09
CCGT,GERMANY,4,8,1.100568383059929e-09
CCGT,GERMANY,4,9,2.385064152141621e-09
CCGT,GERMANY,4,10,1.21013957300688e-10
CCGT,GERMANY,4,11,2.579316141785501e-09
CCGT,GERMANY,4,12,6.813271786876747e-11
CCGT,GERMANY,5,1,1.166913817985503e-10
CCGT,GERMANY,5,2,2.241810981745914e-09
CCGT,GERMANY,5,3,2.037810482313458e-09
CCGT,GERMANY,5,4,2.594218914618844e-09
CCGT,GERMANY,5,5,1.585298119999759e-10
CCGT,GERMANY,5,6,2.188001188192983e-09
CCGT,GERMANY,5,7,2.635493320130794e-09
CCGT,GERMANY,5,8,2.821695196921848e-09
CCGT,GERMANY,5,9,2.385071911862332e-09
CCGT,GERMANY,5,10,1.210138911980714e-10
CCGT,GERMANY,5,11,2.579312585531436e-09
CCGT,GERMANY,5,12,6.81323397082678e-11
CCGT,GERMANY,6,1,1.166911982925283e-10
CCGT,GERMANY,6,2,2.241820430941283e-09
CCGT,GERMANY,6,3,2.037818085791318e-09
CCGT,GERMANY,6,4,2.594219744737179e-09
CCGT,GERMANY,6,5,1.585297821088582e-10
CCGT,GERMANY,6,6,2.188011306236483e-09
CCGT,GERMANY,6,7,2.635496743650137e-09
CCGT,GERMANY,6,8,2.821690692661945e-09
CCGT,GERMANY,6,9,2.385079675446148e-09
CCGT,GERMANY,6,10,1.210138244224407e-10
CCGT,GERMANY,6,11,2.579309666269018e-09
CCGT,GERMANY,6,12,6.81319531370056e-11
CCGT,GERMANY,7,1,1.166910170992438e-10
CCGT,GERMANY,7,2,2.241830199091779e-09
CCGT,GERMANY,7,3,2.037825750054698e-09
CCGT,GERMANY,7,4,2.594220656642368e-09
CCGT,GERMANY,7,5,1.585298393216325e-10
CCGT,GERMANY,7,6,2.188022861301131e-09
CCGT,GERMANY,7,7,2.635500185158342e-09
CCGT,GERMANY,7,8,1.618819088797417e-09
CCGT,GERMANY,7,9,2.385087443376196e-09
CCGT,GERMANY,7,10,1.210137563850486e-10
CCGT,GERMANY,7,11,2.579306900020242e-09
CCGT,GERMANY,7,12,6.81315576156624e-11
CCGT,GERMANY,8,1,1.166908359071107e-10
CCGT,GERMANY,8,2,2.241840174722995e-09
CCGT,GERMANY,8,3,2.037833461188646e-09
CCGT,GERMANY,8,4,2.594221608979616e-09
CCGT,GERMANY,8,5,1.585298156511446e-10
CCGT,GERMANY,8,6,1.150025333185246e-09
CCGT,GERMANY,8,7,2.635503653811624e-09
CCGT,GERMANY,8,8,1.02144748200431e-10
CCGT,GERMANY,8,9,2.385095200496303e-09
CCGT,GERMANY,8,10,1.210136872121229e-10
CCGT,GERMANY,8,11,2.579304159423436e-09
CCGT,GERMANY,8,12,6.813115112315473e-11
CCGT,GERMANY,9,1,1.166906543824047e-10
CCGT,GERMANY,9,2,2.241850353152427e-09
CCGT,GERMANY,9,3,2.03784133068705e-09
CCGT,GERMANY,9,4,2.594222688723748e-09
CCGT,GERMANY,9,5,1.585302032962559e-10
CCGT,GERMANY,9,6,3.530364796706037e-10
CCGT,GERMANY,9,7,2.63550718091865e-09
CCGT,GERMANY,9,8,1.021445844759702e-10
CCGT,GERMANY,9,9,2.385103007574944e-09
CCGT,GERMANY,9,10,1.210136168583736e-10
CCGT,GERMANY,9,11,2.579301680227351e-09
CCGT,GERMANY,9,12,6.813073305711644e-11
CCGT,GERMANY,10,1,1.166904720352429e-10
CCGT,GERMANY,10,2,2.24186072423241e-09
CCGT,GERMANY,10,3,2.037849242449962e-09
CCGT,GERMANY,10,4,2.594224518611164e-09
CCGT,GERMANY,10,5,1.440383376848616e-10
CCGT,GERMANY,10,6,3.488680288751642e-10
CCGT,GERMANY,10,7,2.635510979629967e-09
CCGT,GERMANY,10,8,1.0214439633955e-10
CCGT,GERMANY,10,9,2.385110818450727e-09
CCGT,GERMANY,10,10,1.210135451522634e-10
CCGT,GERMANY,10,11,2.579298774841132e-09
CCGT,GERMANY,10,12,6.813030188039447e-11
CCGT,GERMANY,11,1,1.166902881798596e-10
