p,n,h,td,dual_raw,mult,t_op,price_M€_per_GWh,price_€_per_MWh
AMMONIA,GERMANY,1,1,1.601151785339385,27,1,0.05930191797553278,59.30191797553278
AMMONIA,GERMANY,1,2,1.008132619402121,17,1,0.05930191878836005,59.301918788360055
AMMONIA,GERMANY,1,3,0.5930191704385077,10,1,0.05930191704385077,59.30191704385077
AMMONIA,GERMANY,1,4,2.075567148846106,35,1,0.059301918538460174,59.30191853846017
AMMONIA,GERMANY,1,5,2.134869106847903,36,1,0.059301919634663976,59.301919634663975
AMMONIA,GERMANY,1,6,0.8895287816348784,15,1,0.05930191877565856,59.301918775658564
AMMONIA,GERMANY,1,7,2.253473046157871,38,1,0.059301922267312394,59.30192226731239
AMMONIA,GERMANY,1,8,3.380209569979852,57,1,0.05930192228034828,59.30192228034828
AMMONIA,GERMANY,1,9,1.363944214951235,23,1,0.059301922389184136,59.301922389184135
AMMONIA,GERMANY,1,10,1.541849916388635,26,1,0.059301919861101345,59.30191986110135
AMMONIA,GERMANY,1,11,2.016265272724283,34,1,0.05930191978600832,59.30191978600832
AMMONIA,GERMANY,1,12,2.787190195813532,47,1,0.05930191905986238,59.30191905986238
AMMONIA,GERMANY,2,1,1.601151785312735,27,1,0.059301917974545745,59.301917974545745
AMMONIA,GERMANY,2,2,1.008132619373433,17,1,0.05930191878667253,59.30191878667253
AMMONIA,GERMANY,2,3,0.5930191704359626,10,1,0.05930191704359626,59.30191704359626
AMMONIA,GERMANY,2,4,2.075567148901899,35,1,0.05930191854005426,59.30191854005426
AMMONIA,GERMANY,2,5,2.134869106911506,36,1,0.05930191963643072,59.301919636430725
AMMONIA,GERMANY,2,6,0.8895287816591824,15,1,0.05930191877727883,59.30191877727883
AMMONIA,GERMANY,2,7,2.253473046157779,38,1,0.05930192226730997,59.301922267309976
AMMONIA,GERMANY,2,8,3.380209570023411,57,1,0.059301922281112474,59.301922281112475
AMMONIA,GERMANY,2,9,1.363944214967172,23,1,0.05930192238987705,59.30192238987705
AMMONIA,GERMANY,2,10,1.541849916374479,26,1,0.059301919860556884,59.301919860556886
AMMONIA,GERMANY,2,11,2.016265272667555,34,1,0.05930191978433985,59.30191978433985
AMMONIA,GERMANY,2,12,2.787190195736938,47,1,0.059301919058232726,59.30191905823273
AMMONIA,GERMANY,3,1,1.601151785286206,27,1,0.059301917973563184,59.301917973563185
AMMONIA,GERMANY,3,2,1.008132619344809,17,1,0.059301918784988764,59.301918784988764
AMMONIA,GERMANY,3,3,0.5930191704332761,10,1,0.059301917043327615,59.30191704332761
AMMONIA,GERMANY,3,4,2.075567148958292,35,1,0.05930191854166548,59.30191854166548
AMMONIA,GERMANY,3,5,2.134869106977085,36,1,0.05930191963825236,59.301919638252365
AMMONIA,GERMANY,3,6,0.889528781687183,15,1,0.05930191877914553,59.30191877914553
AMMONIA,GERMANY,3,7,2.253473046154039,38,1,0.05930192226721155,59.30192226721155
AMMONIA,GERMANY,3,8,3.380209570066506,57,1,0.05930192228186852,59.30192228186852
AMMONIA,GERMANY,3,9,1.363944214983404,23,1,0.05930192239058278,59.30192239058278
AMMONIA,GERMANY,3,10,1.541849916360434,26,1,0.05930191986001669,59.30191986001669
AMMONIA,GERMANY,3,11,2.01626527261099,34,1,0.059301919782676175,59.30191978267617
AMMONIA,GERMANY,3,12,2.787190195660428,47,1,0.059301919056604854,59.30191905660485
AMMONIA,GERMANY,4,1,1.601151785259798,27,1,0.05930191797258511,59.30191797258511
AMMONIA,GERMANY,4,2,1.008132619317241,17,1,0.05930191878336712,59.30191878336712
AMMONIA,GERMANY,4,3,0.5930191704314207,10,1,0.05930191704314207,59.30191704314207
AMMONIA,GERMANY,4,4,2.075567149014816,35,1,0.05930191854328046,59.30191854328046
AMMONIA,GERMANY,4,5,2.134869107040702,36,1,0.059301919640019504,59.301919640019506
AMMONIA,GERMANY,4,6,0.8895287817148932,15,1,0.059301918780992884,59.301918780992885
AMMONIA,GERMANY,4,7,2.253473046152291,38,1,0.059301922267165554,59.30192226716555
AMMONIA,GERMANY,4,8,3.380209570076435,57,1,0.05930192228204272,59.301922282042725
AMMONIA,GERMANY,4,9,1.363944214999315,23,1,0.05930192239127457,59.301922391274566
AMMONIA,GERMANY,4,10,1.541849916346512,26,1,0.05930191985948123,59.30191985948123
AMMONIA,GERMANY,4,11,2.016265272554166,34,1,0.05930191978100489,59.30191978100489
AMMONIA,GERMANY,4,12,2.787190195584036,47,1,0.05930191905497949,59.301919054979486
AMMONIA,GERMANY,5,1,1.601151785233507,27,1,0.05930191797161138,59.301917971611374
AMMONIA,GERMANY,5,2,1.008132619290361,17,1,0.059301918781785944,59.30191878178594
AMMONIA,GERMANY,5,3,0.5930191704293577,10,1,0.05930191704293577,59.30191704293577
AMMONIA,GERMANY,5,4,2.075567149070947,35,1,0.0593019185448842,59.3019185448842
AMMONIA,GERMANY,5,5,2.134869107104288,36,1,0.05930191964178577,59.30191964178577
AMMONIA,GERMANY,5,6,0.8895287817439779,15,1,0.05930191878293186,59.30191878293186
AMMONIA,GERMANY,5,7,2.253473046150468,38,1,0.05930192226711758,59.301922267117575
AMMONIA,GERMANY,5,8,3.380209570149535,57,1,0.059301922283325176,59.301922283325176
AMMONIA,GERMANY,5,9,1.363944215015632,23,1,0.059301922391984,59.301922391984
AMMONIA,GERMANY,5,10,1.541849916332687,26,1,0.0593019198589495,59.3019198589495
AMMONIA,GERMANY,5,11,2.016265272497304,34,1,0.05930191977933247,59.301919779332465
AMMONIA,GERMANY,5,12,2.787190195507685,47,1,0.059301919053355,59.301919053355
AMMONIA,GERMANY,6,1,1.601151785207332,27,1,0.05930191797064193,59.30191797064193
AMMONIA,GERMANY,6,2,1.00813261926398,17,1,0.05930191878023411,59.30191878023411
AMMONIA,GERMANY,6,3,0.5930191704277198,10,1,0.059301917042771976,59.301917042771976
AMMONIA,GERMANY,6,4,2.075567149127382,35,1,0.05930191854649663,59.30191854649663
AMMONIA,GERMANY,6,5,2.134869107168115,36,1,0.05930191964355875,59.30191964355875
AMMONIA,GERMANY,6,6,0.8895287817734896,15,1,0.05930191878489931,59.30191878489931
AMMONIA,GERMANY,6,7,2.25347304614842,38,1,0.05930192226706368,59.301922267063674
AMMONIA,GERMANY,6,8,3.380209570190337,57,1,0.059301922284041,59.301922284041
AMMONIA,GERMANY,6,9,1.363944215032548,23,1,0.05930192239271948,59.30192239271948
AMMONIA,GERMANY,6,10,1.541849916318984,26,1,0.05930191985842247,59.301919858422465
AMMONIA,GERMANY,6,11,2.01626527244017,34,1,0.05930191977765206,59.30191977765206
AMMONIA,GERMANY,6,12,2.787190195431461,47,1,0.059301919051733216,59.301919051733215
AMMONIA,GERMANY,7,1,1.601151785181279,27,1,0.059301917969677,59.301917969677
AMMONIA,GERMANY,7,2,1.008132619239008,17,1,0.05930191877876518,59.30191877876518
AMMONIA,GERMANY,7,3,0.593019170426874,10,1,0.059301917042687405,59.30191704268741
AMMONIA,GERMANY,7,4,2.075567149186195,35,1,0.059301918548177,59.301918548177
AMMONIA,GERMANY,7,5,2.134869107232584,36,1,0.05930191964534955,59.30191964534955
AMMONIA,GERMANY,7,6,0.8895287818077043,15,1,0.05930191878718029,59.30191878718029
AMMONIA,GERMANY,7,7,2.253473046144582,38,1,0.05930192226696268,59.301922266962684
AMMONIA,GERMANY,7,8,3.380209570209646,57,1,0.059301922284379756,59.301922284379756
AMMONIA,GERMANY,7,9,1.363944215049973,23,1,0.059301922393477084,59.301922393477085
AMMONIA,GERMANY,7,10,1.541849916305387,26,1,0.059301919857899496,59.3019198578995
AMMONIA,GERMANY,7,11,2.016265272382856,34,1,0.059301919775966355,59.301919775966354
AMMONIA,GERMANY,7,12,2.787190195355348,47,1,0.05930191905011379,59.30191905011379
AMMONIA,GERMANY,8,1,1.60115178515535,27,1,0.05930191796871667,59.30191796871667
AMMONIA,GERMANY,8,2,1.008132619214278,17,1,0.059301918777310475,59.301918777310476
AMMONIA,GERMANY,8,3,0.5930191704277336,10,1,0.05930191704277336,59.301917042773354
AMMONIA,GERMANY,8,4,2.075567149244943,35,1,0.05930191854985552,59.301918549855515
AMMONIA,GERMANY,8,5,2.134869107296805,36,1,0.059301919647133466,59.30191964713347
AMMONIA,GERMANY,8,6,0.8895287817613627,15,1,0.05930191878409085,59.30191878409085
AMMONIA,GERMANY,8,7,2.253473046137544,38,1,0.059301922266777475,59.301922266777474
AMMONIA,GERMANY,8,8,3.380209570189302,57,1,0.05930192228402284,59.30192228402284
AMMONIA,GERMANY,8,9,1.363944215063125,23,1,0.05930192239404891,59.30192239404891
AMMONIA,GERMANY,8,10,1.541849916291914,26,1,0.059301919857381306,59.30191985738131
AMMONIA,GERMANY,8,11,2.016265272325113,34,1,0.059301919774268026,59.30191977426803
AMMONIA,GERMANY,8,12,2.787190195279365,47,1,0.059301919048497125,59.301919048497126
AMMONIA,GERMANY,9,1,1.601151785129543,27,1,0.059301917967760846,59.30191796776084
AMMONIA,GERMANY,9,2,1.008132619185856,17,1,0.05930191877563858,59.30191877563858
AMMONIA,GERMANY,9,3,0.5930191704370451,10,1,0.05930191704370451,59.301917043704506
AMMONIA,GERMANY,9,4,2.075567149306185,35,1,0.05930191855160529,59.30191855160529
AMMONIA,GERMANY,9,5,2.134869107361276,36,1,0.05930191964892433,59.30191964892433
AMMONIA,GERMANY,9,6,0.8895287816710904,15,1,0.05930191877807269,59.30191877807269
AMMONIA,GERMANY,9,7,2.253473046135416,38,1,0.05930192226672147,59.30192226672147
AMMONIA,GERMANY,9,8,3.380209570230473,57,1,0.05930192228474514,59.30192228474514
AMMONIA,GERMANY,9,9,1.363944215103411,23,1,0.059301922395800476,59.301922395800474
AMMONIA,GERMANY,9,10,1.541849916278555,26,1,0.0593019198568675,59.3019198568675
AMMONIA,GERMANY,9,11,2.016265272268473,34,1,0.059301919772602144,59.30191977260214
AMMONIA,GERMANY,9,12,2.787190195203695,47,1,0.05930191904688712,59.30191904688712
AMMONIA,GERMANY,10,1,1.601151785103864,27,1,0.059301917966809774,59.301917966809775
AMMONIA,GERMANY,10,2,1.008132619158648,17,1,0.05930191877403811,59.301918774038114
AMMONIA,GERMANY,10,3,0.5930191704505693,10,1,0.059301917045056926,59.301917045056925
AMMONIA,GERMANY,10,4,2.075567149367926,35,1,0.05930191855336931,59.30191855336931
AMMONIA,GERMANY,10,5,2.134869107421494,36,1,0.05930191965059706,59.30191965059706
AMMONIA,GERMANY,10,6,0.889528781696777,15,1,0.05930191877978513,59.301918779785126
AMMONIA,GERMANY,10,7,2.253473046138377,38,1,0.0593019222667994,59.3019222667994
AMMONIA,GERMANY,10,8,3.380209570272407,57,1,0.05930192228548082,59.30192228548082
AMMONIA,GERMANY,10,9,1.363944215126489,23,1,0.05930192239680387,59.30192239680387
AMMONIA,GERMANY,10,10,1.541849916265319,26,1,0.05930191985635842,59.301919856358424
AMMONIA,GERMANY,10,11,2.016265272212262,34,1,0.059301919770948876,59.30191977094888
AMMONIA,GERMANY,10,12,2.787190195128003,47,1,0.05930191904527666,59.30191904527666
AMMONIA,GERMANY,11,1,1.601151785078298,27,1,0.059301917965862885,59.301917965862884
AMMONIA,GERMANY,11,2,1.008132619132861,17,1,0.05930191877252124,59.30191877252123
AMMONIA,GERMANY,11,3,0.5930191704546915,10,1,0.05930191704546915,59.30191704546915
AMMONIA,GERMANY,11,4,2.075567149356654,35,1,0.05930191855304726,59.301918553047265
AMMONIA,GERMANY,11,5,2.134869107471379,36,1,0.059301919651982754,59.30191965198276
AMMONIA,GERMANY,11,6,0.8895287817198758,15,1,0.059301918781325055,59.30191878132506
AMMONIA,GERMANY,11,7,2.253473046135155,38,1,0.0593019222667146,59.3019222667146
AMMONIA,GERMANY,11,8,3.380209570313833,57,1,0.05930192228620759,59.30192228620759
AMMONIA,GERMANY,11,9,1.363944215148326,23,1,0.05930192239775331,59.30192239775331
AMMONIA,GERMANY,11,10,1.541849916252114,26,1,0.05930191985585054,59.301919855850535
AMMONIA,GERMANY,11,11,2.016265272155584,34,1,0.05930191976928188,59.30191976928188
AMMONIA,GERMANY,11,12,2.78719019505185,47,1,0.059301919043656386,59.30191904365638
AMMONIA,GERMANY,12,1,1.601151785052871,27,1,0.059301917964921146,59.301917964921145
AMMONIA,GERMANY,12,2,1.008132619108294,17,1,0.059301918771076115,59.30191877107612
AMMONIA,GERMANY,12,3,0.5930191704572932,10,1,0.059301917045729326,59.301917045729326
AMMONIA,GERMANY,12,4,2.07556714941296,35,1,0.059301918554656004,59.301918554656005
AMMONIA,GERMANY,12,5,2.13486910752972,36,1,0.05930191965360333,59.301919653603335
AMMONIA,GERMANY,12,6,0.8895287817446851,15,1,0.059301918782979,59.301918782979
AMMONIA,GERMANY,12,7,2.253473046094268,38,1,0.05930192226563863,59.30192226563863
AMMONIA,GERMANY,12,8,3.380209570354346,57,1,0.05930192228691836,59.301922286918355
AMMONIA,GERMANY,12,9,1.36394421516768,23,1,0.05930192239859478,59.30192239859478
AMMONIA,GERMANY,12,10,1.541849916239147,26,1,0.05930191985535181,59.30191985535181
AMMONIA,GERMANY,12,11,2.016265272099724,34,1,0.05930191976763893,59.301919767638935
AMMONIA,GERMANY,12,12,2.787190194976657,47,1,0.059301919042056526,59.301919042056525
AMMONIA,GERMANY,13,1,1.601151785027568,27,1,0.059301917963984,59.301917963983996
AMMONIA,GERMANY,13,2,1.008132619082501,17,1,0.059301918769558884,59.30191876955888
AMMONIA,GERMANY,13,3,0.5930191704610321,10,1,0.059301917046103214,59.30191704610321
AMMONIA,GERMANY,13,4,2.075567149461913,35,1,0.059301918556054656,59.30191855605466
AMMONIA,GERMANY,13,5,2.134869107594636,36,1,0.05930191965540656,59.30191965540656
AMMONIA,GERMANY,13,6,0.8895287817690248,15,1,0.05930191878460166,59.301918784601654
AMMONIA,GERMANY,13,7,2.253473046095439,38,1,0.05930192226566945,59.301922265669454
AMMONIA,GERMANY,13,8,3.380209570380017,57,1,0.05930192228736872,59.30192228736872
AMMONIA,GERMANY,13,9,1.363944215185479,23,1,0.059301922399368656,59.30192239936866
AMMONIA,GERMANY,13,10,1.541849916226333,26,1,0.05930191985485896,59.301919854858966
AMMONIA,GERMANY,13,11,2.016265272044823,34,1,0.059301919766024204,59.301919766024206
AMMONIA,GERMANY,13,12,2.787190194900898,47,1,0.059301919040444635,59.30191904044464
AMMONIA,GERMANY,14,1,1.601151785002389,27,1,0.05930191796305145,59.301917963051444
AMMONIA,GERMANY,14,2,1.008132619057448,17,1,0.059301918768085174,59.30191876808517
AMMONIA,GERMANY,14,3,0.5930191704675831,10,1,0.059301917046758315,59.30191704675831
AMMONIA,GERMANY,14,4,2.07556714951938,35,1,0.05930191855769657,59.301918557696574
AMMONIA,GERMANY,14,5,2.134869107659499,36,1,0.05930191965720831,59.30191965720831
AMMONIA,GERMANY,14,6,0.8895287817929795,15,1,0.05930191878619863,59.30191878619863
AMMONIA,GERMANY,14,7,2.253473046095993,38,1,0.05930192226568402,59.30192226568402
AMMONIA,GERMANY,14,8,3.380209570422566,57,1,0.05930192228811519,59.30192228811519
AMMONIA,GERMANY,14,9,1.363944215201262,23,1,0.05930192240005487,59.30192240005487
AMMONIA,GERMANY,14,10,1.541849916213628,26,1,0.05930191985437031,59.30191985437031
AMMONIA,GERMANY,14,11,2.016265271987962,34,1,0.059301919764351826,59.30191976435183
AMMONIA,GERMANY,14,12,2.787190194823574,47,1,0.059301919038799444,59.30191903879945
AMMONIA,GERMANY,15,1,1.601151784977334,27,1,0.05930191796212348,59.30191796212348
AMMONIA,GERMANY,15,2,1.008132619028868,17,1,0.059301918766404,59.301918766404
AMMONIA,GERMANY,15,3,0.5930191704677216,10,1,0.05930191704677216,59.30191704677216
AMMONIA,GERMANY,15,4,2.075567149576819,35,1,0.05930191855933768,59.30191855933768
AMMONIA,GERMANY,15,5,2.134869107724294,36,1,0.05930191965900817,59.30191965900817
AMMONIA,GERMANY,15,6,0.8895287818170959,15,1,0.0593019187878064,59.3019187878064
AMMONIA,GERMANY,15,7,2.253473046095577,38,1,0.05930192226567308,59.30192226567308
AMMONIA,GERMANY,15,8,3.380209570463052,57,1,0.05930192228882548,59.30192228882548
AMMONIA,GERMANY,15,9,1.363944215214394,23,1,0.059301922400625824,59.30192240062583
AMMONIA,GERMANY,15,10,1.541849916201048,26,1,0.059301919853886456,59.30191985388645
AMMONIA,GERMANY,15,11,2.016265271927491,34,1,0.05930191976257326,59.30191976257326
AMMONIA,GERMANY,15,12,2.787190194768043,47,1,0.05930191903761793,59.30191903761793
AMMONIA,GERMANY,16,1,1.601151784952404,27,1,0.05930191796120015,59.30191796120015
AMMONIA,GERMANY,16,2,1.008132619002068,17,1,0.05930191876482754,59.30191876482753
AMMONIA,GERMANY,16,3,0.5930191704670582,10,1,0.05930191704670582,59.301917046705825
AMMONIA,GERMANY,16,4,2.075567149634184,35,1,0.05930191856097669,59.30191856097669
AMMONIA,GERMANY,16,5,2.134869107789148,36,1,0.059301919660809665,59.301919660809666
AMMONIA,GERMANY,16,6,0.8895287818399537,15,1,0.05930191878933024,59.301918789330244
AMMONIA,GERMANY,16,7,2.253473046093797,38,1,0.05930192226562623,59.30192226562623
AMMONIA,GERMANY,16,8,3.38020957052097,57,1,0.059301922289841574,59.30192228984158
AMMONIA,GERMANY,16,9,1.363944215224773,23,1,0.05930192240107708,59.30192240107708
AMMONIA,GERMANY,16,10,1.541849916188585,26,1,0.05930191985340712,59.30191985340712
AMMONIA,GERMANY,16,11,2.01626527186645,34,1,0.05930191976077794,59.30191976077794
AMMONIA,GERMANY,16,12,2.787190194692865,47,1,0.05930191903601841,59.30191903601841
AMMONIA,GERMANY,17,1,1.601151784927592,27,1,0.059301917960281184,59.30191796028118
AMMONIA,GERMANY,17,2,1.00813261897659,17,1,0.059301918763328826,59.30191876332883
AMMONIA,GERMANY,17,3,0.5930191704748627,10,1,0.059301917047486274,59.30191704748628
AMMONIA,GERMANY,17,4,2.0755671496915,35,1,0.059301918562614284,59.30191856261428
AMMONIA,GERMANY,17,5,2.134869107874867,36,1,0.05930191966319075,59.301919663190745
AMMONIA,GERMANY,17,6,0.8895287818629155,15,1,0.05930191879086103,59.30191879086103
AMMONIA,GERMANY,17,7,2.253473046091401,38,1,0.05930192226556318,59.301922265563185
AMMONIA,GERMANY,17,8,3.380209570562223,57,1,0.059301922290565315,59.301922290565315
AMMONIA,GERMANY,17,9,1.363944215229967,23,1,0.059301922401302914,59.30192240130292
AMMONIA,GERMANY,17,10,1.541849916176247,26,1,0.05930191985293257,59.30191985293257
AMMONIA,GERMANY,17,11,2.016265271804305,34,1,0.05930191975895015,59.30191975895015
AMMONIA,GERMANY,17,12,2.787190194617793,47,1,0.05930191903442113,59.301919034421125
AMMONIA,GERMANY,18,1,1.601151784902914,27,1,0.059301917959367186,59.30191795936719
AMMONIA,GERMANY,18,2,1.008132618951423,17,1,0.05930191876184841,59.30191876184841
AMMONIA,GERMANY,18,3,0.5930191704391017,10,1,0.05930191704391017,59.30191704391017
AMMONIA,GERMANY,18,4,2.07556714974829,35,1,0.05930191856423686,59.301918564236864
AMMONIA,GERMANY,18,5,2.134869107944331,36,1,0.0593019196651203,59.3019196651203
AMMONIA,GERMANY,18,6,0.8895287818887336,15,1,0.059301918792582245,59.30191879258224
AMMONIA,GERMANY,18,7,2.253473046106236,38,1,0.059301922265953586,59.301922265953586
AMMONIA,GERMANY,18,8,3.380209570602999,57,1,0.05930192229128068,59.30192229128068
AMMONIA,GERMANY,18,9,1.363944215241732,23,1,0.059301922401814436,59.30192240181444
AMMONIA,GERMANY,18,10,1.541849916164001,26,1,0.059301919852461575,59.30191985246157
AMMONIA,GERMANY,18,11,2.016265271745906,34,1,0.05930191975723253,59.301919757232525
AMMONIA,GERMANY,18,12,2.787190194542738,47,1,0.05930191903282422,59.301919032824216
AMMONIA,GERMANY,19,1,1.601151784878361,27,1,0.059301917958457816,59.301917958457814
AMMONIA,GERMANY,19,2,1.008132618926,17,1,0.05930191876035294,59.30191876035294
AMMONIA,GERMANY,19,3,0.5930191704489559,10,1,0.05930191704489559,59.30191704489559
AMMONIA,GERMANY,19,4,2.075567149805562,35,1,0.059301918565873205,59.3019185658732
AMMONIA,GERMANY,19,5,2.13486910800553,36,1,0.059301919666820274,59.301919666820275
AMMONIA,GERMANY,19,6,0.8895287819131131,15,1,0.05930191879420754,59.301918794207545
AMMONIA,GERMANY,19,7,2.253473046095602,38,1,0.05930192226567374,59.30192226567374
AMMONIA,GERMANY,19,8,3.380209570719939,57,1,0.05930192229333227,59.30192229333227
AMMONIA,GERMANY,19,9,1.363944215256119,23,1,0.059301922402439956,59.301922402439956
AMMONIA,GERMANY,19,10,1.541849916151911,26,1,0.05930191985199658,59.30191985199658
AMMONIA,GERMANY,19,11,2.016265271687791,34,1,0.05930191975552327,59.30191975552327
AMMONIA,GERMANY,19,12,2.787190194467852,47,1,0.059301919031230894,59.301919031230895
AMMONIA,GERMANY,20,1,1.601151784853932,27,1,0.05930191795755304,59.30191795755304
AMMONIA,GERMANY,20,2,1.008132618902782,17,1,0.059301918758987174,59.30191875898717
AMMONIA,GERMANY,20,3,0.5930191704601272,10,1,0.05930191704601272,59.30191704601272
AMMONIA,GERMANY,20,4,2.075567149863391,35,1,0.05930191856752546,59.30191856752546
AMMONIA,GERMANY,20,5,2.134869108049711,36,1,0.05930191966804753,59.30191966804753
AMMONIA,GERMANY,20,6,0.8895287820195563,15,1,0.059301918801303755,59.301918801303756
AMMONIA,GERMANY,20,7,2.253473046089747,38,1,0.05930192226551966,59.301922265519664
AMMONIA,GERMANY,20,8,3.380209570759515,57,1,0.05930192229402658,59.30192229402658
AMMONIA,GERMANY,20,9,1.363944215270866,23,1,0.05930192240308113,59.30192240308113
AMMONIA,GERMANY,20,10,1.541849916139952,26,1,0.059301919851536614,59.30191985153662
AMMONIA,GERMANY,20,11,2.016265271629344,34,1,0.059301919753804236,59.301919753804235
AMMONIA,GERMANY,20,12,2.787190194392962,47,1,0.05930191902963749,59.30191902963749
AMMONIA,GERMANY,21,1,1.601151784829627,27,1,0.05930191795665286,59.30191795665286
AMMONIA,GERMANY,21,2,1.008132618880077,17,1,0.05930191875765159,59.30191875765159
AMMONIA,GERMANY,21,3,0.5930191704652166,10,1,0.05930191704652166,59.30191704652166
AMMONIA,GERMANY,21,4,2.075567149913122,35,1,0.05930191856894634,59.301918568946334
AMMONIA,GERMANY,21,5,2.134869108116166,36,1,0.059301919669893496,59.30191966989349
AMMONIA,GERMANY,21,6,0.8895287820444875,15,1,0.059301918802965835,59.30191880296584
AMMONIA,GERMANY,21,7,2.253473046086735,38,1,0.05930192226544039,59.30192226544039
AMMONIA,GERMANY,21,8,3.380209570802386,57,1,0.0593019222947787,59.3019222947787
AMMONIA,GERMANY,21,9,1.363944215288527,23,1,0.059301922403849,59.301922403849005
AMMONIA,GERMANY,21,10,1.541849916128103,26,1,0.05930191985108088,59.30191985108088
AMMONIA,GERMANY,21,11,2.016265271570371,34,1,0.05930191975206973,59.30191975206973
AMMONIA,GERMANY,21,12,2.787190194318203,47,1,0.05930191902804687,59.301919028046875
AMMONIA,GERMANY,22,1,1.601151784805445,27,1,0.059301917955757226,59.301917955757226
AMMONIA,GERMANY,22,2,1.008132618858602,17,1,0.05930191875638835,59.301918756388346
AMMONIA,GERMANY,22,3,0.5930191704693075,10,1,0.059301917046930754,59.301917046930754
AMMONIA,GERMANY,22,4,2.075567149968526,35,1,0.05930191857052931,59.30191857052932
AMMONIA,GERMANY,22,5,2.134869108182175,36,1,0.05930191967172708,59.30191967172708
AMMONIA,GERMANY,22,6,0.8895287820690776,15,1,0.059301918804605176,59.30191880460518
AMMONIA,GERMANY,22,7,2.253473046085293,38,1,0.05930192226540245,59.30192226540245
AMMONIA,GERMANY,22,8,3.380209570843177,57,1,0.05930192229549433,59.30192229549433
AMMONIA,GERMANY,22,9,1.363944215305487,23,1,0.05930192240458639,59.30192240458639
AMMONIA,GERMANY,22,10,1.541849916116375,26,1,0.05930191985062981,59.30191985062981
AMMONIA,GERMANY,22,11,2.016265271510602,34,1,0.05930191975031183,59.301919750311825
AMMONIA,GERMANY,22,12,2.787190194243424,47,1,0.059301919026455825,59.30191902645583
AMMONIA,GERMANY,23,1,1.601151784781373,27,1,0.05930191795486567,59.301917954865665
AMMONIA,GERMANY,23,2,1.008132618838244,17,1,0.05930191875519082,59.30191875519082
AMMONIA,GERMANY,23,3,0.5930191704685239,10,1,0.05930191704685239,59.301917046852395
AMMONIA,GERMANY,23,4,2.07556715003575,35,1,0.05930191857245,59.30191857245
AMMONIA,GERMANY,23,5,2.13486910824781,36,1,0.05930191967355028,59.30191967355028
AMMONIA,GERMANY,23,6,0.8895287822004145,15,1,0.05930191881336097,59.30191881336097
AMMONIA,GERMANY,23,7,2.253473046084458,38,1,0.059301922265380475,59.301922265380476
AMMONIA,GERMANY,23,8,3.380209570884861,57,1,0.059301922296225634,59.301922296225634
AMMONIA,GERMANY,23,9,1.363944215325035,23,1,0.0593019224054363,59.3019224054363
AMMONIA,GERMANY,23,10,1.54184991610478,26,1,0.05930191985018385,59.30191985018385
AMMONIA,GERMANY,23,11,2.016265271450491,34,1,0.05930191974854386,59.30191974854386
AMMONIA,GERMANY,23,12,2.787190194168794,47,1,0.05930191902486796,59.30191902486796
AMMONIA,GERMANY,24,1,1.601151784757456,27,1,0.05930191795397985,59.301917953979846
AMMONIA,GERMANY,24,2,1.008132618614877,17,1,0.05930191874205158,59.30191874205158
AMMONIA,GERMANY,24,3,0.5930191702388186,10,1,0.05930191702388186,59.301917023881856
AMMONIA,GERMANY,24,4,2.075567150093292,35,1,0.05930191857409406,59.30191857409406
AMMONIA,GERMANY,24,5,2.134869108313787,36,1,0.05930191967538297,59.301919675382976
AMMONIA,GERMANY,24,6,0.8895287822236462,15,1,0.059301918814909746,59.30191881490975
AMMONIA,GERMANY,24,7,2.253473046081016,38,1,0.059301922265289894,59.301922265289896
AMMONIA,GERMANY,24,8,3.380209570925429,57,1,0.05930192229693735,59.30192229693735
AMMONIA,GERMANY,24,9,1.36394421534005,23,1,0.059301922406089135,59.30192240608913
AMMONIA,GERMANY,24,10,1.541849916093275,26,1,0.05930191984974135,59.301919849741346
AMMONIA,GERMANY,24,11,2.016265271390594,34,1,0.05930191974678218,59.30191974678218
AMMONIA,GERMANY,24,12,2.787190194094089,47,1,0.05930191902327849,59.301919023278494
COAL,GERMANY,1,1,0.8471803276423677,27,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,2,0.5334098359229722,17,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,3,0.3137704917193954,10,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,4,1.098196721017884,35,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,5,1.129573770189824,36,1,0.03137704917193956,31.377049171939557
COAL,GERMANY,1,6,0.4706557375790931,15,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,7,1.192327868533703,38,1,0.03137704917193956,31.377049171939557
COAL,GERMANY,1,8,1.788491802800554,57,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,9,0.7216721309546095,23,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,10,0.8158032784704281,26,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,1,11,1.066819671845945,34,1,0.031377049171939564,31.377049171939564
COAL,GERMANY,1,12,1.474721311081159,47,1,0.03137704917193955,31.37704917193955
COAL,GERMANY,2,1,0.8471803276423677,27,1,0.03137704917193954,31.377049171939543
COAL,GERMANY,2,2,0.5334098359229722,17,1,0.03137704917193954,31.377049171939543
