j,n,h,td,val
BATT_LI,GERMANY,1,1,2.125151524810791e-08
BATT_LI,GERMANY,1,2,2.123077125167956e-08
BATT_LI,GERMANY,1,3,2.123806740072708e-08
BATT_LI,GERMANY,1,4,2.103656324914379e-08
BATT_LI,GERMANY,1,5,2.219685232495444e-08
BATT_LI,GERMANY,1,6,1.987564679906841e-08
BATT_LI,GERMANY,1,7,2.086146037636219e-08
BATT_LI,GERMANY,1,8,1.669463551438564e-08
BATT_LI,GERMANY,1,9,2.118851384540288e-08
BATT_LI,GERMANY,1,10,2.125151554824176e-08
BATT_LI,GERMANY,1,11,2.124330664743098e-08
BATT_LI,GERMANY,1,12,2.139406128795041e-08
BATT_LI,GERMANY,2,1,2.117206074808444e-08
BATT_LI,GERMANY,2,2,2.112726904893841e-08
BATT_LI,GERMANY,2,3,2.1144016714278e-08
BATT_LI,GERMANY,2,4,1.976714624796788e-08
BATT_LI,GERMANY,2,5,2.27869167894618e-08
BATT_LI,GERMANY,2,6,1.831036505885917e-08
BATT_LI,GERMANY,2,7,2.036766852986556e-08
BATT_LI,GERMANY,2,8,1.176584508100866e-08
BATT_LI,GERMANY,2,9,2.103828681351338e-08
BATT_LI,GERMANY,2,10,2.117206126308683e-08
BATT_LI,GERMANY,2,11,2.114686795135857e-08
BATT_LI,GERMANY,2,12,2.147285110526418e-08
BATT_LI,GERMANY,3,1,2.111507830689693e-08
BATT_LI,GERMANY,3,2,2.104433941169645e-08
BATT_LI,GERMANY,3,3,2.107188168058807e-08
BATT_LI,GERMANY,3,4,1.84525160265579e-08
BATT_LI,GERMANY,3,5,2.102251709456248e-08
BATT_LI,GERMANY,3,6,1.653679676255437e-08
BATT_LI,GERMANY,3,7,1.986178421412303e-08
BATT_LI,GERMANY,3,8,1.255564526677306e-08
BATT_LI,GERMANY,3,9,2.090261924822042e-08
BATT_LI,GERMANY,3,10,2.111507908927712e-08
BATT_LI,GERMANY,3,11,2.106886877521031e-08
BATT_LI,GERMANY,3,12,2.16071892335694e-08
BATT_LI,GERMANY,4,1,2.107424183369996e-08
BATT_LI,GERMANY,4,2,2.097603945420056e-08
BATT_LI,GERMANY,4,3,2.101535164615123e-08
BATT_LI,GERMANY,4,4,1.70261010466238e-08
BATT_LI,GERMANY,4,5,1.927161756549002e-08
BATT_LI,GERMANY,4,6,1.439577942093203e-08
BATT_LI,GERMANY,4,7,1.932405071808295e-08
BATT_LI,GERMANY,4,8,1.578376444004579e-08
BATT_LI,GERMANY,4,9,2.077341827239034e-08
BATT_LI,GERMANY,4,10,2.107424267551899e-08
BATT_LI,GERMANY,4,11,2.10060069756302e-08
BATT_LI,GERMANY,4,12,2.181176529879612e-08
BATT_LI,GERMANY,5,1,2.104502203087979e-08
BATT_LI,GERMANY,5,2,2.091747949882031e-08
BATT_LI,GERMANY,5,3,2.096948618101808e-08
BATT_LI,GERMANY,5,4,1.540696298532669e-08
BATT_LI,GERMANY,5,5,1.739206547984199e-08
BATT_LI,GERMANY,5,6,1.166774420454588e-08
BATT_LI,GERMANY,5,7,1.873302834384358e-08
BATT_LI,GERMANY,5,8,9.404648283708383e-09
BATT_LI,GERMANY,5,9,2.064298058072612e-08
BATT_LI,GERMANY,5,10,2.104502267540241e-08
BATT_LI,GERMANY,5,11,2.095562442377128e-08
BATT_LI,GERMANY,5,12,2.210887966581564e-08
BATT_LI,GERMANY,6,1,2.102418029895724e-08
BATT_LI,GERMANY,6,2,2.086446966766509e-08
BATT_LI,GERMANY,6,3,2.0930279698595e-08
BATT_LI,GERMANY,6,4,1.348426914901847e-08
BATT_LI,GERMANY,6,5,1.522276964362199e-08
BATT_LI,GERMANY,6,6,8.01596841657766e-09
BATT_LI,GERMANY,6,7,1.806431333685052e-08
BATT_LI,GERMANY,6,8,2.353450324940989e-09
BATT_LI,GERMANY,6,9,2.050352570205313e-08
BATT_LI,GERMANY,6,10,2.102418076948023e-08
BATT_LI,GERMANY,6,11,2.091559224355109e-08
BATT_LI,GERMANY,6,12,2.253076651110837e-08
BATT_LI,GERMANY,7,1,2.100940783405452e-08
BATT_LI,GERMANY,7,2,2.081321864091316e-08
BATT_LI,GERMANY,7,3,2.089430968456831e-08
BATT_LI,GERMANY,7,4,1.108485100230836e-08
BATT_LI,GERMANY,7,5,1.255557070856707e-08
BATT_LI,GERMANY,7,6,2.876817641749567e-09
BATT_LI,GERMANY,7,7,1.728877180033502e-08
BATT_LI,GERMANY,7,8,2.348702056660583e-10
BATT_LI,GERMANY,7,9,2.034672347050077e-08
BATT_LI,GERMANY,7,10,2.100940799823407e-08
BATT_LI,GERMANY,7,11,2.08842197911776e-08
BATT_LI,GERMANY,7,12,2.312286653869091e-08
BATT_LI,GERMANY,8,1,2.099906874893753e-08
BATT_LI,GERMANY,8,2,2.076006132510876e-08
BATT_LI,GERMANY,8,3,2.08584370035842e-08
BATT_LI,GERMANY,8,4,7.895403239649667e-09
BATT_LI,GERMANY,8,5,9.086365505082391e-09
BATT_LI,GERMANY,8,6,1.760272298865535e-09
BATT_LI,GERMANY,8,7,1.636984089028693e-08
BATT_LI,GERMANY,8,8,4.889179536566334e-09
BATT_LI,GERMANY,8,9,2.016318341965887e-08
BATT_LI,GERMANY,8,10,2.0999068836259e-08
BATT_LI,GERMANY,8,11,2.086018248067369e-08
BATT_LI,GERMANY,8,12,2.394830722770903e-08
BATT_LI,GERMANY,9,1,2.099201838345345e-08
BATT_LI,GERMANY,9,2,2.070119524944301e-08
BATT_LI,GERMANY,9,3,2.081953226834003e-08
BATT_LI,GERMANY,9,4,3.270799238672909e-09
BATT_LI,GERMANY,9,5,4.324702367652148e-09
BATT_LI,GERMANY,9,6,7.14795807109297e-09
