ct,n,h,td,val
ELECTRICITY,GERMANY,1,1,6.464625154843375
ELECTRICITY,GERMANY,1,2,0.3635297706433533
ELECTRICITY,GERMANY,1,3,-2.450020154328989
ELECTRICITY,GERMANY,1,4,0.4088490628115693
ELECTRICITY,GERMANY,1,5,6.077449082736386
ELECTRICITY,GERMANY,1,6,0.3356424020150541
ELECTRICITY,GERMANY,1,7,-2.30633273924532
ELECTRICITY,GERMANY,1,8,5.973906155438549
ELECTRICITY,GERMANY,1,9,-3.909180093554447
ELECTRICITY,GERMANY,1,10,6.133843694218285
ELECTRICITY,GERMANY,1,11,-4.625325372907966
ELECTRICITY,GERMANY,1,12,6.235403299499382
ELECTRICITY,GERMANY,2,1,6.411115911870553
ELECTRICITY,GERMANY,2,2,0.3590850466323374
ELECTRICITY,GERMANY,2,3,-2.433953295868555
ELECTRICITY,GERMANY,2,4,0.350577120158249
ELECTRICITY,GERMANY,2,5,6.082529232709497
ELECTRICITY,GERMANY,2,6,0.3376543341783602
ELECTRICITY,GERMANY,2,7,-2.309027829323306
ELECTRICITY,GERMANY,2,8,5.97792266196992
ELECTRICITY,GERMANY,2,9,-4.126594708201658
ELECTRICITY,GERMANY,2,10,6.149874541546289
ELECTRICITY,GERMANY,2,11,-4.589911821549762
ELECTRICITY,GERMANY,2,12,6.200874049392525
ELECTRICITY,GERMANY,3,1,6.410384282626808
ELECTRICITY,GERMANY,3,2,-0.8311905440017711
ELECTRICITY,GERMANY,3,3,-2.458672472813291
ELECTRICITY,GERMANY,3,4,0.3527943133296461
ELECTRICITY,GERMANY,3,5,6.150996522214392
ELECTRICITY,GERMANY,3,6,0.3404150707691187
ELECTRICITY,GERMANY,3,7,-2.333637543483036
ELECTRICITY,GERMANY,3,8,6.007100421514217
ELECTRICITY,GERMANY,3,9,-4.152211836484327
ELECTRICITY,GERMANY,3,10,6.213992062854985
ELECTRICITY,GERMANY,3,11,-4.577652458677186
ELECTRICITY,GERMANY,3,12,6.21388447084918
ELECTRICITY,GERMANY,4,1,6.431784435908867
ELECTRICITY,GERMANY,4,2,-1.737191685842355
ELECTRICITY,GERMANY,4,3,-2.486186706664995
ELECTRICITY,GERMANY,4,4,0.360516787008585
ELECTRICITY,GERMANY,4,5,6.309532438450638
ELECTRICITY,GERMANY,4,6,0.3490526019324491
ELECTRICITY,GERMANY,4,7,-2.385599591242105
ELECTRICITY,GERMANY,4,8,6.196144858828497
ELECTRICITY,GERMANY,4,9,-4.285611870796956
ELECTRICITY,GERMANY,4,10,6.346280691020212
ELECTRICITY,GERMANY,4,11,-4.565797714166585
ELECTRICITY,GERMANY,4,12,6.265973376132543
ELECTRICITY,GERMANY,5,1,6.545004129087488
ELECTRICITY,GERMANY,5,2,-1.763302559705892
ELECTRICITY,GERMANY,5,3,-2.562028906120247
ELECTRICITY,GERMANY,5,4,0.3797780495984711
