pt,n,h,td,val
CCGT,GERMANY,1,1,9.014689924137776e-10
CCGT,GERMANY,1,2,1.714685685676419e-08
CCGT,GERMANY,1,3,1.559235864960413e-08
CCGT,GERMANY,1,4,1.984289904387877e-08
CCGT,GERMANY,1,5,1.115303579697521e-09
CCGT,GERMANY,1,6,1.673623825463186e-08
CCGT,GERMANY,1,7,2.015961653011745e-08
CCGT,GERMANY,1,8,2.158912875915575e-08
CCGT,GERMANY,1,9,1.824099376543724e-08
CCGT,GERMANY,1,10,9.3484904010987e-10
CCGT,GERMANY,1,11,1.972914118645401e-08
CCGT,GERMANY,1,12,5.26420177662713e-10
CCGT,GERMANY,2,1,9.014677446227688e-10
CCGT,GERMANY,2,2,1.714691597640203e-08
CCGT,GERMANY,2,3,1.559239894285102e-08
CCGT,GERMANY,2,4,1.984289410255246e-08
CCGT,GERMANY,2,5,1.121201043499362e-09
CCGT,GERMANY,2,6,1.673628449758161e-08
CCGT,GERMANY,2,7,2.015963330608338e-08
CCGT,GERMANY,2,8,2.158906592431435e-08
CCGT,GERMANY,2,9,1.824104009764765e-08
CCGT,GERMANY,2,10,9.348486490329517e-10
CCGT,GERMANY,2,11,1.972911470164143e-08
CCGT,GERMANY,2,12,5.264176782169389e-10
CCGT,GERMANY,3,1,9.014664530025464e-10
CCGT,GERMANY,3,2,1.714697331607653e-08
CCGT,GERMANY,3,3,1.559243839790336e-08
CCGT,GERMANY,3,4,1.984288304248746e-08
CCGT,GERMANY,3,5,1.224486846064485e-09
CCGT,GERMANY,3,6,1.673632986850592e-08
CCGT,GERMANY,3,7,2.015965026597871e-08
CCGT,GERMANY,3,8,2.158898826075539e-08
CCGT,GERMANY,3,9,1.824108646543233e-08
CCGT,GERMANY,3,10,9.348482419012072e-10
CCGT,GERMANY,3,11,1.972908667915255e-08
CCGT,GERMANY,3,12,5.26415096396405e-10
CCGT,GERMANY,4,1,9.014651143011838e-10
CCGT,GERMANY,4,2,1.714702875628018e-08
CCGT,GERMANY,4,3,1.559247692034222e-08
CCGT,GERMANY,4,4,1.984287158355687e-08
CCGT,GERMANY,4,5,1.224487311528181e-09
CCGT,GERMANY,4,6,1.673637504311542e-08
CCGT,GERMANY,4,7,2.015966737937806e-08
CCGT,GERMANY,4,8,1.68784662386685e-08
CCGT,GERMANY,4,9,1.824113287316043e-08
CCGT,GERMANY,4,10,9.348478214342474e-10
CCGT,GERMANY,4,11,1.97290543452971e-08
CCGT,GERMANY,4,12,5.264124205279849e-10
CCGT,GERMANY,5,1,9.014637401005397e-10
CCGT,GERMANY,5,2,1.714708303591067e-08
CCGT,GERMANY,5,3,1.559251439066796e-08
CCGT,GERMANY,5,4,1.984059719151615e-08
CCGT,GERMANY,5,5,1.224487222369761e-09
CCGT,GERMANY,5,6,1.673618025758186e-08
CCGT,GERMANY,5,7,2.015968468529466e-08
CCGT,GERMANY,5,8,2.158886581029272e-08
CCGT,GERMANY,5,9,1.824117930638778e-08
CCGT,GERMANY,5,10,9.34847398235249e-10
CCGT,GERMANY,5,11,1.972902407464429e-08
CCGT,GERMANY,5,12,5.264096546128024e-10
CCGT,GERMANY,6,1,9.014623858332576e-10
CCGT,GERMANY,6,2,1.714713914922986e-08
CCGT,GERMANY,6,3,1.559255211345259e-08
CCGT,GERMANY,6,4,1.984285024817082e-08
CCGT,GERMANY,6,5,1.224487040516141e-09
CCGT,GERMANY,6,6,1.673646525924554e-08
CCGT,GERMANY,6,7,2.015970215666501e-08
CCGT,GERMANY,6,8,2.158880165308222e-08
CCGT,GERMANY,6,9,1.824122576844431e-08
CCGT,GERMANY,6,10,9.348469709990814e-10
CCGT,GERMANY,6,11,1.972899496026641e-08
CCGT,GERMANY,6,12,5.264068290787336e-10
CCGT,GERMANY,7,1,9.014610489971227e-10
CCGT,GERMANY,7,2,1.714719692463573e-08
CCGT,GERMANY,7,3,1.559258970097913e-08
CCGT,GERMANY,7,4,1.984284026485696e-08
CCGT,GERMANY,7,5,1.224486555309908e-09
CCGT,GERMANY,7,6,1.673651052415785e-08
CCGT,GERMANY,7,7,2.015971977410519e-08
CCGT,GERMANY,7,8,1.962373251205058e-08
CCGT,GERMANY,7,9,1.824127227528274e-08
CCGT,GERMANY,7,10,9.348465367021465e-10
CCGT,GERMANY,7,11,1.972896700718786e-08
CCGT,GERMANY,7,12,5.264039410334413e-10
CCGT,GERMANY,8,1,9.014597126446768e-10
CCGT,GERMANY,8,2,1.714725545185514e-08
CCGT,GERMANY,8,3,1.55926269606132e-08
CCGT,GERMANY,8,4,1.98428306277756e-08
CCGT,GERMANY,8,5,1.224486328731182e-09
CCGT,GERMANY,8,6,2.942081871668606e-09
CCGT,GERMANY,8,7,2.015973752433985e-08
CCGT,GERMANY,8,8,7.890915075027125e-10
CCGT,GERMANY,8,9,1.82413188592307e-08
CCGT,GERMANY,8,10,9.348460942912133e-10
CCGT,GERMANY,8,11,1.972893933056831e-08
CCGT,GERMANY,8,12,5.2640097504885e-10
CCGT,GERMANY,9,1,9.01458374930857e-10
CCGT,GERMANY,9,2,1.714731460643394e-08
CCGT,GERMANY,9,3,1.559266374922936e-08
CCGT,GERMANY,9,4,1.98428211252638e-08
CCGT,GERMANY,9,5,1.224469466474662e-09
CCGT,GERMANY,9,6,2.725160052569688e-09
CCGT,GERMANY,9,7,2.015975465803342e-08
CCGT,GERMANY,9,8,7.890891396010418e-10
CCGT,GERMANY,9,9,1.824136536378716e-08
CCGT,GERMANY,9,10,9.34845643831874e-10
CCGT,GERMANY,9,11,1.972891173743646e-08
CCGT,GERMANY,9,12,5.263979227546868e-10
CCGT,GERMANY,10,1,9.014570327606761e-10
CCGT,GERMANY,10,2,1.714737423502657e-08
CCGT,GERMANY,10,3,1.559270019683812e-08
CCGT,GERMANY,10,4,3.410475716654954e-09
CCGT,GERMANY,10,5,1.068626647481707e-09
CCGT,GERMANY,10,6,2.692362584035191e-09
CCGT,GERMANY,10,7,2.015977100813999e-08
CCGT,GERMANY,10,8,7.890869167153507e-10
CCGT,GERMANY,10,9,1.824141148440011e-08
CCGT,GERMANY,10,10,9.34845187185586e-10
CCGT,GERMANY,10,11,1.972888408004277e-08
CCGT,GERMANY,10,12,5.263947848632633e-10
CCGT,GERMANY,11,1,9.014556821191202e-10
CCGT,GERMANY,11,2,1.714743426612703e-08
CCGT,GERMANY,11,3,1.559273640792852e-08
CCGT,GERMANY,11,4,3.411225172703188e-09
CCGT,GERMANY,11,5,9.694550832939904e-10
CCGT,GERMANY,11,6,2.708258987476201e-09
CCGT,GERMANY,11,7,2.015978950971724e-08
CCGT,GERMANY,11,8,7.890846612449953e-10
CCGT,GERMANY,11,9,1.824145653006943e-08
CCGT,GERMANY,11,10,9.348447268149156e-10
CCGT,GERMANY,11,11,1.972885618405259e-08
CCGT,GERMANY,11,12,5.263915798584209e-10
