j,n,h,td,val
BATT_LI,GERMANY,1,1,8.77485215485008e-08
BATT_LI,GERMANY,1,2,8.788182332944633e-08
BATT_LI,GERMANY,1,3,8.781479085197401e-08
BATT_LI,GERMANY,1,4,8.393842152582375e-08
BATT_LI,GERMANY,1,5,9.740998222576616e-08
BATT_LI,GERMANY,1,6,8.193068704020066e-08
BATT_LI,GERMANY,1,7,8.667755243428294e-08
BATT_LI,GERMANY,1,8,7.77715462492579e-08
BATT_LI,GERMANY,1,9,8.794516172145064e-08
BATT_LI,GERMANY,1,10,8.774852170166215e-08
BATT_LI,GERMANY,1,11,8.81539293802186e-08
BATT_LI,GERMANY,1,12,8.847871807054807e-08
BATT_LI,GERMANY,2,1,8.652745011792624e-08
BATT_LI,GERMANY,2,2,8.667186612830809e-08
BATT_LI,GERMANY,2,3,8.659137645903362e-08
BATT_LI,GERMANY,2,4,7.850042583401969e-08
BATT_LI,GERMANY,2,5,1.052189850995493e-07
BATT_LI,GERMANY,2,6,7.432290327990462e-08
BATT_LI,GERMANY,2,7,8.40783760205256e-08
BATT_LI,GERMANY,2,8,6.586773586093226e-08
BATT_LI,GERMANY,2,9,8.675371096483825e-08
BATT_LI,GERMANY,2,10,8.6527450388779e-08
BATT_LI,GERMANY,2,11,8.710371947847496e-08
BATT_LI,GERMANY,2,12,8.806804702002013e-08
BATT_LI,GERMANY,3,1,8.56528221993969e-08
BATT_LI,GERMANY,3,2,8.573460696206028e-08
BATT_LI,GERMANY,3,3,8.567405113042495e-08
BATT_LI,GERMANY,3,4,7.286941745176703e-08
BATT_LI,GERMANY,3,5,9.417733895859485e-08
BATT_LI,GERMANY,3,6,6.60002294647535e-08
BATT_LI,GERMANY,3,7,8.155102864250224e-08
BATT_LI,GERMANY,3,8,5.300689898736089e-08
BATT_LI,GERMANY,3,9,8.580577560013192e-08
BATT_LI,GERMANY,3,10,8.56528226254208e-08
BATT_LI,GERMANY,3,11,8.625647622688625e-08
BATT_LI,GERMANY,3,12,8.81737471689492e-08
